Occasion,Date,SEC,IND,PASS,VALID,SPE_COR,LEN_COR,WEIGH_COR,TAGID,RECAP_COR,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            
14,20171110,14,19,1,Y,BHC,86,6.8,a0900067000122391  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,20,1,Y,STJ,132,20.8,a0900043000135363  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,21,1,Y,BHC,95,9.1,a0900067000125309  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,22,1,Y,BHC,89,7.3,a0900067000125022  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,23,1,Y,BHC,95,9.5,a0900067000125149  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,24,1,Y,BHC,101,12,a0900067000125790  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,25,1,Y,BHC,97,9.4,a0900067000125793  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,26,1,Y,BHC,98,9.6,a0900067000122311  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,27,1,Y,BHC,123,17.7,a0982000407050662  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,28,1,Y,STJ,114,15.6,a0900067000125130  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,29,1,Y,BHC,107,17.3,a0900067000122295  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,30,1,Y,BHC,66,2.8,a0900043000135062  ,N     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,31,1,Y,BHC,77,4.6,a0900043000135153  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,32,1,Y,STJ,115,14,a0900067000121867  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,33,1,Y,BHC,115,14.8,a0900067000125059  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,34,1,Y,BHC,63,2.7,a0900043000134787  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,35,1,Y,BHC,84,6.1,a0900043000125148  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,36,1,Y,BHC,63,2.6,a0900043000134603  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,37,1,Y,BHC,67,3.8,a0900043000134627  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,38,1,Y,BHC,84,6.2,a0900043000125091  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,39,1,Y,BHC,75,5.7,a0900043000134770  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,40,1,Y,BHC,81,6,a0900043000134761  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,41,1,Y,BHC,70,3.2,a0900043000125109  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,42,1,Y,BHC,81,6.9,a0900043000125156  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,43,1,Y,BHC,83,6.2,a0900043000134638  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,44,1,Y,BHC,67,2.7,a0982000403059710  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,45,1,Y,BHC,74,4.1,a0900043000134790  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,46,1,Y,BHC,64,3.4,a0982000403059696  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,47,1,Y,BHC,73,4,a0900043000125133  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,48,1,Y,BHC,85,5.4,a0900043000134793  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,49,1,Y,BHC,87,6.3,a0900043000125105  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,50,1,Y,BHC,88,6.7,a0900043000134651  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,51,1,Y,BHC,65,3,a0900043000134739  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,14,52,2,Y,BHC,80,5.4,a0900043000135260  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,53,2,Y,STJ,103,11.8,a0900043000135777  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,14,54,2,Y,BHC,93,8.4,a0982000407050212  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,1,1,Y,STJ,75,3.8,a0900043000135631  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,2,1,Y,BHC,93,8,a0900067000080334  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,3,1,Y,STJ,146,27.6,a0982000407050602  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,4,1,Y,BHC,64,3.4,a0900043000135529  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,5,1,Y,BHC,67,3.2,a0900043000135521  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,6,1,Y,BHC,77,5.1,a0900067000125589  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,7,1,Y,BHC,71,3.6,a0900043000135938  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,8,1,Y,BHC,65,2.6,a0900043000135879  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,9,1,Y,CRC,97,9.2,a0900043000135409  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,10,1,Y,CRC,82,5.3,a0900043000135987  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,11,1,Y,BHC,80,5.5,a0900067000080287  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,12,1,Y,BHC,84,6.6,a0900067000122356  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,13,1,Y,BHC,95,6.7,a0900067000122310  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,14,1,Y,BHC,72,4.5,a0900043000135920  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,15,1,Y,BHC,62,2.6,a0900043000135655  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,16,1,Y,BHC,64,3.3,a0900043000135516  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,17,1,Y,BHC,79,5.4,a0900043000134694  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,18,1,Y,BHC,66,3,a0900043000134692  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,19,1,Y,STJ,107,11.6,a0900043000134725  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,20,1,Y,CRC,88,6.8,a0900043000134676  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,21,1,Y,BHC,65,2.6,a0900043000134623  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,22,1,Y,BHC,64,2.7,a0900043000134662  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,23,1,Y,BHC,71,4,a0900043000134782  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,24,1,Y,BHC,63,2.5,a0900043000134601  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,25,1,Y,BHC,62,2.2,a0900043000134757  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,26,1,Y,BHC,67,3.2,a0900043000134606  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,27,1,Y,BHC,59,2.2,a0900043000134713  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,28,1,Y,BHC,64,2.7,a0900043000134688  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,29,1,Y,BHC,51,1.4,a0982000403059675  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,30,1,Y,BHC,62,2.7,a0900043000134656  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,15,31,2,Y,BHC,81,5.9,a0900043000135718  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,32,2,Y,STJ,113,12.4,a0900067000122418  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,33,2,Y,BHC,93,7.8,a0900067000122299  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,34,2,Y,STJ,94,7.9,a0900067000125824  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,15,35,2,Y,BHC,84,7.8,a0900067000125131  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,1,1,Y,BHC,99,9.2,a0982000403060269  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,2,1,Y,BHC,53,1.5,a0900043000135988  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,3,1,Y,BHC,64,2.7,a0900043000135800  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,4,1,Y,BHC,86,7.4,a0900067000122591  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,5,1,Y,BHC,84,6,a0900067000122597  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,6,1,Y,BHC,73,4.4,a0900067000122679  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,7,1,Y,BHC,66,3.5,a0900043000135166  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,8,1,Y,BHC,74,4.7,a0900067000122394  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,9,1,Y,BHC,70,3.4,a0900043000135396  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,10,1,Y,CRC,174,51.8,a0900043000134753  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,11,1,Y,CRC,90,6.9,a0900043000134706  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,12,1,Y,BHC,75,4.3,a0900043000134647  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,13,1,Y,BHC,64,2.5,a0900043000134737  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,14,1,Y,BHC,64,3,a0900043000134750  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,15,1,Y,BHC,74,4.6,a0900043000134718  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,16,1,Y,BHC,67,3.1,a0900043000134712  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,17,1,Y,BHC,72,4,a0900043000134664  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,18,1,Y,BHC,63,3,a0900043000134608  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,19,2,Y,BHC,67,3.1,a0900043000135549  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,20,2,Y,BHC,68,3,a0900043000135908  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,16,21,2,Y,BHC,82,5.7,a0900043000134742  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,22,2,Y,BHC,67,3.6,a0900043000134605  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,16,23,2,Y,BHC,64,2.7,a0900043000134639  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,1,1,Y,BHC,73,3.9,a0900043000135211  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,2,1,Y,STJ,126,19.4,a0900067000125320  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,3,1,Y,STJ,104,10,a0900067000122011  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,4,1,Y,BHC,87,7.4,a0900067000121788  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,5,1,Y,STJ,107,11.2,a0900067000122273  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,6,1,Y,BHC,66,2.8,a0900043000135094  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,7,1,Y,BHC,74,4.5,a0900067000125925  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,8,1,Y,BHC,74,4.7,a0900043000135585  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,9,1,Y,BHC,70,4,a0900043000135840  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,10,1,Y,BHC,57,2.4,a0900043000135747  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,11,1,Y,BHC,58,2.1,a0900043000135835  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,12,1,Y,BHC,59,2.1,a0900043000135803  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,13,1,Y,BHC,73,4,a0900043000134745  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,14,1,Y,STJ,93,8.2,a0900043000134734  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,15,1,Y,BHC,73,4.7,a0900043000134626  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,16,1,Y,BHC,61,2.5,a0900043000134766  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,17,1,Y,BHC,79,5.5,a0900043000134720  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,18,1,Y,BHC,86,6.1,a0900043000134730  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,19,1,Y,BHC,63,2.6,a0900043000134635  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,20,1,Y,BHC,75,4.4,a0900043000125125  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,21,1,Y,BHC,63,2.7,a0900043000134614  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,22,1,Y,BHC,69,3.4,a0900043000134772  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,23,1,Y,BHC,67,3.2,a0900043000125101  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,24,1,Y,BHC,67,3.1,a0900043000134794  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,25,1,Y,BHC,75,4.9,a0900043000134689  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,26,1,Y,BHC,82,5.8,a0900043000134616  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,27,2,Y,CRC,105,10.5,a0900067000122634  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,17,28,2,Y,STJ,72,3.5,a0900043000134652  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,29,2,Y,STJ,72,3.3,a0900043000134754  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,30,2,Y,BHC,72,4.1,a0900043000134751  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,17,31,2,Y,STJ,63,2.2,a0900043000134784  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,1,1,Y,BHC,90,7.8,a0900067000122002  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,2,1,Y,STJ,122,16.5,a0900067000122358  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,3,1,Y,BHC,82,5.6,a0900067000122006  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,4,1,Y,BHC,64,3.4,a0900067000122338  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,5,1,Y,BHC,80,5.2,a0900067000125141  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,6,1,Y,BHC,77,4.8,a0900067000122637  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,7,1,Y,STJ,128,18.8,a0900067000122282  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,8,1,Y,BHC,80,5.5,a0900043000135551  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,9,1,Y,STJ,105,11.4,a0900067000121787  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,10,1,Y,STJ,111,12.3,a0900067000122379  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,11,1,Y,BHC,79,5.2,a0900043000135283  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,12,1,Y,BHC,76,5.2,a0900067000125581  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,13,1,Y,BHC,58,2.2,a0900043000135522  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,14,1,Y,BHC,64,2.4,a0900067000122327  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,15,1,Y,BHC,79,5.4,a0900043000135981  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,16,1,Y,BHC,69,3.7,a0900043000135973  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,17,1,Y,STJ,111,11.5,a0900043000125121  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,18,1,Y,BHC,83,5.3,a0900043000134675  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,19,1,Y,BHC,77,4.1,a0900043000135668  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,20,1,Y,BHC,61,2.2,a0900043000134596  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,21,1,Y,BHC,80,5.2,a0900043000125155  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,22,1,Y,BHC,68,3.4,a0900043000134710  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,23,1,Y,BHC,63,2.7,a0900043000125112  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,24,1,Y,BHC,74,3.8,a0900043000134629  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,25,1,Y,BHC,64,3,a0900043000134628  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,26,1,Y,BHC,61,2.8,a0900043000125122  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,27,1,Y,BHC,63,2.5,a0900043000134642  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,28,2,Y,STJ,112,13.3,a0900043000135977  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,29,2,Y,BHC,101,9.9,a0900067000076802  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,30,2,Y,STJ,104,9.9,a0900067000125955  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,31,2,Y,BHC,77,3.8,a0900067000125324  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,18,32,2,Y,BHC,NA,NA,a0900043000125093  ,N     ,Y     ,N     ,N     ,KIM       ,Len and Weight are wired
14,20171110,18,33,2,Y,BHC,75,4.2,a0900043000134599  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,34,2,Y,BHC,86,6.1,a0900043000125165  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,35,2,Y,BHC,73,3.7,a0900043000135986  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,36,2,Y,BHC,62,2.7,a0900043000125153  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,18,37,2,Y,BHC,66,2.9,a0900043000134617  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,1,1,Y,BHC,74,5.7,a0900043000135581  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,2,1,Y,BHC,80,5.7,a0900067000125522  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,3,1,Y,BHC,56,1.9,a0900043000135825  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,4,1,Y,STJ,97,12.5,a0900067000125085  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,5,1,Y,BHC,68,3.1,a0900067000122639  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,6,1,Y,BHC,77,4.6,a0982000407069655  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,7,1,Y,BHC,69,3.7,a0900067000122297  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,8,1,Y,BHC,96,8.8,a0900067000122265  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,9,1,Y,BHC,57,2.3,a0900043000135128  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,10,1,Y,BHC,70,2.6,a0900043000135390  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,11,1,Y,BHC,80,5.1,a0900043000135047  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,12,1,Y,BHC,62,2.2,a0900043000135767  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,13,1,Y,BHC,78,4.6,a0900043000135208  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,14,1,Y,BHC,75,4.5,a0900043000134674  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,15,1,Y,BHC,72,4,a0900043000134763  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,16,1,Y,BHC,78,4.9,a0900043000134621  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,17,1,Y,BHC,68,3.2,a0900043000125162  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,18,1,Y,BHC,66,2.8,a0900043000125137  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,19,1,Y,BHC,73,3.9,a0900043000134792  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,20,1,Y,STJ,76,4.3,a0900043000134672  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,21,1,Y,BHC,64,2.6,a0900043000134767  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,22,1,Y,BHC,70,3.5,a0900043000134645  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,23,1,Y,BHC,62,2.3,a0900043000125129  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,24,1,Y,BHC,62,2.6,a0900043000134719  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,25,1,Y,BHC,63,2.5,a0900043000134717  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,26,1,Y,STJ,72,3.3,a0900043000134722  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,27,2,Y,BHC,77,4.3,a0900067000125107  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,28,2,Y,BHC,78,4.9,a0900067000125663  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,29,2,Y,BHC,75,4.1,a0900043000135508  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171110,19,30,2,Y,BHC,73,3.6,a0900043000134595  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,31,2,Y,BHC,63,2.8,a0900043000134640  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,32,2,Y,BHC,59,2.1,a0900043000134780  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,33,2,Y,BHC,60,2.2,a0900043000134631  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171110,19,34,2,Y,BHC,57,2.4,a0900043000134755  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,1,1,Y,BHC,81,4.7,a0900067000122025  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,2,1,Y,BHC,74,3.2,a0900043000135563  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,3,1,Y,BHC,71,3.2,a0900043000135042  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,4,1,Y,BHC,76,4.7,a0900043000135208  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,5,1,Y,BHC,73,3.4,a0900043000135691  ,N     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,6,1,Y,STJ,114,12.2,a0900067000122418  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,7,1,Y,BHC,67,2.7,a0900043000135743  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,8,1,Y,BHC,75,3.7,a0900043000135054  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,9,1,Y,BHC,78,4.2,a0900043000135917  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,10,1,Y,BHC,76,4.1,a0900067000125633  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,11,1,Y,STJ,133,20.1,a0900043000135286  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,12,1,Y,STJ,148,29.4,a0900067000122320  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,13,1,Y,STJ,124,16.6,a0900067000122358  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,14,1,Y,STJ,118,15,a0900067000122004  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,15,1,Y,BHC,78,4.1,a0900043000134537  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,16,1,Y,BHC,67,2.7,a0900043000134435  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,17,1,Y,BHC,84,6.2,a0900043000134408  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,18,1,Y,BHC,69,2.8,a0900043000134502  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,19,1,Y,BHC,70,3,a0900043000134560  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,20,1,Y,BHC,67,2.8,a0900043000134468  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,21,1,Y,BHC,68,2.8,a0900043000134420  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,22,1,Y,BHC,55,1.7,a0900043000134525  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,23,1,Y,BHC,54,1.5,a0900043000134539  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,24,2,Y,BHC,81,5.3,a0900043000135824  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,25,2,Y,BHC,92,6.5,a0900043000135114  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,26,2,Y,BHC,75,4.5,a0900043000135957  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,20,27,2,Y,BHC,66,2.6,a0900043000134405  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,28,2,Y,BHC,80,5,a0900043000134550  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,20,29,2,Y,BHC,64,2.4,a0900043000134575  ,N     ,N     ,N     ,N     ,KIM       ,                    
14,20171114,21,1,1,Y,STJ,141,27.8,a0982000407050602  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,21,2,1,Y,BHC,102,8.1,a0900067000076592  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
14,20171114,21,3,1,Y,BHC,73,3.1,a0900067000122621  ,Y     ,Y     ,N     ,N     ,KIM       ,                    
