"","Y","Yrecap","DL","UL","IND_ID","Period","St_occ","End_occ"
"8724",2,1,-4,22,551,12,14,15
"8725",NA,0,-12,14,552,12,14,15
"8726",NA,0,-7,19,553,12,14,15
"8733",NA,0,-15,11,560,12,14,15
"8736",NA,0,-4,22,563,12,14,15
"8739",NA,0,-6,20,566,12,14,15
"8744",0,1,-4,22,571,12,14,15
"8745",NA,0,-6,20,572,12,14,15
"8753",NA,0,-7,19,580,12,14,15
"8767",-7,1,-26,0,594,12,14,15
"8768",NA,0,-6,20,595,12,14,15
"8770",0,1,-4,22,597,12,14,15
"8781",NA,0,-7,19,608,12,14,15
"8817",0,1,-4,22,644,12,14,15
"8822",NA,0,-7,19,649,12,14,15
"8839",NA,0,-23,3,666,12,14,15
"8840",NA,0,-4,22,667,12,14,15
"8858",0,1,-7,19,685,12,14,15
"8869",0,1,-7,19,696,12,14,15
"8871",0,1,-21,5,698,12,14,15
"8886",0,1,-7,19,713,12,14,15
"8916",-3,1,-26,0,743,12,14,15
"8918",NA,0,-7,19,2,13,15,16
"8919",NA,0,-14,12,3,13,15,16
"8920",NA,0,-14,12,4,13,15,16
"8921",NA,0,-7,19,5,13,15,16
"8922",NA,0,-11,15,6,13,15,16
"8923",1,1,-12,14,7,13,15,16
"8924",NA,0,-14,12,8,13,15,16
"8930",0,1,-8,18,14,13,15,16
"8934",NA,0,-19,7,18,13,15,16
"8935",NA,0,-9,17,19,13,15,16
"8940",0,1,-5,21,24,13,15,16
"8942",0,1,-7,19,26,13,15,16
"8943",0,1,-17,9,27,13,15,16
"8946",0,1,-4,22,30,13,15,16
"8948",0,1,-22,4,32,13,15,16
"8958",-6,1,-18,8,42,13,15,16
"8964",0,1,-14,12,48,13,15,16
"8965",NA,0,-6,20,49,13,15,16
"8967",1,1,-22,4,51,13,15,16
"8969",NA,0,-20,6,53,13,15,16
"8977",NA,0,-14,12,61,13,15,16
"8996",0,1,-14,12,80,13,15,16
"8999",NA,0,-15,11,83,13,15,16
"9005",NA,0,-7,19,89,13,15,16
"9010",-1,1,-5,21,94,13,15,16
"9011",NA,0,-16,10,95,13,15,16
"9015",0,1,-13,13,99,13,15,16
"9084",NA,0,-7,19,168,13,15,16
"9135",0,1,-18,8,219,13,15,16
"9141",NA,0,-7,19,225,13,15,16
"9149",NA,0,-9,17,233,13,15,16
"9213",NA,0,-23,3,297,13,15,16
"9231",-13,1,-16,10,315,13,15,16
"9240",NA,0,-14,12,324,13,15,16
"9252",NA,0,-14,12,336,13,15,16
"9265",NA,0,-21,5,349,13,15,16
"9303",NA,0,-7,19,387,13,15,16
"9304",0,1,-7,19,388,13,15,16
"9308",NA,0,-6,20,392,13,15,16
"9311",-4,1,-7,19,395,13,15,16
"9347",NA,0,-23,3,431,13,15,16
"9356",0,1,-7,19,440,13,15,16
"9364",NA,0,-7,19,448,13,15,16
"9373",0,1,-23,3,457,13,15,16
"9375",-1,1,-23,3,459,13,15,16
"9389",NA,0,-16,10,473,13,15,16
"9398",0,1,-7,19,482,13,15,16
"9429",0,1,-24,2,513,13,15,16
"9451",0,1,-9,17,535,13,15,16
"9455",NA,0,-7,19,539,13,15,16
"9461",0,1,-7,19,545,13,15,16
"9467",0,1,-6,20,551,13,15,16
"9471",NA,0,-7,19,555,13,15,16
"9484",0,1,-18,8,568,13,15,16
"9487",NA,0,-4,22,571,13,15,16
"9492",NA,0,-7,19,576,13,15,16
"9510",NA,0,-19,7,594,13,15,16
"9513",0,1,-4,22,597,13,15,16
"9560",2,1,-4,22,644,13,15,16
"9601",NA,0,-7,19,685,13,15,16
"9612",NA,0,-7,19,696,13,15,16
"9614",NA,0,-21,5,698,13,15,16
"9629",NA,0,-7,19,713,13,15,16
"9651",NA,0,-14,12,735,13,15,16
"9659",NA,0,-23,3,743,13,15,16
