"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Month","St_Year","End_Month","End_Year"
"1622",647,"a0982000403060492  ",NA,0,-11,26,66,NA,2,NA,3,2016,NA,NA
"1626",651,"a0982000403060498  ",NA,0,-9,28,58,NA,2,NA,3,2016,NA,NA
"1627",652,"a0982000403060499  ",1,1,-14,23,61,67,2,67,3,2016,5,2016
"1630",655,"a0982000403060506  ",NA,0,-17,20,77,NA,2,NA,3,2016,NA,NA
"1633",658,"a0982000403060511  ",NA,0,-6,31,62,NA,2,NA,3,2016,NA,NA
"1634",659,"a0982000403060512  ",NA,0,-13,24,80,NA,2,NA,3,2016,NA,NA
"1635",660,"a0982000403060513  ",NA,0,-5,32,58,NA,2,NA,3,2016,NA,NA
"1636",661,"a0982000403060515  ",NA,0,-16,21,63,NA,2,NA,3,2016,NA,NA
"1637",662,"a0982000403060517  ",NA,0,-5,32,75,NA,2,NA,3,2016,NA,NA
"1638",663,"a0982000403060519  ",NA,0,-15,22,66,NA,2,NA,3,2016,NA,NA
"1639",664,"a0982000403060525  ",NA,0,-9,28,55,NA,2,NA,3,2016,NA,NA
"1641",666,"a0982000403060528  ",NA,0,-14,23,83,NA,2,NA,3,2016,NA,NA
"1642",667,"a0982000403060529  ",NA,0,-14,23,74,NA,2,NA,3,2016,NA,NA
"1643",668,"a0982000403060537  ",NA,0,-15,22,70,NA,2,NA,3,2016,NA,NA
"1801",826,"a0982000407050827  ",NA,0,-33,4,72,NA,2,NA,3,2016,NA,NA
"1802",827,"a0982000407050834  ",NA,0,-33,4,68,NA,2,NA,3,2016,NA,NA
"1803",828,"a0982000407050864  ",NA,0,-33,4,85,NA,2,NA,3,2016,NA,NA
"1805",830,"a0982000407050905  ",NA,0,-31,6,70,NA,2,NA,3,2016,NA,NA
"1806",831,"a0982000407050921  ",NA,0,-30,7,71,NA,2,NA,3,2016,NA,NA
"2144",194,"a0900067000077002  ",NA,0,-22,15,73,NA,3,NA,5,2016,NA,NA
"2145",195,"a0900067000077020  ",0,1,-17,20,70,71,3,56,5,2016,7,2016
"2148",198,"a0900067000077100  ",0,1,-22,15,68,68,3,56,5,2016,7,2016
"2149",199,"a0900067000077118  ",NA,0,-22,15,71,NA,3,NA,5,2016,NA,NA
"2166",216,"a0900067000077371  ",NA,0,-23,14,76,NA,3,NA,5,2016,NA,NA
"2183",233,"a0900067000080036  ",1,1,-13,24,66,66,3,56,5,2016,7,2016
"2186",236,"a0900067000080046  ",NA,0,-8,29,59,NA,3,NA,5,2016,NA,NA
"2195",245,"a0900067000080080  ",NA,0,-6,31,55,NA,3,NA,5,2016,NA,NA
"2201",251,"a0900067000080108  ",NA,0,-22,15,55,NA,3,NA,5,2016,NA,NA
"2208",258,"a0900067000080143  ",0,1,-28,9,60,60,3,56,5,2016,7,2016
"2213",263,"a0900067000080161  ",NA,0,-23,14,71,NA,3,NA,5,2016,NA,NA
"2231",281,"a0900067000080248  ",NA,0,-18,19,65,NA,3,NA,5,2016,NA,NA
"2238",288,"a0900067000080279  ",NA,0,-9,28,59,NA,3,NA,5,2016,NA,NA
"2244",294,"a0900067000080298  ",NA,0,-31,6,79,NA,3,NA,5,2016,NA,NA
"2246",296,"a0900067000080306  ",NA,0,-6,31,68,NA,3,NA,5,2016,NA,NA
"2255",305,"a0900067000080348  ",NA,0,-8,29,65,NA,3,NA,5,2016,NA,NA
"2270",320,"a0900067000080423  ",NA,0,-8,29,65,NA,3,NA,5,2016,NA,NA
"2275",325,"a0900067000080456  ",NA,0,-5,32,63,NA,3,NA,5,2016,NA,NA
"2278",328,"a0900067000080485  ",NA,0,-33,4,62,NA,3,NA,5,2016,NA,NA
"2282",332,"a0900067000080523  ",NA,0,-8,29,68,NA,3,NA,5,2016,NA,NA
"2288",338,"a0900067000080648  ",NA,0,-15,22,73,NA,3,NA,5,2016,NA,NA
"2298",348,"a0900067000080795  ",1,1,-21,16,64,64,3,56,5,2016,7,2016
"2299",349,"a0900067000080801  ",NA,0,-8,29,65,NA,3,NA,5,2016,NA,NA
"2300",350,"a0900067000080806  ",NA,0,-15,22,75,NA,3,NA,5,2016,NA,NA
"2303",353,"a0900067000080831  ",1,1,-8,29,75,77,3,56,5,2016,7,2016
"2312",362,"a0900067000080912  ",NA,0,-26,11,76,NA,3,NA,5,2016,NA,NA
"2317",367,"a0900067000080946  ",0,1,-12,25,78,77,3,56,5,2016,7,2016
"2321",371,"a0900067000080966  ",NA,0,-8,29,54,NA,3,NA,5,2016,NA,NA
"2324",374,"a0900067000080985  ",NA,0,-9,28,61,NA,3,NA,5,2016,NA,NA
"2340",390,"a0900067000085072  ",NA,0,-17,20,66,NA,3,NA,5,2016,NA,NA
"2342",392,"a0900067000085108  ",NA,0,-19,18,85,NA,3,NA,5,2016,NA,NA
"2344",394,"a0900067000085135  ",NA,0,-34,3,74,NA,3,NA,5,2016,NA,NA
"2347",397,"a0900067000085148  ",NA,0,-26,11,83,NA,3,NA,5,2016,NA,NA
"2352",402,"a0900067000085204  ",0,1,-32,5,79,80,3,56,5,2016,7,2016
"2354",404,"a0900067000085220  ",NA,0,-17,20,70,NA,3,NA,5,2016,NA,NA
"2363",413,"a0900067000085316  ",0,1,-27,10,65,65,3,56,5,2016,7,2016
"2369",419,"a0900067000085364  ",0,1,-21,16,70,70,3,56,5,2016,7,2016
"2371",421,"a0900067000085378  ",0,1,-26,11,70,71,3,56,5,2016,7,2016
"2374",424,"a0900067000085425  ",0,1,-30,7,79,79,3,56,5,2016,7,2016
"2375",425,"a0900067000085429  ",0,1,-33,4,76,75,3,56,5,2016,7,2016
"2380",430,"a0900067000085496  ",NA,0,-27,10,68,NA,3,NA,5,2016,NA,NA
"2569",619,"a0982000403060072  ",NA,0,-9,28,71,NA,3,NA,5,2016,NA,NA
"2573",623,"a0982000403060110  ",NA,0,-9,28,74,NA,3,NA,5,2016,NA,NA
"2578",628,"a0982000403060445  ",0,1,-5,32,79,79,3,56,5,2016,7,2016
"2579",629,"a0982000403060446  ",NA,0,-6,31,80,NA,3,NA,5,2016,NA,NA
"2580",630,"a0982000403060453  ",NA,0,-1,36,67,NA,3,NA,5,2016,NA,NA
"2587",637,"a0982000403060472  ",NA,0,-8,29,62,NA,3,NA,5,2016,NA,NA
"2588",638,"a0982000403060473  ",NA,0,-6,31,55,NA,3,NA,5,2016,NA,NA
"2590",640,"a0982000403060479  ",NA,0,-8,29,80,NA,3,NA,5,2016,NA,NA
"2593",643,"a0982000403060484  ",0,1,-8,29,81,81,3,56,5,2016,7,2016
"2599",649,"a0982000403060496  ",1,1,-13,24,79,79,3,56,5,2016,7,2016
"2602",652,"a0982000403060499  ",NA,0,-15,22,67,NA,3,NA,5,2016,NA,NA
"2615",665,"a0982000403060527  ",NA,0,-6,31,59,NA,3,NA,5,2016,NA,NA
"2632",682,"a0982000407050076  ",1,1,-29,8,75,75,3,56,5,2016,7,2016
"2633",683,"a0982000407050077  ",NA,0,-24,13,52,NA,3,NA,5,2016,NA,NA
"2634",684,"a0982000407050079  ",NA,0,-24,13,50,NA,3,NA,5,2016,NA,NA
"2635",685,"a0982000407050081  ",0,1,-30,7,87,86,3,56,5,2016,7,2016
"2636",686,"a0982000407050082  ",NA,0,-27,10,67,NA,3,NA,5,2016,NA,NA
"2637",687,"a0982000407050083  ",5,1,-21,16,49,51,3,56,5,2016,7,2016
"2638",688,"a0982000407050085  ",NA,0,-21,16,48,NA,3,NA,5,2016,NA,NA
"2639",689,"a0982000407050086  ",NA,0,-26,11,83,NA,3,NA,5,2016,NA,NA
"2640",690,"a0982000407050087  ",NA,0,-27,10,48,NA,3,NA,5,2016,NA,NA
"2641",691,"a0982000407050100  ",NA,0,-21,16,49,NA,3,NA,5,2016,NA,NA
"2642",692,"a0982000407050103  ",NA,0,-22,15,47,NA,3,NA,5,2016,NA,NA
"2643",693,"a0982000407050105  ",NA,0,-21,16,45,NA,3,NA,5,2016,NA,NA
"2644",694,"a0982000407050111  ",NA,0,-25,12,47,NA,3,NA,5,2016,NA,NA
"2645",695,"a0982000407050115  ",NA,0,-21,16,54,NA,3,NA,5,2016,NA,NA
"2646",696,"a0982000407050116  ",NA,0,-30,7,57,NA,3,NA,5,2016,NA,NA
"2647",697,"a0982000407050121  ",NA,0,-26,11,82,NA,3,NA,5,2016,NA,NA
"2648",698,"a0982000407050129  ",NA,0,-21,16,48,NA,3,NA,5,2016,NA,NA
"2649",699,"a0982000407050132  ",NA,0,-21,16,51,NA,3,NA,5,2016,NA,NA
"2650",700,"a0982000407050136  ",1,1,-25,12,71,74,3,56,5,2016,7,2016
"2651",701,"a0982000407050141  ",NA,0,-33,4,51,NA,3,NA,5,2016,NA,NA
"2652",702,"a0982000407050142  ",NA,0,-21,16,71,NA,3,NA,5,2016,NA,NA
"2653",703,"a0982000407050145  ",NA,0,-24,13,65,NA,3,NA,5,2016,NA,NA
"2654",704,"a0982000407050149  ",NA,0,-26,11,50,NA,3,NA,5,2016,NA,NA
"2655",705,"a0982000407050151  ",NA,0,-21,16,49,NA,3,NA,5,2016,NA,NA
"2656",706,"a0982000407050152  ",4,1,-21,16,65,66,3,56,5,2016,7,2016
"2657",707,"a0982000407050155  ",NA,0,-30,7,47,NA,3,NA,5,2016,NA,NA
"2658",708,"a0982000407050160  ",NA,0,-25,12,52,NA,3,NA,5,2016,NA,NA
"2659",709,"a0982000407050161  ",NA,0,-30,7,72,NA,3,NA,5,2016,NA,NA
"2660",710,"a0982000407050165  ",NA,0,-24,13,48,NA,3,NA,5,2016,NA,NA
"2661",711,"a0982000407050167  ",NA,0,-21,16,62,NA,3,NA,5,2016,NA,NA
"2662",712,"a0982000407050169  ",NA,0,-21,16,45,NA,3,NA,5,2016,NA,NA
"2663",713,"a0982000407050281  ",NA,0,-13,24,50,NA,3,NA,5,2016,NA,NA
"2664",714,"a0982000407050282  ",NA,0,-14,23,50,NA,3,NA,5,2016,NA,NA
"2665",715,"a0982000407050302  ",NA,0,-14,23,53,NA,3,NA,5,2016,NA,NA
"2666",716,"a0982000407050306  ",NA,0,-13,24,55,NA,3,NA,5,2016,NA,NA
"2667",717,"a0982000407050308  ",NA,0,-21,16,47,NA,3,NA,5,2016,NA,NA
"2668",718,"a0982000407050311  ",NA,0,-13,24,80,NA,3,NA,5,2016,NA,NA
"2669",719,"a0982000407050317  ",NA,0,-15,22,50,NA,3,NA,5,2016,NA,NA
"2670",720,"a0982000407050337  ",NA,0,-14,23,49,NA,3,NA,5,2016,NA,NA
"2671",721,"a0982000407050339  ",NA,0,-13,24,47,NA,3,NA,5,2016,NA,NA
"2672",722,"a0982000407050347  ",NA,0,-15,22,50,NA,3,NA,5,2016,NA,NA
"2673",723,"a0982000407050350  ",NA,0,-21,16,47,NA,3,NA,5,2016,NA,NA
"2674",724,"a0982000407050357  ",NA,0,-13,24,54,NA,3,NA,5,2016,NA,NA
"2675",725,"a0982000407050362  ",2,1,-13,24,54,54,3,56,5,2016,7,2016
"2676",726,"a0982000407050363  ",4,1,-13,24,49,49,3,56,5,2016,7,2016
"2677",727,"a0982000407050365  ",-1,1,-15,22,56,57,3,56,5,2016,7,2016
"2678",728,"a0982000407050371  ",1,1,-13,24,70,70,3,56,5,2016,7,2016
"2779",829,"a0982000407050899  ",NA,0,-31,6,48,NA,3,NA,5,2016,NA,NA
"2836",886,"a0982000407069459  ",NA,0,-33,4,47,NA,3,NA,5,2016,NA,NA
"2837",887,"a0982000407069472  ",NA,0,-33,4,48,NA,3,NA,5,2016,NA,NA
"2838",888,"a0982000407069473  ",NA,0,-33,4,52,NA,3,NA,5,2016,NA,NA
"2839",889,"a0982000407069477  ",NA,0,-32,5,45,NA,3,NA,5,2016,NA,NA
"2840",890,"a0982000407069485  ",NA,0,-33,4,53,NA,3,NA,5,2016,NA,NA
"2841",891,"a0982000407069489  ",NA,0,-32,5,55,NA,3,NA,5,2016,NA,NA
"2842",892,"a0982000407069495  ",NA,0,-34,3,52,NA,3,NA,5,2016,NA,NA
"2843",893,"a0982000407069499  ",NA,0,-32,5,50,NA,3,NA,5,2016,NA,NA
"2844",894,"a0982000407069507  ",NA,0,-34,3,48,NA,3,NA,5,2016,NA,NA
"2845",895,"a0982000407069511  ",NA,0,-32,5,46,NA,3,NA,5,2016,NA,NA
"2846",896,"a0982000407069518  ",NA,0,-34,3,52,NA,3,NA,5,2016,NA,NA
"2847",897,"a0982000407069523  ",NA,0,-32,5,54,NA,3,NA,5,2016,NA,NA
"2848",898,"a0982000407069532  ",NA,0,-33,4,46,NA,3,NA,5,2016,NA,NA
"2849",899,"a0982000407069533  ",NA,0,-33,4,56,NA,3,NA,5,2016,NA,NA
"2850",900,"a0982000407069536  ",NA,0,-32,5,51,NA,3,NA,5,2016,NA,NA
"2851",901,"a0982000407069545  ",NA,0,-32,5,71,NA,3,NA,5,2016,NA,NA
"2854",904,"a0982000407069658  ",16,1,-17,20,67,65,3,57,5,2016,7,2016
"2855",905,"a0982000407069659  ",0,1,-9,28,80,82,3,56,5,2016,7,2016
"2856",906,"a0982000407069661  ",3,1,-6,31,50,49,3,56,5,2016,7,2016
"2857",907,"a0982000407069662  ",NA,0,-9,28,50,NA,3,NA,5,2016,NA,NA
"2858",908,"a0982000407069664  ",NA,0,-9,28,48,NA,3,NA,5,2016,NA,NA
"2859",909,"a0982000407069665  ",NA,0,-9,28,65,NA,3,NA,5,2016,NA,NA
"2860",910,"a0982000407069668  ",0,1,-6,31,48,49,3,56,5,2016,7,2016
"2861",911,"a0982000407069669  ",1,1,-5,32,59,59,3,56,5,2016,7,2016
"2862",912,"a0982000407069670  ",NA,0,-10,27,54,NA,3,NA,5,2016,NA,NA
"2863",913,"a0982000407069671  ",NA,0,-8,29,50,NA,3,NA,5,2016,NA,NA
"2864",914,"a0982000407069672  ",0,1,-9,28,79,79,3,56,5,2016,7,2016
"2865",915,"a0982000407069673  ",NA,0,-21,16,53,NA,3,NA,5,2016,NA,NA
"2866",916,"a0982000407069674  ",NA,0,-17,20,66,NA,3,NA,5,2016,NA,NA
"2867",917,"a0982000407069675  ",0,1,-4,33,51,52,3,56,5,2016,7,2016
"2868",918,"a0982000407069676  ",NA,0,-15,22,70,NA,3,NA,5,2016,NA,NA
"2869",919,"a0982000407069677  ",NA,0,-18,19,47,NA,3,NA,5,2016,NA,NA
"2870",920,"a0982000407069678  ",NA,0,-9,28,52,NA,3,NA,5,2016,NA,NA
"2871",921,"a0982000407069679  ",-1,1,-10,27,49,49,3,56,5,2016,7,2016
"2872",922,"a0982000407069680  ",0,1,-8,29,49,50,3,56,5,2016,7,2016
"2873",923,"a0982000407069681  ",2,1,-12,25,57,58,3,56,5,2016,7,2016
"2874",924,"a0982000407069682  ",NA,0,-4,33,50,NA,3,NA,5,2016,NA,NA
"2875",925,"a0982000407069683  ",NA,0,-9,28,56,NA,3,NA,5,2016,NA,NA
"2876",926,"a0982000407069684  ",NA,0,-17,20,51,NA,3,NA,5,2016,NA,NA
"2877",927,"a0982000407069687  ",NA,0,-4,33,52,NA,3,NA,5,2016,NA,NA
"2878",928,"a0982000407069689  ",NA,0,-6,31,52,NA,3,NA,5,2016,NA,NA
"2879",929,"a0982000407069690  ",NA,0,-4,33,64,NA,3,NA,5,2016,NA,NA
"2880",930,"a0982000407069691  ",0,1,-8,29,65,65,3,56,5,2016,7,2016
"2881",931,"a0982000407069695  ",NA,0,-26,11,78,NA,3,NA,5,2016,NA,NA
"2882",932,"a0982000407069698  ",NA,0,-6,31,51,NA,3,NA,5,2016,NA,NA
"2883",933,"a0982000407069700  ",NA,0,-6,31,68,NA,3,NA,5,2016,NA,NA
"2884",934,"a0982000407069701  ",NA,0,-12,25,47,NA,3,NA,5,2016,NA,NA
"2885",935,"a0982000407069702  ",NA,0,-17,20,50,NA,3,NA,5,2016,NA,NA
"2886",936,"a0982000407069703  ",NA,0,-4,33,54,NA,3,NA,5,2016,NA,NA
"2887",937,"a0982000407069704  ",NA,0,-9,28,46,NA,3,NA,5,2016,NA,NA
"2888",938,"a0982000407069706  ",NA,0,-9,28,48,NA,3,NA,5,2016,NA,NA
"2889",939,"a0982000407069707  ",NA,0,-5,32,52,NA,3,NA,5,2016,NA,NA
"2890",940,"a0982000407069708  ",NA,0,-9,28,48,NA,3,NA,5,2016,NA,NA
"2891",941,"a0982000407069709  ",NA,0,-18,19,51,NA,3,NA,5,2016,NA,NA
"2892",942,"a0982000407069710  ",NA,0,-6,31,53,NA,3,NA,5,2016,NA,NA
"2893",943,"a0982000407069711  ",NA,0,-8,29,48,NA,3,NA,5,2016,NA,NA
"2894",944,"a0982000407069712  ",NA,0,-9,28,59,NA,3,NA,5,2016,NA,NA
"2895",945,"a0982000407069715  ",NA,0,-4,33,54,NA,3,NA,5,2016,NA,NA
"2896",946,"a0982000407069716  ",NA,0,-6,31,61,NA,3,NA,5,2016,NA,NA
"2897",947,"a0982000407069720  ",NA,0,-12,25,53,NA,3,NA,5,2016,NA,NA
"2898",948,"a0982000407069721  ",NA,0,-17,20,51,NA,3,NA,5,2016,NA,NA
"2899",949,"a0982000407069722  ",NA,0,-10,27,56,NA,3,NA,5,2016,NA,NA
"2900",950,"a0982000407069723  ",0,1,-8,29,70,70,3,56,5,2016,7,2016
"2901",951,"a0982000407069724  ",NA,0,-8,29,51,NA,3,NA,5,2016,NA,NA
"2902",952,"a0982000407069725  ",NA,0,-7,30,50,NA,3,NA,5,2016,NA,NA
"2903",953,"a0982000407069726  ",0,1,-5,32,47,47,3,56,5,2016,7,2016
"2904",954,"a0982000407069727  ",0,1,-9,28,48,48,3,56,5,2016,7,2016
"2905",955,"a0982000407069728  ",NA,0,-8,29,61,NA,3,NA,5,2016,NA,NA
"2906",956,"a0982000407069729  ",0,1,-9,28,70,70,3,56,5,2016,7,2016
"2907",957,"a0982000407069732  ",NA,0,-8,29,57,NA,3,NA,5,2016,NA,NA
"2908",958,"a0982000407069734  ",NA,0,-8,29,50,NA,3,NA,5,2016,NA,NA
"2909",959,"a0982000407069735  ",NA,0,-18,19,50,NA,3,NA,5,2016,NA,NA
"2910",960,"a0982000407069736  ",NA,0,-20,17,82,NA,3,NA,5,2016,NA,NA
"2911",961,"a0982000407069737  ",0,1,-16,21,50,50,3,56,5,2016,7,2016
"2912",962,"a0982000407069738  ",0,1,-17,20,48,48,3,56,5,2016,7,2016
"2913",963,"a0982000407069739  ",NA,0,-11,26,55,NA,3,NA,5,2016,NA,NA
"2914",964,"a0982000407069742  ",NA,0,-8,29,47,NA,3,NA,5,2016,NA,NA
"2915",965,"a0982000407069743  ",NA,0,-5,32,55,NA,3,NA,5,2016,NA,NA
"2916",966,"a0982000407069745  ",NA,0,-20,17,52,NA,3,NA,5,2016,NA,NA
"2917",967,"a0982000407069746  ",NA,0,-4,33,51,NA,3,NA,5,2016,NA,NA
"2918",968,"a0982000407069750  ",NA,0,-4,33,48,NA,3,NA,5,2016,NA,NA
"2919",969,"a0982000407069751  ",NA,0,-4,33,48,NA,3,NA,5,2016,NA,NA
"2920",970,"a0982000407069752  ",NA,0,-9,28,48,NA,3,NA,5,2016,NA,NA
"2921",971,"a0982000407069753  ",NA,0,-5,32,61,NA,3,NA,5,2016,NA,NA
"2922",972,"a0982000407069754  ",NA,0,-18,19,62,NA,3,NA,5,2016,NA,NA
"2923",973,"a0982000407069756  ",1,1,-4,33,48,48,3,56,5,2016,7,2016
"2924",974,"a0982000407069757  ",1,1,-8,29,51,49,3,56,5,2016,7,2016
"2925",975,"a0982000407069758  ",-1,1,-9,28,70,70,3,56,5,2016,7,2016
"3120",195,"a0900067000077020  ",NA,0,-17,20,71,NA,4,NA,7,2016,NA,NA
"3123",198,"a0900067000077100  ",1,1,-22,15,68,67,4,65,7,2016,9,2016
"3125",200,"a0900067000077122  ",NA,0,-14,23,84,NA,4,NA,7,2016,NA,NA
"3136",211,"a0900067000077319  ",NA,0,-21,16,75,NA,4,NA,7,2016,NA,NA
"3145",220,"a0900067000077459  ",0,1,-21,16,72,73,4,65,7,2016,9,2016
"3151",226,"a0900067000080009  ",NA,0,-9,28,63,NA,4,NA,7,2016,NA,NA
"3157",232,"a0900067000080030  ",NA,0,-26,11,57,NA,4,NA,7,2016,NA,NA
"3158",233,"a0900067000080036  ",NA,0,-14,23,66,NA,4,NA,7,2016,NA,NA
"3159",234,"a0900067000080037  ",NA,0,-25,12,80,NA,4,NA,7,2016,NA,NA
"3162",237,"a0900067000080050  ",NA,0,-22,15,64,NA,4,NA,7,2016,NA,NA
"3163",238,"a0900067000080054  ",NA,0,-8,29,73,NA,4,NA,7,2016,NA,NA
"3166",241,"a0900067000080071  ",0,1,-12,25,79,79,4,66,7,2016,9,2016
"3168",243,"a0900067000080077  ",NA,0,-27,10,75,NA,4,NA,7,2016,NA,NA
"3169",244,"a0900067000080079  ",NA,0,-14,23,65,NA,4,NA,7,2016,NA,NA
"3177",252,"a0900067000080110  ",NA,0,-8,29,58,NA,4,NA,7,2016,NA,NA
"3178",253,"a0900067000080119  ",0,1,-17,20,76,76,4,66,7,2016,9,2016
"3182",257,"a0900067000080142  ",NA,0,-27,10,61,NA,4,NA,7,2016,NA,NA
"3183",258,"a0900067000080143  ",NA,0,-28,9,60,NA,4,NA,7,2016,NA,NA
"3184",259,"a0900067000080149  ",NA,0,-30,7,82,NA,4,NA,7,2016,NA,NA
"3187",262,"a0900067000080158  ",NA,0,-8,29,70,NA,4,NA,7,2016,NA,NA
"3190",265,"a0900067000080168  ",NA,0,-9,28,60,NA,4,NA,7,2016,NA,NA
"3193",268,"a0900067000080180  ",NA,0,-26,11,74,NA,4,NA,7,2016,NA,NA
"3196",271,"a0900067000080204  ",NA,0,-6,31,71,NA,4,NA,7,2016,NA,NA
"3208",283,"a0900067000080253  ",0,1,-6,31,63,64,4,66,7,2016,9,2016
"3216",291,"a0900067000080292  ",NA,0,-4,33,75,NA,4,NA,7,2016,NA,NA
"3218",293,"a0900067000080297  ",NA,0,-8,29,68,NA,4,NA,7,2016,NA,NA
"3228",303,"a0900067000080332  ",NA,0,-8,29,63,NA,4,NA,7,2016,NA,NA
"3229",304,"a0900067000080335  ",2,1,-23,14,74,74,4,66,7,2016,9,2016
"3235",310,"a0900067000080374  ",NA,0,-25,12,63,NA,4,NA,7,2016,NA,NA
"3244",319,"a0900067000080420  ",0,1,-9,28,71,71,4,66,7,2016,9,2016
"3247",322,"a0900067000080439  ",NA,0,-8,29,80,NA,4,NA,7,2016,NA,NA
"3248",323,"a0900067000080445  ",NA,0,-7,30,62,NA,4,NA,7,2016,NA,NA
"3255",330,"a0900067000080495  ",NA,0,-26,11,75,NA,4,NA,7,2016,NA,NA
"3256",331,"a0900067000080521  ",NA,0,-21,16,66,NA,4,NA,7,2016,NA,NA
"3260",335,"a0900067000080584  ",NA,0,-17,20,63,NA,4,NA,7,2016,NA,NA
"3262",337,"a0900067000080646  ",0,1,-8,29,58,58,4,66,7,2016,9,2016
"3266",341,"a0900067000080666  ",NA,0,-6,31,70,NA,4,NA,7,2016,NA,NA
"3273",348,"a0900067000080795  ",NA,0,-22,15,64,NA,4,NA,7,2016,NA,NA
"3276",351,"a0900067000080808  ",0,1,-22,15,73,73,4,65,7,2016,9,2016
"3278",353,"a0900067000080831  ",NA,0,-9,28,77,NA,4,NA,7,2016,NA,NA
"3279",354,"a0900067000080837  ",NA,0,-28,9,77,NA,4,NA,7,2016,NA,NA
"3282",357,"a0900067000080866  ",NA,0,-9,28,64,NA,4,NA,7,2016,NA,NA
"3291",366,"a0900067000080938  ",1,1,-25,12,67,67,4,66,7,2016,9,2016
"3292",367,"a0900067000080946  ",NA,0,-12,25,77,NA,4,NA,7,2016,NA,NA
"3309",384,"a0900067000084953  ",1,1,-14,23,80,80,4,66,7,2016,9,2016
"3311",386,"a0900067000085004  ",0,1,-17,20,68,68,4,66,7,2016,9,2016
"3323",398,"a0900067000085157  ",NA,0,-17,20,74,NA,4,NA,7,2016,NA,NA
"3324",399,"a0900067000085163  ",NA,0,-16,21,65,NA,4,NA,7,2016,NA,NA
"3326",401,"a0900067000085203  ",NA,0,-28,9,85,NA,4,NA,7,2016,NA,NA
"3327",402,"a0900067000085204  ",NA,0,-32,5,80,NA,4,NA,7,2016,NA,NA
"3333",408,"a0900067000085272  ",NA,0,-31,6,69,NA,4,NA,7,2016,NA,NA
"3335",410,"a0900067000085291  ",NA,0,-23,14,59,NA,4,NA,7,2016,NA,NA
"3338",413,"a0900067000085316  ",-1,1,-27,10,65,65,4,66,7,2016,9,2016
"3340",415,"a0900067000085326  ",NA,0,-17,20,75,NA,4,NA,7,2016,NA,NA
"3342",417,"a0900067000085359  ",0,1,-26,11,65,65,4,66,7,2016,9,2016
"3344",419,"a0900067000085364  ",NA,0,-21,16,70,NA,4,NA,7,2016,NA,NA
"3346",421,"a0900067000085378  ",NA,0,-26,11,71,NA,4,NA,7,2016,NA,NA
"3348",423,"a0900067000085423  ",NA,0,-35,2,62,NA,4,NA,7,2016,NA,NA
"3349",424,"a0900067000085425  ",0,1,-30,7,79,79,4,66,7,2016,9,2016
"3350",425,"a0900067000085429  ",0,1,-33,4,75,75,4,66,7,2016,9,2016
"3351",426,"a0900067000085438  ",NA,0,-16,21,79,NA,4,NA,7,2016,NA,NA
"3354",429,"a0900067000085486  ",3,1,-23,14,62,62,4,66,7,2016,9,2016
"3549",624,"a0982000403060115  ",NA,0,-8,29,70,NA,4,NA,7,2016,NA,NA
"3551",626,"a0982000403060124  ",NA,0,-9,28,70,NA,4,NA,7,2016,NA,NA
"3553",628,"a0982000403060445  ",NA,0,-5,32,79,NA,4,NA,7,2016,NA,NA
"3561",636,"a0982000403060469  ",0,1,-9,28,69,69,4,66,7,2016,9,2016
"3568",643,"a0982000403060484  ",NA,0,-8,29,81,NA,4,NA,7,2016,NA,NA
"3574",649,"a0982000403060496  ",NA,0,-14,23,79,NA,4,NA,7,2016,NA,NA
"3580",655,"a0982000403060506  ",NA,0,-17,20,77,NA,4,NA,7,2016,NA,NA
"3591",666,"a0982000403060528  ",NA,0,-13,24,84,NA,4,NA,7,2016,NA,NA
"3595",670,"a0982000407049989  ",0,1,-32,5,48,49,4,66,7,2016,9,2016
"3596",671,"a0982000407049992  ",NA,0,-32,5,49,NA,4,NA,7,2016,NA,NA
"3597",672,"a0982000407049993  ",NA,0,-33,4,52,NA,4,NA,7,2016,NA,NA
"3598",673,"a0982000407049994  ",NA,0,-32,5,46,NA,4,NA,7,2016,NA,NA
"3599",674,"a0982000407049997  ",NA,0,-34,3,55,NA,4,NA,7,2016,NA,NA
"3600",675,"a0982000407050004  ",NA,0,-32,5,45,NA,4,NA,7,2016,NA,NA
"3601",676,"a0982000407050017  ",NA,0,-34,3,48,NA,4,NA,7,2016,NA,NA
"3602",677,"a0982000407050020  ",NA,0,-31,6,47,NA,4,NA,7,2016,NA,NA
"3603",678,"a0982000407050026  ",NA,0,-32,5,49,NA,4,NA,7,2016,NA,NA
"3604",679,"a0982000407050029  ",NA,0,-31,6,85,NA,4,NA,7,2016,NA,NA
"3605",680,"a0982000407050033  ",NA,0,-34,3,53,NA,4,NA,7,2016,NA,NA
"3606",681,"a0982000407050034  ",NA,0,-31,6,50,NA,4,NA,7,2016,NA,NA
"3607",682,"a0982000407050076  ",NA,0,-30,7,75,NA,4,NA,7,2016,NA,NA
"3610",685,"a0982000407050081  ",NA,0,-30,7,86,NA,4,NA,7,2016,NA,NA
"3612",687,"a0982000407050083  ",NA,0,-26,11,51,NA,4,NA,7,2016,NA,NA
"3625",700,"a0982000407050136  ",NA,0,-26,11,74,NA,4,NA,7,2016,NA,NA
"3631",706,"a0982000407050152  ",NA,0,-25,12,66,NA,4,NA,7,2016,NA,NA
