"","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"24397",NA,0,-18,8,80,1831,7,9,10
"24403",NA,0,-22,4,60,1837,7,9,10
"24412",NA,0,-25,1,61,1846,7,9,10
"24413",NA,0,-7,19,56,1847,7,9,10
"24419",NA,0,-16,10,68,1853,7,9,10
"24438",NA,0,-10,16,91,1872,7,9,10
"24456",NA,0,-23,3,74,1890,7,9,10
"24462",0,1,-21,5,66,1896,7,9,10
"24470",NA,0,-20,6,73,1904,7,9,10
"24476",NA,0,-17,9,61,1910,7,9,10
"24485",0,1,-22,4,66,1919,7,9,10
"24489",0,1,-20,6,78,1923,7,9,10
"24490",NA,0,-21,5,59,1924,7,9,10
"24496",NA,0,-22,4,80,1930,7,9,10
"24511",NA,0,-21,5,58,1945,7,9,10
"24517",NA,0,-4,22,57,1951,7,9,10
"24526",NA,0,-22,4,60,1960,7,9,10
"24527",-1,1,-6,20,69,1961,7,9,10
"24529",0,1,-4,22,72,1963,7,9,10
"24532",NA,0,-5,21,60,1966,7,9,10
"24537",NA,0,-4,22,52,1971,7,9,10
"24542",NA,0,-21,5,64,1976,7,9,10
"24543",NA,0,-4,22,65,1977,7,9,10
"24545",NA,0,-4,22,66,1979,7,9,10
"24546",NA,0,-7,19,97,1980,7,9,10
"24547",0,1,-22,4,69,1981,7,9,10
"24549",0,1,-22,4,65,1983,7,9,10
"24553",0,1,-22,4,65,1987,7,9,10
"24554",0,1,-5,21,77,1988,7,9,10
"24557",NA,0,-4,22,60,1991,7,9,10
"24561",NA,0,-7,19,70,1995,7,9,10
"24562",NA,0,-4,22,63,1996,7,9,10
"24564",0,1,-5,21,64,1998,7,9,10
"24586",0,1,-16,10,70,2020,7,9,10
"24598",0,1,-16,10,70,2032,7,9,10
"24613",NA,0,-4,22,70,2047,7,9,10
"24614",0,1,-15,11,68,2048,7,9,10
"24616",NA,0,-13,13,92,2050,7,9,10
"24617",NA,0,-13,13,84,2051,7,9,10
"24622",NA,0,-25,1,61,2056,7,9,10
"24642",0,1,-18,8,58,2076,7,9,10
"24652",NA,0,-18,8,61,2086,7,9,10
"24653",NA,0,-9,17,65,2087,7,9,10
"24656",NA,0,-16,10,62,2090,7,9,10
"24662",0,1,-18,8,60,2096,7,9,10
"24677",NA,0,-4,22,68,2111,7,9,10
"24679",NA,0,-5,21,73,2113,7,9,10
"24688",NA,0,-5,21,80,2122,7,9,10
"24695",0,1,-14,12,86,2129,7,9,10
"24696",NA,0,-7,19,56,2130,7,9,10
"24697",NA,0,-5,21,79,2131,7,9,10
"24709",NA,0,-15,11,63,2143,7,9,10
"24733",NA,0,-7,19,72,2167,7,9,10
"24737",NA,0,-5,21,98,2171,7,9,10
"24740",NA,0,-7,19,109,2174,7,9,10
"24746",NA,0,-7,19,62,2180,7,9,10
"24751",NA,0,-23,3,70,2185,7,9,10
"24752",NA,0,-20,6,68,2186,7,9,10
"24754",-5,1,-18,8,75,2188,7,9,10
"24755",NA,0,-20,6,63,2189,7,9,10
"24756",0,1,-22,4,62,2190,7,9,10
"24758",3,1,-4,22,82,2192,7,9,10
"24759",NA,0,-4,22,66,2193,7,9,10
"24760",NA,0,-4,22,61,2194,7,9,10
"24762",NA,0,-18,8,65,2196,7,9,10
"24763",0,1,-17,9,55,2197,7,9,10
"24764",NA,0,-16,10,66,2198,7,9,10
"24765",NA,0,-4,22,60,2199,7,9,10
"24766",NA,0,-22,4,65,2200,7,9,10
"24767",-14,1,-23,3,78,2201,7,9,10
"24768",NA,0,-16,10,60,2202,7,9,10
"24769",NA,0,-17,9,55,2203,7,9,10
"24770",NA,0,-22,4,57,2204,7,9,10
"24771",NA,0,-4,22,70,2205,7,9,10
"24772",NA,0,-4,22,59,2206,7,9,10
"24773",0,1,-19,7,62,2207,7,9,10
"24774",NA,0,-21,5,55,2208,7,9,10
"24775",NA,0,-21,5,60,2209,7,9,10
"24776",-7,1,-22,4,62,2210,7,9,10
"24778",0,1,-21,5,72,2212,7,9,10
"24779",NA,0,-22,4,60,2213,7,9,10
"24780",-3,1,-21,5,59,2214,7,9,10
"24781",NA,0,-22,4,64,2215,7,9,10
"24782",NA,0,-4,22,85,2216,7,9,10
"24783",0,1,-22,4,61,2217,7,9,10
"24784",-7,1,-22,4,58,2218,7,9,10
"24785",NA,0,-19,7,60,2219,7,9,10
"24786",NA,0,-19,7,61,2220,7,9,10
"24787",NA,0,-21,5,66,2221,7,9,10
"24788",NA,0,-23,3,63,2222,7,9,10
"24789",NA,0,-22,4,61,2223,7,9,10
"24790",0,1,-22,4,68,2224,7,9,10
"24791",0,1,-19,7,54,2225,7,9,10
"24792",NA,0,-18,8,56,2226,7,9,10
"24793",0,1,-22,4,60,2227,7,9,10
"24794",0,1,-17,9,55,2228,7,9,10
"24795",NA,0,-23,3,58,2229,7,9,10
"24796",0,1,-22,4,63,2230,7,9,10
"24797",0,1,-22,4,64,2231,7,9,10
"24798",NA,0,-22,4,58,2232,7,9,10
"24799",NA,0,-22,4,63,2233,7,9,10
"24800",NA,0,-18,8,56,2234,7,9,10
"24801",NA,0,-21,5,63,2235,7,9,10
"24803",NA,0,-18,8,55,2237,7,9,10
"24804",NA,0,-22,4,58,2238,7,9,10
"24805",0,1,-15,11,55,2239,7,9,10
"24806",0,1,-23,3,68,2240,7,9,10
"24807",NA,0,-21,5,60,2241,7,9,10
"24808",NA,0,-22,4,63,2242,7,9,10
"24809",NA,0,-22,4,66,2243,7,9,10
"24810",NA,0,-18,8,57,2244,7,9,10
"24811",NA,0,-22,4,82,2245,7,9,10
"24812",NA,0,-16,10,55,2246,7,9,10
"24813",NA,0,-4,22,63,2247,7,9,10
"24814",NA,0,-22,4,84,2248,7,9,10
"24815",NA,0,-16,10,60,2249,7,9,10
"24816",NA,0,-21,5,65,2250,7,9,10
"24817",0,1,-18,8,62,2251,7,9,10
"24818",NA,0,-21,5,57,2252,7,9,10
"24819",NA,0,-22,4,82,2253,7,9,10
"24820",NA,0,-22,4,71,2254,7,9,10
"24821",NA,0,-15,11,60,2255,7,9,10
"24822",0,1,-18,8,59,2256,7,9,10
"24823",-1,1,-23,3,78,2257,7,9,10
"24824",NA,0,-4,22,67,2258,7,9,10
"24825",0,1,-17,9,63,2259,7,9,10
"24827",NA,0,-21,5,63,2261,7,9,10
"24828",NA,0,-4,22,56,2262,7,9,10
"24829",NA,0,-4,22,61,2263,7,9,10
"24830",NA,0,-18,8,61,2264,7,9,10
"24831",NA,0,-4,22,62,2265,7,9,10
"24832",NA,0,-22,4,69,2266,7,9,10
"24833",NA,0,-16,10,60,2267,7,9,10
"24834",NA,0,-22,4,60,2268,7,9,10
"24835",NA,0,-9,17,60,2269,7,9,10
"24836",NA,0,-11,15,68,2270,7,9,10
"24838",NA,0,-13,13,55,2272,7,9,10
"24839",NA,0,-10,16,56,2273,7,9,10
"24840",NA,0,-11,15,54,2274,7,9,10
"24841",NA,0,-9,17,67,2275,7,9,10
"24842",NA,0,-11,15,56,2276,7,9,10
"24843",NA,0,-7,19,64,2277,7,9,10
"24844",0,1,-8,18,55,2278,7,9,10
"24845",NA,0,-13,13,62,2279,7,9,10
"24846",NA,0,-9,17,68,2280,7,9,10
"24847",NA,0,-7,19,63,2281,7,9,10
"24848",NA,0,-7,19,52,2282,7,9,10
"24849",NA,0,-9,17,75,2283,7,9,10
"24850",0,1,-10,16,68,2284,7,9,10
"24851",NA,0,-7,19,72,2285,7,9,10
"24852",NA,0,-11,15,55,2286,7,9,10
"24853",NA,0,-12,14,63,2287,7,9,10
"24855",0,1,-13,13,67,2289,7,9,10
"24856",NA,0,-11,15,61,2290,7,9,10
"24858",NA,0,-13,13,76,2292,7,9,10
"24860",NA,0,-11,15,66,2294,7,9,10
"24861",NA,0,-10,16,56,2295,7,9,10
"24862",NA,0,-7,19,78,2296,7,9,10
"24863",NA,0,-9,17,65,2297,7,9,10
"24864",NA,0,-11,15,59,2298,7,9,10
"24865",NA,0,-13,13,60,2299,7,9,10
"24866",NA,0,-10,16,61,2300,7,9,10
"24867",NA,0,-13,13,59,2301,7,9,10
"24868",0,1,-10,16,56,2302,7,9,10
"24869",NA,0,-13,13,58,2303,7,9,10
"24871",NA,0,-11,15,55,2305,7,9,10
"24872",NA,0,-10,16,75,2306,7,9,10
"24873",NA,0,-9,17,55,2307,7,9,10
"24874",NA,0,-11,15,57,2308,7,9,10
"24875",NA,0,-7,19,58,2309,7,9,10
"24876",NA,0,-10,16,53,2310,7,9,10
"24877",NA,0,-10,16,68,2311,7,9,10
"24879",NA,0,-10,16,58,2313,7,9,10
"24880",NA,0,-13,13,62,2314,7,9,10
"25125",NA,0,-7,19,63,2559,7,9,10
"25126",NA,0,-4,22,54,2560,7,9,10
"25127",NA,0,-5,21,62,2561,7,9,10
"25128",NA,0,-7,19,55,2562,7,9,10
"25130",NA,0,-7,19,71,2564,7,9,10
"25131",NA,0,-6,20,70,2565,7,9,10
"25132",NA,0,-5,21,63,2566,7,9,10
"25133",NA,0,-6,20,60,2567,7,9,10
"25134",NA,0,-5,21,60,2568,7,9,10
"25135",NA,0,-7,19,104,2569,7,9,10
"25136",NA,0,-6,20,69,2570,7,9,10
"25137",0,1,-5,21,63,2571,7,9,10
"25138",NA,0,-7,19,94,2572,7,9,10
"25140",NA,0,-5,21,87,2574,7,9,10
"25141",NA,0,-13,13,58,2575,7,9,10
"25142",NA,0,-5,21,65,2576,7,9,10
"25143",-3,1,-7,19,78,2577,7,9,10
"25144",NA,0,-5,21,79,2578,7,9,10
"25146",-3,1,-5,21,58,2580,7,9,10
"25147",NA,0,-5,21,58,2581,7,9,10
"25148",NA,0,-5,21,62,2582,7,9,10
"25149",0,1,-5,21,63,2583,7,9,10
"25151",NA,0,-7,19,80,2585,7,9,10
"25152",NA,0,-6,20,58,2586,7,9,10
"25153",NA,0,-7,19,75,2587,7,9,10
"25155",NA,0,-6,20,63,2589,7,9,10
"25156",NA,0,-13,13,59,2590,7,9,10
"25158",NA,0,-7,19,58,2592,7,9,10
"25159",NA,0,-7,19,58,2593,7,9,10
"25160",NA,0,-5,21,83,2594,7,9,10
"25162",NA,0,-7,19,66,2596,7,9,10
"25164",0,1,-5,21,78,2598,7,9,10
"25165",NA,0,-7,19,60,2599,7,9,10
"25166",1,1,-4,22,65,2600,7,9,10
"25167",NA,0,-6,20,66,2601,7,9,10
"25168",NA,0,-5,21,65,2602,7,9,10
"25169",NA,0,-6,20,58,2603,7,9,10
"25171",NA,0,-5,21,63,2605,7,9,10
"25172",NA,0,-7,19,54,2606,7,9,10
"25173",NA,0,-7,19,58,2607,7,9,10
"25174",NA,0,-7,19,99,2608,7,9,10
"25175",NA,0,-5,21,74,2609,7,9,10
"25176",NA,0,-5,21,65,2610,7,9,10
"25177",NA,0,-5,21,63,2611,7,9,10
"25178",NA,0,-6,20,76,2612,7,9,10
"25179",-5,1,-7,19,55,2613,7,9,10
"25180",NA,0,-7,19,67,2614,7,9,10
"25181",NA,0,-7,19,72,2615,7,9,10
"25182",NA,0,-5,21,63,2616,7,9,10
"25183",NA,0,-6,20,57,2617,7,9,10
"25184",NA,0,-5,21,89,2618,7,9,10
"25185",NA,0,-6,20,60,2619,7,9,10
"25186",NA,0,-6,20,68,2620,7,9,10
"25187",-3,1,-7,19,70,2621,7,9,10
"25188",NA,0,-4,22,56,2622,7,9,10
"25190",NA,0,-10,16,59,2624,7,9,10
"25191",1,1,-4,22,66,2625,7,9,10
"25192",NA,0,-7,19,71,2626,7,9,10
"25193",NA,0,-4,22,56,2627,7,9,10
"25194",NA,0,-7,19,67,2628,7,9,10
"25195",NA,0,-6,20,76,2629,7,9,10
"25196",NA,0,-5,21,58,2630,7,9,10
"25197",NA,0,-6,20,60,2631,7,9,10
"25198",-2,1,-6,20,71,2632,7,9,10
"25199",NA,0,-6,20,65,2633,7,9,10
"25200",NA,0,-6,20,87,2634,7,9,10
"25201",NA,0,-6,20,62,2635,7,9,10
"25202",NA,0,-7,19,57,2636,7,9,10
"25203",-3,1,-7,19,67,2637,7,9,10
"25204",NA,0,-6,20,67,2638,7,9,10
"25205",NA,0,-6,20,64,2639,7,9,10
"25206",-4,1,-15,11,66,2640,7,9,10
"25207",0,1,-15,11,66,2641,7,9,10
"25208",NA,0,-14,12,71,2642,7,9,10
"25209",-1,1,-14,12,61,2643,7,9,10
"25210",NA,0,-14,12,90,2644,7,9,10
"25211",NA,0,-14,12,75,2645,7,9,10
"25212",NA,0,-15,11,55,2646,7,9,10
"25213",NA,0,-14,12,66,2647,7,9,10
"25214",NA,0,-14,12,63,2648,7,9,10
"25216",0,1,-14,12,76,2650,7,9,10
"25217",NA,0,-15,11,80,2651,7,9,10
"25218",NA,0,-14,12,63,2652,7,9,10
"25219",NA,0,-14,12,59,2653,7,9,10
"25220",NA,0,-14,12,65,2654,7,9,10
"25222",0,1,-15,11,69,2656,7,9,10
"25223",NA,0,-14,12,57,2657,7,9,10
"25351",1,1,-14,12,78,2785,7,9,10
"25419",NA,0,-5,21,72,2853,7,9,10
"25518",0,1,-5,21,81,2952,7,9,10
"25537",NA,0,-5,21,72,2971,7,9,10
"25565",1,1,-21,5,72,2999,7,9,10
"25582",NA,0,-26,0,62,3016,7,9,10
"25701",0,1,-5,21,85,3135,7,9,10
"25817",NA,0,-24,2,61,3251,7,9,10
"25840",NA,0,-23,3,94,3274,7,9,10
"25899",NA,0,-17,9,75,3333,7,9,10
"25903",NA,0,-13,13,80,3337,7,9,10
"25912",NA,0,-19,7,70,3346,7,9,10
"25969",-1,1,-5,21,95,3403,7,9,10
"25971",NA,0,-4,22,87,3405,7,9,10
"25987",NA,0,-7,19,102,3421,7,9,10
"25999",-1,1,-6,20,82,3433,7,9,10
"26149",NA,0,-23,3,68,3583,7,9,10
"26250",-9,1,-26,0,67,3684,7,9,10
"26279",NA,0,-23,3,80,3713,7,9,10
"26300",NA,0,-22,4,67,3734,7,9,10
"26320",NA,0,-19,7,71,3754,7,9,10
"26323",-1,1,-20,6,68,3757,7,9,10
"27235",NA,0,-13,13,79,908,8,10,11
"27342",NA,0,-18,8,95,1015,8,10,11
"27363",NA,0,-21,5,86,1036,8,10,11
"27450",NA,0,-7,19,122,1123,8,10,11
"27456",NA,0,-26,0,87,1129,8,10,11
"27470",NA,0,-22,4,91,1143,8,10,11
"27500",NA,0,-7,19,145,1173,8,10,11
"27700",NA,0,-7,19,90,1373,8,10,11
"27757",NA,0,-15,11,74,1430,8,10,11
"27785",NA,0,-15,11,80,1458,8,10,11
"27802",NA,0,-9,17,80,1475,8,10,11
"27830",NA,0,-10,16,95,1503,8,10,11
"27833",NA,0,-10,16,79,1506,8,10,11
"27839",NA,0,-14,12,79,1512,8,10,11
"27908",NA,0,-19,7,74,1581,8,10,11
"27915",NA,0,-21,5,75,1588,8,10,11
"28036",NA,0,-16,10,90,1709,8,10,11
"28038",NA,0,-13,13,83,1711,8,10,11
"28095",NA,0,-15,11,109,1768,8,10,11
"28140",NA,0,-14,12,79,1813,8,10,11
"28141",NA,0,-11,15,58,1814,8,10,11
"28156",NA,0,-10,16,56,1829,8,10,11
"28162",NA,0,-9,17,63,1835,8,10,11
"28166",NA,0,-10,16,60,1839,8,10,11
"28167",NA,0,-3,23,55,1840,8,10,11
"28178",NA,0,-11,15,67,1851,8,10,11
"28179",NA,0,-10,16,72,1852,8,10,11
"28185",NA,0,-10,16,69,1858,8,10,11
"28201",NA,0,-9,17,65,1874,8,10,11
"28223",NA,0,-21,5,66,1896,8,10,11
"28245",NA,0,-21,5,67,1918,8,10,11
"28246",0,1,-22,4,66,1919,8,10,11
"28250",NA,0,-20,6,78,1923,8,10,11
"28253",NA,0,-18,8,75,1926,8,10,11
"28262",NA,0,-19,7,75,1935,8,10,11
"28277",0,1,-22,4,84,1950,8,10,11
"28281",NA,0,-9,17,75,1954,8,10,11
"28283",NA,0,-21,5,56,1956,8,10,11
"28285",NA,0,-6,20,80,1958,8,10,11
"28288",NA,0,-5,21,71,1961,8,10,11
"28290",NA,0,-4,22,75,1963,8,10,11
"28301",NA,0,-19,7,55,1974,8,10,11
"28308",NA,0,-22,4,71,1981,8,10,11
"28309",NA,0,-3,23,54,1982,8,10,11
"28310",NA,0,-22,4,67,1983,8,10,11
"28314",NA,0,-22,4,66,1987,8,10,11
"28315",NA,0,-5,21,78,1988,8,10,11
"28324",NA,0,-4,22,84,1997,8,10,11
"28325",NA,0,-5,21,64,1998,8,10,11
"28328",NA,0,-18,8,70,2001,8,10,11
"28334",NA,0,-22,4,77,2007,8,10,11
"28339",NA,0,-13,13,73,2012,8,10,11
"28346",NA,0,-15,11,65,2019,8,10,11
"28347",NA,0,-16,10,72,2020,8,10,11
"28349",NA,0,-13,13,66,2022,8,10,11
"28351",NA,0,-13,13,68,2024,8,10,11
"28352",NA,0,-15,11,91,2025,8,10,11
"28359",NA,0,-16,10,74,2032,8,10,11
"28360",NA,0,-13,13,77,2033,8,10,11
"28368",NA,0,-17,9,68,2041,8,10,11
"28375",NA,0,-15,11,70,2048,8,10,11
"28384",NA,0,-14,12,81,2057,8,10,11
"28397",NA,0,-14,12,89,2070,8,10,11
"28399",NA,0,-8,18,63,2072,8,10,11
"28403",NA,0,-18,8,60,2076,8,10,11
"28423",NA,0,-18,8,60,2096,8,10,11
"28427",NA,0,-11,15,70,2100,8,10,11
"28456",NA,0,-14,12,95,2129,8,10,11
"28459",NA,0,-10,16,67,2132,8,10,11
"28464",NA,0,-11,15,74,2137,8,10,11
"28505",NA,0,-4,22,55,2178,8,10,11
"28515",NA,0,-13,13,77,2188,8,10,11
"28517",0,1,-22,4,62,2190,8,10,11
"28519",NA,0,-7,19,87,2192,8,10,11
"28524",NA,0,-17,9,55,2197,8,10,11
"28528",NA,0,-9,17,76,2201,8,10,11
"28534",NA,0,-19,7,61,2207,8,10,11
"28537",NA,0,-15,11,63,2210,8,10,11
"28539",NA,0,-21,5,71,2212,8,10,11
"28541",NA,0,-18,8,60,2214,8,10,11
"28544",1,1,-22,4,61,2217,8,10,11
"28545",NA,0,-15,11,58,2218,8,10,11
"28551",NA,0,-22,4,71,2224,8,10,11
"28552",NA,0,-19,7,54,2225,8,10,11
"28554",0,1,-22,4,61,2227,8,10,11
"28555",NA,0,-17,9,56,2228,8,10,11
"28557",NA,0,-22,4,62,2230,8,10,11
"28558",0,1,-22,4,64,2231,8,10,11
"28566",NA,0,-15,11,58,2239,8,10,11
"28567",0,1,-23,3,66,2240,8,10,11
"28578",NA,0,-18,8,64,2251,8,10,11
"28583",NA,0,-18,8,61,2256,8,10,11
"28584",0,1,-22,4,79,2257,8,10,11
"28586",NA,0,-17,9,64,2259,8,10,11
"28605",NA,0,-8,18,56,2278,8,10,11
"28611",NA,0,-10,16,68,2284,8,10,11
"28616",NA,0,-13,13,71,2289,8,10,11
"28629",NA,0,-10,16,58,2302,8,10,11
"28642",NA,0,-13,13,68,2315,8,10,11
"28643",NA,0,-13,13,75,2316,8,10,11
"28644",NA,0,-18,8,66,2317,8,10,11
"28645",NA,0,-13,13,68,2318,8,10,11
"28646",NA,0,-11,15,60,2319,8,10,11
"28648",NA,0,-22,4,66,2321,8,10,11
"28650",NA,0,-11,15,64,2323,8,10,11
"28651",NA,0,-13,13,69,2324,8,10,11
"28652",NA,0,-18,8,59,2325,8,10,11
"28653",NA,0,-22,4,66,2326,8,10,11
"28654",NA,0,-22,4,71,2327,8,10,11
"28655",NA,0,-12,14,60,2328,8,10,11
"28656",NA,0,-12,14,57,2329,8,10,11
"28657",NA,0,-13,13,54,2330,8,10,11
"28658",NA,0,-19,7,64,2331,8,10,11
"28659",NA,0,-19,7,65,2332,8,10,11
"28661",NA,0,-15,11,62,2334,8,10,11
"28662",NA,0,-13,13,77,2335,8,10,11
"28663",NA,0,-21,5,61,2336,8,10,11
"28664",NA,0,-18,8,57,2337,8,10,11
"28665",NA,0,-18,8,78,2338,8,10,11
"28666",NA,0,-23,3,68,2339,8,10,11
"28667",NA,0,-20,6,90,2340,8,10,11
"28668",NA,0,-18,8,80,2341,8,10,11
"28669",NA,0,-11,15,64,2342,8,10,11
"28670",NA,0,-16,10,76,2343,8,10,11
"28671",NA,0,-20,6,85,2344,8,10,11
"28672",NA,0,-15,11,61,2345,8,10,11
"28673",NA,0,-17,9,57,2346,8,10,11
"28674",NA,0,-13,13,69,2347,8,10,11
"28675",NA,0,-20,6,80,2348,8,10,11
"28676",NA,0,-19,7,55,2349,8,10,11
"28677",NA,0,-18,8,60,2350,8,10,11
"28678",NA,0,-13,13,80,2351,8,10,11
"28679",0,1,-22,4,78,2352,8,10,11
"28680",NA,0,-13,13,71,2353,8,10,11
"28682",NA,0,-15,11,65,2355,8,10,11
"28683",NA,0,-14,12,88,2356,8,10,11
"28684",NA,0,-20,6,59,2357,8,10,11
"28685",NA,0,-22,4,54,2358,8,10,11
"28686",0,1,-22,4,67,2359,8,10,11
"28687",NA,0,-11,15,69,2360,8,10,11
"28688",NA,0,-23,3,63,2361,8,10,11
"28689",NA,0,-15,11,69,2362,8,10,11
"28690",0,1,-22,4,82,2363,8,10,11
"28691",NA,0,-21,5,74,2364,8,10,11
"28692",NA,0,-20,6,68,2365,8,10,11
"28693",NA,0,-22,4,89,2366,8,10,11
"28694",NA,0,-11,15,83,2367,8,10,11
"28695",NA,0,-13,13,69,2368,8,10,11
"28696",NA,0,-11,15,65,2369,8,10,11
"28697",NA,0,-13,13,63,2370,8,10,11
"28698",NA,0,-15,11,65,2371,8,10,11
"28699",NA,0,-13,13,76,2372,8,10,11
"28700",NA,0,-18,8,73,2373,8,10,11
"28701",NA,0,-11,15,66,2374,8,10,11
"28702",NA,0,-16,10,67,2375,8,10,11
"28703",NA,0,-19,7,76,2376,8,10,11
"28898",NA,0,-5,21,64,2571,8,10,11
"28904",NA,0,-4,22,78,2577,8,10,11
"28907",NA,0,-2,24,57,2580,8,10,11
"28910",NA,0,-5,21,64,2583,8,10,11
"28925",NA,0,-5,21,78,2598,8,10,11
"28927",NA,0,-5,21,64,2600,8,10,11
"28940",NA,0,-2,24,53,2613,8,10,11
"28948",NA,0,-4,22,70,2621,8,10,11
"28952",NA,0,-5,21,65,2625,8,10,11
"28959",NA,0,-4,22,72,2632,8,10,11
"28964",NA,0,-4,22,65,2637,8,10,11
"28967",NA,0,-11,15,70,2640,8,10,11
"28968",NA,0,-15,11,69,2641,8,10,11
"28970",NA,0,-13,13,61,2643,8,10,11
"28977",NA,0,-14,12,81,2650,8,10,11
"28983",NA,0,-15,11,70,2656,8,10,11
"28985",NA,0,-17,9,67,2658,8,10,11
"28986",NA,0,-4,22,73,2659,8,10,11
"28987",NA,0,-6,20,67,2660,8,10,11
"28988",NA,0,-5,21,64,2661,8,10,11
"28989",NA,0,-14,12,89,2662,8,10,11
"28990",NA,0,-9,17,84,2663,8,10,11
"28991",NA,0,-5,21,65,2664,8,10,11
"28992",NA,0,-5,21,97,2665,8,10,11
"28993",NA,0,-5,21,58,2666,8,10,11
"28994",NA,0,-6,20,68,2667,8,10,11
"28995",NA,0,-10,16,67,2668,8,10,11
"28997",NA,0,-6,20,78,2670,8,10,11
"28998",NA,0,-4,22,63,2671,8,10,11
"28999",NA,0,-5,21,71,2672,8,10,11
"29000",NA,0,-5,21,63,2673,8,10,11
"29001",NA,0,-9,17,82,2674,8,10,11
"29002",NA,0,-5,21,96,2675,8,10,11
"29003",NA,0,-5,21,73,2676,8,10,11
"29004",NA,0,-10,16,72,2677,8,10,11
"29005",NA,0,-6,20,61,2678,8,10,11
"29008",NA,0,-4,22,62,2681,8,10,11
"29009",NA,0,-17,9,60,2682,8,10,11
"29010",NA,0,-9,17,67,2683,8,10,11
"29012",NA,0,-16,10,61,2685,8,10,11
"29013",NA,0,-5,21,66,2686,8,10,11
"29015",NA,0,-7,19,141,2688,8,10,11
"29016",NA,0,-4,22,65,2689,8,10,11
"29017",NA,0,-4,22,68,2690,8,10,11
"29019",NA,0,-5,21,73,2692,8,10,11
"29020",NA,0,-6,20,91,2693,8,10,11
"29022",NA,0,-10,16,77,2695,8,10,11
"29023",NA,0,-10,16,109,2696,8,10,11
"29024",NA,0,-4,22,67,2697,8,10,11
"29025",NA,0,-8,18,90,2698,8,10,11
"29026",NA,0,-5,21,61,2699,8,10,11
"29027",NA,0,-14,12,73,2700,8,10,11
"29028",NA,0,-4,22,61,2701,8,10,11
"29029",NA,0,-5,21,76,2702,8,10,11
"29030",NA,0,-9,17,77,2703,8,10,11
"29032",NA,0,-9,17,62,2705,8,10,11
"29033",NA,0,-9,17,71,2706,8,10,11
"29034",NA,0,-4,22,56,2707,8,10,11
"29035",NA,0,-10,16,68,2708,8,10,11
"29036",NA,0,-8,18,68,2709,8,10,11
"29037",NA,0,-7,19,77,2710,8,10,11
"29038",NA,0,-5,21,90,2711,8,10,11
"29039",NA,0,-9,17,69,2712,8,10,11
"29040",NA,0,-4,22,55,2713,8,10,11
"29041",NA,0,-9,17,93,2714,8,10,11
"29042",NA,0,-4,22,104,2715,8,10,11
"29043",NA,0,-8,18,65,2716,8,10,11
"29044",NA,0,-8,18,89,2717,8,10,11
"29045",NA,0,-9,17,68,2718,8,10,11
"29046",NA,0,-4,22,62,2719,8,10,11
"29083",NA,0,-5,21,76,2756,8,10,11
"29112",NA,0,-15,11,82,2785,8,10,11
"29121",NA,0,-9,17,83,2794,8,10,11
"29192",NA,0,-5,21,91,2865,8,10,11
"29279",NA,0,-5,21,84,2952,8,10,11
"29326",NA,0,-22,4,71,2999,8,10,11
"29382",NA,0,-14,12,87,3055,8,10,11
"29414",NA,0,-17,9,72,3087,8,10,11
"29462",NA,0,-5,21,89,3135,8,10,11
"29477",NA,0,-4,22,72,3150,8,10,11
"29514",NA,0,-15,11,74,3187,8,10,11
"29520",NA,0,-9,17,89,3193,8,10,11
"29539",NA,0,-13,13,64,3212,8,10,11
"29575",NA,0,-16,10,62,3248,8,10,11
"29730",NA,0,-4,22,96,3403,8,10,11
"29754",NA,0,-13,13,70,3427,8,10,11
"29760",NA,0,-5,21,84,3433,8,10,11
"29786",NA,0,-7,19,100,3459,8,10,11
"29961",NA,0,-18,8,86,3634,8,10,11
"30011",NA,0,-17,9,70,3684,8,10,11
"30030",NA,0,-9,17,99,3703,8,10,11
"30084",NA,0,-19,7,66,3757,8,10,11
"31062",NA,0,-15,11,90,974,9,11,12
"31223",NA,0,-10,16,92,1135,9,11,12
"31444",NA,0,-10,16,86,1356,9,11,12
"31668",NA,0,-19,7,85,1580,9,11,12
"31689",NA,0,-19,7,95,1601,9,11,12
"31749",0,1,-23,3,85,1661,9,11,12
"31798",NA,0,-14,12,85,1710,9,11,12
"31825",NA,0,-14,12,96,1737,9,11,12
"31925",NA,0,-20,6,63,1837,9,11,12
"31936",NA,0,-12,14,69,1848,9,11,12
"31938",NA,0,-11,15,72,1850,9,11,12
"31952",NA,0,-14,12,72,1864,9,11,12
"31978",NA,0,-23,3,79,1890,9,11,12
"31989",NA,0,-17,9,77,1901,9,11,12
"32007",NA,0,-22,4,73,1919,9,11,12
"32018",1,1,-22,4,79,1930,9,11,12
"32020",NA,0,-17,9,77,1932,9,11,12
"32038",NA,0,-22,4,86,1950,9,11,12
"32052",NA,0,-6,20,80,1964,9,11,12
"32072",NA,0,-19,7,68,1984,9,11,12
"32081",NA,0,-5,21,68,1993,9,11,12
"32088",NA,0,-19,7,74,2000,9,11,12
"32090",NA,0,-15,11,119,2002,9,11,12
"32098",NA,0,-6,20,94,2010,9,11,12
"32104",NA,0,-15,11,73,2016,9,11,12
"32125",NA,0,-18,8,79,2037,9,11,12
"32127",NA,0,-17,9,96,2039,9,11,12
"32130",NA,0,-23,3,78,2042,9,11,12
"32131",NA,0,-17,9,68,2043,9,11,12
