"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"4820",80,0,1,-26,11,89,"a0900043000135654  ",11,13,14
"4821",81,7,1,-5,32,72,"a0900043000135670  ",11,13,14
"4822",82,1,1,-14,23,97,"a0900043000135671  ",11,13,14
"4823",83,NA,0,-17,20,85,"a0900043000135715  ",11,13,14
"4824",84,NA,0,-34,3,84,"a0900043000135716  ",11,13,14
"4825",85,NA,0,-31,6,76,"a0900043000135724  ",11,13,14
"4826",86,0,1,-6,31,90,"a0900043000135773  ",11,13,14
"4828",88,NA,0,-13,24,82,"a0900043000135785  ",11,13,14
"4829",89,NA,0,-29,8,74,"a0900043000135799  ",11,13,14
"4830",90,NA,0,-12,25,51,"a0900043000135829  ",11,13,14
"4831",91,0,1,-20,17,70,"a0900043000135871  ",11,13,14
"4832",92,NA,0,-19,18,58,"a0900043000135873  ",11,13,14
"4833",93,0,1,-30,7,74,"a0900043000135887  ",11,13,14
"4834",94,NA,0,-7,30,68,"a0900043000135894  ",11,13,14
"4835",95,NA,0,-23,14,59,"a0900043000135895  ",11,13,14
"4836",96,NA,0,-5,32,59,"a0900043000135914  ",11,13,14
"4837",97,0,1,-22,15,98,"a0900043000135923  ",11,13,14
"4838",98,-1,1,-14,23,65,"a0900043000135926  ",11,13,14
"4839",99,NA,0,-27,10,51,"a0900043000135939  ",11,13,14
"4840",100,NA,0,-4,33,54,"a0900043000135950  ",11,13,14
"4841",101,NA,0,-5,32,58,"a0900043000135961  ",11,13,14
"4842",102,NA,0,-6,31,71,"a0900043000135967  ",11,13,14
"4860",120,-2,1,-26,11,105,"a0900067000077400  ",11,13,14
"4945",205,NA,0,-34,3,144,"a0900067000085436  ",11,13,14
"4954",214,NA,0,-15,22,122,"a0900067000116704  ",11,13,14
"4955",215,0,1,-15,22,138,"a0900067000116705  ",11,13,14
"4957",217,1,1,-30,7,82,"a0900067000116710  ",11,13,14
"4961",221,NA,0,-31,6,105,"a0900067000116744  ",11,13,14
"4969",229,1,1,-31,6,135,"a0900067000121831  ",11,13,14
"4970",230,NA,0,-30,7,108,"a0900067000121902  ",11,13,14
"4973",233,-2,1,-29,8,91,"a0900067000121953  ",11,13,14
"4974",234,-5,1,-28,9,105,"a0900067000121967  ",11,13,14
"4975",235,5,1,-32,5,110,"a0900067000121978  ",11,13,14
"4976",236,-3,1,-18,19,104,"a0900067000122082  ",11,13,14
"4978",238,NA,0,-21,16,104,"a0900067000122087  ",11,13,14
"4988",248,NA,0,-29,8,97,"a0900067000122154  ",11,13,14
"4989",249,0,1,-11,26,109,"a0900067000122156  ",11,13,14
"4999",259,NA,0,-12,25,117,"a0900067000122500  ",11,13,14
"5010",270,16,1,-15,22,130,"a0900067000122562  ",11,13,14
"5014",274,NA,0,-33,4,94,"a0900067000125013  ",11,13,14
"5015",275,NA,0,-27,10,150,"a0900067000125015  ",11,13,14
"5018",278,1,1,-32,5,106,"a0900067000125043  ",11,13,14
"5019",279,0,1,-24,13,74,"a0900067000125055  ",11,13,14
"5024",284,NA,0,-26,11,76,"a0900067000125185  ",11,13,14
"5025",285,NA,0,-20,17,75,"a0900067000125190  ",11,13,14
"5027",287,NA,0,-30,7,79,"a0900067000125193  ",11,13,14
"5028",288,NA,0,-20,17,85,"a0900067000125195  ",11,13,14
"5040",300,NA,0,-31,6,104,"a0900067000125263  ",11,13,14
"5041",301,NA,0,-21,16,93,"a0900067000125280  ",11,13,14
"5043",303,-2,1,-31,6,84,"a0900067000125306  ",11,13,14
"5046",306,NA,0,-33,4,102,"a0900067000125327  ",11,13,14
"5049",309,NA,0,-33,4,86,"a0900067000125353  ",11,13,14
"5054",314,3,1,-17,20,105,"a0900067000125381  ",11,13,14
"5057",317,NA,0,-15,22,109,"a0900067000125416  ",11,13,14
"5069",329,NA,0,-31,6,95,"a0900067000125851  ",11,13,14
"5072",332,1,1,-29,8,95,"a0900067000125863  ",11,13,14
"5081",341,NA,0,-31,6,118,"a0982000403060058  ",11,13,14
"5099",359,2,1,-15,22,120,"a0982000403060462  ",11,13,14
"5113",373,0,1,-28,9,119,"a0982000407050098  ",11,13,14
"5119",379,0,1,-22,15,114,"a0982000407050157  ",11,13,14
"5152",412,-13,1,-33,4,108,"a0982000407050739  ",11,13,14
"5153",413,NA,0,-34,3,147,"a0982000407050849  ",11,13,14
"5154",414,NA,0,-22,15,139,"a0982000407050862  ",11,13,14
"5162",422,NA,0,-8,29,125,"a0982000407063137  ",11,13,14
"5165",425,16,1,-15,22,119,"a0982000407063150  ",11,13,14
"5171",431,NA,0,-8,29,114,"a0982000407063175  ",11,13,14
"5176",436,NA,0,-7,30,157,"a0982000407063198  ",11,13,14
"5191",451,NA,0,-16,21,102,"a0982000407063592  ",11,13,14
"5199",459,NA,0,-29,8,92,"a0982000407063624  ",11,13,14
"5215",1,NA,0,-26,11,64,"a0900043000125097  ",12,14,15
"5216",2,NA,0,-33,4,83,"a0900043000125099  ",12,14,15
"5217",3,NA,0,-30,7,79,"a0900043000125106  ",12,14,15
"5218",4,NA,0,-24,13,85,"a0900043000125108  ",12,14,15
"5219",5,NA,0,-12,25,80,"a0900043000125119  ",12,14,15
"5220",6,NA,0,-18,19,112,"a0900043000125123  ",12,14,15
"5221",7,NA,0,-18,19,57,"a0900043000125138  ",12,14,15
"5222",8,NA,0,-19,18,58,"a0900043000125142  ",12,14,15
"5223",9,NA,0,-18,19,53,"a0900043000125146  ",12,14,15
"5224",10,NA,0,-33,4,60,"a0900043000125151  ",12,14,15
"5225",11,NA,0,-9,28,61,"a0900043000125174  ",12,14,15
"5226",12,NA,0,-24,13,67,"a0900043000125175  ",12,14,15
"5227",13,NA,0,-14,23,78,"a0900043000125177  ",12,14,15
"5228",14,NA,0,-31,6,60,"a0900043000125181  ",12,14,15
"5229",15,NA,0,-33,4,80,"a0900043000125184  ",12,14,15
"5239",25,NA,0,-6,31,100,"a0900043000135016  ",12,14,15
"5240",26,NA,0,-33,4,88,"a0900043000135024  ",12,14,15
"5241",27,0,1,-20,17,82,"a0900043000135031  ",12,14,15
"5249",35,2,1,-9,28,110,"a0900043000135148  ",12,14,15
"5253",39,NA,0,-15,22,107,"a0900043000135160  ",12,14,15
"5254",40,NA,0,-24,13,86,"a0900043000135172  ",12,14,15
"5258",44,NA,0,-26,11,96,"a0900043000135241  ",12,14,15
"5260",46,NA,0,-20,17,93,"a0900043000135289  ",12,14,15
"5269",55,NA,0,-15,22,91,"a0900043000135406  ",12,14,15
"5273",59,NA,0,-11,26,122,"a0900043000135470  ",12,14,15
"5278",64,NA,0,-6,31,68,"a0900043000135530  ",12,14,15
"5283",69,NA,0,-9,28,76,"a0900043000135572  ",12,14,15
"5288",74,NA,0,-11,26,74,"a0900043000135618  ",12,14,15
"5289",75,NA,0,-22,15,86,"a0900043000135634  ",12,14,15
"5292",78,NA,0,-4,33,89,"a0900043000135645  ",12,14,15
"5294",80,NA,0,-26,11,90,"a0900043000135654  ",12,14,15
"5295",81,-1,1,-12,25,75,"a0900043000135670  ",12,14,15
"5296",82,NA,0,-15,22,104,"a0900043000135671  ",12,14,15
"5300",86,1,1,-6,31,98,"a0900043000135773  ",12,14,15
"5301",87,NA,0,-10,27,79,"a0900043000135776  ",12,14,15
"5305",91,NA,0,-20,17,77,"a0900043000135871  ",12,14,15
"5307",93,0,1,-30,7,82,"a0900043000135887  ",12,14,15
"5311",97,NA,0,-22,15,105,"a0900043000135923  ",12,14,15
"5312",98,NA,0,-13,24,66,"a0900043000135926  ",12,14,15
"5334",120,-1,1,-24,13,105,"a0900067000077400  ",12,14,15
"5350",136,-3,1,-37,0,142,"a0900067000080301  ",12,14,15
"5379",165,NA,0,-17,20,105,"a0900067000080713  ",12,14,15
"5429",215,NA,0,-15,22,143,"a0900067000116705  ",12,14,15
"5431",217,NA,0,-31,6,89,"a0900067000116710  ",12,14,15
"5443",229,NA,0,-32,5,138,"a0900067000121831  ",12,14,15
"5447",233,NA,0,-27,10,103,"a0900067000121953  ",12,14,15
"5448",234,NA,0,-23,14,109,"a0900067000121967  ",12,14,15
"5449",235,NA,0,-37,0,115,"a0900067000121978  ",12,14,15
"5450",236,NA,0,-15,22,111,"a0900067000122082  ",12,14,15
"5451",237,1,1,-27,10,104,"a0900067000122086  ",12,14,15
"5463",249,NA,0,-11,26,113,"a0900067000122156  ",12,14,15
"5475",261,NA,0,-31,6,103,"a0900067000122515  ",12,14,15
"5484",270,NA,0,-31,6,134,"a0900067000122562  ",12,14,15
"5492",278,NA,0,-33,4,115,"a0900067000125043  ",12,14,15
"5493",279,0,1,-24,13,78,"a0900067000125055  ",12,14,15
"5503",289,NA,0,-22,15,82,"a0900067000125206  ",12,14,15
"5509",295,NA,0,-20,17,117,"a0900067000125243  ",12,14,15
"5517",303,2,1,-29,8,85,"a0900067000125306  ",12,14,15
"5528",314,NA,0,-20,17,107,"a0900067000125381  ",12,14,15
"5536",322,NA,0,-24,13,95,"a0900067000125812  ",12,14,15
"5546",332,-1,1,-30,7,98,"a0900067000125863  ",12,14,15
"5548",334,0,1,-11,26,76,"a0982000403059652  ",12,14,15
"5549",335,NA,0,-12,25,60,"a0982000403059702  ",12,14,15
"5573",359,NA,0,-17,20,122,"a0982000403060462  ",12,14,15
"5587",373,NA,0,-28,9,132,"a0982000407050098  ",12,14,15
"5593",379,0,1,-22,15,116,"a0982000407050157  ",12,14,15
"5613",399,NA,0,-15,22,121,"a0982000407050472  ",12,14,15
"5626",412,NA,0,-20,17,112,"a0982000407050739  ",12,14,15
"5639",425,-3,1,-31,6,122,"a0982000407063150  ",12,14,15
"5657",443,NA,0,-12,25,110,"a0982000407063224  ",12,14,15
"5675",461,NA,0,-14,23,126,"a0982000407069660  ",12,14,15
"5686",472,2,1,-20,17,108,"a0982000407069748  ",12,14,15
"5704",16,NA,0,-12,25,152,"a0900043000134432  ",13,15,16
"5705",17,NA,0,-13,24,72,"a0900043000134452  ",13,15,16
"5706",18,NA,0,-12,25,64,"a0900043000134463  ",13,15,16
"5707",19,NA,0,-23,14,57,"a0900043000134485  ",13,15,16
"5708",20,NA,0,-22,15,63,"a0900043000134494  ",13,15,16
"5709",21,NA,0,-19,18,62,"a0900043000134506  ",13,15,16
"5710",22,NA,0,-31,6,85,"a0900043000134558  ",13,15,16
"5711",23,NA,0,-22,15,70,"a0900043000134592  ",13,15,16
"5715",27,NA,0,-20,17,80,"a0900043000135031  ",13,15,16
"5719",31,NA,0,-24,13,87,"a0900043000135105  ",13,15,16
"5723",35,NA,0,-11,26,107,"a0900043000135148  ",13,15,16
"5741",53,2,1,-6,31,107,"a0900043000135389  ",13,15,16
"5745",57,NA,0,-26,11,88,"a0900043000135446  ",13,15,16
"5755",67,NA,0,-24,13,70,"a0900043000135569  ",13,15,16
"5759",71,NA,0,-11,26,80,"a0900043000135592  ",13,15,16
"5769",81,0,1,-11,26,74,"a0900043000135670  ",13,15,16
"5774",86,NA,0,-7,30,100,"a0900043000135773  ",13,15,16
"5777",89,0,1,-29,8,77,"a0900043000135799  ",13,15,16
"5781",93,NA,0,-30,7,82,"a0900043000135887  ",13,15,16
"5808",120,NA,0,-23,14,107,"a0900067000077400  ",13,15,16
"5824",136,1,1,-34,3,143,"a0900067000080301  ",13,15,16
"5894",206,0,1,-22,15,142,"a0900067000085449  ",13,15,16
"5925",237,-5,1,-28,9,106,"a0900067000122086  ",13,15,16
"5967",279,NA,0,-24,13,76,"a0900067000125055  ",13,15,16
"5991",303,0,1,-31,6,84,"a0900067000125306  ",13,15,16
"5995",307,0,1,-31,6,109,"a0900067000125334  ",13,15,16
"5997",309,2,1,-31,6,92,"a0900067000125353  ",13,15,16
"5999",311,4,1,-29,8,77,"a0900067000125374  ",13,15,16
"6001",313,NA,0,-29,8,78,"a0900067000125380  ",13,15,16
"6005",317,NA,0,-22,15,112,"a0900067000125416  ",13,15,16
"6020",332,NA,0,-29,8,99,"a0900067000125863  ",13,15,16
"6022",334,0,1,-11,26,77,"a0982000403059652  ",13,15,16
"6067",379,NA,0,-22,15,115,"a0982000407050157  ",13,15,16
"6113",425,NA,0,-28,9,124,"a0982000407063150  ",13,15,16
"6119",431,-6,1,-14,23,120,"a0982000407063175  ",13,15,16
"6139",451,NA,0,-13,24,104,"a0982000407063592  ",13,15,16
"6160",472,NA,0,-22,15,105,"a0982000407069748  ",13,15,16
