"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"8979",1457,"a0900067000080333  ",NA,0,-9,17,93,NA,3,NA,16945,5,2016,NA,NA,NA
"8982",1460,"a0900067000080339  ",NA,0,-11,15,87,NA,3,NA,16945,5,2016,NA,NA,NA
"8994",1472,"a0900067000080360  ",NA,0,-16,10,61,NA,3,NA,16945,5,2016,NA,NA,NA
"9000",1478,"a0900067000080368  ",9,1,8.5,9.5,72,68,3,51,16945,5,2016,16996,7,2016
"9002",1480,"a0900067000080369  ",NA,0,-10,16,75,NA,3,NA,16945,5,2016,NA,NA,NA
"9004",1482,"a0900067000080373  ",NA,0,-13,13,61,NA,3,NA,16945,5,2016,NA,NA,NA
"9015",1493,"a0900067000080395  ",NA,0,-12,14,57,NA,3,NA,16945,5,2016,NA,NA,NA
"9021",1499,"a0900067000080402  ",NA,0,-19,7,59,NA,3,NA,16948,5,2016,NA,NA,NA
"9028",1506,"a0900067000080415  ",NA,0,-11,15,64,NA,3,NA,16945,5,2016,NA,NA,NA
"9036",1514,"a0900067000080424  ",NA,0,-11,15,65,NA,3,NA,16945,5,2016,NA,NA,NA
"9037",1515,"a0900067000080425  ",NA,0,-13,13,75,NA,3,NA,16945,5,2016,NA,NA,NA
"9050",1528,"a0900067000080446  ",NA,0,-10,16,63,NA,3,NA,16945,5,2016,NA,NA,NA
"9055",1533,"a0900067000080452  ",0,1,-0.5,0.5,75,83,3,48,16948,5,2016,16996,7,2016
"9056",1534,"a0900067000080453  ",0,1,-0.5,0.5,67,70,3,49,16945,5,2016,16994,7,2016
"9057",1535,"a0900067000080458  ",1,1,0.5,1.5,70,77,3,48,16945,5,2016,16993,7,2016
"9059",1537,"a0900067000080459  ",NA,0,-10,16,71,NA,3,NA,16945,5,2016,NA,NA,NA
"9078",1556,"a0900067000080480  ",NA,0,-10,16,66,NA,3,NA,16945,5,2016,NA,NA,NA
"9083",1561,"a0900067000080486  ",NA,0,-15,11,65,NA,3,NA,16945,5,2016,NA,NA,NA
"9093",1571,"a0900067000080502  ",NA,0,-23,3,60,NA,3,NA,16948,5,2016,NA,NA,NA
"9098",1576,"a0900067000080515  ",NA,0,-22,4,75,NA,3,NA,16948,5,2016,NA,NA,NA
"9108",1586,"a0900067000080543  ",16,1,15.5,16.5,65,68,3,51,16945,5,2016,16996,7,2016
"9111",1589,"a0900067000080559  ",NA,0,-23,3,63,NA,3,NA,16948,5,2016,NA,NA,NA
"9113",1591,"a0900067000080568  ",0,1,-0.5,0.5,65,68,3,48,16948,5,2016,16996,7,2016
"9118",1596,"a0900067000080585  ",NA,0,-23,3,72,NA,3,NA,16948,5,2016,NA,NA,NA
"9119",1597,"a0900067000080588  ",NA,0,-18,8,60,NA,3,NA,16946,5,2016,NA,NA,NA
"9128",1606,"a0900067000080631  ",NA,0,-23,3,66,NA,3,NA,16948,5,2016,NA,NA,NA
"9130",1608,"a0900067000080651  ",NA,0,-18,8,91,NA,3,NA,16946,5,2016,NA,NA,NA
"9137",1615,"a0900067000080683  ",NA,0,-19,7,62,NA,3,NA,16948,5,2016,NA,NA,NA
"9140",1618,"a0900067000080690  ",NA,0,-20,6,58,NA,3,NA,16946,5,2016,NA,NA,NA
"9161",1639,"a0900067000080772  ",-1,1,-1.5,-0.5,61,63,3,46,16948,5,2016,16994,7,2016
"9186",1664,"a0900067000080858  ",NA,0,-15,11,69,NA,3,NA,16945,5,2016,NA,NA,NA
"9190",1668,"a0900067000080877  ",NA,0,-18,8,67,NA,3,NA,16946,5,2016,NA,NA,NA
"9192",1670,"a0900067000080889  ",NA,0,-18,8,55,NA,3,NA,16946,5,2016,NA,NA,NA
"9194",1672,"a0900067000080892  ",NA,0,-20,6,72,NA,3,NA,16946,5,2016,NA,NA,NA
"9210",1688,"a0900067000080937  ",NA,0,-17,9,92,NA,3,NA,16945,5,2016,NA,NA,NA
"9212",1690,"a0900067000080943  ",NA,0,-26,0,63,NA,3,NA,16948,5,2016,NA,NA,NA
"9224",1702,"a0900067000080991  ",NA,0,-22,4,56,NA,3,NA,16948,5,2016,NA,NA,NA
"9227",1705,"a0900067000080997  ",NA,0,-20,6,72,NA,3,NA,16946,5,2016,NA,NA,NA
"9237",1715,"a0900067000084810  ",NA,0,-10,16,70,NA,3,NA,16945,5,2016,NA,NA,NA
"9239",1717,"a0900067000084889  ",NA,0,-15,11,61,NA,3,NA,16945,5,2016,NA,NA,NA
"9243",1721,"a0900067000085008  ",NA,0,-13,13,70,NA,3,NA,16945,5,2016,NA,NA,NA
"9244",1722,"a0900067000085015  ",0,1,-0.5,0.5,65,63,3,48,16945,5,2016,16993,7,2016
"9260",1738,"a0900067000085088  ",NA,0,-10,16,79,NA,3,NA,16945,5,2016,NA,NA,NA
"9261",1739,"a0900067000085098  ",NA,0,-13,13,70,NA,3,NA,16945,5,2016,NA,NA,NA
"9265",1743,"a0900067000085104  ",NA,0,-8,18,75,NA,3,NA,16945,5,2016,NA,NA,NA
"9278",1756,"a0900067000085198  ",NA,0,-13,13,67,NA,3,NA,16945,5,2016,NA,NA,NA
"9279",1757,"a0900067000085218  ",NA,0,-10,16,97,NA,3,NA,16945,5,2016,NA,NA,NA
"9280",1758,"a0900067000085222  ",NA,0,-11,15,73,NA,3,NA,16945,5,2016,NA,NA,NA
"9285",1763,"a0900067000085233  ",-1,1,-1.5,-0.5,81,85,3,48,16945,5,2016,16993,7,2016
"9303",1781,"a0900067000085334  ",0,1,-0.5,0.5,102,109,3,48,16945,5,2016,16993,7,2016
"9308",1786,"a0900067000085347  ",NA,0,-13,13,60,NA,3,NA,16945,5,2016,NA,NA,NA
"9311",1789,"a0900067000085355  ",NA,0,-13,13,75,NA,3,NA,16945,5,2016,NA,NA,NA
"9318",1796,"a0900067000085403  ",NA,0,-9,17,95,NA,3,NA,16945,5,2016,NA,NA,NA
"10246",2724,"a0982000403059842  ",NA,0,-17,9,69,NA,3,NA,16945,5,2016,NA,NA,NA
"10248",2726,"a0982000403059932  ",1,1,0.5,1.5,87,104,3,49,16945,5,2016,16994,7,2016
"10250",2728,"a0982000403060141  ",2,1,1.5,2.5,115,110,3,47,16946,5,2016,16993,7,2016
"10254",2732,"a0982000403060147  ",NA,0,-4,22,73,NA,3,NA,16946,5,2016,NA,NA,NA
"10260",2738,"a0982000403060161  ",NA,0,-5,21,75,NA,3,NA,16946,5,2016,NA,NA,NA
"10266",2744,"a0982000403060167  ",NA,0,-6,20,84,NA,3,NA,16946,5,2016,NA,NA,NA
"10272",2750,"a0982000403060180  ",NA,0,-3,23,79,NA,3,NA,16946,5,2016,NA,NA,NA
"10276",2754,"a0982000403060191  ",NA,0,-5,21,81,NA,3,NA,16946,5,2016,NA,NA,NA
"10279",2757,"a0982000403060194  ",NA,0,-5,21,74,NA,3,NA,16946,5,2016,NA,NA,NA
"10292",2770,"a0982000403060225  ",NA,0,-4,22,74,NA,3,NA,16946,5,2016,NA,NA,NA
"10298",2776,"a0982000403060240  ",NA,0,-5,21,100,NA,3,NA,16946,5,2016,NA,NA,NA
"10304",2782,"a0982000403060262  ",NA,0,-23,3,68,NA,3,NA,16948,5,2016,NA,NA,NA
"10308",2786,"a0982000403060270  ",NA,0,-15,11,68,NA,3,NA,16945,5,2016,NA,NA,NA
"10311",2789,"a0982000403060276  ",NA,0,-7,19,109,NA,3,NA,16946,5,2016,NA,NA,NA
"10318",2796,"a0982000403060286  ",NA,0,-16,10,67,NA,3,NA,16945,5,2016,NA,NA,NA
"10330",2808,"a0982000403060324  ",NA,0,-23,3,89,NA,3,NA,16948,5,2016,NA,NA,NA
"10333",2811,"a0982000403060332  ",NA,0,-15,11,100,NA,3,NA,16945,5,2016,NA,NA,NA
"10334",2812,"a0982000403060334  ",5,1,4.5,5.5,92,106,3,49,16945,5,2016,16994,7,2016
"10340",2818,"a0982000403060346  ",NA,0,-4,22,75,NA,3,NA,16946,5,2016,NA,NA,NA
"10345",2823,"a0982000403060353  ",NA,0,-4,22,77,NA,3,NA,16946,5,2016,NA,NA,NA
"10352",2830,"a0982000403060367  ",5,1,4.5,5.5,74,80,3,49,16945,5,2016,16994,7,2016
"10353",2831,"a0982000403060368  ",NA,0,-5,21,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10358",2836,"a0982000403060373  ",NA,0,-6,20,111,NA,3,NA,16946,5,2016,NA,NA,NA
"10360",2838,"a0982000403060374  ",NA,0,-4,22,108,NA,3,NA,16946,5,2016,NA,NA,NA
"10361",2839,"a0982000403060375  ",NA,0,-6,20,68,NA,3,NA,16946,5,2016,NA,NA,NA
"10370",2848,"a0982000403060397  ",NA,0,-6,20,124,NA,3,NA,16946,5,2016,NA,NA,NA
"10372",2850,"a0982000403060399  ",NA,0,-7,19,70,NA,3,NA,16946,5,2016,NA,NA,NA
"10375",2853,"a0982000403060408  ",NA,0,-4,22,65,NA,3,NA,16946,5,2016,NA,NA,NA
"10382",2860,"a0982000403060419  ",NA,0,-4,22,77,NA,3,NA,16946,5,2016,NA,NA,NA
"10385",2863,"a0982000403060423  ",NA,0,-5,21,61,NA,3,NA,16946,5,2016,NA,NA,NA
"10388",2866,"a0982000403060428  ",NA,0,-5,21,92,NA,3,NA,16946,5,2016,NA,NA,NA
"10394",2872,"a0982000403060438  ",NA,0,-7,19,111,NA,3,NA,16946,5,2016,NA,NA,NA
"10395",2873,"a0982000403060441  ",NA,0,-7,19,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10399",2877,"a0982000403060544  ",NA,0,-20,6,72,NA,3,NA,16946,5,2016,NA,NA,NA
"10401",2879,"a0982000403060546  ",NA,0,-7,19,66,NA,3,NA,16946,5,2016,NA,NA,NA
"10402",2880,"a0982000403060547  ",0,1,-0.5,0.5,64,65,3,46,16948,5,2016,16994,7,2016
"10410",2888,"a0982000403060569  ",-1,1,-1.5,-0.5,74,75,3,48,16948,5,2016,16996,7,2016
"10420",2898,"a0982000403060579  ",NA,0,-19,7,65,NA,3,NA,16948,5,2016,NA,NA,NA
"10423",2901,"a0982000403060584  ",NA,0,-7,19,70,NA,3,NA,16946,5,2016,NA,NA,NA
"10429",2907,"a0982000403060604  ",NA,0,-18,8,95,NA,3,NA,16946,5,2016,NA,NA,NA
"10431",2909,"a0982000403060605  ",NA,0,-18,8,75,NA,3,NA,16946,5,2016,NA,NA,NA
"10432",2910,"a0982000403060606  ",NA,0,-18,8,81,NA,3,NA,16946,5,2016,NA,NA,NA
"10434",2912,"a0982000403060608  ",NA,0,-20,6,78,NA,3,NA,16946,5,2016,NA,NA,NA
"10435",2913,"a0982000403060610  ",NA,0,-17,9,60,NA,3,NA,16945,5,2016,NA,NA,NA
"10441",2919,"a0982000403060618  ",3,1,2.5,3.5,70,75,3,50,16946,5,2016,16996,7,2016
"10443",2921,"a0982000403060620  ",NA,0,-17,9,102,NA,3,NA,16945,5,2016,NA,NA,NA
"10449",2927,"a0982000403060636  ",6,1,5.5,6.5,75,79,3,50,16946,5,2016,16996,7,2016
"10520",2998,"a0982000407050088  ",NA,0,-22,4,70,NA,3,NA,16948,5,2016,NA,NA,NA
"10524",3002,"a0982000407050104  ",NA,0,-20,6,91,NA,3,NA,16946,5,2016,NA,NA,NA
"10531",3009,"a0982000407050126  ",0,1,-0.5,0.5,55,59,3,48,16948,5,2016,16996,7,2016
"10541",3019,"a0982000407050172  ",NA,0,-16,10,75,NA,3,NA,16945,5,2016,NA,NA,NA
"10559",3037,"a0982000407050191  ",NA,0,-15,11,74,NA,3,NA,16945,5,2016,NA,NA,NA
"10561",3039,"a0982000407050193  ",NA,0,-13,13,60,NA,3,NA,16945,5,2016,NA,NA,NA
"10566",3044,"a0982000407050198  ",-1,1,-1.5,-0.5,62,69,3,49,16945,5,2016,16994,7,2016
"10575",3053,"a0982000407050209  ",NA,0,-13,13,65,NA,3,NA,16945,5,2016,NA,NA,NA
"10599",3077,"a0982000407050237  ",0,1,-0.5,0.5,66,70,3,48,16945,5,2016,16993,7,2016
"10607",3085,"a0982000407050244  ",NA,0,-16,10,63,NA,3,NA,16945,5,2016,NA,NA,NA
"10615",3093,"a0982000407050253  ",NA,0,-17,9,62,NA,3,NA,16945,5,2016,NA,NA,NA
"10619",3097,"a0982000407050256  ",NA,0,-11,15,127,NA,3,NA,16945,5,2016,NA,NA,NA
"10625",3103,"a0982000407050260  ",NA,0,-12,14,63,NA,3,NA,16945,5,2016,NA,NA,NA
"10643",3121,"a0982000407050279  ",NA,0,-5,21,105,NA,3,NA,16946,5,2016,NA,NA,NA
"10645",3123,"a0982000407050284  ",NA,0,-6,20,67,NA,3,NA,16946,5,2016,NA,NA,NA
"10646",3124,"a0982000407050286  ",NA,0,-4,22,110,NA,3,NA,16946,5,2016,NA,NA,NA
"10652",3130,"a0982000407050298  ",NA,0,-4,22,103,NA,3,NA,16946,5,2016,NA,NA,NA
"10653",3131,"a0982000407050300  ",NA,0,-5,21,96,NA,3,NA,16946,5,2016,NA,NA,NA
"10660",3138,"a0982000407050319  ",NA,0,-6,20,90,NA,3,NA,16946,5,2016,NA,NA,NA
"10667",3145,"a0982000407050327  ",NA,0,-4,22,69,NA,3,NA,16946,5,2016,NA,NA,NA
"10669",3147,"a0982000407050331  ",NA,0,-4,22,55,NA,3,NA,16946,5,2016,NA,NA,NA
"10674",3152,"a0982000407050345  ",NA,0,-4,22,80,NA,3,NA,16946,5,2016,NA,NA,NA
"10676",3154,"a0982000407050356  ",NA,0,-7,19,71,NA,3,NA,16946,5,2016,NA,NA,NA
"10834",3312,"a0982000407050878  ",0,1,-0.5,0.5,104,104,3,48,16945,5,2016,16993,7,2016
"10836",3314,"a0982000407050880  ",NA,0,-22,4,66,NA,3,NA,16948,5,2016,NA,NA,NA
"10839",3317,"a0982000407050883  ",NA,0,-19,7,61,NA,3,NA,16948,5,2016,NA,NA,NA
"10841",3319,"a0982000407050885  ",NA,0,-18,8,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10844",3322,"a0982000407050887  ",NA,0,-21,5,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10865",3343,"a0982000407050919  ",-1,1,-1.5,-0.5,62,62,3,46,16948,5,2016,16994,7,2016
"10871",3349,"a0982000407050928  ",NA,0,-17,9,80,NA,3,NA,16945,5,2016,NA,NA,NA
"10873",3351,"a0982000407050929  ",NA,0,-20,6,62,NA,3,NA,16946,5,2016,NA,NA,NA
"10886",3364,"a0982000407050951  ",1,1,0.5,1.5,56,61,3,50,16946,5,2016,16996,7,2016
"10892",3370,"a0982000407050963  ",NA,0,-21,5,60,NA,3,NA,16946,5,2016,NA,NA,NA
"10899",3377,"a0982000407050989  ",NA,0,-20,6,65,NA,3,NA,16946,5,2016,NA,NA,NA
"10902",3380,"a0982000407063235  ",NA,0,-6,20,74,NA,3,NA,16946,5,2016,NA,NA,NA
"10903",3381,"a0982000407063236  ",NA,0,-6,20,119,NA,3,NA,16946,5,2016,NA,NA,NA
"10904",3382,"a0982000407063237  ",NA,0,-7,19,72,NA,3,NA,16946,5,2016,NA,NA,NA
"10905",3383,"a0982000407063238  ",NA,0,-7,19,72,NA,3,NA,16946,5,2016,NA,NA,NA
"10906",3384,"a0982000407063239  ",NA,0,-5,21,72,NA,3,NA,16946,5,2016,NA,NA,NA
"10907",3385,"a0982000407063240  ",NA,0,-6,20,76,NA,3,NA,16946,5,2016,NA,NA,NA
"10908",3386,"a0982000407063241  ",NA,0,-6,20,78,NA,3,NA,16946,5,2016,NA,NA,NA
"10909",3387,"a0982000407063242  ",NA,0,-6,20,70,NA,3,NA,16946,5,2016,NA,NA,NA
"10910",3388,"a0982000407063243  ",NA,0,-5,21,65,NA,3,NA,16946,5,2016,NA,NA,NA
"10911",3389,"a0982000407063244  ",0,1,-0.5,0.5,75,77,3,47,16946,5,2016,16993,7,2016
"10912",3390,"a0982000407063245  ",NA,0,-5,21,69,NA,3,NA,16946,5,2016,NA,NA,NA
"10913",3391,"a0982000407063246  ",NA,0,-17,9,86,NA,3,NA,16945,5,2016,NA,NA,NA
"10914",3392,"a0982000407063247  ",NA,0,-4,22,100,NA,3,NA,16946,5,2016,NA,NA,NA
"10915",3393,"a0982000407063249  ",NA,0,-7,19,86,NA,3,NA,16946,5,2016,NA,NA,NA
"10916",3394,"a0982000407063250  ",NA,0,-6,20,71,NA,3,NA,16946,5,2016,NA,NA,NA
"10917",3395,"a0982000407063251  ",NA,0,-4,22,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10918",3396,"a0982000407063252  ",NA,0,-6,20,82,NA,3,NA,16946,5,2016,NA,NA,NA
"10919",3397,"a0982000407063253  ",NA,0,-5,21,62,NA,3,NA,16946,5,2016,NA,NA,NA
"10920",3398,"a0982000407063254  ",NA,0,-4,22,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10921",3399,"a0982000407063255  ",NA,0,-17,9,65,NA,3,NA,16945,5,2016,NA,NA,NA
"10922",3400,"a0982000407063257  ",0,1,-0.5,0.5,106,107,3,47,16946,5,2016,16993,7,2016
"10923",3401,"a0982000407063258  ",NA,0,-5,21,74,NA,3,NA,16946,5,2016,NA,NA,NA
"10924",3402,"a0982000407063259  ",NA,0,-4,22,109,NA,3,NA,16946,5,2016,NA,NA,NA
"10925",3403,"a0982000407063260  ",NA,0,-4,22,67,NA,3,NA,16946,5,2016,NA,NA,NA
"10926",3404,"a0982000407063261  ",NA,0,-4,22,70,NA,3,NA,16946,5,2016,NA,NA,NA
"10927",3405,"a0982000407063263  ",NA,0,-7,19,68,NA,3,NA,16946,5,2016,NA,NA,NA
"10928",3406,"a0982000407063264  ",NA,0,-6,20,78,NA,3,NA,16946,5,2016,NA,NA,NA
"10929",3407,"a0982000407063265  ",NA,0,-7,19,70,NA,3,NA,16946,5,2016,NA,NA,NA
"10930",3408,"a0982000407063266  ",NA,0,-7,19,88,NA,3,NA,16946,5,2016,NA,NA,NA
"10931",3409,"a0982000407063267  ",NA,0,-6,20,85,NA,3,NA,16946,5,2016,NA,NA,NA
"10932",3410,"a0982000407063268  ",NA,0,-17,9,73,NA,3,NA,16945,5,2016,NA,NA,NA
"10933",3411,"a0982000407063269  ",NA,0,-16,10,55,NA,3,NA,16945,5,2016,NA,NA,NA
"10935",3413,"a0982000407063270  ",NA,0,-17,9,67,NA,3,NA,16945,5,2016,NA,NA,NA
"10936",3414,"a0982000407063271  ",NA,0,-4,22,80,NA,3,NA,16946,5,2016,NA,NA,NA
"10937",3415,"a0982000407063272  ",NA,0,-4,22,74,NA,3,NA,16946,5,2016,NA,NA,NA
"10938",3416,"a0982000407063273  ",0,1,-0.5,0.5,53,55,3,49,16945,5,2016,16994,7,2016
"10939",3417,"a0982000407063275  ",NA,0,-7,19,65,NA,3,NA,16946,5,2016,NA,NA,NA
"10940",3418,"a0982000407063276  ",NA,0,-6,20,91,NA,3,NA,16946,5,2016,NA,NA,NA
"10941",3419,"a0982000407063277  ",NA,0,-18,8,77,NA,3,NA,16946,5,2016,NA,NA,NA
"10943",3421,"a0982000407063278  ",NA,0,-7,19,76,NA,3,NA,16946,5,2016,NA,NA,NA
"10944",3422,"a0982000407063279  ",NA,0,-7,19,77,NA,3,NA,16946,5,2016,NA,NA,NA
"10945",3423,"a0982000407063280  ",NA,0,-17,9,94,NA,3,NA,16945,5,2016,NA,NA,NA
"10946",3424,"a0982000407063281  ",NA,0,-6,20,88,NA,3,NA,16946,5,2016,NA,NA,NA
"10947",3425,"a0982000407063282  ",NA,0,-6,20,79,NA,3,NA,16946,5,2016,NA,NA,NA
"10948",3426,"a0982000407063283  ",NA,0,-4,22,95,NA,3,NA,16946,5,2016,NA,NA,NA
"10949",3427,"a0982000407063284  ",NA,0,-18,8,52,NA,3,NA,16946,5,2016,NA,NA,NA
"10950",3428,"a0982000407063286  ",NA,0,-6,20,82,NA,3,NA,16946,5,2016,NA,NA,NA
"10951",3429,"a0982000407063287  ",NA,0,-17,9,57,NA,3,NA,16945,5,2016,NA,NA,NA
"10952",3430,"a0982000407063288  ",NA,0,-5,21,63,NA,3,NA,16946,5,2016,NA,NA,NA
"10953",3431,"a0982000407063289  ",NA,0,-4,22,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10954",3432,"a0982000407063290  ",NA,0,-17,9,73,NA,3,NA,16945,5,2016,NA,NA,NA
"10955",3433,"a0982000407063291  ",NA,0,-5,21,66,NA,3,NA,16946,5,2016,NA,NA,NA
"10956",3434,"a0982000407063292  ",NA,0,-6,20,57,NA,3,NA,16946,5,2016,NA,NA,NA
"10957",3435,"a0982000407063293  ",NA,0,-6,20,84,NA,3,NA,16946,5,2016,NA,NA,NA
"10958",3436,"a0982000407063294  ",NA,0,-6,20,82,NA,3,NA,16946,5,2016,NA,NA,NA
"10959",3437,"a0982000407063295  ",NA,0,-5,21,81,NA,3,NA,16946,5,2016,NA,NA,NA
"10960",3438,"a0982000407063296  ",NA,0,-7,19,64,NA,3,NA,16946,5,2016,NA,NA,NA
"10961",3439,"a0982000407063297  ",NA,0,-16,10,55,NA,3,NA,16945,5,2016,NA,NA,NA
"10962",3440,"a0982000407063299  ",NA,0,-4,22,75,NA,3,NA,16946,5,2016,NA,NA,NA
"10963",3441,"a0982000407063300  ",NA,0,-4,22,76,NA,3,NA,16946,5,2016,NA,NA,NA
"10964",3442,"a0982000407063301  ",NA,0,-7,19,95,NA,3,NA,16946,5,2016,NA,NA,NA
"10965",3443,"a0982000407063302  ",NA,0,-6,20,60,NA,3,NA,16946,5,2016,NA,NA,NA
"10966",3444,"a0982000407063303  ",NA,0,-7,19,85,NA,3,NA,16946,5,2016,NA,NA,NA
"10967",3445,"a0982000407063304  ",NA,0,-6,20,63,NA,3,NA,16946,5,2016,NA,NA,NA
"10968",3446,"a0982000407063305  ",NA,0,-7,19,62,NA,3,NA,16946,5,2016,NA,NA,NA
"10969",3447,"a0982000407063308  ",NA,0,-6,20,69,NA,3,NA,16946,5,2016,NA,NA,NA
"10970",3448,"a0982000407063309  ",NA,0,-7,19,68,NA,3,NA,16946,5,2016,NA,NA,NA
"10971",3449,"a0982000407063310  ",NA,0,-7,19,84,NA,3,NA,16946,5,2016,NA,NA,NA
"10972",3450,"a0982000407063312  ",NA,0,-4,22,65,NA,3,NA,16946,5,2016,NA,NA,NA
"10973",3451,"a0982000407063313  ",0,1,-0.5,0.5,70,75,3,48,16946,5,2016,16994,7,2016
"10974",3452,"a0982000407063314  ",NA,0,-4,22,63,NA,3,NA,16946,5,2016,NA,NA,NA
"10975",3453,"a0982000407063315  ",NA,0,-6,20,112,NA,3,NA,16946,5,2016,NA,NA,NA
"10976",3454,"a0982000407063316  ",NA,0,-7,19,78,NA,3,NA,16946,5,2016,NA,NA,NA
"10977",3455,"a0982000407063318  ",NA,0,-6,20,77,NA,3,NA,16946,5,2016,NA,NA,NA
"10978",3456,"a0982000407063319  ",NA,0,-4,22,70,NA,3,NA,16946,5,2016,NA,NA,NA
"10979",3457,"a0982000407063320  ",NA,0,-5,21,59,NA,3,NA,16946,5,2016,NA,NA,NA
"10981",3459,"a0982000407063321  ",NA,0,-6,20,79,NA,3,NA,16946,5,2016,NA,NA,NA
"10982",3460,"a0982000407063322  ",NA,0,-6,20,91,NA,3,NA,16946,5,2016,NA,NA,NA
"10983",3461,"a0982000407063323  ",NA,0,-7,19,90,NA,3,NA,16946,5,2016,NA,NA,NA
"10984",3462,"a0982000407063324  ",NA,0,-7,19,69,NA,3,NA,16946,5,2016,NA,NA,NA
"10985",3463,"a0982000407063325  ",NA,0,-4,22,74,NA,3,NA,16946,5,2016,NA,NA,NA
"10986",3464,"a0982000407063326  ",NA,0,-5,21,65,NA,3,NA,16946,5,2016,NA,NA,NA
"10987",3465,"a0982000407063327  ",NA,0,-7,19,95,NA,3,NA,16946,5,2016,NA,NA,NA
"10988",3466,"a0982000407063328  ",NA,0,-4,22,72,NA,3,NA,16946,5,2016,NA,NA,NA
"10989",3467,"a0982000407063331  ",NA,0,-6,20,79,NA,3,NA,16946,5,2016,NA,NA,NA
"10990",3468,"a0982000407063332  ",NA,0,-4,22,65,NA,3,NA,16946,5,2016,NA,NA,NA
"10991",3469,"a0982000407063333  ",NA,0,-6,20,76,NA,3,NA,16946,5,2016,NA,NA,NA
"10992",3470,"a0982000407063334  ",NA,0,-17,9,61,NA,3,NA,16945,5,2016,NA,NA,NA
"10993",3471,"a0982000407063335  ",NA,0,-11,15,55,NA,3,NA,16945,5,2016,NA,NA,NA
"10994",3472,"a0982000407063336  ",NA,0,-8,18,65,NA,3,NA,16945,5,2016,NA,NA,NA
"10995",3473,"a0982000407063337  ",NA,0,-9,17,69,NA,3,NA,16945,5,2016,NA,NA,NA
"10996",3474,"a0982000407063338  ",NA,0,-9,17,100,NA,3,NA,16945,5,2016,NA,NA,NA
"10997",3475,"a0982000407063339  ",NA,0,-11,15,61,NA,3,NA,16945,5,2016,NA,NA,NA
"10998",3476,"a0982000407063340  ",NA,0,-9,17,68,NA,3,NA,16945,5,2016,NA,NA,NA
"10999",3477,"a0982000407063341  ",NA,0,-8,18,76,NA,3,NA,16945,5,2016,NA,NA,NA
"11000",3478,"a0982000407063342  ",NA,0,-8,18,56,NA,3,NA,16945,5,2016,NA,NA,NA
"11001",3479,"a0982000407063343  ",NA,0,-11,15,72,NA,3,NA,16945,5,2016,NA,NA,NA
"11002",3480,"a0982000407063344  ",NA,0,-8,18,71,NA,3,NA,16945,5,2016,NA,NA,NA
"11003",3481,"a0982000407063345  ",NA,0,-12,14,68,NA,3,NA,16945,5,2016,NA,NA,NA
"11004",3482,"a0982000407063346  ",NA,0,-9,17,64,NA,3,NA,16945,5,2016,NA,NA,NA
"11005",3483,"a0982000407063348  ",NA,0,-12,14,95,NA,3,NA,16945,5,2016,NA,NA,NA
"11006",3484,"a0982000407063349  ",NA,0,-8,18,56,NA,3,NA,16945,5,2016,NA,NA,NA
"11007",3485,"a0982000407063350  ",NA,0,-9,17,70,NA,3,NA,16945,5,2016,NA,NA,NA
"11008",3486,"a0982000407063351  ",NA,0,-10,16,65,NA,3,NA,16945,5,2016,NA,NA,NA
"11009",3487,"a0982000407063352  ",NA,0,-10,16,61,NA,3,NA,16945,5,2016,NA,NA,NA
"11010",3488,"a0982000407063353  ",NA,0,-10,16,64,NA,3,NA,16945,5,2016,NA,NA,NA
"11011",3489,"a0982000407063354  ",NA,0,-13,13,73,NA,3,NA,16945,5,2016,NA,NA,NA
"11012",3490,"a0982000407063355  ",NA,0,-11,15,63,NA,3,NA,16945,5,2016,NA,NA,NA
"11013",3491,"a0982000407063356  ",0,1,-0.5,0.5,85,89,3,48,16945,5,2016,16993,7,2016
"11014",3492,"a0982000407063358  ",NA,0,-12,14,51,NA,3,NA,16945,5,2016,NA,NA,NA
"11015",3493,"a0982000407063359  ",NA,0,-12,14,64,NA,3,NA,16945,5,2016,NA,NA,NA
"11016",3494,"a0982000407063360  ",NA,0,-13,13,67,NA,3,NA,16945,5,2016,NA,NA,NA
"11017",3495,"a0982000407063361  ",NA,0,-8,18,80,NA,3,NA,16945,5,2016,NA,NA,NA
"11018",3496,"a0982000407063364  ",NA,0,-9,17,69,NA,3,NA,16945,5,2016,NA,NA,NA
"11019",3497,"a0982000407063365  ",NA,0,-10,16,55,NA,3,NA,16945,5,2016,NA,NA,NA
"11020",3498,"a0982000407063366  ",NA,0,-10,16,64,NA,3,NA,16945,5,2016,NA,NA,NA
"11021",3499,"a0982000407063367  ",NA,0,-8,18,77,NA,3,NA,16945,5,2016,NA,NA,NA
"11022",3500,"a0982000407063368  ",NA,0,-8,18,63,NA,3,NA,16945,5,2016,NA,NA,NA
"11023",3501,"a0982000407063370  ",NA,0,-9,17,66,NA,3,NA,16945,5,2016,NA,NA,NA
