"","ID","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"8122",114,0,1,-24,13,92,"a0900043000135376  ",12,14,15
"8134",126,NA,0,-25,12,92,"a0900043000135445  ",12,14,15
"8136",128,2,1,-33,4,95,"a0900043000135453  ",12,14,15
"8140",132,NA,0,-22,15,107,"a0900043000135482  ",12,14,15
"8141",133,0,1,-11,26,118,"a0900043000135493  ",12,14,15
"8142",134,NA,0,-18,19,96,"a0900043000135494  ",12,14,15
"8146",138,NA,0,-30,7,72,"a0900043000135552  ",12,14,15
"8149",141,NA,0,-32,5,64,"a0900043000135591  ",12,14,15
"8156",148,-1,1,-12,25,88,"a0900043000135629  ",12,14,15
"8158",150,1,1,-30,7,82,"a0900043000135667  ",12,14,15
"8161",153,NA,0,-14,23,98,"a0900043000135685  ",12,14,15
"8162",154,NA,0,-20,17,60,"a0900043000135687  ",12,14,15
"8163",155,NA,0,-13,24,64,"a0900043000135696  ",12,14,15
"8164",156,NA,0,-24,13,100,"a0900043000135699  ",12,14,15
"8165",157,NA,0,-32,5,77,"a0900043000135700  ",12,14,15
"8171",163,NA,0,-32,5,95,"a0900043000135738  ",12,14,15
"8175",167,NA,0,-15,22,100,"a0900043000135761  ",12,14,15
"8180",172,NA,0,-25,12,69,"a0900043000135804  ",12,14,15
"8182",174,NA,0,-16,21,87,"a0900043000135858  ",12,14,15
"8183",175,NA,0,-21,16,94,"a0900043000135870  ",12,14,15
"8185",177,NA,0,-32,5,94,"a0900043000135882  ",12,14,15
"8191",183,NA,0,-21,16,94,"a0900043000135907  ",12,14,15
"8192",184,NA,0,-30,7,87,"a0900043000135912  ",12,14,15
"8215",207,NA,0,-27,10,128,"a0900067000077402  ",12,14,15
"8216",208,NA,0,-20,17,115,"a0900067000077439  ",12,14,15
"8229",221,NA,0,-32,5,123,"a0900067000080128  ",12,14,15
"8230",222,NA,0,-34,3,157,"a0900067000080153  ",12,14,15
"8249",241,NA,0,-33,4,114,"a0900067000080442  ",12,14,15
"8264",256,-9,1,-20,17,135,"a0900067000080708  ",12,14,15
"8288",280,-1,1,-20,17,116,"a0900067000085133  ",12,14,15
"8308",300,-7,1,-33,4,107,"a0900067000085394  ",12,14,15
"8323",315,NA,0,-30,7,94,"a0900067000116698  ",12,14,15
"8328",320,NA,0,-28,9,108,"a0900067000116736  ",12,14,15
"8344",336,NA,0,-33,4,108,"a0900067000121795  ",12,14,15
"8353",345,-11,1,-31,6,101,"a0900067000121874  ",12,14,15
"8359",351,NA,0,-28,9,125,"a0900067000121890  ",12,14,15
"8368",360,NA,0,-35,2,100,"a0900067000121915  ",12,14,15
"8389",381,0,1,-37,0,143,"a0900067000121962  ",12,14,15
"8393",385,NA,0,-36,1,88,"a0900067000121966  ",12,14,15
"8396",388,NA,0,-23,14,105,"a0900067000121971  ",12,14,15
"8402",394,NA,0,-33,4,98,"a0900067000121980  ",12,14,15
"8404",396,NA,0,-6,31,127,"a0900067000122089  ",12,14,15
"8413",405,NA,0,-19,18,130,"a0900067000122110  ",12,14,15
"8416",408,NA,0,-31,6,89,"a0900067000122115  ",12,14,15
"8436",428,NA,0,-11,26,113,"a0900067000122173  ",12,14,15
"8455",447,NA,0,-27,10,105,"a0900067000125000  ",12,14,15
"8462",454,NA,0,-32,5,117,"a0900067000125186  ",12,14,15
"8473",465,NA,0,-37,0,95,"a0900067000125211  ",12,14,15
"8474",466,NA,0,-27,10,116,"a0900067000125212  ",12,14,15
"8490",482,NA,0,-15,22,109,"a0900067000125254  ",12,14,15
"8507",499,NA,0,-26,11,97,"a0900067000125350  ",12,14,15
"8533",525,NA,0,-23,14,120,"a0900067000125819  ",12,14,15
"8536",528,0,1,-37,0,190,"a0900067000125829  ",12,14,15
"8543",535,NA,0,-31,6,96,"a0900067000125854  ",12,14,15
"8552",544,NA,0,-31,6,99,"a0900067000125963  ",12,14,15
"8554",546,NA,0,-30,7,66,"a0982000403059689  ",12,14,15
"8555",547,NA,0,-24,13,92,"a0982000403059704  ",12,14,15
"8556",548,NA,0,-24,13,78,"a0982000403059733  ",12,14,15
"8565",557,NA,0,-34,3,120,"a0982000407050039  ",12,14,15
"8569",561,NA,0,-34,3,87,"a0982000407050062  ",12,14,15
"8616",608,NA,0,-31,6,95,"a0982000407050505  ",12,14,15
"8619",611,NA,0,-26,11,113,"a0982000407050509  ",12,14,15
"8629",621,0,1,-27,10,127,"a0982000407050534  ",12,14,15
"8675",667,NA,0,-21,16,100,"a0982000407063194  ",12,14,15
"8690",682,-5,1,-20,17,105,"a0982000407063554  ",12,14,15
"8697",689,NA,0,-23,14,132,"a0982000407063582  ",12,14,15
"8705",697,NA,0,-24,13,108,"a0982000407063601  ",12,14,15
"8711",703,NA,0,-28,9,158,"a0982000407063618  ",12,14,15
"8721",713,2,1,-35,2,122,"a0982000407069554  ",12,14,15
"8737",1,NA,0,-23,14,76,"a0900043000125088  ",13,15,16
"8751",15,NA,0,-29,8,83,"a0900043000125128  ",13,15,16
"8756",20,-4,1,-27,10,77,"a0900043000125149  ",13,15,16
"8758",22,NA,0,-23,14,80,"a0900043000125158  ",13,15,16
"8759",23,0,1,-11,26,96,"a0900043000125161  ",13,15,16
"8769",33,NA,0,-33,4,59,"a0900043000134417  ",13,15,16
"8770",34,NA,0,-28,9,88,"a0900043000134423  ",13,15,16
"8771",35,NA,0,-24,13,57,"a0900043000134430  ",13,15,16
"8772",36,NA,0,-6,31,110,"a0900043000134456  ",13,15,16
"8773",37,NA,0,-28,9,114,"a0900043000134458  ",13,15,16
"8774",38,NA,0,-34,3,69,"a0900043000134465  ",13,15,16
"8775",39,NA,0,-31,6,60,"a0900043000134469  ",13,15,16
"8776",40,NA,0,-15,22,71,"a0900043000134472  ",13,15,16
"8777",41,NA,0,-12,25,62,"a0900043000134474  ",13,15,16
"8778",42,NA,0,-27,10,88,"a0900043000134480  ",13,15,16
"8779",43,NA,0,-31,6,68,"a0900043000134483  ",13,15,16
"8780",44,1,1,-33,4,78,"a0900043000134486  ",13,15,16
"8781",45,NA,0,-33,4,62,"a0900043000134488  ",13,15,16
"8782",46,NA,0,-27,10,57,"a0900043000134501  ",13,15,16
"8783",47,NA,0,-18,19,58,"a0900043000134504  ",13,15,16
"8784",48,NA,0,-19,18,63,"a0900043000134516  ",13,15,16
"8785",49,NA,0,-12,25,64,"a0900043000134547  ",13,15,16
"8786",50,NA,0,-31,6,65,"a0900043000134551  ",13,15,16
"8787",51,NA,0,-21,16,74,"a0900043000134554  ",13,15,16
"8788",52,NA,0,-31,6,86,"a0900043000134556  ",13,15,16
"8789",53,NA,0,-21,16,118,"a0900043000134559  ",13,15,16
"8790",54,NA,0,-24,13,59,"a0900043000134570  ",13,15,16
"8791",55,NA,0,-31,6,65,"a0900043000134573  ",13,15,16
"8792",56,0,1,-31,6,98,"a0900043000134580  ",13,15,16
"8793",57,NA,0,-20,17,57,"a0900043000134587  ",13,15,16
"8794",58,NA,0,-18,19,58,"a0900043000134591  ",13,15,16
"8800",64,NA,0,-19,18,97,"a0900043000135071  ",13,15,16
"8812",76,NA,0,-21,16,94,"a0900043000135149  ",13,15,16
"8821",85,NA,0,-22,15,84,"a0900043000135194  ",13,15,16
"8836",100,0,1,-23,14,92,"a0900043000135315  ",13,15,16
"8850",114,NA,0,-24,13,96,"a0900043000135376  ",13,15,16
"8851",115,1,1,-29,8,88,"a0900043000135380  ",13,15,16
"8852",116,NA,0,-8,29,108,"a0900043000135387  ",13,15,16
"8853",117,NA,0,-22,15,135,"a0900043000135393  ",13,15,16
"8858",122,NA,0,-31,6,85,"a0900043000135425  ",13,15,16
"8864",128,NA,0,-35,2,95,"a0900043000135453  ",13,15,16
"8869",133,NA,0,-11,26,117,"a0900043000135493  ",13,15,16
"8872",136,1,1,-12,25,79,"a0900043000135514  ",13,15,16
"8884",148,NA,0,-11,26,87,"a0900043000135629  ",13,15,16
"8885",149,NA,0,-31,6,115,"a0900043000135656  ",13,15,16
"8886",150,NA,0,-31,6,84,"a0900043000135667  ",13,15,16
"8896",160,NA,0,-12,25,76,"a0900043000135711  ",13,15,16
"8906",170,NA,0,-29,8,71,"a0900043000135766  ",13,15,16
"8909",173,1,1,-29,8,83,"a0900043000135809  ",13,15,16
"8922",186,0,1,-23,14,69,"a0900043000135925  ",13,15,16
"8992",256,NA,0,-11,26,135,"a0900067000080708  ",13,15,16
"9016",280,NA,0,-19,18,117,"a0900067000085133  ",13,15,16
"9021",285,NA,0,-34,3,124,"a0900067000085211  ",13,15,16
"9036",300,NA,0,-26,11,108,"a0900067000085394  ",13,15,16
"9076",340,NA,0,-31,6,94,"a0900067000121821  ",13,15,16
"9081",345,NA,0,-20,17,102,"a0900067000121874  ",13,15,16
"9117",381,NA,0,-37,0,141,"a0900067000121962  ",13,15,16
"9160",424,NA,0,-31,6,108,"a0900067000122158  ",13,15,16
"9163",427,NA,0,-19,18,132,"a0900067000122172  ",13,15,16
"9176",440,NA,0,-23,14,110,"a0900067000122531  ",13,15,16
"9236",500,-5,1,-35,2,100,"a0900067000125366  ",13,15,16
"9250",514,NA,0,-20,17,85,"a0900067000125474  ",13,15,16
"9254",518,-8,1,-23,14,108,"a0900067000125682  ",13,15,16
"9264",528,NA,0,-37,0,190,"a0900067000125829  ",13,15,16
"9353",617,NA,0,-37,0,133,"a0982000407050528  ",13,15,16
"9355",619,NA,0,-23,14,160,"a0982000407050532  ",13,15,16
"9357",621,NA,0,-27,10,125,"a0982000407050534  ",13,15,16
"9418",682,0,1,-15,22,108,"a0982000407063554  ",13,15,16
"9422",686,NA,0,-22,15,108,"a0982000407063564  ",13,15,16
"9428",692,NA,0,-6,31,132,"a0982000407063585  ",13,15,16
"9449",713,NA,0,-37,0,122,"a0982000407069554  ",13,15,16
"9462",726,NA,0,-6,31,122,"a0982000407069747  ",13,15,16
