"","ID","IND_ID","Y","Yrecap","DL","UL","St_Size","End_Size","Period","Interval","St_Month","St_Year","End_Month","End_Year"
"4850",392,"a0900067000122501  ",0,1,-0.5,0.5,80,82,7,55,1,2017,3,2017
"4854",396,"a0900067000122508  ",NA,0,-14,12,85,NA,7,NA,1,2017,NA,NA
"4859",401,"a0900067000122532  ",0,1,-0.5,0.5,68,67,7,55,1,2017,3,2017
"4861",403,"a0900067000122539  ",NA,0,-5,21,69,NA,7,NA,1,2017,NA,NA
"4864",406,"a0900067000122554  ",NA,0,-7,19,84,NA,7,NA,1,2017,NA,NA
"4869",411,"a0900067000122593  ",NA,0,-16,10,62,NA,7,NA,1,2017,NA,NA
"4870",412,"a0900067000122605  ",NA,0,-4,22,78,NA,7,NA,1,2017,NA,NA
"4871",413,"a0900067000122609  ",NA,0,-23,3,88,NA,7,NA,1,2017,NA,NA
"4873",415,"a0900067000122617  ",NA,0,-18,8,72,NA,7,NA,1,2017,NA,NA
"4874",416,"a0900067000122619  ",NA,0,-4,22,84,NA,7,NA,1,2017,NA,NA
"4875",417,"a0900067000122629  ",0,1,-0.5,0.5,86,84,7,62,1,2017,3,2017
"4876",418,"a0900067000122633  ",NA,0,-17,9,76,NA,7,NA,1,2017,NA,NA
"4877",419,"a0900067000122635  ",NA,0,-16,10,75,NA,7,NA,1,2017,NA,NA
"4878",420,"a0900067000122642  ",NA,0,-23,3,83,NA,7,NA,1,2017,NA,NA
"4879",421,"a0900067000122653  ",NA,0,-21,5,80,NA,7,NA,1,2017,NA,NA
"4881",423,"a0900067000122658  ",0,1,-0.5,0.5,79,80,7,60,1,2017,3,2017
"4883",425,"a0900067000122659  ",3,1,2.5,3.5,62,64,7,61,1,2017,3,2017
"4885",427,"a0900067000122663  ",NA,0,-18,8,75,NA,7,NA,1,2017,NA,NA
"4886",428,"a0900067000122665  ",0,1,-0.5,0.5,65,64,7,61,1,2017,3,2017
"4887",429,"a0900067000122670  ",NA,0,-22,4,70,NA,7,NA,1,2017,NA,NA
"4888",430,"a0900067000122674  ",NA,0,-23,3,85,NA,7,NA,1,2017,NA,NA
"4889",431,"a0900067000122678  ",NA,0,-21,5,71,NA,7,NA,1,2017,NA,NA
"4891",433,"a0900067000124984  ",NA,0,-7,19,151,NA,7,NA,1,2017,NA,NA
"4892",434,"a0900067000125021  ",NA,0,-7,19,88,NA,7,NA,1,2017,NA,NA
"4893",435,"a0900067000125024  ",NA,0,-7,19,79,NA,7,NA,1,2017,NA,NA
"4894",436,"a0900067000125032  ",NA,0,-9,17,75,NA,7,NA,1,2017,NA,NA
"4895",437,"a0900067000125037  ",NA,0,-10,16,66,NA,7,NA,1,2017,NA,NA
"4896",438,"a0900067000125050  ",0,1,-0.5,0.5,82,77,7,55,1,2017,3,2017
"4898",440,"a0900067000125062  ",NA,0,-7,19,60,NA,7,NA,1,2017,NA,NA
"4899",441,"a0900067000125065  ",NA,0,-9,17,84,NA,7,NA,1,2017,NA,NA
"4900",442,"a0900067000125066  ",NA,0,-9,17,61,NA,7,NA,1,2017,NA,NA
"4902",444,"a0900067000125068  ",NA,0,-9,17,61,NA,7,NA,1,2017,NA,NA
"4903",445,"a0900067000125073  ",1,1,0.5,1.5,77,78,7,55,1,2017,3,2017
"4904",446,"a0900067000125076  ",NA,0,-9,17,75,NA,7,NA,1,2017,NA,NA
"4906",448,"a0900067000125079  ",NA,0,-7,19,74,NA,7,NA,1,2017,NA,NA
"4992",534,"a0900067000125694  ",NA,0,-7,19,92,NA,7,NA,1,2017,NA,NA
"4993",535,"a0900067000125705  ",NA,0,-7,19,78,NA,7,NA,1,2017,NA,NA
"4994",536,"a0900067000125708  ",NA,0,-5,21,88,NA,7,NA,1,2017,NA,NA
"4995",537,"a0900067000125710  ",NA,0,-7,19,62,NA,7,NA,1,2017,NA,NA
"4997",539,"a0900067000125712  ",NA,0,-7,19,141,NA,7,NA,1,2017,NA,NA
"4998",540,"a0900067000125720  ",NA,0,-7,19,72,NA,7,NA,1,2017,NA,NA
"4999",541,"a0900067000125721  ",NA,0,-7,19,73,NA,7,NA,1,2017,NA,NA
"5000",542,"a0900067000125727  ",0,1,-0.5,0.5,89,90,7,55,1,2017,3,2017
"5001",543,"a0900067000125734  ",NA,0,-5,21,76,NA,7,NA,1,2017,NA,NA
"5002",544,"a0900067000125735  ",NA,0,-5,21,82,NA,7,NA,1,2017,NA,NA
"5003",545,"a0900067000125745  ",NA,0,-7,19,69,NA,7,NA,1,2017,NA,NA
"5005",547,"a0900067000125746  ",NA,0,-7,19,109,NA,7,NA,1,2017,NA,NA
"5006",548,"a0900067000125747  ",NA,0,-5,21,59,NA,7,NA,1,2017,NA,NA
"5007",549,"a0900067000125748  ",NA,0,-7,19,79,NA,7,NA,1,2017,NA,NA
"5008",550,"a0900067000125751  ",NA,0,-5,21,66,NA,7,NA,1,2017,NA,NA
"5009",551,"a0900067000125752  ",0,1,-0.5,0.5,83,86,7,55,1,2017,3,2017
"5010",552,"a0900067000125755  ",1,1,0.5,1.5,79,80,7,55,1,2017,3,2017
"5011",553,"a0900067000125759  ",0,1,-0.5,0.5,87,90,7,55,1,2017,3,2017
"5012",554,"a0900067000125765  ",NA,0,-5,21,82,NA,7,NA,1,2017,NA,NA
"5013",555,"a0900067000125770  ",NA,0,-6,20,90,NA,7,NA,1,2017,NA,NA
"5014",556,"a0900067000125775  ",NA,0,-7,19,111,NA,7,NA,1,2017,NA,NA
"5016",558,"a0900067000125780  ",NA,0,-7,19,81,NA,7,NA,1,2017,NA,NA
"5018",560,"a0900067000125824  ",NA,0,-15,11,75,NA,7,NA,1,2017,NA,NA
"5019",561,"a0900067000125861  ",NA,0,-15,11,65,NA,7,NA,1,2017,NA,NA
"5020",562,"a0900067000125873  ",0,1,-0.5,0.5,57,59,7,59,1,2017,3,2017
"5066",608,"a0982000403060160  ",NA,0,-7,19,140,NA,7,NA,1,2017,NA,NA
"5085",627,"a0982000403060318  ",NA,0,-7,19,197,NA,7,NA,1,2017,NA,NA
"5088",630,"a0982000403060325  ",NA,0,-7,19,166,NA,7,NA,1,2017,NA,NA
"5093",635,"a0982000403060360  ",NA,0,-7,19,160,NA,7,NA,1,2017,NA,NA
"5098",640,"a0982000403060381  ",0,1,-0.5,0.5,148,149,7,55,1,2017,3,2017
"5107",649,"a0982000403060415  ",NA,0,-7,19,121,NA,7,NA,1,2017,NA,NA
"5112",654,"a0982000403060437  ",NA,0,-6,20,165,NA,7,NA,1,2017,NA,NA
"5124",666,"a0982000407050046  ",NA,0,-23,3,138,NA,7,NA,1,2017,NA,NA
"5140",682,"a0982000407050236  ",NA,0,-23,3,119,NA,7,NA,1,2017,NA,NA
"5143",685,"a0982000407050246  ",NA,0,-7,19,140,NA,7,NA,1,2017,NA,NA
"5152",694,"a0982000407050341  ",NA,0,-5,21,90,NA,7,NA,1,2017,NA,NA
"5156",698,"a0982000407050602  ",0,1,-0.5,0.5,115,112,7,60,1,2017,3,2017
"5201",743,"a0982000407069641  ",NA,0,-23,3,102,NA,7,NA,1,2017,NA,NA
"5350",149,"a0900067000077415  ",NA,0,-16,10,152,NA,8,NA,3,2017,NA,NA
"5366",165,"a0900067000080095  ",NA,0,-7,19,124,NA,8,NA,3,2017,NA,NA
"5369",168,"a0900067000080111  ",NA,0,-6,20,122,NA,8,NA,3,2017,NA,NA
"5373",172,"a0900067000080159  ",NA,0,-20,6,124,NA,8,NA,3,2017,NA,NA
"5420",219,"a0900067000121787  ",NA,0,-16,10,68,NA,8,NA,3,2017,NA,NA
"5431",230,"a0900067000121832  ",NA,0,-15,11,79,NA,8,NA,3,2017,NA,NA
"5435",234,"a0900067000121849  ",NA,0,-24,2,85,NA,8,NA,3,2017,NA,NA
"5453",252,"a0900067000121961  ",NA,0,-26,0,80,NA,8,NA,3,2017,NA,NA
"5467",266,"a0900067000122021  ",NA,0,-19,7,59,NA,8,NA,3,2017,NA,NA
"5493",292,"a0900067000122209  ",NA,0,-5,21,88,NA,8,NA,3,2017,NA,NA
"5494",293,"a0900067000122210  ",NA,0,-22,4,90,NA,8,NA,3,2017,NA,NA
"5495",294,"a0900067000122211  ",NA,0,-21,5,74,NA,8,NA,3,2017,NA,NA
"5501",300,"a0900067000122234  ",NA,0,-6,20,73,NA,8,NA,3,2017,NA,NA
"5502",301,"a0900067000122239  ",NA,0,-5,21,86,NA,8,NA,3,2017,NA,NA
"5512",311,"a0900067000122268  ",NA,0,-23,3,87,NA,8,NA,3,2017,NA,NA
"5517",316,"a0900067000122276  ",NA,0,-5,21,87,NA,8,NA,3,2017,NA,NA
"5518",317,"a0900067000122278  ",NA,0,-6,20,78,NA,8,NA,3,2017,NA,NA
"5520",319,"a0900067000122286  ",NA,0,-17,9,72,NA,8,NA,3,2017,NA,NA
"5524",323,"a0900067000122304  ",NA,0,-22,4,65,NA,8,NA,3,2017,NA,NA
"5528",327,"a0900067000122319  ",0,1,-0.5,0.5,72,90,8,67,3,2017,5,2017
"5535",334,"a0900067000122342  ",NA,0,-15,11,73,NA,8,NA,3,2017,NA,NA
"5538",337,"a0900067000122349  ",1,1,0.5,1.5,68,81,8,67,3,2017,5,2017
"5543",342,"a0900067000122358  ",NA,0,-17,9,75,NA,8,NA,3,2017,NA,NA
"5547",346,"a0900067000122367  ",NA,0,-17,9,70,NA,8,NA,3,2017,NA,NA
"5548",347,"a0900067000122368  ",NA,0,-17,9,67,NA,8,NA,3,2017,NA,NA
"5550",349,"a0900067000122375  ",NA,0,-9,17,72,NA,8,NA,3,2017,NA,NA
"5557",356,"a0900067000122393  ",NA,0,-14,12,147,NA,8,NA,3,2017,NA,NA
"5560",359,"a0900067000122399  ",NA,0,-4,22,155,NA,8,NA,3,2017,NA,NA
"5580",379,"a0900067000122465  ",NA,0,-14,12,76,NA,8,NA,3,2017,NA,NA
"5585",384,"a0900067000122477  ",NA,0,-5,21,74,NA,8,NA,3,2017,NA,NA
"5586",385,"a0900067000122478  ",NA,0,-7,19,88,NA,8,NA,3,2017,NA,NA
"5588",387,"a0900067000122490  ",NA,0,-7,19,73,NA,8,NA,3,2017,NA,NA
"5591",390,"a0900067000122497  ",NA,0,-5,21,86,NA,8,NA,3,2017,NA,NA
"5593",392,"a0900067000122501  ",NA,0,-5,21,82,NA,8,NA,3,2017,NA,NA
"5595",394,"a0900067000122503  ",NA,0,-7,19,75,NA,8,NA,3,2017,NA,NA
"5596",395,"a0900067000122507  ",NA,0,-7,19,114,NA,8,NA,3,2017,NA,NA
"5602",401,"a0900067000122532  ",NA,0,-6,20,67,NA,8,NA,3,2017,NA,NA
"5618",417,"a0900067000122629  ",NA,0,-23,3,84,NA,8,NA,3,2017,NA,NA
"5624",423,"a0900067000122658  ",NA,0,-20,6,80,NA,8,NA,3,2017,NA,NA
"5626",425,"a0900067000122659  ",0,1,-0.5,0.5,64,79,8,67,3,2017,5,2017
"5629",428,"a0900067000122665  ",NA,0,-19,7,64,NA,8,NA,3,2017,NA,NA
"5639",438,"a0900067000125050  ",NA,0,-7,19,77,NA,8,NA,3,2017,NA,NA
"5646",445,"a0900067000125073  ",NA,0,-9,17,78,NA,8,NA,3,2017,NA,NA
"5650",449,"a0900067000125085  ",NA,0,-12,14,82,NA,8,NA,3,2017,NA,NA
"5652",451,"a0900067000125091  ",0,1,-0.5,0.5,82,95,8,65,3,2017,5,2017
"5653",452,"a0900067000125111  ",NA,0,-18,8,81,NA,8,NA,3,2017,NA,NA
"5654",453,"a0900067000125119  ",NA,0,-23,3,72,NA,8,NA,3,2017,NA,NA
"5655",454,"a0900067000125130  ",NA,0,-14,12,72,NA,8,NA,3,2017,NA,NA
"5656",455,"a0900067000125133  ",NA,0,-11,15,73,NA,8,NA,3,2017,NA,NA
"5657",456,"a0900067000125136  ",NA,0,-23,3,69,NA,8,NA,3,2017,NA,NA
"5658",457,"a0900067000125147  ",NA,0,-23,3,72,NA,8,NA,3,2017,NA,NA
"5659",458,"a0900067000125158  ",NA,0,-23,3,82,NA,8,NA,3,2017,NA,NA
"5660",459,"a0900067000125164  ",NA,0,-23,3,68,NA,8,NA,3,2017,NA,NA
"5661",460,"a0900067000125169  ",NA,0,-14,12,74,NA,8,NA,3,2017,NA,NA
"5743",542,"a0900067000125727  ",NA,0,-5,21,90,NA,8,NA,3,2017,NA,NA
"5752",551,"a0900067000125752  ",NA,0,-5,21,86,NA,8,NA,3,2017,NA,NA
"5753",552,"a0900067000125755  ",NA,0,-13,13,80,NA,8,NA,3,2017,NA,NA
"5754",553,"a0900067000125759  ",NA,0,-5,21,90,NA,8,NA,3,2017,NA,NA
"5763",562,"a0900067000125873  ",NA,0,-14,12,59,NA,8,NA,3,2017,NA,NA
"5764",563,"a0900067000125885  ",NA,0,-5,21,90,NA,8,NA,3,2017,NA,NA
"5765",564,"a0900067000125888  ",NA,0,-5,21,83,NA,8,NA,3,2017,NA,NA
"5767",566,"a0900067000125890  ",NA,0,-4,22,82,NA,8,NA,3,2017,NA,NA
"5769",568,"a0900067000125892  ",NA,0,-18,8,69,NA,8,NA,3,2017,NA,NA
"5770",569,"a0900067000125893  ",NA,0,-5,21,72,NA,8,NA,3,2017,NA,NA
"5772",571,"a0900067000125894  ",NA,0,-4,22,75,NA,8,NA,3,2017,NA,NA
"5773",572,"a0900067000125901  ",NA,0,-6,20,70,NA,8,NA,3,2017,NA,NA
"5774",573,"a0900067000125904  ",NA,0,-7,19,80,NA,8,NA,3,2017,NA,NA
"5776",575,"a0900067000125907  ",NA,0,-7,19,91,NA,8,NA,3,2017,NA,NA
"5777",576,"a0900067000125912  ",NA,0,-6,20,61,NA,8,NA,3,2017,NA,NA
"5778",577,"a0900067000125914  ",NA,0,-7,19,80,NA,8,NA,3,2017,NA,NA
"5779",578,"a0900067000125915  ",NA,0,-16,10,62,NA,8,NA,3,2017,NA,NA
"5780",579,"a0900067000125923  ",NA,0,-7,19,63,NA,8,NA,3,2017,NA,NA
"5781",580,"a0900067000125927  ",NA,0,-7,19,87,NA,8,NA,3,2017,NA,NA
"5782",581,"a0900067000125928  ",NA,0,-5,21,91,NA,8,NA,3,2017,NA,NA
"5783",582,"a0900067000125932  ",NA,0,-6,20,68,NA,8,NA,3,2017,NA,NA
"5784",583,"a0900067000125938  ",NA,0,-6,20,82,NA,8,NA,3,2017,NA,NA
"5785",584,"a0900067000125941  ",NA,0,-7,19,120,NA,8,NA,3,2017,NA,NA
"5786",585,"a0900067000125942  ",NA,0,-7,19,76,NA,8,NA,3,2017,NA,NA
"5788",587,"a0900067000125944  ",NA,0,-9,17,67,NA,8,NA,3,2017,NA,NA
"5790",589,"a0900067000125947  ",NA,0,-15,11,71,NA,8,NA,3,2017,NA,NA
"5792",591,"a0900067000125949  ",NA,0,-6,20,86,NA,8,NA,3,2017,NA,NA
"5793",592,"a0900067000125950  ",NA,0,-7,19,79,NA,8,NA,3,2017,NA,NA
"5796",595,"a0900067000125958  ",NA,0,-6,20,121,NA,8,NA,3,2017,NA,NA
"5798",597,"a0900067000125971  ",NA,0,-4,22,75,NA,8,NA,3,2017,NA,NA
"5799",598,"a0900067000125972  ",NA,0,-6,20,117,NA,8,NA,3,2017,NA,NA
"5800",599,"a0900067000125973  ",NA,0,-6,20,86,NA,8,NA,3,2017,NA,NA
"5801",600,"a0900067000125974  ",NA,0,-7,19,97,NA,8,NA,3,2017,NA,NA
"5802",601,"a0900067000125975  ",NA,0,-9,17,83,NA,8,NA,3,2017,NA,NA
"5804",603,"a0900067000125976  ",NA,0,-7,19,109,NA,8,NA,3,2017,NA,NA
"5805",604,"a0900067000125979  ",NA,0,-6,20,77,NA,8,NA,3,2017,NA,NA
"5841",640,"a0982000403060381  ",NA,0,-7,19,149,NA,8,NA,3,2017,NA,NA
"5844",643,"a0982000403060387  ",NA,0,-4,22,149,NA,8,NA,3,2017,NA,NA
"5899",698,"a0982000407050602  ",NA,0,-21,5,112,NA,8,NA,3,2017,NA,NA
"5914",713,"a0982000407063248  ",NA,0,-7,19,123,NA,8,NA,3,2017,NA,NA
"6057",113,"a0900067000076527",NA,0,-15,11,174,NA,9,NA,5,2017,NA,NA
"6066",122,"a0900067000076713",NA,0,-17,9,136,NA,9,NA,5,2017,NA,NA
"6072",128,"a0900067000076786",NA,0,-14,12,158,NA,9,NA,5,2017,NA,NA
"6076",132,"a0900067000076855",NA,0,-9,17,183,NA,9,NA,5,2017,NA,NA
"6092",148,"a0900067000077415",NA,0,-9,17,155,NA,9,NA,5,2017,NA,NA
"6104",160,"a0900067000080081",NA,0,-6,20,144,NA,9,NA,5,2017,NA,NA
"6106",162,"a0900067000080093",NA,0,-15,11,152,NA,9,NA,5,2017,NA,NA
"6123",179,"a0900067000080284",NA,0,-2,24,139,NA,9,NA,5,2017,NA,NA
"6124",180,"a0900067000080337",NA,0,-7,19,140,NA,9,NA,5,2017,NA,NA
"6129",185,"a0900067000080413  ",2,1,1.5,2.5,152,159,9,51,5,2017,7,2017
"6146",202,"a0900067000080952",NA,0,-12,14,168,NA,9,NA,5,2017,NA,NA
"6150",206,"a0900067000084905",NA,0,-7,19,219,NA,9,NA,5,2017,NA,NA
"6162",218,"a0900067000121787",NA,0,-15,11,85,NA,9,NA,5,2017,NA,NA
"6164",220,"a0900067000121792  ",NA,0,-26,0,89,NA,9,NA,5,2017,NA,NA
"6168",224,"a0900067000121809  ",NA,0,-22,4,96,NA,9,NA,5,2017,NA,NA
"6170",226,"a0900067000121815",NA,0,-1,25,90,NA,9,NA,5,2017,NA,NA
"6173",229,"a0900067000121832",NA,0,-15,11,95,NA,9,NA,5,2017,NA,NA
"6175",231,"a0900067000121841",NA,0,-6,20,88,NA,9,NA,5,2017,NA,NA
"6182",238,"a0900067000121867",NA,0,-13,13,90,NA,9,NA,5,2017,NA,NA
"6202",258,"a0900067000122000",NA,0,-19,7,82,NA,9,NA,5,2017,NA,NA
"6204",260,"a0900067000122004  ",0,1,-0.5,0.5,85,98,9,51,5,2017,7,2017
"6205",261,"a0900067000122011",NA,0,-18,8,82,NA,9,NA,5,2017,NA,NA
"6227",283,"a0900067000122188  ",NA,0,-21,5,81,NA,9,NA,5,2017,NA,NA
"6229",285,"a0900067000122190",NA,0,-6,20,106,NA,9,NA,5,2017,NA,NA
"6232",288,"a0900067000122196  ",NA,0,-22,4,94,NA,9,NA,5,2017,NA,NA
"6241",297,"a0900067000122225  ",0,1,-0.5,0.5,78,93,9,51,5,2017,7,2017
"6257",313,"a0900067000122272",NA,0,-3,23,97,NA,9,NA,5,2017,NA,NA
"6271",327,"a0900067000122319  ",NA,0,-22,4,90,NA,9,NA,5,2017,NA,NA
"6276",332,"a0900067000122336",NA,0,-1,25,91,NA,9,NA,5,2017,NA,NA
"6279",335,"a0900067000122346",NA,0,-13,13,115,NA,9,NA,5,2017,NA,NA
"6281",337,"a0900067000122349  ",NA,0,-22,4,81,NA,9,NA,5,2017,NA,NA
"6283",339,"a0900067000122357",NA,0,-7,19,91,NA,9,NA,5,2017,NA,NA
"6285",341,"a0900067000122358",NA,0,-17,9,93,NA,9,NA,5,2017,NA,NA
"6289",345,"a0900067000122367",NA,0,-15,11,86,NA,9,NA,5,2017,NA,NA
"6297",353,"a0900067000122392",NA,0,-9,17,95,NA,9,NA,5,2017,NA,NA
"6299",355,"a0900067000122393",NA,0,-9,17,146,NA,9,NA,5,2017,NA,NA
"6305",361,"a0900067000122403",NA,0,-6,20,94,NA,9,NA,5,2017,NA,NA
"6333",389,"a0900067000122497",NA,0,-5,21,103,NA,9,NA,5,2017,NA,NA
"6353",409,"a0900067000122574",NA,0,-7,19,92,NA,9,NA,5,2017,NA,NA
"6358",414,"a0900067000122617",NA,0,-19,7,87,NA,9,NA,5,2017,NA,NA
"6365",421,"a0900067000122653  ",NA,0,-22,4,95,NA,9,NA,5,2017,NA,NA
"6366",422,"a0900067000122658",NA,0,-19,7,95,NA,9,NA,5,2017,NA,NA
"6368",424,"a0900067000122659",NA,0,-19,7,78,NA,9,NA,5,2017,NA,NA
"6369",425,"a0900067000122659  ",2,1,1.5,2.5,79,90,9,51,5,2017,7,2017
"6370",426,"a0900067000122663",NA,0,-19,7,93,NA,9,NA,5,2017,NA,NA
"6371",427,"a0900067000122663  ",NA,0,-21,5,93,NA,9,NA,5,2017,NA,NA
"6373",429,"a0900067000122670  ",NA,0,-22,4,91,NA,9,NA,5,2017,NA,NA
"6376",432,"a0900067000124984",NA,0,-2,24,155,NA,9,NA,5,2017,NA,NA
"6383",439,"a0900067000125062",NA,0,-7,19,82,NA,9,NA,5,2017,NA,NA
"6387",443,"a0900067000125068",NA,0,-9,17,77,NA,9,NA,5,2017,NA,NA
"6391",447,"a0900067000125079",NA,0,-7,19,93,NA,9,NA,5,2017,NA,NA
"6394",450,"a0900067000125091",NA,0,-18,8,95,NA,9,NA,5,2017,NA,NA
"6395",451,"a0900067000125091  ",NA,0,-23,3,95,NA,9,NA,5,2017,NA,NA
"6405",461,"a0900067000125268",NA,0,-18,8,100,NA,9,NA,5,2017,NA,NA
"6406",462,"a0900067000125288",NA,0,-10,16,166,NA,9,NA,5,2017,NA,NA
"6408",464,"a0900067000125290",NA,0,-7,19,100,NA,9,NA,5,2017,NA,NA
"6410",466,"a0900067000125299",NA,0,-7,19,90,NA,9,NA,5,2017,NA,NA
"6412",468,"a0900067000125300",NA,0,-7,19,145,NA,9,NA,5,2017,NA,NA
"6414",470,"a0900067000125314",NA,0,-6,20,104,NA,9,NA,5,2017,NA,NA
"6415",471,"a0900067000125317",NA,0,-6,20,97,NA,9,NA,5,2017,NA,NA
"6416",472,"a0900067000125320",NA,0,-8,18,97,NA,9,NA,5,2017,NA,NA
"6418",474,"a0900067000125329",NA,0,-12,14,213,NA,9,NA,5,2017,NA,NA
"6420",476,"a0900067000125348",NA,0,-7,19,87,NA,9,NA,5,2017,NA,NA
"6422",478,"a0900067000125368",NA,0,-4,22,105,NA,9,NA,5,2017,NA,NA
"6424",480,"a0900067000125370",NA,0,-7,19,86,NA,9,NA,5,2017,NA,NA
"6425",481,"a0900067000125484",NA,0,-6,20,97,NA,9,NA,5,2017,NA,NA
"6427",483,"a0900067000125485",NA,0,-4,22,104,NA,9,NA,5,2017,NA,NA
"6428",484,"a0900067000125487",NA,0,-9,17,122,NA,9,NA,5,2017,NA,NA
"6429",485,"a0900067000125509",NA,0,-7,19,82,NA,9,NA,5,2017,NA,NA
"6430",486,"a0900067000125512",NA,0,-12,14,155,NA,9,NA,5,2017,NA,NA
"6432",488,"a0900067000125518",NA,0,-9,17,164,NA,9,NA,5,2017,NA,NA
"6433",489,"a0900067000125520",NA,0,-17,9,153,NA,9,NA,5,2017,NA,NA
"6435",491,"a0900067000125523",NA,0,-6,20,104,NA,9,NA,5,2017,NA,NA
"6437",493,"a0900067000125526",NA,0,-9,17,85,NA,9,NA,5,2017,NA,NA
"6439",495,"a0900067000125529",NA,0,-7,19,101,NA,9,NA,5,2017,NA,NA
"6441",497,"a0900067000125535",NA,0,-12,14,144,NA,9,NA,5,2017,NA,NA
"6443",499,"a0900067000125560",NA,0,-7,19,86,NA,9,NA,5,2017,NA,NA
"6444",500,"a0900067000125575",NA,0,-9,17,161,NA,9,NA,5,2017,NA,NA
"6446",502,"a0900067000125593",NA,0,-15,11,92,NA,9,NA,5,2017,NA,NA
"6447",503,"a0900067000125594  ",NA,0,-22,4,130,NA,9,NA,5,2017,NA,NA
"6448",504,"a0900067000125600",NA,0,-13,13,77,NA,9,NA,5,2017,NA,NA
"6449",505,"a0900067000125612",NA,0,-13,13,100,NA,9,NA,5,2017,NA,NA
"6451",507,"a0900067000125613  ",NA,0,-21,5,101,NA,9,NA,5,2017,NA,NA
"6452",508,"a0900067000125624  ",NA,0,-22,4,90,NA,9,NA,5,2017,NA,NA
"6453",509,"a0900067000125625",NA,0,-15,11,91,NA,9,NA,5,2017,NA,NA
"6455",511,"a0900067000125627  ",-4,1,-4.5,-3.5,100,113,9,51,5,2017,7,2017
"6456",512,"a0900067000125629",NA,0,-15,11,80,NA,9,NA,5,2017,NA,NA
"6458",514,"a0900067000125636",NA,0,-15,11,83,NA,9,NA,5,2017,NA,NA
"6460",516,"a0900067000125645",NA,0,-15,11,80,NA,9,NA,5,2017,NA,NA
"6462",518,"a0900067000125650  ",NA,0,-21,5,95,NA,9,NA,5,2017,NA,NA
"6463",519,"a0900067000125653",NA,0,-19,7,86,NA,9,NA,5,2017,NA,NA
"6465",521,"a0900067000125654",NA,0,-16,10,88,NA,9,NA,5,2017,NA,NA
"6467",523,"a0900067000125662",NA,0,-17,9,96,NA,9,NA,5,2017,NA,NA
"6469",525,"a0900067000125665",NA,0,-13,13,102,NA,9,NA,5,2017,NA,NA
"6470",526,"a0900067000125669  ",1,1,0.5,1.5,84,93,9,51,5,2017,7,2017
"6471",527,"a0900067000125671",NA,0,-13,13,84,NA,9,NA,5,2017,NA,NA
"6472",528,"a0900067000125673",NA,0,-15,11,130,NA,9,NA,5,2017,NA,NA
"6474",530,"a0900067000125674",NA,0,-14,12,165,NA,9,NA,5,2017,NA,NA
"6475",531,"a0900067000125676  ",1,1,0.5,1.5,72,85,9,51,5,2017,7,2017
"6476",532,"a0900067000125680",NA,0,-17,9,154,NA,9,NA,5,2017,NA,NA
"6482",538,"a0900067000125712",NA,0,-14,12,145,NA,9,NA,5,2017,NA,NA
"6490",546,"a0900067000125746",NA,0,-7,19,116,NA,9,NA,5,2017,NA,NA
"6501",557,"a0900067000125780",NA,0,-7,19,92,NA,9,NA,5,2017,NA,NA
"6503",559,"a0900067000125824",NA,0,-15,11,86,NA,9,NA,5,2017,NA,NA
"6509",565,"a0900067000125890",NA,0,-5,21,95,NA,9,NA,5,2017,NA,NA
"6511",567,"a0900067000125892",NA,0,-17,9,81,NA,9,NA,5,2017,NA,NA
"6514",570,"a0900067000125894",NA,0,-5,21,96,NA,9,NA,5,2017,NA,NA
"6518",574,"a0900067000125907",NA,0,-7,19,98,NA,9,NA,5,2017,NA,NA
"6530",586,"a0900067000125944",NA,0,-10,16,79,NA,9,NA,5,2017,NA,NA
"6532",588,"a0900067000125947",NA,0,-15,11,86,NA,9,NA,5,2017,NA,NA
"6534",590,"a0900067000125949",NA,0,-7,19,96,NA,9,NA,5,2017,NA,NA
"6537",593,"a0900067000125955",NA,0,-5,21,93,NA,9,NA,5,2017,NA,NA
"6540",596,"a0900067000125971",NA,0,-5,21,86,NA,9,NA,5,2017,NA,NA
"6546",602,"a0900067000125976",NA,0,-3,23,120,NA,9,NA,5,2017,NA,NA
"6550",606,"a0982000403060155",NA,0,-9,17,170,NA,9,NA,5,2017,NA,NA
"6570",626,"a0982000403060318",NA,0,-7,19,201,NA,9,NA,5,2017,NA,NA
"6576",632,"a0982000403060337  ",NA,0,-26,0,133,NA,9,NA,5,2017,NA,NA
"6583",639,"a0982000403060381",NA,0,-7,19,157,NA,9,NA,5,2017,NA,NA
"6586",642,"a0982000403060387",NA,0,-9,17,152,NA,9,NA,5,2017,NA,NA
"6592",648,"a0982000403060415",NA,0,-4,22,135,NA,9,NA,5,2017,NA,NA
"6594",650,"a0982000403060421",NA,0,-9,17,160,NA,9,NA,5,2017,NA,NA
"6597",653,"a0982000403060437",NA,0,-6,20,160,NA,9,NA,5,2017,NA,NA
"6601",657,"a0982000403060581",NA,0,-17,9,135,NA,9,NA,5,2017,NA,NA
"6603",659,"a0982000403060602",NA,0,-16,10,134,NA,9,NA,5,2017,NA,NA
"6609",665,"a0982000407050046",NA,0,-18,8,138,NA,9,NA,5,2017,NA,NA
"6610",666,"a0982000407050046  ",NA,0,-24,2,134,NA,9,NA,5,2017,NA,NA
"6621",677,"a0982000407050231",NA,0,-13,13,145,NA,9,NA,5,2017,NA,NA
