"","ID","IND_ID","Y","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year"
"4122",407,"a0900067000122565  ",NA,0,7,NA,82,NA,6,NA,17123,11,2016,NA,NA,NA
"4123",408,"a0900067000122567  ",NA,0,6,NA,77,NA,6,NA,17123,11,2016,NA,NA,NA
"4125",410,"a0900067000122574  ",NA,0,7,NA,74,NA,6,NA,17123,11,2016,NA,NA,NA
"4327",612,"a0982000403060216  ",NA,0,7,NA,150,NA,6,NA,17123,11,2016,NA,NA,NA
"4335",620,"a0982000403060288  ",NA,0,5,NA,141,NA,6,NA,17123,11,2016,NA,NA,NA
"4355",640,"a0982000403060381  ",0,1,7,7,153,148,6,59,17123,11,2016,17182,1,2017
"4375",660,"a0982000403060602  ",NA,0,15,NA,117,NA,6,NA,17118,11,2016,NA,NA,NA
"4400",685,"a0982000407050246  ",0,1,7,7,139,140,6,59,17123,11,2016,17182,1,2017
"4411",696,"a0982000407050353  ",NA,0,7,NA,166,NA,6,NA,17123,11,2016,NA,NA,NA
"4421",706,"a0982000407050678  ",NA,0,7,NA,163,NA,6,NA,17123,11,2016,NA,NA,NA
"4427",712,"a0982000407050918  ",NA,0,17,NA,118,NA,6,NA,17118,11,2016,NA,NA,NA
"4438",723,"a0982000407063317  ",NA,0,16,NA,114,NA,6,NA,17118,11,2016,NA,NA,NA
"4450",735,"a0982000407069458  ",NA,0,23,NA,124,NA,6,NA,17118,11,2016,NA,NA,NA
"4458",743,"a0982000407069641  ",0,1,23,23,102,102,6,61,17118,11,2016,17179,1,2017
"4572",114,"a0900067000076527  ",NA,0,7,NA,173,NA,7,NA,17182,1,2017,NA,NA,NA
"4587",129,"a0900067000076786  ",NA,0,23,NA,156,NA,7,NA,17179,1,2017,NA,NA,NA
"4605",147,"a0900067000077387  ",NA,0,7,NA,152,NA,7,NA,17182,1,2017,NA,NA,NA
"4621",163,"a0900067000080093  ",NA,0,7,NA,149,NA,7,NA,17182,1,2017,NA,NA,NA
"4639",181,"a0900067000080337  ",NA,0,7,NA,137,NA,7,NA,17182,1,2017,NA,NA,NA
"4643",185,"a0900067000080413  ",NA,0,22,NA,150,NA,7,NA,17179,1,2017,NA,NA,NA
"4677",219,"a0900067000121787  ",3,1,13,16,65,68,7,55,17182,1,2017,17237,3,2017
"4682",224,"a0900067000121809  ",NA,0,22,NA,78,NA,7,NA,17179,1,2017,NA,NA,NA
"4683",225,"a0900067000121813  ",NA,0,5,NA,78,NA,7,NA,17182,1,2017,NA,NA,NA
"4686",228,"a0900067000121826  ",NA,0,9,NA,80,NA,7,NA,17182,1,2017,NA,NA,NA
"4699",241,"a0900067000121869  ",NA,0,5,NA,77,NA,7,NA,17182,1,2017,NA,NA,NA
"4703",245,"a0900067000121892  ",NA,0,26,NA,68,NA,7,NA,17179,1,2017,NA,NA,NA
"4713",255,"a0900067000121986  ",NA,0,22,NA,75,NA,7,NA,17179,1,2017,NA,NA,NA
"4715",257,"a0900067000121996  ",NA,0,23,NA,86,NA,7,NA,17179,1,2017,NA,NA,NA
"4718",260,"a0900067000122004  ",NA,0,21,NA,67,NA,7,NA,17179,1,2017,NA,NA,NA
"4724",266,"a0900067000122021  ",0,1,19,19,60,59,7,61,17178,1,2017,17239,3,2017
"4738",280,"a0900067000122184  ",NA,0,7,NA,86,NA,7,NA,17182,1,2017,NA,NA,NA
"4739",281,"a0900067000122185  ",NA,0,5,NA,81,NA,7,NA,17182,1,2017,NA,NA,NA
"4746",288,"a0900067000122196  ",NA,0,22,NA,75,NA,7,NA,17179,1,2017,NA,NA,NA
"4750",292,"a0900067000122209  ",0,1,5,5,87,88,7,55,17182,1,2017,17237,3,2017
"4758",300,"a0900067000122234  ",0,1,6,6,72,73,7,55,17182,1,2017,17237,3,2017
"4759",301,"a0900067000122239  ",0,1,5,5,85,86,7,55,17182,1,2017,17237,3,2017
"4766",308,"a0900067000122261  ",NA,0,7,NA,90,NA,7,NA,17182,1,2017,NA,NA,NA
"4767",309,"a0900067000122262  ",NA,0,5,NA,78,NA,7,NA,17182,1,2017,NA,NA,NA
"4772",314,"a0900067000122272  ",NA,0,3,NA,90,NA,7,NA,17182,1,2017,NA,NA,NA
"4774",316,"a0900067000122276  ",0,1,5,5,84,87,7,55,17182,1,2017,17237,3,2017
"4784",326,"a0900067000122316  ",NA,0,23,NA,74,NA,7,NA,17179,1,2017,NA,NA,NA
"4786",328,"a0900067000122320  ",NA,0,20,NA,127,NA,7,NA,17179,1,2017,NA,NA,NA
"4794",336,"a0900067000122346  ",NA,0,23,NA,110,NA,7,NA,17179,1,2017,NA,NA,NA
"4801",343,"a0900067000122365  ",NA,0,14,NA,70,NA,7,NA,17178,1,2017,NA,NA,NA
"4805",347,"a0900067000122368  ",-1,1,18,17,65,67,7,59,17178,1,2017,17237,3,2017
"4807",349,"a0900067000122375  ",0,1,9,9,74,72,7,55,17182,1,2017,17237,3,2017
"4808",350,"a0900067000122379  ",NA,0,17,NA,65,NA,7,NA,17178,1,2017,NA,NA,NA
"4809",351,"a0900067000122380  ",NA,0,5,NA,74,NA,7,NA,17182,1,2017,NA,NA,NA
"4820",362,"a0900067000122403  ",NA,0,7,NA,81,NA,7,NA,17182,1,2017,NA,NA,NA
"4823",365,"a0900067000122416  ",NA,0,7,NA,74,NA,7,NA,17182,1,2017,NA,NA,NA
"4829",371,"a0900067000122437  ",NA,0,5,NA,78,NA,7,NA,17182,1,2017,NA,NA,NA
"4832",374,"a0900067000122452  ",NA,0,7,NA,78,NA,7,NA,17182,1,2017,NA,NA,NA
"4848",390,"a0900067000122497  ",0,1,5,5,83,86,7,55,17182,1,2017,17237,3,2017
"4850",392,"a0900067000122501  ",0,1,5,5,80,82,7,55,17182,1,2017,17237,3,2017
"4854",396,"a0900067000122508  ",NA,0,14,NA,85,NA,7,NA,17178,1,2017,NA,NA,NA
"4859",401,"a0900067000122532  ",0,1,6,6,68,67,7,55,17182,1,2017,17237,3,2017
"4861",403,"a0900067000122539  ",NA,0,5,NA,69,NA,7,NA,17182,1,2017,NA,NA,NA
"4864",406,"a0900067000122554  ",NA,0,7,NA,84,NA,7,NA,17182,1,2017,NA,NA,NA
"4869",411,"a0900067000122593  ",NA,0,16,NA,62,NA,7,NA,17178,1,2017,NA,NA,NA
"4870",412,"a0900067000122605  ",NA,0,4,NA,78,NA,7,NA,17182,1,2017,NA,NA,NA
"4871",413,"a0900067000122609  ",NA,0,23,NA,88,NA,7,NA,17179,1,2017,NA,NA,NA
"4873",415,"a0900067000122617  ",NA,0,18,NA,72,NA,7,NA,17178,1,2017,NA,NA,NA
"4874",416,"a0900067000122619  ",NA,0,4,NA,84,NA,7,NA,17182,1,2017,NA,NA,NA
"4875",417,"a0900067000122629  ",0,1,23,23,86,84,7,62,17179,1,2017,17241,3,2017
"4876",418,"a0900067000122633  ",NA,0,17,NA,76,NA,7,NA,17178,1,2017,NA,NA,NA
"4877",419,"a0900067000122635  ",NA,0,16,NA,75,NA,7,NA,17178,1,2017,NA,NA,NA
"4878",420,"a0900067000122642  ",NA,0,23,NA,83,NA,7,NA,17179,1,2017,NA,NA,NA
"4879",421,"a0900067000122653  ",NA,0,21,NA,80,NA,7,NA,17179,1,2017,NA,NA,NA
"4881",423,"a0900067000122658  ",0,1,20,20,79,80,7,60,17179,1,2017,17239,3,2017
"4883",425,"a0900067000122659  ",3,1,18,21,62,64,7,61,17178,1,2017,17239,3,2017
"4885",427,"a0900067000122663  ",NA,0,18,NA,75,NA,7,NA,17178,1,2017,NA,NA,NA
"4886",428,"a0900067000122665  ",0,1,19,19,65,64,7,61,17178,1,2017,17239,3,2017
"4887",429,"a0900067000122670  ",NA,0,22,NA,70,NA,7,NA,17179,1,2017,NA,NA,NA
"4888",430,"a0900067000122674  ",NA,0,23,NA,85,NA,7,NA,17179,1,2017,NA,NA,NA
"4889",431,"a0900067000122678  ",NA,0,21,NA,71,NA,7,NA,17179,1,2017,NA,NA,NA
"4891",433,"a0900067000124984  ",NA,0,7,NA,151,NA,7,NA,17182,1,2017,NA,NA,NA
"4892",434,"a0900067000125021  ",NA,0,7,NA,88,NA,7,NA,17182,1,2017,NA,NA,NA
"4893",435,"a0900067000125024  ",NA,0,7,NA,79,NA,7,NA,17182,1,2017,NA,NA,NA
"4894",436,"a0900067000125032  ",NA,0,9,NA,75,NA,7,NA,17182,1,2017,NA,NA,NA
"4895",437,"a0900067000125037  ",NA,0,10,NA,66,NA,7,NA,17182,1,2017,NA,NA,NA
"4896",438,"a0900067000125050  ",0,1,7,7,82,77,7,55,17182,1,2017,17237,3,2017
"4898",440,"a0900067000125062  ",NA,0,7,NA,60,NA,7,NA,17182,1,2017,NA,NA,NA
"4899",441,"a0900067000125065  ",NA,0,9,NA,84,NA,7,NA,17182,1,2017,NA,NA,NA
"4900",442,"a0900067000125066  ",NA,0,9,NA,61,NA,7,NA,17182,1,2017,NA,NA,NA
"4902",444,"a0900067000125068  ",NA,0,9,NA,61,NA,7,NA,17182,1,2017,NA,NA,NA
"4903",445,"a0900067000125073  ",1,1,8,9,77,78,7,55,17182,1,2017,17237,3,2017
"4904",446,"a0900067000125076  ",NA,0,9,NA,75,NA,7,NA,17182,1,2017,NA,NA,NA
"4906",448,"a0900067000125079  ",NA,0,7,NA,74,NA,7,NA,17182,1,2017,NA,NA,NA
"4992",534,"a0900067000125694  ",NA,0,7,NA,92,NA,7,NA,17182,1,2017,NA,NA,NA
"4993",535,"a0900067000125705  ",NA,0,7,NA,78,NA,7,NA,17182,1,2017,NA,NA,NA
"4994",536,"a0900067000125708  ",NA,0,5,NA,88,NA,7,NA,17182,1,2017,NA,NA,NA
"4995",537,"a0900067000125710  ",NA,0,7,NA,62,NA,7,NA,17182,1,2017,NA,NA,NA
"4997",539,"a0900067000125712  ",NA,0,7,NA,141,NA,7,NA,17182,1,2017,NA,NA,NA
"4998",540,"a0900067000125720  ",NA,0,7,NA,72,NA,7,NA,17182,1,2017,NA,NA,NA
"4999",541,"a0900067000125721  ",NA,0,7,NA,73,NA,7,NA,17182,1,2017,NA,NA,NA
"5000",542,"a0900067000125727  ",0,1,5,5,89,90,7,55,17182,1,2017,17237,3,2017
"5001",543,"a0900067000125734  ",NA,0,5,NA,76,NA,7,NA,17182,1,2017,NA,NA,NA
"5002",544,"a0900067000125735  ",NA,0,5,NA,82,NA,7,NA,17182,1,2017,NA,NA,NA
"5003",545,"a0900067000125745  ",NA,0,7,NA,69,NA,7,NA,17182,1,2017,NA,NA,NA
"5005",547,"a0900067000125746  ",NA,0,7,NA,109,NA,7,NA,17182,1,2017,NA,NA,NA
"5006",548,"a0900067000125747  ",NA,0,5,NA,59,NA,7,NA,17182,1,2017,NA,NA,NA
"5007",549,"a0900067000125748  ",NA,0,7,NA,79,NA,7,NA,17182,1,2017,NA,NA,NA
"5008",550,"a0900067000125751  ",NA,0,5,NA,66,NA,7,NA,17182,1,2017,NA,NA,NA
"5009",551,"a0900067000125752  ",0,1,5,5,83,86,7,55,17182,1,2017,17237,3,2017
"5010",552,"a0900067000125755  ",1,1,12,13,79,80,7,55,17182,1,2017,17237,3,2017
"5011",553,"a0900067000125759  ",0,1,5,5,87,90,7,55,17182,1,2017,17237,3,2017
"5012",554,"a0900067000125765  ",NA,0,5,NA,82,NA,7,NA,17182,1,2017,NA,NA,NA
"5013",555,"a0900067000125770  ",NA,0,6,NA,90,NA,7,NA,17182,1,2017,NA,NA,NA
"5014",556,"a0900067000125775  ",NA,0,7,NA,111,NA,7,NA,17182,1,2017,NA,NA,NA
"5016",558,"a0900067000125780  ",NA,0,7,NA,81,NA,7,NA,17182,1,2017,NA,NA,NA
"5018",560,"a0900067000125824  ",NA,0,15,NA,75,NA,7,NA,17178,1,2017,NA,NA,NA
"5019",561,"a0900067000125861  ",NA,0,15,NA,65,NA,7,NA,17178,1,2017,NA,NA,NA
"5020",562,"a0900067000125873  ",0,1,14,14,57,59,7,59,17178,1,2017,17237,3,2017
"5066",608,"a0982000403060160  ",NA,0,7,NA,140,NA,7,NA,17182,1,2017,NA,NA,NA
"5085",627,"a0982000403060318  ",NA,0,7,NA,197,NA,7,NA,17182,1,2017,NA,NA,NA
"5088",630,"a0982000403060325  ",NA,0,7,NA,166,NA,7,NA,17182,1,2017,NA,NA,NA
"5093",635,"a0982000403060360  ",NA,0,7,NA,160,NA,7,NA,17182,1,2017,NA,NA,NA
"5098",640,"a0982000403060381  ",0,1,7,7,148,149,7,55,17182,1,2017,17237,3,2017
"5107",649,"a0982000403060415  ",NA,0,7,NA,121,NA,7,NA,17182,1,2017,NA,NA,NA
"5112",654,"a0982000403060437  ",NA,0,6,NA,165,NA,7,NA,17182,1,2017,NA,NA,NA
"5124",666,"a0982000407050046  ",NA,0,23,NA,138,NA,7,NA,17179,1,2017,NA,NA,NA
"5140",682,"a0982000407050236  ",NA,0,23,NA,119,NA,7,NA,17179,1,2017,NA,NA,NA
"5143",685,"a0982000407050246  ",NA,0,7,NA,140,NA,7,NA,17182,1,2017,NA,NA,NA
"5152",694,"a0982000407050341  ",NA,0,5,NA,90,NA,7,NA,17182,1,2017,NA,NA,NA
"5156",698,"a0982000407050602  ",0,1,21,21,115,112,7,60,17179,1,2017,17239,3,2017
"5201",743,"a0982000407069641  ",NA,0,23,NA,102,NA,7,NA,17179,1,2017,NA,NA,NA
"5350",149,"a0900067000077415  ",NA,0,16,NA,152,NA,8,NA,17237,3,2017,NA,NA,NA
"5366",165,"a0900067000080095  ",NA,0,7,NA,124,NA,8,NA,17237,3,2017,NA,NA,NA
"5369",168,"a0900067000080111  ",NA,0,6,NA,122,NA,8,NA,17237,3,2017,NA,NA,NA
"5373",172,"a0900067000080159  ",NA,0,20,NA,124,NA,8,NA,17239,3,2017,NA,NA,NA
"5420",219,"a0900067000121787  ",NA,0,16,NA,68,NA,8,NA,17237,3,2017,NA,NA,NA
"5431",230,"a0900067000121832  ",NA,0,15,NA,79,NA,8,NA,17237,3,2017,NA,NA,NA
"5435",234,"a0900067000121849  ",NA,0,24,NA,85,NA,8,NA,17241,3,2017,NA,NA,NA
"5453",252,"a0900067000121961  ",NA,0,26,NA,80,NA,8,NA,17241,3,2017,NA,NA,NA
"5467",266,"a0900067000122021  ",NA,0,19,NA,59,NA,8,NA,17239,3,2017,NA,NA,NA
"5493",292,"a0900067000122209  ",NA,0,5,NA,88,NA,8,NA,17237,3,2017,NA,NA,NA
"5494",293,"a0900067000122210  ",NA,0,22,NA,90,NA,8,NA,17239,3,2017,NA,NA,NA
