Occasion,Date,SEC,IND,PASS,SPE_COR,SPE,LEN_COR,LEN,WEIGH_COR,WEIGH,TAGNUMBER_COR,TAGNUMBER         ,RECAP ,MORTAL,GENETICS,TAGGER    ,COMMENTS            
10,20170312,5,12,1,STJ,STJ,82,82,6.5,6.5,a0900067000122501  ,0900067000122501  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,13,1,STJ,STJ,90,90,7.5,7.5,a0900067000125727  ,0900067000125727  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,14,1,BHC,BHC,64,64,3.3,3.3,a0900067000125726  ,0900067000125726  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,15,1,STJ,STJ,88,88,7.7,7.7,a0900067000122209  ,0900067000122209  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,16,1,BHC,BHC,64,64,3.9,3.9,a0900067000125696  ,0900067000125696  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,17,1,BHC,BHC,71,71,4.5,4.5,a0900067000125905  ,0900067000125905  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,18,1,BHC,BHC,66,66,3.4,3.4,a0900067000125929  ,0900067000125929  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,19,1,BHC,BHC,76,76,6,6,a0900067000125951  ,0900067000125951  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,20,1,BHC,BHC,64,64,3.2,3.2,a0900067000125886  ,0900067000125886  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,21,1,BHC,BHC,61,61,3.4,3.4,a0900067000125945  ,0900067000125945  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,22,1,BHC,BHC,97,97,10.1,10.1,a0900067000125896  ,0900067000125896  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,23,1,BHC,BHC,73,73,4.8,4.8,a0900067000125935  ,0900067000125935  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,24,1,STJ,STJ,91,91,8.1,8.1,a0900067000125928  ,0900067000125928  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,25,1,BHC,BHC,63,63,3.3,3.3,a0900067000125906  ,0900067000125906  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,26,1,BHC,BHC,90,90,8.5,8.5,a0900067000125961  ,0900067000125961  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,27,1,BHC,BHC,65,65,3.4,3.4,a0900067000125895  ,0900067000125895  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,28,1,STJ,STJ,83,83,6.1,6.1,a0900067000125888  ,0900067000125888  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,29,1,BHC,BHC,73,73,5.1,5.1,a0900067000125916  ,0900067000125916  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,30,1,BHC,BHC,58,58,3.2,3.2,a0900067000125897  ,0900067000125897  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,31,2,STJ,STJ,86,86,4.8,4.8,a0900067000125752  ,0900067000125752  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,32,2,BHC,BHC,91,91,9.2,9.2,a0982000403060426  ,0982000403060426  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,33,2,STJ,STJ,74,74,4.4,4.4,a0900067000122477  ,0900067000122477  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,34,2,BHC,BHC,76,76,5.9,5.9,a0982000403060193  ,0982000403060193  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,35,2,BHC,BHC,64,64,3.1,3.1,a0900067000125711  ,0900067000125711  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,36,2,BHC,BHC,65,65,3.3,3.3,a0900067000125760  ,0900067000125760  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,37,2,CRC,CRC,64,64,3.6,3.6,a0900067000122280  ,0900067000122280  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,38,2,BHC,BHC,96,96,11.4,11.4,a0900067000125909  ,0900067000125909  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,39,2,STJ,STJ,90,90,7.2,7.2,a0900067000125885  ,0900067000125885  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,5,40,2,STJ,STJ,72,72,4.6,4.6,a0900067000125893  ,0900067000125893  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,1,1,STJ,STJ,122,122,16.9,16.9,a0900067000080111  ,0900067000080111  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,2,1,BHC,BHC,80,80,6.5,6.5,a0900067000122220  ,0900067000122220  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,3,1,STJ,STJ,78,78,5.2,5.2,a0900067000122278  ,0900067000122278  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,4,1,STJ,STJ,73,73,4.8,4.8,a0900067000122234  ,0900067000122234  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,5,1,BHC,BHC,91,91,3.4,3.4,a0900067000125936  ,0900067000125936  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,6,1,BHC,BHC,68,68,3.7,3.7,a0900067000125898  ,0900067000125898  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,7,1,BHC,BHC,67,67,4,4,a0900067000125884  ,0900067000125884  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,8,1,STJ,STJ,68,68,4.2,4.2,a0900067000125932  ,0900067000125932  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,9,1,STJ,STJ,117,117,15.3,15.3,a0900067000125972  ,0900067000125972  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,10,1,STJ,STJ,70,70,4.4,4.4,a0900067000125901  ,0900067000125901  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,11,1,STJ,STJ,86,86,7.6,7.6,a0900067000125973  ,0900067000125973  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,12,1,STJ,STJ,86,86,6.7,6.7,a0900067000125949  ,0900067000125949  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,13,1,BHC,BHC,78,78,4.4,4.4,a0900067000125902  ,0900067000125902  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,14,1,STJ,STJ,77,77,5.9,5.9,a0900067000125979  ,0900067000125979  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,15,1,STJ,STJ,82,82,6,6,a0900067000125938  ,0900067000125938  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,16,1,BHC,BHC,61,61,3.4,3.4,a0900067000125918  ,0900067000125918  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,17,2,STJ,STJ,67,67,3.1,3.1,a0900067000122532  ,0900067000122532  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,18,2,STJ,STJ,121,121,17.6,17.6,a0900067000125958  ,0900067000125958  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,6,19,2,STJ,STJ,61,61,5.1,5.1,a0900067000125912  ,0900067000125912  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,1,1,STJ,STJ,77,77,3.7,3.7,a0900067000125050  ,0900067000125050  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,2,1,STJ,STJ,114,114,13,13,a0900067000122507  ,0900067000122507  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,3,1,STJ,STJ,75,75,3.5,3.5,a0900067000122503  ,0900067000122503  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,4,1,BHC,BHC,87,87,6.3,6.3,a0900067000122586  ,0900067000122586  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,5,1,STJ,STJ,91,91,6.5,6.5,a0900067000125907  ,0900067000125907  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,6,1,STJ,STJ,80,80,4,4,a0900067000125904  ,0900067000125904  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,7,1,STJ,STJ,79,79,3.8,3.8,a0900067000125950  ,0900067000125950  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,8,1,STJ,STJ,76,76,3.5,3.5,a0900067000125942  ,0900067000125942  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,9,2,BHC,BHC,122,122,19.5,19.5,a0900067000077066  ,0900067000077066  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,10,2,BHC,BHC,100,100,10.8,10.8,a0982000407063321  ,0982000407063321  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,11,2,BHC,BHC,145,145,33.2,33.2,a0900067000077234  ,0900067000077234  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,12,2,STJ,STJ,124,124,16.7,16.7,a0900067000080095  ,0900067000080095  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,13,2,STJ,STJ,149,149,29.3,29.3,a0982000403060381  ,0982000403060381  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,14,2,STJ,STJ,73,73,4.5,4.5,a0900067000122490  ,0900067000122490  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,15,2,CRC,CRC,90,90,8.8,8.8,a0900067000080196  ,0900067000080196  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,16,2,STJ,STJ,88,88,7.6,7.6,a0900067000122478  ,0900067000122478  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,17,2,STJ,STJ,123,123,17,17,a0982000407063248  ,0982000407063248  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,18,2,BHC,BHC,141,141,30.7,30.7,a0900067000125931  ,0900067000125931  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,19,2,STJ,STJ,120,120,15.8,15.8,a0900067000125941  ,0900067000125941  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,20,2,STJ,STJ,63,63,3,3,a0900067000125923  ,0900067000125923  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,21,2,STJ,STJ,109,109,12,12,a0900067000125976  ,0900067000125976  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,22,2,BHC,BHC,77,77,2.8,2.8,a0900067000125960  ,0900067000125960  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,23,2,STJ,STJ,97,97,8.6,8.6,a0900067000125974  ,0900067000125974  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,24,2,STJ,STJ,80,80,4.2,4.2,a0900067000125914  ,0900067000125914  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,7,25,2,STJ,STJ,87,87,6.5,6.5,a0900067000125927  ,0900067000125927  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,8,1,1,BHC,BHC,56,56,2,2,a0900067000124995  ,0900067000124995  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,8,2,1,BHC,BHC,90,90,7.9,7.9,a0900067000125943  ,0900067000125943  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,8,3,1,BHC,BHC,65,65,2.6,2.6,a0900067000125968  ,0900067000125968  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,8,4,1,BHC,BHC,68,68,3.4,3.4,a0900067000125959  ,0900067000125959  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,8,5,2,BHC,BHC,63,63,2.9,2.9,a0900067000122369  ,0900067000122369  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,8,6,2,BHC,BHC,89,89,7.8,7.8,a0900067000125970  ,0900067000125970  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,1,1,BHC,BHC,89,89,7.1,7.1,a0982000407050614  ,0982000407050614  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,2,1,BHC,BHC,83,83,5.8,5.8,a0982000403060283  ,0982000403060283  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,3,1,BHC,BHC,99,99,11.6,11.6,a0982000407069585  ,0982000407069585  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,4,1,BHC,BHC,65,65,2.1,2.1,a0900067000121921  ,0900067000121921  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,5,1,BHC,BHC,63,63,2.7,2.7,a0900067000121838  ,0900067000121838  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,6,1,BHC,BHC,76,76,4.9,4.9,a0900067000122595  ,0900067000122595  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,7,1,BHC,BHC,75,75,4.3,4.3,a0900067000122214  ,0900067000122214  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,8,1,STJ,STJ,72,72,3.4,3.4,a0900067000122375  ,0900067000122375  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,9,1,BHC,BHC,82,82,6.4,6.4,a0900067000125908  ,0900067000125908  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,10,1,BHC,BHC,71,71,4.1,4.1,a0900067000125954  ,0900067000125954  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,11,1,STJ,STJ,83,83,5.7,5.7,a0900067000125975  ,0900067000125975  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,12,1,BHC,BHC,93,93,8.3,8.3,a0900067000125966  ,0900067000125966  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,13,1,BHC,BHC,67,67,3.5,3.5,a0900067000125924  ,0900067000125924  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,14,1,BHC,BHC,69,69,3.6,3.6,a0900067000125962  ,0900067000125962  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,15,1,BHC,BHC,62,62,3.1,3.1,a0900067000125953  ,0900067000125953  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,16,2,STJ,STJ,78,78,5.3,5.3,a0900067000125073  ,0900067000125073  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,17,2,BHC,BHC,80,80,5.6,5.6,a0900067000080364  ,0900067000080364  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,18,2,CRC,CRC,60,60,2.4,2.4,a0900067000125046  ,0900067000125046  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,19,2,BHC,BHC,77,77,5.8,5.8,a0900067000125952  ,0900067000125952  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,20,2,BHC,BHC,84,84,6.3,6.3,a0900067000125889  ,0900067000125889  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,21,2,BHC,BHC,68,68,3.7,3.7,a0900067000125977  ,0900067000125977  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,9,22,2,STJ,STJ,67,67,2.9,2.9,a0900067000125944  ,0900067000125944  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,1,1,BHC,BHC,79,79,5.1,5.1,a0900067000080415  ,0900067000080415  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,2,1,BHC,BHC,58,58,2.4,2.4,a0900067000125051  ,0900067000125051  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,3,1,BHC,BHC,67,67,3.8,3.8,a0900067000122453  ,0900067000122453  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,4,1,BHC,BHC,95,95,11.1,11.1,a0900067000080407  ,0900067000080407  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,5,1,BHC,BHC,69,69,3.6,3.6,a0900067000121877  ,0900067000121877  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,6,1,BHC,BHC,56,56,2.1,2.1,a0900067000121823  ,0900067000121823  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,7,1,BHC,BHC,109,109,14.6,14.6,a0900067000125939  ,0900067000125939  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,8,1,BHC,BHC,72,72,5,5,a0900067000125917  ,0900067000125917  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,9,1,BHC,BHC,77,77,6.1,6.1,a0900067000125937  ,0900067000125937  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,10,1,BHC,BHC,67,67,3.4,3.4,a0900067000125900  ,0900067000125900  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,11,1,BHC,BHC,68,68,3.7,3.7,a0900067000125957  ,0900067000125957  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,12,2,BHC,BHC,72,72,4.3,4.3,a0900067000121865  ,0900067000121865  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,13,2,BHC,BHC,60,60,2.9,2.9,a0900067000121845  ,0900067000121845  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,10,14,2,BHC,BHC,68,68,4,4,a0900067000125014  ,0900067000125014  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,1,1,BHC,BHC,70,70,4.5,4.5,a0900067000122411  ,0900067000122411  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,2,1,BHC,BHC,74,74,4.6,4.6,a0900067000122461  ,0900067000122461  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,3,1,BHC,BHC,70,70,3.2,3.2,a0900067000125781  ,0900067000125781  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,4,1,BHC,BHC,67,67,3.4,3.4,a0900067000121864  ,0900067000121864  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,5,1,BHC,BHC,58,58,1.8,1.8,a0900067000121783  ,0900067000121783  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,6,1,BHC,BHC,69,69,3.5,3.5,a0900067000125153  ,0900067000125153  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,7,1,BHC,BHC,83,83,6.2,6.2,a0900067000125166  ,0900067000125166  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,8,1,BHC,BHC,64,64,3.2,3.2,a0900067000125127  ,0900067000125127  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,9,1,BHC,BHC,65,65,2.7,2.7,a0900067000125168  ,0900067000125168  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,10,1,BHC,BHC,66,66,2,2,a0900067000125176  ,0900067000125176  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,11,1,STJ,STJ,73,73,3.3,3.3,a0900067000125133  ,0900067000125133  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,12,1,BHC,BHC,64,64,2.7,2.7,a0900067000125095  ,0900067000125095  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,11,13,2,BHC,BHC,60,60,2.2,2.2,a0900067000125092  ,0900067000125092  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,12,1,1,CRC,CRC,68,68,3.4,3.4,a0900067000121802  ,0900067000121802  ,Y     ,N     ,N     ,PREGLER   ,
10,20170312,12,2,1,BHC,BHC,60,60,2.2,2.2,a0900067000125101  ,0900067000125101  ,N     ,N     ,N     ,PREGLER   ,
10,20170312,12,3,1,BHC,BHC,57,57,1.9,1.9,a0900067000125103  ,0900067000125103  ,N     ,N     ,N     ,PREGLER   ,
10,20170312,13,1,1,BHC,BHC,83,83,5.8,5.8,a0900067000084725  ,0900067000084725  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,2,1,BHC,BHC,68,68,3.2,3.2,a0900067000122309  ,0900067000122309  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,3,1,BHC,BHC,66,66,2.7,2.7,a0900067000122307  ,0900067000122307  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,4,1,BHC,BHC,73,73,4.2,4.2,a0900067000122294  ,0900067000122294  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,5,1,BHC,BHC,79,79,4.9,4.9,a0900067000076542  ,0900067000076542  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,6,1,BHC,BHC,70,70,3.1,3.1,a0982000407063284  ,0982000407063284  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,7,1,BHC,BHC,71,71,3.4,3.4,a0900067000125022  ,0900067000125022  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,8,1,STJ,STJ,80,80,5.4,5.4,a0900067000125755  ,0900067000125755  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,9,1,BHC,BHC,77,77,4.7,4.7,a0900067000122324  ,0900067000122324  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,10,1,BHC,BHC,61,61,2.7,2.7,a0900067000125791  ,0900067000125791  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,11,1,BHC,BHC,54,54,2,2,a0900067000125104  ,0900067000125104  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,12,1,BHC,BHC,77,77,5.2,5.2,a0900067000122583  ,0900067000122583  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,13,1,CRC,CRC,93,93,8.8,8.8,a0900067000121834  ,0900067000121834  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,14,1,BHC,BHC,75,75,4.9,4.9,a0900067000125084  ,0900067000125084  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,15,1,BHC,BHC,80,80,5.8,5.8,a0900067000125142  ,0900067000125142  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,16,1,CRC,CRC,104,104,10.1,10.1,a0900067000125083  ,0900067000125083  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,17,1,BHC,BHC,76,76,4.3,4.3,a0900067000125172  ,0900067000125172  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,18,1,BHC,BHC,68,68,3.6,3.6,a0900067000125081  ,0900067000125081  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,19,1,BHC,BHC,69,69,2.9,2.9,a0900067000125167  ,0900067000125167  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,20,1,BHC,BHC,71,71,2.9,2.9,a0900067000125146  ,0900067000125146  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,21,1,BHC,BHC,69,69,3.3,3.3,a0900067000125096  ,0900067000125096  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,22,1,BHC,BHC,63,63,2.6,2.6,a0900067000125170  ,0900067000125170  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,23,1,BHC,BHC,68,68,3.5,3.5,a0900067000125090  ,0900067000125090  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,24,1,BHC,BHC,69,69,4,4,a0900067000125134  ,0900067000125134  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,25,1,BHC,BHC,77,77,5.3,5.3,a0900067000125112  ,0900067000125112  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,26,2,BHC,BHC,64,64,2.9,2.9,a0982000407050635  ,0982000407050635  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,27,2,CRC,CRC,70,70,3.1,3.1,a0900067000125140  ,0900067000125140  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,13,28,2,CRC,CRC,58,58,2.3,2.3,a0900067000125911  ,0900067000125911  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,12,4,2,STJ,STJ,82,82,6.1,6.1,a0900067000125085  ,0900067000125085  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,1,1,BHC,BHC,87,87,7.7,7.7,a0982000407050212  ,0982000407050212  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,2,1,BHC,BHC,95,95,8.9,8.9,a0900067000122449  ,0900067000122449  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,3,1,BHC,BHC,81,81,5.8,5.8,a0900067000125849  ,0900067000125849  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,4,1,STJ,STJ,76,76,4.1,4.1,a0900067000122465  ,0900067000122465  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,5,1,STJ,STJ,59,59,2.2,2.2,a0900067000125873  ,0900067000125873  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,6,1,BHC,BHC,88,88,8.9,8.9,a0900067000125149  ,0900067000125149  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,7,1,BHC,BHC,73,73,4.7,4.7,a0900067000125946  ,0900067000125946  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,8,1,BHC,BHC,89,89,7.5,7.5,a0900067000125887  ,0900067000125887  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,9,1,STJ,STJ,74,74,4.5,4.5,a0900067000125169  ,0900067000125169  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,10,1,STJ,STJ,72,72,3.2,3.2,a0900067000125130  ,0900067000125130  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,11,2,STJ,STJ,147,147,30.8,30.8,a0900067000122393  ,0900067000122393  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,12,2,BHC,BHC,89,89,7.9,7.9,a0900067000122364  ,0900067000122364  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,13,2,BHC,BHC,79,79,6.2,6.2,a0900067000080422  ,0900067000080422  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,14,2,BHC,BHC,81,81,6.5,6.5,a0900067000122350  ,0900067000122350  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,14,15,2,BHC,BHC,79,79,5.3,5.3,a0900067000116758  ,0900067000116758  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,1,1,BHC,BHC,69,69,3.9,3.9,a0900067000125782  ,0900067000125782  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,2,1,BHC,BHC,80,80,6.2,6.2,a0900067000080334  ,0900067000080334  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,3,1,BHC,BHC,74,74,3.4,3.4,a0982000407050607  ,0982000407050607  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,4,1,BHC,BHC,58,58,1.4,1.4,a0900067000122643  ,0900067000122643  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,5,1,BHC,BHC,70,70,3,3,a0900067000122340  ,0900067000122340  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,6,1,BHC,BHC,82,82,4.6,4.6,a0982000403060269  ,0982000403060269  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,7,1,STJ,STJ,79,79,4.1,4.1,a0900067000121832  ,0900067000121832  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,8,1,BHC,BHC,65,65,2.8,2.8,a0900067000122303  ,0900067000122303  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,9,1,BHC,BHC,91,91,7.7,7.7,a0900067000122310  ,0900067000122310  ,Y     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,10,1,BHC,BHC,65,65,2.8,2.8,a0900067000125148  ,0900067000125148  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,11,1,BHC,BHC,61,61,2.7,2.7,a0900067000125131  ,0900067000125131  ,N     ,N     ,N     ,PREGLER   ,                    
10,20170312,15,12,1,BHC,BHC,62,62,2.4,2.4,a0900067000125108  ,0900067000125108  ,N     ,N     ,N     ,PREGLER   ,                    
