Occasion,Date,SEC,IND,PASS,SPE,LEN,WEIGH,TAGNUMBER         ,RECAP ,MORTAL,GENETIC,TAGGER    ,COMMENTS            ,,,,,,,,,,,,,,,
1,20150913,21,NA,NA,MTS,62,2.5,0900067000077079  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,21,NA,NA,MTS,60,2.6,0900067000077192  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,21,NA,NA,MTS,66,3.2,0900067000077197  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,21,NA,NA,MTS,58,2.2,0900067000077288  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,CRC,178,62.6,0900067000077224  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,STJ,173,45.4,0900067000077188  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,STJ,111,10.9,0900067000077231  ,N     ,Y     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,STJ,91,5.6,0900067000077340  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,BHC,71,3.4,0900067000077421  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,MTS,82,6.2,0900067000077089  ,N     ,Y     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,MTS,70,3.9,0900067000077451  ,N     ,Y     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,MTS,75,4.1,0900067000077371  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,MTS,67,3.5,0900067000077118  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,MTS,63,2.9,0900067000077375  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,MTS,68,3.4,0900067000077002  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,22,NA,NA,MTS,64,3.2,0900067000077463  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,STJ,166,38.8,0900067000077022  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,STJ,187,57.8,0900067000077346  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,NHS,182,59.1,0900067000077219  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,BHC,178,54.2,0900067000077435  ,N     ,N     ,N     ,KIM       ,MALE                ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,BHC,112,12.3,0900067000077067  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,CRC,141,29.5,0900067000077026  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,STJ,183,54.2,0900067000077142  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,CRC,150,36.5,0900067000077121  ,N     ,N     ,N     ,KIM       ,HARD PART IN STOMACH,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,CRC,114,14.8,0900067000077085  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,BHC,59,1.8,0900067000077092  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,CRC,107,12.5,0900067000077402  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,BHC,56,1.6,0900067000077400  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,BHC,62,2.6,0900067000077370  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
1,20150913,23,NA,NA,STJ,159,35.2,0900067000077160  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,1,NA,1,NA,NA,NA,NA,NA ,NA,N     ,NA ,NO RECAP            ,,,,,,,,,,,,,,,
2,20151104,1,NA,2,NA,NA,NA,NA,N     ,NA,N     ,NA ,NO RECAP            ,,,,,,,,,,,,,,,
2,20151104,2,NA,1,NA,NA,NA,NA,N     ,NA,N     ,NA ,NO RECAP            ,,,,,,,,,,,,,,,
2,20151104,2,NA,2,BHC,64,2.3,0982000403060057  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,3,NA,1,NA,NA,NA,NA,NA,NA,N     ,NA ,NO RECAP            ,,,,,,,,,,,,,,,
2,20151104,3,NA,2,NA,NA,NA,NA,NA,NA,N     ,NA ,NO RECAP            ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,BHC,145,27.4,0982000403060502  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,MTS,57,2,0982000403060453  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,MTS,57,2.1,0982000403060532  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,MTS,56,2.1,0982000403060494  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,MTS,53,1.7,0982000403060505  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,MTS,51,1.6,0982000403060525  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,BHC,69,2.7,0900067000077476  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,1,BHC,105,12.6,0982000403060507  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,4,NA,2,MTS,56,1.7,0900067000077324  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,1,MTS,54,1.7,0982000403060513  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,1,BHC,83,5.6,0982000403060481  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,1,MTS,54,1.4,0982000403060527  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,1,BHC,60,2,0982000403060521  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,1,MTS,51,1.4,0982000403060473  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,1,BHC,71,3.4,0982000403060534  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,1,BHC,70,2.8,0982000403060452  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,2,BHC,88,6.3,0982000403060097  ,Y     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,2,MTS,78,6.8,0982000403060445  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,2,STJ,93,7.8,0982000403060539  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,2,MTS,73,4.6,0900067000077324  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,5,NA,2,MTS,52,1.7,0982000403060540  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,MTS,55,2,0982000403060480  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,BHC,94,8.6,0982000403060460  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,MTS,56,1.9,0982000403060495  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,BHC,97,8.8,0982000403060536  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,BHC,87,6.9,0982000403060487  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,BHC,75,4.4,0982000403060055  ,Y     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,BHC,71,3.6,0982000403060443  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,1,BHC,65,2.7,0982000403060454  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,2,BHC,58,1.7,0982000403060447  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,6,NA,2,MTS,75,5,0982000403060446  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,7,NA,1,BHC,120,17.9,0982000403060458  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,7,NA,1,CRC,133,23.1,0982000403060491  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,7,NA,2,NA,NA,NA,NA,NA,NA,N     ,NA ,NO FISH             ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,NHS,182,63.1,0982000403060138  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,BHC,76,3.8,0982000403060082  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,MTS,54,1.6,0982000403060472  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,MTS,72,4.4,0982000403060471  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,MTS,70,3.7,0982000403060474  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,MTS,67,3.3,0982000403060124  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,MTS,67,3.2,0982000403060465  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,MTS,70,3.9,0982000403060110  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,1,MTS,54,1.4,0982000403060489  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,54,1.8,0982000403060482  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,58,2.1,0982000403060463  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,78,5.8,0982000403060479  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,79,5.3,0982000403060486  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,58,2,0982000403060511  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,78,5.6,0982000403060484  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,58,1.7,0982000403060497  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,8,NA,2,MTS,54,1.9,0982000403060518  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,BHC,132,24,0982000403060541  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,MTS,61,2.3,0982000403060492  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,MTS,66,2.9,0982000403060115  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,MTS,57,2,0982000403060475  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,BHC,87,6.8,0982000403060056  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,BHC,88,7.3,0982000403060526  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,MTS,55,2,0982000403060508  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,BHC,71,3.6,0982000403060524  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,MTS,57,1.9,0982000403060498  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,BHC,70,3.3,0982000403060485  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,MTS,53,1.4,0982000403060501  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,BHC,72,3.3,0982000403060450  ,N     ,N,N     ,KANNO     ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,1,MTS,51,1.3,0982000403060444  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,2,MTS,78,5.8,0982000403060500  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,2,MTS,64,2.9,0982000403060469  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,2,MTS,65,2.9,0982000403060096  ,Y     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,2,MTS,55,2.1,0982000403060468  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,2,MTS,57,2,0982000403060510  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,2,MTS,51,1.5,0982000403060464  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,9,NA,2,MTS,52,1.5,0982000403060523  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,10,NA,1,MTS,61,2.4,0982000403060533  ,N     ,N,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151104,10,NA,2,NA,NA,NA,NA,NA,NA,N     ,NA ,NO FISH             ,,,,,,,,,,,,,,,
2,20151106,11,NA,1,MTS,83,7.8,0982000403060467  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,11,NA,1,CRC,137,26.1,0982000403060477  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,11,NA,2,CRC,143,34.9,0982000403060049  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,12,NA,1,BHC,79,4.3,0982000403060137  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,12,NA,1,BHC,97,7.9,0982000403060451  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,12,NA,1,STJ,95,9.1,0982000403060483  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,12,NA,1,BHC,66,2.7,0982000403060542  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,12,NA,1,MTS,70,4.3,0982000403060455  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,12,NA,2,MTS,85,8,0982000403060457  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,1,MTS,80,5.9,0982000403060512  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,1,MTS,78,5.9,0900067000084593  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
2,20151106,13,NA,1,MTS,76,5,0982000403060496  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,1,MTS,65,3.1,0900067000084869  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
2,20151106,13,NA,1,MTS,64,3,0982000403060456  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,1,CRC,82,5.3,0982000403060503  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,1,MTS,65,3.5,0900067000084775  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
2,20151106,13,NA,2,MTS,74,4.8,0900067000084689  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
2,20151106,13,NA,2,MTS,84,7.5,0982000403060127  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,2,MTS,83,6.4,0982000403060528  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,2,STJ,95,8.4,0982000403060459  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,2,BHC,63,1.9,0982000403060111  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,13,NA,2,BHC,61,1.8,0982000403060448  ,N     ,N     ,N     ,KIM       ,TAG LOSS?           ,,,,,,,,,,,,,,,
2,20151106,13,NA,2,BHC,64,2.4,0982000403060488  ,N     ,N     ,N     ,KIM       ,TAG LOSS?           ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,MTS,70,3.7,0900067000077159  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,BHC,115,16.3,0900067000077268  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,MTS,80,5.7,0900067000077122  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,BHC,71,3.1,0900067000077263  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,MTS,69,4.9,0982000403060514  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,MTS,75,5.2,0982000403060506  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,MTS,70,4.1,0982000403060529  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,MTS,61,2.7,0982000403060519  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,1,MTS,57,1.9,0982000403060499  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,2,MTS,59,2.4,0982000403060515  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,2,MTS,66,3.3,0900067000077331  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,2,MTS,67,3.8,0900067000077348  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,14,NA,2,MTS,67,3.4,0900067000077302  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,MTS,68,3.7,0982000403060537  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,MTS,61,2.4,0982000403060490  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,MTS,60,2.2,0982000403060509  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,CRC,124,19.5,0900067000077012  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,96,7.1,0982000403060462  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,MTS,65,3.3,0982000403060470  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,120,15.9,0982000403060461  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,114,12.6,0982000403060493  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,CRC,113,14.4,0900067000077343  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,128,22.2,0900067000077191  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,CRC,103,11.4,0982000403060449  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,119,14.3,0900067000077221  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,CRC,106,11.1,0982000403060466  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,132,21.1,0900067000077178  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,CRC,111,13.5,0982000403060504  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,117,14.4,0982000403060478  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,128,20.4,0982000403060106  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,CRC,100,10.7,0900067000077427  ,Y     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,1,BHC,121,16.6,0982000403060476  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,15,NA,2,BHC,93,8.2,0900067000077300  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,85,7.8,0900067000085078  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,STJ,95,7.9,0900067000077437  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,70,4.7,0900067000085157  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,65,2.9,0900067000084921  ,Y     ,N     ,N     ,CARY      ,From MTS Retention Exp ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,68,3.4,0900067000084582  ,Y     ,Y     ,N     ,KIM       ,ELECTRO INJURY From MTS Retention Exp,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,81,6.1,0982000403060100  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,BHC,88,5.5,0900067000085386  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,66,3.5,0900067000085344  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,66,3.1,0900067000085051  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,60,2.6,0900067000085235  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,BHC,80,4.3,0900067000085268  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,59,2.3,0900067000085163  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,BHC,62,1.7,0900067000085188  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,1,MTS,71,4.3,0900067000085464  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,2,MTS,84,6.1,0900067000085138  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,2,BHC,69,2.9,0900067000085014  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,16,NA,2,MTS,78,5.9,0900067000085438  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,70,4,0900067000077497  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,70,3.8,0900067000077347  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,68,3.6,0900067000077355  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,BHC,113,14.2,0900067000085371  ,N     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,BHC,76,4,0900067000077289  ,Y     ,N     ,N     ,CARY      ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,67,3.9,0900067000085206  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,59,2.4,0900067000085338  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,68,3.3,0900067000085004  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,65,3.3,0900067000085220  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,71,3.9,0900067000085326  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,59,2.1,0900067000085009  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
2,20151106,17,NA,1,MTS,59,2.1,0900067000084766  ,Y     ,N     ,N     ,KIM       ,From MTS Retention Exp ,,,,,,,,,,,,,,,
2,20151106,17,NA,2,MTS,75,5.2,0900067000085159  ,N     ,N     ,N     ,KIM       ,                    ,,,,,,,,,,,,,,,
