"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"1090",3.42781,0.624351,-0.0312729,-0.297607,-0.0906623,-0.371721,0.107333,0.299233,1
"1091",3.32184,0.561946,-0.00139427,-0.123338,-0.0354126,-0.248363,0.10777,0.269246,0
"1092",3.31372,0.608398,-0.0847049,-0.0542657,-0.0627572,0.0573801,0.106161,0.274695,1
"1093",3.34391,0.577771,-0.0208068,-0.118661,-0.0768246,-0.238562,0.110664,0.29767,0
"1094",3.35664,0.608625,0.0420061,-0.12802,-0.0825357,-0.00277257,0.111208,0.269325,0
"1095",3.34738,0.653233,-0.093241,-0.0580172,-0.0448505,-0.0258669,0.104967,0.27074,1
"1096",3.4264,0.652921,-0.0789024,0.0492251,-0.0273585,-0.22721,0.105817,0.290507,1
"1097",3.37426,0.515806,-0.0781441,-0.140701,-0.0957628,0.118892,0.106807,0.263861,0
"1098",3.37823,0.530292,0.0249599,-0.163083,-0.0664097,-0.1789,0.109955,0.279167,1
"1099",3.4188,0.563028,-0.102694,-0.0960659,-0.103537,-0.288042,0.110434,0.291992,0
"1100",3.41401,0.540356,0.028311,-0.203679,-0.070558,-0.206318,0.117642,0.279578,0
"1101",3.35555,0.524884,-0.0442304,-0.0557039,-0.0724761,-0.0211621,0.11135,0.2696,1
"1102",3.34687,0.524563,-0.0266275,-0.16487,-0.0954427,0.035587,0.112141,0.284024,1
"1103",3.33898,0.498696,0.0387095,-0.130888,-0.104756,-0.206699,0.111019,0.265153,1
"1104",3.30606,0.638976,0.0148375,-0.121058,-0.0839708,-0.0209036,0.113072,0.272436,0
"1105",3.44678,0.53231,-0.0409928,-0.139492,-0.0762196,-0.41022,0.111724,0.284695,0
"1106",3.34218,0.631353,-0.0665654,-0.141766,-0.0504268,-0.147872,0.103655,0.289443,1
"1107",3.3238,0.596711,-0.0427484,-0.0804816,-0.0402947,0.153954,0.114048,0.270979,1
"1108",3.42161,0.398603,-0.117398,-0.0510021,-0.060933,-0.279354,0.122607,0.278367,0
"1109",3.36148,0.605721,0.0630382,-0.191138,-0.130678,-0.176592,0.107971,0.271549,1
"1110",3.30542,0.541344,0.02089,-0.054026,-0.0818703,-0.308482,0.110252,0.282561,1
"1111",3.40508,0.469683,-0.0697728,-0.0915145,-0.0875519,-0.134587,0.112648,0.256654,0
"1112",3.40597,0.466231,-0.0129934,-0.0956551,-0.0302014,-0.0382887,0.112865,0.264367,1
"1113",3.33765,0.644909,0.0199558,-0.159157,-0.104239,0.0570931,0.104667,0.286266,0
"1114",3.34062,0.585648,-0.0698344,0.0131539,-0.0950344,-0.324824,0.112628,0.275299,0
"1115",3.31977,0.627269,-0.037995,-0.258623,-0.0496232,-0.0169501,0.113454,0.281254,0
"1116",3.32097,0.502745,0.037828,-0.171639,-0.032506,-0.0209648,0.0994902,0.264963,0
"1117",3.43485,0.423293,0.0464598,-0.120374,-0.066391,-0.185921,0.105716,0.278993,1
"1118",3.38542,0.47256,0.0103108,-0.122731,-0.0312892,-0.180354,0.115926,0.281059,0
"1119",3.38603,0.520327,0.0426613,-0.257081,-0.0327004,-0.000681931,0.114601,0.274691,0
"1120",3.37683,0.564293,-0.0223126,-0.183268,-0.00052229,-0.0256577,0.108254,0.280769,1
"1121",3.33409,0.503309,-0.0252901,-0.0750499,0.0268393,0.154656,0.109462,0.284944,1
"1122",3.36212,0.58525,-0.123178,0.135303,-0.0798554,-0.116112,0.107672,0.268536,0
"1123",3.37001,0.570079,-0.00822085,-0.229641,-0.0609802,0.113607,0.112511,0.261422,0
"1124",3.38526,0.544616,0.0262573,-0.255977,-0.0491725,-0.0965018,0.109854,0.271841,1
"1125",3.39816,0.578254,-0.05524,-0.140025,-0.149707,-0.108372,0.111056,0.270494,0
"1126",3.43111,0.463626,-0.0513011,0.0621632,-0.0538685,-0.106547,0.114672,0.270961,1
"1127",3.40028,0.52441,-0.00631943,-0.06194,-0.0964981,-0.228745,0.110821,0.295089,0
"1128",3.36501,0.628935,-0.0127356,-0.193971,-0.0707304,-0.109545,0.1162,0.262593,1
"1129",3.38312,0.630923,-0.0138278,-0.102684,-0.0580635,-0.238765,0.106783,0.288384,1
"1130",3.34778,0.615954,0.0142562,-0.125634,-0.0791341,-0.320675,0.115505,0.261735,1
"1131",3.39654,0.471923,-0.0550238,0.02069,-0.0659889,-0.116332,0.112021,0.275739,1
"1132",3.39433,0.547814,0.0409347,-0.17325,-0.0988155,0.0525282,0.114413,0.300877,1
"1133",3.30161,0.57897,0.0237851,-0.115447,-0.142329,-0.191649,0.113372,0.274788,1
"1134",3.43633,0.493051,-0.0472992,-0.02449,-0.115123,-0.240365,0.105644,0.279137,1
"1135",3.35285,0.764102,0.0190401,-0.127617,-0.198969,-0.259278,0.113208,0.266576,1
"1136",3.37521,0.574444,-0.0106429,-0.155105,-0.0895694,-0.152719,0.107834,0.298023,0
"1137",3.44785,0.492334,0.0895302,-0.168418,-0.0673558,-0.400455,0.111468,0.275367,0
"1138",3.32878,0.594601,-0.0340783,-0.0613895,-0.0621151,0.0158473,0.11105,0.276945,1
"1139",3.30812,0.652641,0.0188406,-0.14119,-0.0463263,0.0462375,0.114606,0.282176,0
"1140",3.36824,0.528241,0.0874851,-0.286825,-0.0493493,0.0476427,0.115492,0.276223,0
"1141",3.41777,0.430577,-0.0628504,-0.122308,-0.044587,-0.0576495,0.111529,0.285476,1
"1142",3.38102,0.67287,-0.0147273,-0.123579,-0.0866432,-0.205548,0.106888,0.275011,1
"1143",3.29712,0.582946,0.0645981,-0.0771403,-0.0764431,-0.11052,0.110279,0.275744,0
"1144",3.3559,0.552025,0.0303016,-0.200395,-0.0669675,0.0912895,0.108428,0.282597,1
"1145",3.41202,0.583581,-0.0905215,-0.0432255,-0.0700793,-0.169697,0.112015,0.274924,1
"1146",3.38929,0.536322,-0.130653,0.0287791,-0.0473474,-0.215636,0.115633,0.284285,0
"1147",3.34205,0.635668,-0.034465,-0.180391,-0.052836,-0.175991,0.113986,0.277889,0
"1148",3.38534,0.651008,-0.0323007,-0.17101,-0.086049,-0.069085,0.108742,0.29136,0
"1149",3.32021,0.620701,-0.0623613,-0.0520958,-0.08856,-0.133295,0.110735,0.284434,1
"1150",3.32615,0.626391,-0.0626205,-0.0293601,-0.0728389,-0.0605989,0.109811,0.280409,0
"1151",3.32952,0.574351,-0.107673,0.00555171,-0.0554772,0.0242685,0.111931,0.265191,0
"1152",3.3521,0.552589,-0.0416306,-0.0739848,-0.0528004,-0.0362699,0.108676,0.278655,1
"1153",3.37282,0.48655,-0.0316506,-0.1472,-0.079008,0.182025,0.10994,0.28494,0
"1154",3.37936,0.443681,-0.0767072,-0.0384277,-0.0835067,-0.217939,0.103307,0.287402,0
"1155",3.37423,0.568053,-0.0391981,-0.0512112,-0.078997,-0.176309,0.108289,0.313278,0
"1156",3.34768,0.593422,0.0204997,-0.293176,-0.0415188,-0.0503662,0.108289,0.274296,1
"1157",3.26656,0.570066,0.0145494,-0.215693,-0.117553,-0.151572,0.110456,0.257761,0
"1158",3.38721,0.480447,0.0221031,-0.134809,-0.0763177,-0.253217,0.116871,0.290214,0
"1159",3.367,0.530474,0.0218601,-0.195775,-0.046587,0.0357212,0.113023,0.263381,0
"1160",3.33001,0.574447,-0.0381994,-0.0796279,-0.0501552,-0.0653449,0.106121,0.276693,0
"1161",3.32415,0.57267,-0.0989489,-0.02891,-0.0870562,-0.0937316,0.110828,0.299744,1
"1162",3.43397,0.435886,0.0174374,-0.129119,-0.0895346,-0.209968,0.106058,0.292905,1
"1163",3.28548,0.707407,-0.0609857,-0.115901,-0.0750275,-0.187878,0.105676,0.279787,0
"1164",3.30768,0.591604,-0.0574242,-0.0603944,-0.0989678,0.0652324,0.116299,0.271587,0
"1165",3.36858,0.52143,-0.0312112,-0.115348,-0.0276804,0.285968,0.105734,0.275447,1
"1166",3.40747,0.512622,-0.0581491,-0.139838,-0.102318,-0.10457,0.111575,0.27715,1
"1167",3.32408,0.71024,0.0509711,-0.240108,-0.0317768,-0.00925605,0.112238,0.277512,0
"1168",3.44752,0.480524,-0.0535229,-0.0470719,-0.0815868,-0.2661,0.11098,0.276178,0
"1169",3.35635,0.560458,0.00605752,-0.118827,-0.064044,-0.196378,0.114853,0.275454,0
"1170",3.42801,0.463921,-0.0155968,-0.0937675,-0.0421358,-0.181725,0.117134,0.255848,1
"1171",3.42969,0.446428,0.00148244,-0.132702,-0.078236,-0.037474,0.10897,0.28053,0
"1172",3.24763,0.787713,-0.00111675,-0.111313,-0.0856422,-0.0810095,0.111295,0.275861,0
"1173",3.30876,0.602306,0.052723,-0.147585,-0.0602774,-0.2797,0.106241,0.291269,0
"1174",3.34554,0.584576,0.00158552,-0.124128,-0.0753648,-0.0355963,0.107673,0.272923,0
"1175",3.32541,0.61409,-0.0543912,-0.0751462,-0.0470696,-0.0521123,0.1122,0.286145,0
"1176",3.29998,0.571755,0.0105562,-0.0942519,-0.0728364,0.0889208,0.115055,0.274503,0
"1177",3.4203,0.636426,-0.0287175,-0.123442,-0.0638616,-0.217637,0.112058,0.287986,1
"1178",3.38853,0.627774,-0.0289692,-0.238779,-0.106497,-0.419818,0.113529,0.304523,0
"1179",3.406,0.487552,-0.0724842,0.0207273,-0.0429232,0.00676294,0.108933,0.279509,0
"1180",3.35558,0.533957,-0.0151349,-0.186834,-0.091465,0.220391,0.111755,0.279507,0
"1181",3.29822,0.624016,0.0351708,-0.285495,-0.0505162,-0.195074,0.107571,0.319219,1
"1182",3.3407,0.639724,-0.0280843,0.00637115,-0.0147302,-0.0606052,0.109261,0.280772,0
"1183",3.32404,0.674131,-0.0583677,-0.0807661,-0.0635299,0.048496,0.107002,0.294868,1
"1184",3.39104,0.601799,-0.0578298,0.0327071,-0.0601159,-0.0888887,0.118866,0.285707,0
"1185",3.43131,0.535014,-0.0721188,-0.0715393,-0.0555872,-0.189046,0.108101,0.26698,1
"1186",3.22792,0.749218,0.00190806,-0.194516,-0.0430947,-0.0214256,0.10916,0.282672,0
"1187",3.33965,0.558134,-0.000527765,-0.117047,-0.0869924,0.0487096,0.108794,0.299671,1
"1188",3.2685,0.635985,-0.0763056,-0.0630788,-0.0436552,0.150838,0.10819,0.268686,0
"1189",3.33729,0.585696,-0.0861407,0.00518004,-0.052744,0.0588078,0.104278,0.308932,1
"1190",3.39292,0.53035,-0.121405,-0.028067,-0.071821,-0.198383,0.109427,0.271783,0
"1191",3.32377,0.609856,-0.0133569,-0.0934559,-0.0550522,-0.0553723,0.113833,0.28507,1
"1192",3.40055,0.588691,0.0235907,-0.264254,-0.107901,-0.0668302,0.105509,0.288266,0
"1193",3.4424,0.455078,-0.00357574,-0.156613,-0.0413288,-0.0534857,0.106919,0.267823,0
"1194",3.42312,0.524089,-0.0799709,-0.0726619,-0.0933878,-0.316772,0.116892,0.288199,0
"1195",3.32781,0.52611,-0.0192807,-0.105816,0.0125478,-0.0615104,0.107246,0.273503,0
"1196",3.33495,0.621526,-0.0158984,-0.101287,-0.134434,-0.197888,0.110797,0.274623,0
"1197",3.33984,0.49574,0.00374651,-0.162298,0.0446338,0.234364,0.11448,0.278249,1
"1198",3.36548,0.521944,-0.0240003,-0.0702917,-0.0649365,0.00982387,0.111888,0.273448,1
"1199",3.34201,0.59953,0.0076651,-0.136768,-0.0518059,-0.151147,0.105036,0.278371,0
"1200",3.31704,0.569565,-0.040336,-0.144186,-0.0494475,0.124286,0.112446,0.293769,0
"1201",3.3509,0.551483,-0.0272571,-0.0027391,-0.0342936,0.0389087,0.114536,0.297797,1
"1202",3.44566,0.431474,-0.00495403,-0.114479,-0.104304,-0.157929,0.117005,0.276918,1
"1203",3.3876,0.510445,0.0229689,-0.120737,-0.00660143,-0.132304,0.106521,0.273765,1
"1204",3.36428,0.562668,-0.0745705,0.039221,-0.0680198,-0.291397,0.11185,0.293962,1
"1205",3.44247,0.398528,0.0526058,-0.160453,-0.0417499,-0.204138,0.107334,0.269387,0
"1206",3.34785,0.545425,-0.039806,-0.0461901,-0.0812895,-0.110402,0.112504,0.271887,1
"1207",3.44813,0.489729,-0.0509238,-0.17107,-0.0270907,-0.023722,0.112475,0.269124,0
"1208",3.35919,0.614423,0.00546442,-0.122691,-0.0215246,-0.268566,0.116619,0.278214,0
"1209",3.3217,0.668965,-0.0532709,-0.102544,-0.0553435,-0.0221538,0.108176,0.292808,1
"1210",3.37979,0.626753,0.00255953,-0.0282201,-0.0860683,-0.0474998,0.105209,0.281032,1
"1211",3.32354,0.69073,0.0552741,-0.170361,-0.074792,-0.237603,0.112302,0.283853,0
"1212",3.30805,0.63395,-0.0296534,-0.123515,-0.0600011,-0.105042,0.112843,0.271442,0
"1213",3.37909,0.520224,-0.081343,-0.00659146,-0.102457,-0.0872626,0.109307,0.280168,0
"1214",3.39212,0.549664,-0.0676006,-0.129691,-0.100222,-0.151314,0.116164,0.289875,1
"1215",3.38084,0.553981,-0.0219871,-0.133862,-0.085038,-0.298507,0.10271,0.313198,0
"1216",3.25315,0.693324,0.0144725,-0.131655,-0.0503338,-0.0641661,0.102205,0.270184,0
"1217",3.32252,0.584048,0.0394027,-0.177752,-0.0430309,-0.164498,0.110007,0.271547,0
"1218",3.39371,0.463048,-0.0936916,-0.119192,-0.00185452,0.0347352,0.108026,0.291439,1
"1219",3.40544,0.486502,-0.0585187,-0.0408177,-0.0620889,-0.272041,0.111867,0.286823,0
"1220",3.41613,0.433383,0.0393583,-0.138304,-0.0413042,-0.0245323,0.112711,0.290872,1
"1221",3.40599,0.454807,-0.0121372,-0.217115,-0.0924137,-0.186307,0.108202,0.287207,0
"1222",3.4043,0.482619,0.0247059,-0.00913419,-0.0779415,-0.0658807,0.109535,0.285951,0
"1223",3.37229,0.559553,-0.0702736,-0.0945676,-0.150815,-0.232888,0.112565,0.267486,1
"1224",3.37125,0.460733,0.0208473,-0.0653864,-0.0491938,-0.150343,0.115365,0.270337,1
"1225",3.31285,0.594932,-0.0370275,-0.0750427,-0.0960101,0.0413383,0.110103,0.296212,0
"1226",3.38205,0.50462,-0.0558343,-0.071191,-0.0916787,-0.233283,0.10897,0.279363,0
"1227",3.34297,0.428853,-0.0511907,-0.0649192,-0.0201329,0.0801436,0.112462,0.278364,1
"1228",3.37676,0.443916,-0.017293,-0.186965,-0.13537,0.0122665,0.103771,0.273529,1
"1229",3.36167,0.543821,-0.0135997,-0.111842,-0.0886331,-0.160691,0.11211,0.291196,1
"1230",3.3914,0.496857,-0.0527563,-0.0333002,-0.0853071,-0.0911358,0.10653,0.272054,0
"1231",3.3282,0.53716,-0.059643,0.0405671,-0.113658,-0.226309,0.108004,0.284853,0
"1232",3.40538,0.603144,0.00296607,-0.0962252,-0.0714474,-0.269923,0.114615,0.272159,1
"1233",3.32835,0.645734,-0.0150243,-0.0286931,-0.0532172,-0.10539,0.110179,0.292207,0
"1234",3.39574,0.615882,0.00397415,-0.0983115,-0.116042,-0.158644,0.111445,0.26739,1
"1235",3.36308,0.672125,0.0493223,-0.153808,-0.04723,-0.0591983,0.112246,0.298534,0
"1236",3.33313,0.519042,-0.0792629,-0.0200906,-0.0127732,0.00857502,0.106726,0.293247,0
"1237",3.327,0.524779,-0.0214301,-0.0281639,-0.0548015,0.0552657,0.110779,0.291649,1
"1238",3.3436,0.559162,-0.0656947,-0.00849107,-0.0638204,0.157533,0.109401,0.278206,0
"1239",3.35797,0.541473,-0.0184094,-0.137027,-0.0558664,0.0403851,0.108854,0.264089,1
"1240",3.3515,0.600191,-0.016998,-0.0924642,-0.108169,0.00425931,0.110917,0.273337,0
"1241",3.35143,0.642204,-0.0630679,0.0490646,-0.0628009,-0.00644532,0.114886,0.271165,1
"1242",3.39121,0.56365,-0.0261831,-0.173365,-0.0519259,-0.201554,0.109945,0.28473,1
"1243",3.35975,0.457369,0.00345775,-0.0373186,-0.0779647,-0.0866905,0.1097,0.296329,0
"1244",3.41185,0.493678,-0.0562035,-0.0779439,-0.0305822,0.0241512,0.11263,0.29392,1
"1245",3.46034,0.394644,-0.105579,-0.0234992,-0.0265589,-0.224298,0.108954,0.273766,1
"1246",3.32579,0.57135,-0.0379701,-0.119502,-0.0557668,-0.0647616,0.104872,0.286883,0
"1247",3.42257,0.40348,-0.115553,-0.015966,-0.0301285,0.161228,0.1043,0.289729,0
"1248",3.39896,0.553004,-0.0690818,-0.0251046,-0.122939,-0.428097,0.107646,0.276718,1
"1249",3.41793,0.426202,0.0527062,-0.197835,-0.0476578,-0.0801059,0.109875,0.274438,0
"1250",3.39554,0.504635,-0.0420917,-0.193583,-0.0746851,-0.0632141,0.107719,0.265628,0
"1251",3.37151,0.557837,-0.0510692,-0.0991878,-0.0506853,-0.175637,0.106202,0.272484,0
"1252",3.39073,0.627265,-0.00233157,-0.0704007,-0.108363,-0.288944,0.108678,0.294463,1
"1253",3.35006,0.543146,-0.0486286,-0.0555612,-0.0421241,-0.138609,0.114595,0.280213,0
"1254",3.33874,0.552144,0.044885,-0.267237,-0.110975,-0.198707,0.111285,0.300968,0
"1255",3.31838,0.663004,-0.036927,-0.106609,-0.0870886,-0.0615398,0.120614,0.290374,0
"1256",3.38027,0.577396,-0.128284,0.0822687,-0.0470194,0.186953,0.112875,0.27156,1
"1257",3.39543,0.48599,0.0165544,-0.24825,-0.104475,-0.232051,0.110251,0.291537,0
"1258",3.33024,0.675468,-0.0404266,-0.117205,-0.0398721,0.131294,0.115832,0.286286,0
"1259",3.43203,0.5696,-0.0653462,-0.0690831,-0.146372,-0.360557,0.109582,0.279061,0
"1260",3.30614,0.572913,-0.0485471,-0.0495445,-0.0335221,0.104321,0.11038,0.26448,1
"1261",3.39227,0.548459,-0.023445,-0.101545,-0.0464816,-0.112739,0.110821,0.280701,1
"1262",3.28505,0.685054,0.0759097,-0.201472,-0.0703131,-0.10889,0.111467,0.275037,0
"1263",3.39742,0.622554,0.00984391,-0.306324,-0.0763917,-0.492456,0.10941,0.282682,1
"1264",3.34235,0.516236,0.00467344,-0.213705,-0.0627498,-0.117145,0.111254,0.268828,0
"1265",3.40441,0.49279,0.0357261,-0.238983,-0.0648662,0.0644053,0.118163,0.279109,1
"1266",3.34529,0.720882,-0.0265499,-0.159708,-0.0371731,-0.214221,0.11196,0.266445,1
"1267",3.43742,0.515788,-0.0431793,-0.223263,-0.0854303,-0.283101,0.109871,0.283446,1
"1268",3.36552,0.660175,-0.0858779,-0.198592,-0.0545727,-0.0864992,0.114965,0.274671,0
"1269",3.35847,0.543297,-0.0849861,-0.0405208,-0.122499,-0.156002,0.111208,0.292371,1
"1270",3.36771,0.51894,-0.102749,-0.0113788,-0.104989,-0.154961,0.11476,0.260091,0
"1271",3.37785,0.573874,0.00137422,-0.0998783,-0.0552393,-0.154172,0.106866,0.279928,0
"1272",3.3558,0.589262,-0.0835815,-0.0226977,-0.0272005,-0.290629,0.112731,0.26508,1
"1273",3.40478,0.504391,-0.00783629,-0.0673338,-0.159297,-0.0989781,0.104863,0.290982,0
"1274",3.39401,0.466404,0.0344709,-0.230068,-0.12696,-0.194079,0.109156,0.289249,0
"1275",3.3556,0.57222,-0.0349123,-0.122388,-0.063476,0.00902486,0.107531,0.279743,1
"1276",3.34639,0.519785,-0.0649802,-0.0731413,-0.047765,-0.144116,0.109167,0.277595,1
"1277",3.34902,0.607758,-0.047805,-0.148734,-0.0962643,-0.162791,0.107265,0.28014,0
"1278",3.37601,0.497752,-0.0101744,-0.165796,-0.119129,0.0130134,0.107668,0.284483,1
"1279",3.32806,0.516967,-0.0264007,-0.152324,-0.0261584,-0.113863,0.105748,0.288785,1
"1280",3.35057,0.624393,-0.0403196,-0.200976,-0.0319453,-0.0267606,0.107993,0.28811,0
"1281",3.43504,0.530938,-0.00559692,-0.248913,-0.098646,-0.174542,0.104507,0.275967,1
"1282",3.39571,0.478089,-0.0536229,-0.160558,-0.0481314,0.0412816,0.112755,0.274353,0
"1283",3.37048,0.638758,-0.0129563,-0.0851085,-0.06438,-0.126182,0.118142,0.279346,0
"1284",3.37447,0.546781,-0.0286326,0.0331918,-0.0307382,-0.184763,0.112047,0.277381,1
"1285",3.36938,0.567328,-0.0122866,-0.152725,-0.0734346,-0.0938981,0.112876,0.269853,1
"1286",3.36764,0.614614,-0.0537566,-0.0914683,-0.0423488,-0.262735,0.109115,0.27064,0
"1287",3.3225,0.61695,-0.0533062,-0.217538,-0.0257775,-0.0469718,0.107774,0.251656,0
"1288",3.36705,0.707056,0.0473062,-0.1504,-0.0306141,0.0140563,0.106853,0.278966,1
"1289",3.35212,0.540476,-0.00157176,-0.11315,-0.0711924,-0.072805,0.106558,0.286521,0
"1290",3.42094,0.564096,-0.0201251,-0.110938,-0.0897745,-0.305089,0.114415,0.272519,0
"1291",3.33672,0.601407,0.016844,-0.141806,-0.127548,-0.15373,0.112052,0.285156,0
"1292",3.36912,0.477822,-0.141087,0.0331905,0.00655845,-0.0968277,0.110931,0.275023,1
"1293",3.33627,0.671402,-0.00933056,-0.113852,0.0151449,0.0546731,0.112769,0.297364,1
"1294",3.40994,0.477426,-0.0585218,-0.088898,-0.0239231,-0.0986985,0.114167,0.265111,0
"1295",3.34345,0.541563,-0.084717,-0.0742612,-0.0299505,-0.115588,0.11115,0.268269,0
"1296",3.40202,0.461565,-0.0115159,-0.076497,-0.0961528,-0.0496198,0.111875,0.276628,0
"1297",3.35987,0.585901,-0.0128721,-0.121292,-0.0490197,0.188327,0.107896,0.259655,1
"1298",3.28106,0.729702,0.0280234,-0.153021,-0.0288445,-0.1079,0.110984,0.287623,1
"1299",3.36789,0.555749,-0.0664502,-0.21434,-0.0889717,-0.00293561,0.110682,0.277206,0
"1300",3.37082,0.503533,-0.0481867,-0.176877,-0.0449282,-0.163884,0.115219,0.283812,1
"1301",3.32757,0.696318,-0.0376879,-0.119622,-0.0890847,-0.0816476,0.112169,0.261121,1
"1302",3.35203,0.671667,-0.0941417,-0.0926209,-0.0453171,-0.244748,0.11538,0.282782,0
"1303",3.4572,0.580421,0.0164982,-0.0455557,-0.0682893,-0.394859,0.112002,0.288986,0
"1304",3.29286,0.639212,-0.0941651,0.00725529,-0.0360082,-0.0429003,0.108978,0.2833,0
"1305",3.35751,0.541399,-0.00613592,-0.199145,-0.0376893,0.00140369,0.11029,0.271505,1
"1306",3.37024,0.524128,-4.59496e-05,-0.153364,-0.145381,-0.374463,0.116545,0.281172,0
"1307",3.33803,0.58614,-0.0251785,-0.152851,-0.0579311,-0.127866,0.103053,0.286045,1
"1308",3.45324,0.485162,-0.0554903,-0.0534842,-0.0176841,-0.0784455,0.114837,0.267957,0
"1309",3.30042,0.641802,-0.0313436,-0.119731,-0.0786857,-0.00079177,0.113389,0.269713,0
"1310",3.37132,0.461032,-0.020328,-0.0472514,-0.0539961,-0.0444591,0.104601,0.271248,0
"1311",3.30731,0.646814,0.00890665,-0.0333762,-0.0467551,0.0742851,0.109657,0.276134,0
"1312",3.30815,0.523897,-0.0581205,-0.0955936,-0.0962132,-0.384633,0.108225,0.260928,1
"1313",3.31066,0.580117,-0.104201,-0.128751,-0.0716624,-0.0561743,0.11359,0.283024,0
"1314",3.30712,0.707509,0.041611,-0.25909,-0.0526463,-0.140139,0.11162,0.275912,1
"1315",3.34959,0.591799,0.0580775,-0.335013,-0.0474532,-0.0533782,0.11384,0.281301,0
"1316",3.29878,0.599647,-0.013941,-0.116786,-0.0184727,-0.127916,0.111786,0.271402,0
"1317",3.36428,0.471647,0.0241701,-0.0485794,-0.0754097,-0.0992489,0.113431,0.27437,0
"1318",3.41653,0.482265,-0.0228753,-0.0201062,-0.0385687,0.0677354,0.117822,0.272317,0
"1319",3.41801,0.417827,0.00293859,-0.109542,-0.0536102,-0.140915,0.108654,0.28079,1
"1320",3.26972,0.683418,-0.0146887,-0.139844,-0.0569884,-0.110831,0.112074,0.279217,1
"1321",3.44285,0.440398,0.00290892,-0.116525,-0.108249,-0.164535,0.107903,0.277642,0
"1322",3.45307,0.419645,-0.0101966,-0.061746,-0.118,-0.269307,0.106847,0.272166,1
"1323",3.37533,0.424741,-0.0754361,0.0159394,-0.0508051,-0.17446,0.109658,0.286825,0
"1324",3.41293,0.543084,-0.0264417,-0.0681217,-0.0207776,0.0566888,0.107808,0.2816,1
"1325",3.42357,0.502575,0.0265087,-0.158097,-0.110925,-0.226385,0.113746,0.281981,1
"1326",3.37071,0.597554,0.00275161,-0.259569,-0.0887055,-0.159413,0.113624,0.287866,1
"1327",3.23373,0.551761,-0.0631972,-0.0476058,-0.012788,0.329556,0.11604,0.286861,0
"1328",3.41655,0.490611,-0.0655005,0.00542163,-0.0742295,-0.116718,0.106669,0.276057,1
"1329",3.33446,0.651926,0.00336223,-0.260627,-0.126943,-0.385915,0.114277,0.272473,0
"1330",3.31852,0.563181,0.0498976,-0.218692,0.0428959,0.0298978,0.115584,0.269793,1
"1331",3.32973,0.639096,-0.0769733,0.0226265,-0.0162314,-0.0392395,0.113191,0.267789,1
"1332",3.36372,0.618322,-0.0303323,-0.112957,-0.067928,-0.0533937,0.112746,0.280885,1
"1333",3.27762,0.626217,0.0154834,-0.134386,-0.0920168,-0.0153977,0.119397,0.277341,1
"1334",3.4192,0.493248,-0.00443998,-0.0235889,-0.0797262,-0.0584252,0.108826,0.274811,0
"1335",3.38501,0.544959,0.00813048,-0.23987,-0.0556571,-0.356436,0.106941,0.276928,1
"1336",3.34068,0.653149,-0.0784246,0.0151031,-0.0258194,-0.0847689,0.110897,0.259312,0
"1337",3.44626,0.515113,-0.0452557,-0.155484,-0.0386601,-0.18935,0.114141,0.293848,1
"1338",3.32365,0.56651,-0.0612251,0.0128326,-0.00739991,0.0113516,0.112145,0.285644,1
"1339",3.33631,0.476118,-0.0597473,-0.0646098,-0.0746177,-0.203068,0.114089,0.276507,1
"1340",3.32718,0.596714,-0.0773259,0.0310979,-0.0151153,-0.0892815,0.110862,0.274191,1
"1341",3.34731,0.58975,-0.0759071,-0.168882,-0.109138,0.0929153,0.114912,0.284388,0
"1342",3.41475,0.550926,-0.0355524,-0.151143,-0.057765,-0.296471,0.108418,0.272887,1
"1343",3.36745,0.597032,0.0512443,-0.15687,-0.0683533,-0.155294,0.112719,0.28974,0
"1344",3.29635,0.649307,-0.0254176,-0.0778171,-0.0396821,-0.148304,0.108895,0.290755,0
"1345",3.36597,0.629152,-0.0120733,-0.207959,-0.104341,-0.248104,0.110531,0.27658,0
"1346",3.38817,0.48034,-0.043306,-0.0387429,-0.0707107,0.0441927,0.108957,0.261004,0
"1347",3.39382,0.59696,0.00567438,-0.380351,-0.12092,-0.136715,0.111959,0.261692,1
"1348",3.35359,0.631217,-0.0219962,-0.112768,-0.0148024,0.0385936,0.105059,0.273527,0
"1349",3.31686,0.64956,0.0260782,-0.122495,-0.05544,-0.295912,0.111226,0.274905,1
"1350",3.30318,0.582297,0.0797647,-0.288322,-0.0763799,-0.117492,0.102131,0.286546,1
"1351",3.35751,0.507165,0.00801308,-0.0890726,-0.0323601,-0.140627,0.107601,0.274218,0
"1352",3.31134,0.649435,-0.0337679,0.0246353,-0.0254185,-0.309046,0.105941,0.277606,1
"1353",3.35791,0.648047,-0.0415839,-0.077773,-0.0555188,0.0497626,0.112125,0.262112,1
"1354",3.27389,0.661962,-0.0654283,-0.0504873,-0.0571282,-0.249217,0.109856,0.272976,0
"1355",3.36291,0.514391,0.0118805,-0.161858,-0.0881158,0.0821049,0.112711,0.284824,0
"1356",3.27556,0.602939,-0.00888036,-0.178758,-0.0474184,-0.0446722,0.111039,0.291075,0
"1357",3.287,0.619335,-0.0805942,-0.085164,-0.0290883,0.134111,0.110226,0.246382,0
"1358",3.32601,0.693638,-0.070784,-0.153095,-0.0525025,-0.223373,0.106448,0.268485,0
