"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"885",3.32628,0.0904993,0.0235195,0.243829,0.0731048,0.20044,0.132608,0.20838,0
"886",3.30469,-0.0236557,0.0162515,0.345623,0.100319,0.248107,0.125565,0.195028,0
"887",3.25892,0.0462485,0.0311155,0.22064,0.0693038,0.197456,0.134741,0.19181,1
"888",3.21274,0.0164409,0.0286851,0.263724,0.0661218,0.335231,0.126094,0.199539,0
"889",3.31979,-0.0137188,0.0232519,0.290705,0.0715142,0.230149,0.127524,0.19549,1
"890",3.23951,-0.0206139,0.0473371,0.318121,0.122738,0.317809,0.129422,0.184475,1
"891",3.39302,-0.0241231,0.0227879,0.258839,0.032155,0.082416,0.128787,0.180287,0
"892",3.28266,0.0033438,-0.00706981,0.364358,0.0458872,0.196236,0.128321,0.194699,0
"893",3.28003,-0.0432147,-0.00248515,0.305415,0.0840714,0.242958,0.130409,0.196548,0
"894",3.27003,0.00299959,0.0374204,0.255446,0.0577193,0.269821,0.127819,0.195596,0
"895",3.34418,-0.0456184,0.00320155,0.320504,0.0493291,0.23741,0.129758,0.192925,0
"896",3.37876,-0.069882,0.0130861,0.291483,0.0899703,0.158533,0.130829,0.187389,1
"897",3.30203,-0.0434204,-0.00609719,0.263334,0.0623811,0.208086,0.127842,0.189264,0
"898",3.28944,-0.00910145,0.0590603,0.337734,0.0707126,0.239491,0.129896,0.183546,0
"899",3.32321,0.00750627,-0.00808942,0.303341,0.0810484,0.211445,0.131776,0.191983,0
"900",3.3326,-0.0747069,0.0334093,0.239683,0.0542842,0.211618,0.124437,0.191086,0
"901",3.3228,0.0116858,0.0174826,0.197148,0.0737866,0.194622,0.128933,0.186367,0
"902",3.31336,0.0171255,-0.0141648,0.355056,0.0618377,0.203317,0.129982,0.199376,0
"903",3.27333,-0.0773202,0.000474871,0.350257,0.0492246,0.298733,0.126796,0.189119,0
"904",3.27179,-0.0565849,0.0699534,0.249947,0.0990498,0.261209,0.135397,0.188933,1
"905",3.19824,0.00062469,0.0348298,0.341078,0.062287,0.32342,0.131834,0.193077,0
"906",3.24409,0.0207703,-0.000442761,0.331068,0.0480093,0.279678,0.133638,0.191646,1
"907",3.22897,0.0053831,-0.00576493,0.35739,0.0697975,0.263227,0.12801,0.195881,0
"908",3.28345,-0.029517,0.0186039,0.303092,0.0781582,0.250075,0.128313,0.189377,1
"909",3.30376,-0.0342585,0.00696476,0.303627,0.115403,0.229949,0.129886,0.188914,0
"910",3.28189,-0.0220964,0.0210701,0.34184,0.0498233,0.212993,0.124001,0.191624,0
"911",3.22758,0.00492653,0.000409361,0.358266,0.0678179,0.318964,0.128475,0.193578,1
"912",3.26344,0.0369332,0.0381121,0.288084,0.0340433,0.229011,0.133386,0.190065,1
"913",3.27447,0.0316268,0.0430684,0.277725,0.0812799,0.22712,0.128578,0.182191,0
"914",3.2597,-0.00205803,0.0184432,0.300754,0.0932704,0.29319,0.127326,0.188775,1
"915",3.26058,-0.0139863,0.0263548,0.29522,0.0760595,0.282786,0.130777,0.193749,0
"916",3.22325,0.0842254,0.0230462,0.292941,0.0425691,0.244086,0.131469,0.193481,1
"917",3.38425,0.00386713,-0.0322866,0.307284,0.117341,0.165551,0.132542,0.186917,1
"918",3.15912,0.0157149,0.0752867,0.304756,0.0590599,0.365301,0.132809,0.199685,0
"919",3.22854,0.0377878,0.00183213,0.336772,0.0972693,0.264333,0.135609,0.187147,0
"920",3.32123,-0.0301727,0.00865184,0.307935,0.0377768,0.178327,0.129474,0.182201,1
"921",3.29598,0.0241838,0.00422699,0.264147,0.0516148,0.212614,0.131456,0.190344,1
"922",3.241,0.0399693,-0.00762312,0.336359,0.087445,0.251777,0.127851,0.194472,0
"923",3.27671,-0.00752487,0.0107078,0.260581,0.103903,0.258918,0.131837,0.194499,1
"924",3.27121,-0.00498044,0.0443505,0.286553,0.0509167,0.266557,0.128789,0.19665,0
"925",3.3516,-0.0453019,-0.0288468,0.280023,0.0550504,0.149613,0.130735,0.191261,0
"926",3.26756,0.0549301,0.0632889,0.317992,0.0340916,0.197879,0.13353,0.190321,1
"927",3.34123,-0.0363984,0.0348201,0.210673,0.0898254,0.195603,0.127026,0.191096,0
"928",3.30833,-0.0588326,0.0376899,0.300789,0.0598527,0.252995,0.131266,0.192116,1
"929",3.33589,0.110212,0.017765,0.343305,0.0332803,0.111309,0.133627,0.198925,1
"930",3.24486,0.0294115,-0.00693532,0.372693,0.0530698,0.239921,0.13235,0.189787,0
"931",3.26928,0.0638975,0.0309916,0.322239,0.0504484,0.23084,0.133609,0.185085,1
"932",3.29747,-0.0240143,-0.00044114,0.303779,0.0957214,0.267611,0.129586,0.195089,0
"933",3.27625,-0.0122234,0.0181206,0.295786,0.0936882,0.247289,0.138852,0.188176,0
"934",3.2753,0.0150723,-0.0331505,0.352514,0.0658806,0.245982,0.130187,0.185136,0
"935",3.33062,-0.12288,0.0414655,0.332594,0.0219366,0.224617,0.129322,0.190507,1
"936",3.2097,0.125386,0.0276396,0.26246,0.0560294,0.264571,0.131226,0.180006,1
"937",3.2826,-0.0152854,0.0142623,0.34303,0.0524275,0.234924,0.127158,0.193398,0
"938",3.22644,-0.0139673,0.00347312,0.344647,0.0675319,0.294324,0.132021,0.196016,0
"939",3.20383,0.0201845,0.0124704,0.321435,0.100292,0.346785,0.134899,0.190849,1
"940",3.13887,0.10232,0.0698512,0.235804,0.094392,0.313862,0.13361,0.192029,0
"941",3.29152,-0.00842721,0.0316381,0.250896,0.0564441,0.226261,0.125769,0.193938,1
"942",3.27031,0.00490294,0.0335505,0.284541,0.120627,0.252008,0.129832,0.197029,0
"943",3.31358,0.0686734,-0.000132125,0.295596,0.0570667,0.189582,0.137386,0.18528,1
"944",3.34529,-0.0620197,0.00627569,0.327267,0.0880415,0.163616,0.131096,0.196843,0
"945",3.22863,-0.0297399,0.0528311,0.30747,0.062431,0.336322,0.132637,0.197749,0
"946",3.27632,0.0564165,0.0174119,0.236941,0.0544619,0.20723,0.131647,0.188721,0
"947",3.27429,0.0593197,0.0310505,0.233843,0.0785553,0.221195,0.126767,0.195229,0
"948",3.34211,0.00425803,0.00268846,0.315678,0.062697,0.175218,0.127185,0.203778,0
"949",3.24947,0.00907606,0.0308352,0.321279,0.0496694,0.287217,0.129343,0.192543,0
"950",3.17065,-0.0107557,0.0373715,0.268776,0.0657619,0.377152,0.130864,0.186504,0
"951",3.26843,-0.00399247,0.0174765,0.308082,0.0983609,0.285344,0.135609,0.191965,0
"952",3.41397,-0.0789509,-0.0297367,0.317025,0.0899502,0.0763162,0.130934,0.192215,1
"953",3.38264,-0.0774057,-0.00891663,0.280007,0.0921434,0.153845,0.129029,0.189745,1
"954",3.22746,0.0334328,0.0674958,0.257294,0.0547766,0.22521,0.127576,0.186836,0
"955",3.3614,0.00417889,-0.00892314,0.338072,0.079748,0.173165,0.128548,0.197809,1
"956",3.26114,0.0219183,0.0295569,0.316121,0.0670862,0.319136,0.127524,0.193601,0
"957",3.27824,-0.0056125,-0.00857952,0.330737,0.0477753,0.200563,0.129172,0.183385,1
"958",3.36706,-0.119016,0.0197362,0.295515,0.0726335,0.177539,0.134357,0.199777,0
"959",3.26662,0.0951618,0.0130531,0.265169,0.0356194,0.188797,0.128824,0.193598,0
"960",3.27174,0.0385693,-0.0101887,0.359226,0.0766532,0.2391,0.128246,0.194907,0
"961",3.27049,0.0326767,-0.00152759,0.338122,0.0833019,0.294698,0.128826,0.188946,1
"962",3.34817,-0.0272218,-0.0369364,0.367313,0.0275462,0.131265,0.128555,0.196839,0
"963",3.25377,-0.0444546,-0.0405965,0.371977,0.113252,0.297435,0.129683,0.193026,1
"964",3.26563,-0.0475771,0.0198092,0.319715,0.0740254,0.300666,0.129561,0.193596,1
"965",3.25312,0.0455537,0.0310257,0.356774,0.0719608,0.210397,0.130376,0.194398,1
"966",3.34595,-0.063835,-0.0119891,0.337889,0.0501909,0.187987,0.128605,0.198517,1
"967",3.22527,-0.0117294,0.0373839,0.314185,0.0504529,0.28313,0.130749,0.190437,0
"968",3.40098,0.0138265,0.0159626,0.265398,0.0718541,0.122184,0.131647,0.195813,1
"969",3.29069,-0.0323012,0.010271,0.302666,0.0506595,0.259781,0.13331,0.191201,0
"970",3.31702,0.00941351,0.0175012,0.273608,0.0471062,0.153688,0.129741,0.191212,0
"971",3.37554,-0.0424025,0.0661526,0.282349,0.0645337,0.139116,0.131506,0.190713,0
"972",3.35894,-0.0360672,-0.0432396,0.305437,0.0628873,0.14329,0.129906,0.190364,0
"973",3.30386,0.032156,0.0238342,0.298384,0.116035,0.197107,0.131523,0.188317,0
"974",3.36506,0.0104613,-0.00806228,0.299542,0.0665351,0.137471,0.130551,0.194084,0
"975",3.32954,-0.0744321,0.0400709,0.299094,0.0710342,0.227818,0.13318,0.196157,1
"976",3.28996,-0.0470326,0.017095,0.312757,0.0682082,0.225017,0.128081,0.18512,0
"977",3.28023,0.0318383,-0.00868424,0.271127,0.0596158,0.210725,0.131775,0.185502,1
"978",3.40659,-0.0559987,-0.0434127,0.312275,0.0595759,0.0964042,0.126408,0.188016,0
"979",3.22549,0.0216048,0.0359391,0.293366,0.0665554,0.341876,0.128014,0.193112,0
"980",3.34494,-0.0286524,0.0315151,0.340082,0.0916217,0.191637,0.129748,0.191372,0
"981",3.26443,-0.0218124,-0.00989489,0.334161,0.0446813,0.28589,0.133568,0.19314,1
"982",3.34122,0.0943962,-0.0227338,0.328266,0.058876,0.147198,0.131787,0.206945,0
"983",3.37322,-0.00165467,-0.0424095,0.328399,0.0774208,0.142959,0.133723,0.186418,0
"984",3.32415,-0.00237663,0.0020473,0.324575,0.101429,0.233196,0.133718,0.188473,1
"985",3.20667,-0.0763681,0.018594,0.339896,0.0581879,0.296864,0.135417,0.193586,0
"986",3.30123,-0.00219754,0.0324484,0.254278,0.0428462,0.219332,0.129366,0.185697,0
"987",3.33411,0.0224065,-0.0076156,0.361412,0.0692159,0.177678,0.129454,0.193327,0
"988",3.36963,-0.0556979,-0.0216242,0.300824,0.0448471,0.137948,0.128903,0.197535,1
"989",3.22564,0.0446061,-0.0269689,0.339985,0.0457106,0.246832,0.129732,0.184934,1
"990",3.40954,-0.0315783,-0.0251974,0.346431,0.0731598,0.129474,0.130527,0.191175,1
"991",3.40725,-0.00598934,0.00480777,0.270443,0.0812924,0.118987,0.124931,0.18138,1
"992",3.35161,-0.0645388,-0.016558,0.336372,0.054613,0.15756,0.130073,0.190446,1
"993",3.28709,0.00218879,-0.0523647,0.393325,0.0776427,0.26055,0.131187,0.182747,0
"994",3.26479,0.0594688,-0.00718682,0.281908,0.0886312,0.240517,0.127496,0.196207,0
"995",3.32235,-0.0481338,0.00338503,0.301633,0.026961,0.201496,0.135338,0.195167,1
"996",3.35503,-0.00677418,0.0242242,0.230257,0.0739022,0.132791,0.125878,0.196405,0
"997",3.36346,-0.06194,0.0602655,0.315909,0.0571553,0.199401,0.130272,0.19518,0
"998",3.39061,-0.0161964,0.0134533,0.286826,0.0914401,0.156226,0.132668,0.192494,1
"999",3.28754,-0.035436,0.0705616,0.257011,0.0451604,0.275485,0.128893,0.18809,1
"1000",3.21853,0.00331347,-0.00128693,0.381535,0.136282,0.325314,0.129731,0.188643,0
"1001",3.26861,-0.0577094,0.0142744,0.305778,0.0814371,0.344259,0.132197,0.189796,0
"1002",3.29342,0.0189662,-0.00517764,0.32317,0.07479,0.214113,0.130802,0.183814,1
"1003",3.2726,-0.0148244,0.0574086,0.206459,0.0690181,0.247307,0.131191,0.19191,0
"1004",3.30122,0.0412287,0.0192844,0.286076,0.0288695,0.171877,0.131962,0.182142,0
"1005",3.24071,0.0334576,0.00120062,0.338255,0.0634746,0.262548,0.130484,0.182041,1
"1006",3.28834,0.0151976,0.0709694,0.222827,0.0712555,0.262573,0.128941,0.193718,0
"1007",3.31603,0.00293317,0.0441123,0.311184,0.0784909,0.214974,0.128912,0.193318,0
"1008",3.29137,-0.044767,0.0401056,0.261193,0.0438438,0.217732,0.136021,0.195344,1
"1009",3.34821,0.00940095,0.00941266,0.2962,0.0954711,0.180137,0.132233,0.184856,0
"1010",3.29271,-0.0386801,0.0400934,0.250333,0.0679293,0.21762,0.129057,0.187562,0
"1011",3.25114,0.0483073,0.0269068,0.322299,0.147178,0.309639,0.129798,0.193004,1
"1012",3.26041,-0.00361436,0.0189947,0.373967,0.0535677,0.280459,0.129425,0.196284,0
"1013",3.32902,-0.0130332,-0.00673928,0.34831,0.0477468,0.186343,0.127099,0.189084,0
"1014",3.32005,0.0258335,-0.0292179,0.331994,0.0789296,0.220312,0.131116,0.187959,1
"1015",3.33527,0.0237374,-0.00124476,0.313553,0.0638225,0.116803,0.130055,0.178522,0
"1016",3.24685,0.0075992,0.0268578,0.313544,0.0808538,0.311881,0.132402,0.185581,0
"1017",3.26434,-0.0666395,0.0131239,0.396824,0.0859755,0.28296,0.129559,0.198938,1
"1018",3.29465,8.5005e-05,0.0189074,0.298068,0.0738188,0.202557,0.132716,0.192265,0
"1019",3.28862,0.073017,0.036164,0.299454,0.0698118,0.193192,0.130297,0.200366,0
"1020",3.32705,-0.0101594,-0.0179753,0.306352,0.0572401,0.222183,0.126705,0.194218,1
"1021",3.3247,-0.00938878,0.0245507,0.307534,0.0715649,0.218027,0.128893,0.192758,0
"1022",3.28032,-0.0273795,0.0445883,0.30842,0.0757204,0.256766,0.135683,0.186443,1
"1023",3.30877,-0.0559925,0.0295746,0.320636,0.0463547,0.206156,0.128618,0.187195,0
"1024",3.2514,0.0547898,-0.0381771,0.382504,0.0626125,0.237679,0.132384,0.200393,0
"1025",3.35003,-0.0256646,0.00544501,0.291519,0.0747923,0.182564,0.13003,0.191201,0
"1026",3.31925,0.0437386,0.0166085,0.259111,0.0685519,0.179455,0.133196,0.192936,1
"1027",3.28821,-0.00509238,0.0731066,0.215843,0.08951,0.251856,0.1283,0.191792,0
"1028",3.20028,0.116912,0.0209114,0.301924,0.0585701,0.23705,0.128528,0.191968,0
"1029",3.32042,-0.0566522,0.0175128,0.314096,0.0364272,0.240593,0.133187,0.199437,0
"1030",3.29732,-0.0885837,-0.00075044,0.334463,0.101053,0.258664,0.130516,0.184709,1
"1031",3.24428,0.00596791,0.0316006,0.298208,0.0671369,0.294317,0.128182,0.190126,1
"1032",3.30531,-0.104257,0.03183,0.285112,0.0650044,0.217048,0.127888,0.20057,1
"1033",3.31692,-0.0212775,-0.00859696,0.330812,0.0333754,0.16079,0.126795,0.179785,0
"1034",3.28879,0.0507126,-0.0406745,0.365727,0.0678053,0.245881,0.129994,0.181659,0
"1035",3.286,-0.010651,0.0230868,0.302909,0.069849,0.25307,0.131617,0.187539,0
"1036",3.29725,-0.0595193,-0.0232455,0.386875,0.0867696,0.186173,0.130419,0.194264,0
"1037",3.2351,-0.0378666,0.00400468,0.312227,0.0758476,0.311067,0.134403,0.188823,0
"1038",3.24568,-0.0268387,0.0281447,0.37454,0.076332,0.296161,0.128283,0.182928,1
"1039",3.2678,0.0438795,-0.0255539,0.351908,0.0721144,0.251172,0.127709,0.189047,0
"1040",3.20764,0.0889568,0.0441822,0.29245,0.0462504,0.286431,0.133934,0.19463,0
"1041",3.28382,0.0539102,0.013508,0.271705,0.0730156,0.189237,0.125925,0.190691,1
"1042",3.19633,0.0158669,0.0190718,0.34022,0.0789466,0.328264,0.128737,0.194923,1
"1043",3.28854,-0.0400642,0.0151901,0.363861,0.088422,0.249671,0.136885,0.189224,1
"1044",3.28022,-0.0384058,-0.0401788,0.374527,0.040044,0.233754,0.127361,0.189017,0
"1045",3.29775,-0.0575271,0.0109613,0.313081,0.0359697,0.247139,0.128372,0.190765,1
"1046",3.27437,0.0312551,0.0444771,0.340779,0.0643039,0.265929,0.128972,0.195955,0
"1047",3.27908,0.0195351,0.0272533,0.268499,0.058221,0.227105,0.125909,0.192818,0
"1048",3.35482,-0.0540189,0.0620799,0.25654,0.0781238,0.202184,0.133533,0.190556,0
"1049",3.27912,0.00422186,0.0874475,0.270967,0.0328759,0.196968,0.128065,0.176717,0
"1050",3.30373,-0.0218807,0.0133255,0.358213,0.0620543,0.257366,0.132724,0.193316,0
"1051",3.29367,0.0171455,-0.035337,0.334057,0.0301267,0.20245,0.128164,0.192416,1
"1052",3.28062,0.0267597,-0.0105795,0.315027,0.0336501,0.193615,0.13169,0.193822,0
"1053",3.28354,-0.00357178,0.0276389,0.306563,0.0717815,0.200792,0.132078,0.189135,0
"1054",3.34347,0.0504984,-3.97794e-05,0.288263,0.04112,0.145866,0.133216,0.197038,0
"1055",3.24895,0.0297149,0.0123312,0.320764,0.076596,0.246422,0.127607,0.189386,0
"1056",3.24405,0.00558869,0.011753,0.320026,0.0535878,0.269907,0.130982,0.190977,1
"1057",3.26497,-0.0263087,0.00738761,0.368305,0.0471501,0.307528,0.131592,0.201311,0
"1058",3.20936,0.0338038,0.0321458,0.243444,0.0846884,0.32003,0.133578,0.19461,0
"1059",3.27819,-0.017504,0.0279587,0.269616,0.0471501,0.249609,0.132437,0.192352,0
"1060",3.29869,-0.141336,0.012487,0.336323,0.0833865,0.289619,0.133086,0.175021,0
"1061",3.30741,0.0164949,0.0662422,0.245648,0.0690246,0.192539,0.12823,0.193752,0
"1062",3.31837,-0.0182239,-0.0117981,0.32798,0.0940594,0.216098,0.127125,0.188727,1
"1063",3.23308,-0.0182098,0.0482244,0.334248,0.0568884,0.283402,0.130012,0.189106,0
"1064",3.32452,-0.101862,0.040761,0.292138,0.0943604,0.22933,0.128369,0.192371,0
"1065",3.18415,0.069107,0.0205354,0.257525,0.0928455,0.368552,0.128497,0.198363,0
"1066",3.32276,0.0760185,0.015812,0.265933,0.121818,0.21256,0.130707,0.195248,0
"1067",3.38179,0.0174193,0.00285799,0.285281,0.0692653,0.101857,0.13278,0.188048,0
"1068",3.40614,-0.0768536,0.0212085,0.281264,0.0451395,0.162056,0.131129,0.188356,1
"1069",3.40568,-0.00570046,-0.024255,0.346803,0.0481607,0.107111,0.130235,0.184595,0
"1070",3.35107,-0.00767723,-0.00404452,0.319527,0.0845224,0.160469,0.130304,0.194619,0
"1071",3.28756,-0.0878933,0.0219101,0.320476,0.0418841,0.218962,0.124257,0.195265,0
"1072",3.3058,-0.0198244,0.0105094,0.343018,0.0268209,0.223686,0.128622,0.185281,0
"1073",3.36922,-0.103209,0.025188,0.331169,0.0932349,0.197973,0.130419,0.191599,0
"1074",3.30143,-0.00936696,0.00269318,0.254761,0.0309663,0.212776,0.127337,0.190904,0
"1075",3.31212,-0.0469966,0.0543325,0.27719,0.110116,0.266104,0.127762,0.189114,1
"1076",3.22377,-0.00814623,-0.0294536,0.372638,0.0769624,0.278513,0.131983,0.198943,0
"1077",3.22372,-0.00661713,0.0250986,0.36979,0.0528512,0.26937,0.126107,0.198985,0
"1078",3.28829,0.0271733,0.0163752,0.313553,0.0587145,0.227101,0.130789,0.195099,1
"1079",3.27876,0.0347886,0.00329409,0.34278,0.043991,0.225808,0.127234,0.19488,0
"1080",3.29942,-0.00524177,0.0246353,0.278044,0.0488111,0.192295,0.127856,0.197652,0
"1081",3.28803,-0.083072,0.0114616,0.285162,0.045205,0.207782,0.128654,0.191546,0
"1082",3.30927,-0.0451581,0.0341128,0.270424,0.0542882,0.198706,0.128105,0.182206,0
"1083",3.30333,-0.0619738,0.0501308,0.264241,0.0559528,0.274925,0.130078,0.176615,1
"1084",3.27271,0.0523401,0.0583008,0.258896,0.11135,0.21032,0.124878,0.194099,0
"1085",3.35357,-0.0160849,0.0377848,0.229785,0.0806902,0.216992,0.126252,0.189001,1
"1086",3.35905,-0.0136204,0.000783878,0.272844,0.0565764,0.143734,0.127207,0.196211,0
"1087",3.32415,-0.0582547,0.0149646,0.305306,0.0786033,0.241967,0.132135,0.191909,0
"1088",3.21088,0.00452791,0.03335,0.294469,0.0746928,0.351203,0.13177,0.195785,0
"1089",3.36835,0.0436866,-0.015181,0.264201,0.0535111,0.178839,0.130924,0.194935,1
"1090",3.2735,-0.0160028,0.0546616,0.371172,0.0728019,0.297467,0.134587,0.192412,1
"1091",3.33461,0.00395329,0.0322114,0.258253,0.084259,0.130087,0.126923,0.186618,1
"1092",3.21471,0.0631831,0.0252778,0.267854,0.0575237,0.29211,0.130772,0.197859,0
"1093",3.36807,-0.00358908,-0.046678,0.36791,0.126647,0.153636,0.127742,0.192939,1
"1094",3.34972,-0.0310096,0.00814249,0.323773,0.0768629,0.195112,0.126871,0.189296,0
"1095",3.30517,-0.0192318,0.0195001,0.284932,0.105627,0.266564,0.129387,0.192065,1
"1096",3.38329,-0.0373877,-0.0597439,0.377907,0.061658,0.137876,0.133426,0.188682,0
"1097",3.28492,-0.0183343,0.0296068,0.330721,0.071494,0.249754,0.130494,0.191703,1
"1098",3.34605,-0.0659389,0.0488031,0.274525,0.0482028,0.217334,0.132263,0.187547,0
"1099",3.34697,-0.0565435,-0.0150528,0.347656,0.0471558,0.188466,0.131838,0.195301,1
"1100",3.28864,0.0219369,0.0410529,0.298769,0.0913505,0.219381,0.129848,0.189823,1
"1101",3.31156,-0.03977,0.0268323,0.237684,0.0568697,0.235057,0.129118,0.185081,0
"1102",3.26136,-0.0500113,0.00365893,0.401979,0.064448,0.299562,0.129432,0.188128,0
"1103",3.24699,0.0113972,-0.0234997,0.330751,0.0506515,0.271286,0.131133,0.191389,0
"1104",3.18196,0.0649872,0.0518307,0.296161,0.0837175,0.345388,0.131726,0.187291,0
"1105",3.3311,-0.00481941,0.00570095,0.345742,0.0206285,0.218185,0.128099,0.191294,1
"1106",3.33574,-0.0285736,-0.0179737,0.312476,0.0544758,0.173873,0.130577,0.194295,1
"1107",3.22671,-0.0191445,0.035526,0.389114,0.106623,0.322517,0.134802,0.193356,0
"1108",3.27361,-0.0357291,0.00622,0.305982,0.0807009,0.234316,0.133354,0.191017,0
"1109",3.32118,-0.0425065,0.012607,0.257129,0.0959907,0.223856,0.137463,0.179679,1
"1110",3.21235,0.0463915,0.0285852,0.393264,0.0748119,0.319565,0.129143,0.199926,0
"1111",3.27672,0.0499797,0.0217996,0.27687,0.0875501,0.23613,0.131232,0.195433,0
"1112",3.34212,-0.0126108,0.00928397,0.254451,0.0516269,0.15727,0.129578,0.189124,0
"1113",3.28686,0.0266964,0.00483077,0.317322,0.0361695,0.211399,0.129642,0.196627,1
"1114",3.42813,0.0351671,0.0232916,0.238107,0.0723457,0.0701898,0.130573,0.187514,0
"1115",3.25803,-0.0341042,0.00529347,0.336096,0.0841267,0.247433,0.12812,0.193182,0
"1116",3.24062,-0.0195203,0.0481329,0.293831,0.067673,0.305513,0.12981,0.193632,0
"1117",3.25843,-0.00309285,0.00558976,0.29305,0.0408288,0.228402,0.130882,0.192769,0
"1118",3.34675,0.0432008,0.0330326,0.277011,0.0859439,0.17142,0.129964,0.189925,1
"1119",3.38176,0.0373083,0.0118797,0.289897,0.0968419,0.170441,0.132689,0.192541,0
"1120",3.30069,0.0180232,-0.00556064,0.279504,0.100886,0.218283,0.127701,0.193652,0
"1121",3.31754,0.0322778,-0.00325261,0.321319,0.0826812,0.197688,0.133569,0.193503,0
"1122",3.33969,-0.0275798,0.0260317,0.265962,0.0286758,0.140454,0.131864,0.191737,1
"1123",3.35415,0.0362544,-0.0282757,0.302334,0.0611916,0.140683,0.129566,0.187231,1
"1124",3.40482,-0.0308473,-0.00214152,0.276922,0.043762,0.141387,0.134121,0.193937,0
"1125",3.20207,0.0795438,-0.0137528,0.347797,0.0404805,0.272726,0.128584,0.19835,1
"1126",3.30332,0.0475873,0.00945286,0.268532,0.0658372,0.182448,0.13293,0.19857,0
"1127",3.34252,-0.0528231,-0.00751129,0.279646,0.08888,0.247033,0.133943,0.188307,0
"1128",3.29988,0.00696093,0.0238418,0.316473,0.0706077,0.251164,0.136065,0.186354,0
"1129",3.31618,0.00850057,0.0268106,0.268184,0.0560244,0.149526,0.133072,0.179029,0
"1130",3.31968,-0.0462299,0.0489428,0.238005,0.0425281,0.218356,0.131787,0.190142,0
"1131",3.32705,-0.0216935,0.0486031,0.230371,0.0775187,0.18767,0.12919,0.18769,0
"1132",3.22892,0.0322852,0.0323989,0.308495,0.0968822,0.275649,0.127771,0.199436,1
"1133",3.27987,0.0206366,-0.00779247,0.377542,0.031957,0.263134,0.126165,0.187288,0
"1134",3.29176,-0.0549152,-0.00487406,0.322243,0.106239,0.253093,0.129038,0.198349,0
"1135",3.28252,0.0675892,0.0234959,0.300202,0.0271504,0.197348,0.13146,0.19388,0
"1136",3.16479,0.0202395,0.0337067,0.284617,0.0953489,0.36909,0.126098,0.20148,0
"1137",3.33954,-0.0612578,0.0178094,0.304859,0.0380629,0.141336,0.128994,0.197661,0
"1138",3.3707,-0.0365086,-0.0179571,0.252231,0.0640643,0.176497,0.132299,0.19107,0
"1139",3.32381,0.0334439,0.0188074,0.258937,0.0923952,0.157221,0.128775,0.197252,1
"1140",3.27502,0.0180493,-0.000685264,0.346588,0.0872561,0.217905,0.128949,0.190619,1
"1141",3.26484,0.016908,0.024682,0.298021,0.0888269,0.239352,0.129027,0.200746,0
"1142",3.25337,-0.0347492,0.0276751,0.312915,0.0929785,0.277065,0.126231,0.199249,1
"1143",3.37561,-0.0909477,0.0373536,0.289035,0.0294349,0.151753,0.134227,0.19203,1
"1144",3.33704,0.00222383,0.0424469,0.254305,0.0569591,0.130073,0.129054,0.188017,0
"1145",3.27285,0.0267594,0.0248193,0.276506,0.073546,0.236223,0.133477,0.18781,1
"1146",3.32751,-0.0093021,-0.0171429,0.344695,0.0870492,0.196201,0.129818,0.189473,0
"1147",3.36471,-0.0445481,-0.0259493,0.323164,0.0872324,0.170053,0.126238,0.193819,0
"1148",3.27171,0.136162,-0.0112257,0.308512,0.0896264,0.208062,0.131068,0.193634,1
"1149",3.28205,-0.0407273,0.0105012,0.327333,0.0739338,0.245793,0.129244,0.192497,0
"1150",3.25312,-0.0138308,0.0293548,0.220236,0.0797604,0.279973,0.128244,0.193632,0
"1151",3.30214,0.0247851,0.0224432,0.260939,0.112999,0.228963,0.12555,0.200305,0
"1152",3.23616,0.0315756,-0.00322681,0.364484,0.0541355,0.273693,0.129375,0.191432,1
"1153",3.2784,-0.0058988,0.00627612,0.356182,0.077192,0.274365,0.122603,0.195343,1
"1154",3.22672,-0.0137146,0.0113998,0.284162,0.0452774,0.256358,0.137564,0.192616,0
"1155",3.36112,-0.070049,0.086074,0.218144,0.0410287,0.158289,0.128099,0.193717,0
"1156",3.26176,0.0390051,0.000561507,0.3444,0.0785184,0.213236,0.129528,0.189965,0
"1157",3.32801,0.0461793,-0.0188131,0.298928,0.1023,0.139754,0.127855,0.179623,1
"1158",3.25515,-0.0360298,0.0323336,0.263513,0.0654986,0.255013,0.131792,0.192945,0
"1159",3.35258,0.0796326,0.000568579,0.342743,0.105232,0.160398,0.132868,0.190315,1
"1160",3.24448,0.00634113,0.0299856,0.2909,0.0888283,0.293075,0.13029,0.18412,1
"1161",3.23462,0.0170056,0.0473924,0.272956,0.0860911,0.285922,0.130457,0.191431,0
"1162",3.32257,-0.0125031,-0.0181285,0.362665,0.0785645,0.234061,0.129194,0.191445,1
"1163",3.38197,-0.0529203,0.0229028,0.295196,0.0447615,0.146522,0.133097,0.181075,1
"1164",3.30646,-0.0407409,0.0551492,0.307882,0.0546882,0.243405,0.129162,0.193868,1
"1165",3.24793,0.105139,0.0504321,0.254352,0.0591127,0.210837,0.12812,0.193258,0
"1166",3.36759,-0.0648658,-0.011412,0.346154,0.100288,0.181404,0.126928,0.192092,1
"1167",3.20173,0.0190362,0.0254395,0.334715,0.0465905,0.279351,0.131197,0.189957,0
"1168",3.27009,0.0142229,0.0167168,0.320869,0.100513,0.265619,0.126294,0.177073,1
