"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logLik[751]",-5.95035536666667,1.01422431372632,-8.85769425,-6.36353,-5.671705,-5.2456475,-4.82485075,1.00440024747196,1500
"logLik[752]",-5.60317566,1.04764865353963,-8.54273675,-6.0162225,-5.302175,-4.881445,-4.50913175,1.00512628660975,1300
"logLik[753]",-5.78925561333333,1.04917622516989,-8.586837,-6.2272625,-5.46865,-5.072625,-4.6979175,1.01260131052942,380
"logLik[754]",-6.00776806,0.99924347199635,-8.618972,-6.40638,-5.73216,-5.313685,-4.93551375,1.00421349276001,1500
"logLik[755]",-5.74368148,0.977857908363672,-8.4592055,-6.10273,-5.47379,-5.0646275,-4.66776375,1.00103594591951,1500
"logLik[756]",-5.67550989333333,1.06579614093228,-8.4082335,-6.0896675,-5.3567,-4.932465,-4.563513,1.00228437623823,1500
"logLik[757]",-5.73221243333333,0.976587813527334,-8.32852475,-6.103235,-5.45659,-5.0405025,-4.6655205,1.0010979932219,1500
"logLik[758]",-5.57571294666667,0.997820643932644,-7.993504,-5.9585125,-5.289935,-4.90663,-4.54487725,1.00073592366409,1500
"logLik[759]",-5.62130227333333,1.04027549482403,-8.28145575,-5.9959575,-5.295495,-4.9036875,-4.54897575,1.00023720985168,1500
"logLik[760]",-5.40032372666667,0.0131135921640456,-5.43137925,-5.4079,-5.397935,-5.3902925,-5.3828,1.00251983490066,1500
"logLik[761]",-5.89215690666667,0.997894992305475,-8.47162775,-6.27849,-5.597155,-5.1795025,-4.803729,1.00040251537208,1500
"logLik[762]",-6.3712168,0.992487213532771,-8.818352,-6.77953,-6.11145,-5.67342,-5.2274235,1.00600185460956,1400
"logLik[763]",-5.14405649333333,1.08011417350802,-7.951468,-5.6583475,-4.810535,-4.3839875,-3.98577875,1.00020230616998,1500
"logLik[764]",-5.1044732,1.02603225375833,-7.6274505,-5.4449,-4.79227,-4.4323,-4.0415175,1.00123928629972,1500
"logLik[765]",-5.22153458666667,1.07372995862563,-8.185384,-5.583815,-4.895175,-4.5012675,-4.11789225,1.00234278456642,1500
"logLik[766]",-5.11730758666667,1.01861957847383,-7.96529975,-5.5399625,-4.802155,-4.4290025,-4.0489965,1.00341445057629,1100
"logLik[767]",-5.16209816,1.02524743807675,-7.85396875,-5.491005,-4.85247,-4.4793075,-4.12423425,1.00621679685713,600
"logLik[768]",-5.08314177333333,0.995133216268456,-7.887882,-5.43519,-4.767055,-4.3964375,-4.0366795,1.00583738245789,630
"logLik[769]",-5.11727274,0.970520701026536,-7.7773985,-5.5052525,-4.83476,-4.4415475,-4.0701465,1.00615991688942,1000
"logLik[770]",-5.05789611333333,1.03153121322601,-8.12217125,-5.417725,-4.75343,-4.35678,-3.95548725,1.00159568613285,1500
"logLik[771]",-3.91960770666667,0.0827773875935038,-4.07885325,-3.97217,-3.919715,-3.863025,-3.76467175,1.00847875682897,240
"logLik[772]",-5.11323332666667,1.0691229328639,-7.87136,-5.5523175,-4.78662,-4.3718525,-3.9824185,1.00117403338294,1500
"logLik[773]",-5.01860433333333,1.0103021487124,-7.6009605,-5.38183,-4.723825,-4.3369675,-3.95918275,1.00003699187017,1500
"logLik[774]",-5.20836266,0.951269100336227,-7.84983225,-5.5838725,-4.92145,-4.5630675,-4.1974375,1.00283942728251,970
"logLik[775]",-5.19982410666667,1.05194130585981,-8.0414295,-5.6373775,-4.86497,-4.4701525,-4.06195775,1.00238353385831,1500
"logLik[776]",-3.85208858666667,0.0871050094620553,-4.02187875,-3.907755,-3.85162,-3.7929975,-3.6902615,1.00872090836243,230
"logLik[777]",-5.17067402,1.0044926989859,-7.924441,-5.5320425,-4.883225,-4.49014,-4.1185325,1.00066352949056,1500
"logLik[778]",-5.10413718,1.00202565727031,-7.6116655,-5.45937,-4.851515,-4.434915,-4.0579965,1.0026921951416,1500
"logLik[779]",-5.10757252666667,1.00486442040404,-7.953668,-5.4326075,-4.81402,-4.43104,-4.03428075,1.00666652247982,900
"logLik[780]",-5.36160063333333,1.01132420909156,-8.25704575,-5.7933725,-5.05237,-4.6441725,-4.28778425,1.0037912072215,630
"logLik[781]",-5.03064048666667,1.00968939348107,-7.72433525,-5.4073225,-4.73531,-4.342525,-3.9701735,1.00677280713893,1500
"logLik[782]",-5.19252507333333,1.06425439989569,-8.1526325,-5.589525,-4.902905,-4.4413175,-4.06209525,1.00322360767753,1500
"logLik[783]",-5.13497904666667,0.96525993741849,-7.600678,-5.5176625,-4.856485,-4.4546525,-4.0824,1.00719129515632,390
"logLik[784]",-5.13604646,1.04812799325259,-7.9637055,-5.49746,-4.831405,-4.4238325,-4.02914875,1.00006720901103,1500
"logLik[785]",-5.17029435333333,1.02214044393146,-7.9132535,-5.593155,-4.86477,-4.46627,-4.1103395,1.01276549555994,670
"logLik[786]",-5.67616163333333,1.01597155315318,-8.4088795,-6.085025,-5.38109,-4.9765525,-4.57420375,1.00247099873945,1500
"logLik[787]",-5.19743408,1.01610135431825,-7.91843825,-5.60761,-4.90288,-4.4886675,-4.096014,1.00185931155482,1100
"logLik[788]",-5.30057282666667,1.08415460736443,-8.08121725,-5.717015,-4.994105,-4.5603525,-4.17741125,1.00037241613645,1500
