"","mean","50%","2.5%","97.5%","Rhat","n.eff","PP","PN"
"loglik[140]",-4.78702945333333,-4.78597,-5.07900125,-4.4832625,1.00211855875566,1500,0,1
"loglik[148]",-5.32582678666667,-5.338165,-5.98231125,-4.611443,1.03540848644414,65,0,1
"loglik[153]",-5.80269823333333,-5.795715,-5.85713475,-5.78751475,1.00933388111679,220,0,1
"loglik[157]",-7.11297705333333,-7.084205,-7.55791025,-6.8082095,1.00518147715943,1500,0,1
"loglik[164]",-5.46584326666667,-5.45785,-5.58159175,-5.38895175,1.00078172709114,1500,0,1
"loglik[167]",-5.21434881333333,-5.215495,-5.430272,-5.01393925,1.00921895686891,270,0,1
"loglik[169]",-5.48647452,-5.480015,-5.612574,-5.398248,1.00060441351739,1500,0,1
"loglik[178]",-7.13454564,-7.09114,-7.698563,-6.8341235,1.02725204004892,89,0,1
"loglik[190]",-5.80104754666667,-5.79471,-5.85227725,-5.78751,1.00888441367657,230,0,1
"loglik[195]",-4.95975788666667,-4.956175,-5.18095475,-4.7551935,1.00461609550386,1100,0,1
"loglik[197]",-5.00035598,-4.995985,-5.23131175,-4.789832,1.00367508267595,1400,0,1
"loglik[198]",-4.95975788666667,-4.956175,-5.18095475,-4.7551935,1.00461609550386,1100,0,1
"loglik[206]",-5.79810142666667,-5.79234,-5.84202575,-5.7875,1.06079165275292,87,0,1
"loglik[207]",-4.5075862,-4.50694,-4.6938875,-4.33128525,1.00702988640198,290,0,1
"loglik[208]",-6.16795374,-6.15547,-6.32174425,-6.084133,1.04531578244511,63,0,1
"loglik[209]",-7.84867154,-7.81489,-8.4664165,-7.3776075,1.0429341863618,63,0,1
"loglik[211]",-4.53460694666667,-4.53285,-4.72105675,-4.352665,1.01000395448809,200,0,1
"loglik[212]",-4.50083100666667,-4.49926,-4.68406825,-4.32474875,1.00634122328696,320,0,1
"loglik[213]",-4.55487259333333,-4.55377,-4.74151275,-4.3684335,1.01240516889009,160,0,1
"loglik[214]",-5.82278081333333,-5.81706,-5.8889585,-5.78872,1.01400273312167,150,0,1
"loglik[215]",-6.30663153333333,-6.3004,-6.47233175,-6.17776025,1.0051692749614,390,0,1
"loglik[216]",-4.92105851333333,-4.917555,-5.02220625,-4.83271375,1.0036022445279,1100,0,1
"loglik[219]",-4.91851157333333,-4.92694,-5.30485625,-4.5204265,1.04344554496824,60,0,1
"loglik[220]",-5.84926577333333,-5.828875,-6.01420425,-5.78764,1.01037711537358,190,0,1
"loglik[221]",-4.46591349333333,-4.46527,-4.6522175,-4.28961,1.00702999516121,290,0,1
"loglik[222]",-4.45994616,-4.4577,-4.6389875,-4.2853585,1.00452432769102,450,0,1
"loglik[223]",-4.38563912666667,-4.382955,-4.56875025,-4.20442475,1.00261225684669,1500,0,1
"loglik[227]",-4.40511671333333,-4.403845,-4.5837815,-4.2298305,1.00297150632506,950,0,1
"loglik[228]",-4.71664346666667,-4.719685,-4.98164475,-4.45300225,1.03518850904229,71,0,1
"loglik[234]",-6.20794886666667,-6.198285,-6.356669,-6.1086185,1.0265368911457,92,0,1
"loglik[239]",-4.46591349333333,-4.46527,-4.6522175,-4.28961,1.00702999516121,290,0,1
"loglik[241]",-8.6192365,-8.607965,-9.21748725,-8.1002885,1.00472157021406,430,0,1
"loglik[243]",-4.44643568666667,-4.445275,-4.62636475,-4.2724525,1.00374663875428,590,0,1
"loglik[244]",-6.15056793333333,-6.123255,-6.5795815,-5.87553725,1.01681188179677,140,0,1
"loglik[246]",-5.06453729333333,-5.063495,-5.22920975,-4.9152045,1.02891994764245,83,0,1
"loglik[249]",-4.39836150666667,-4.396615,-4.57692225,-4.2233785,1.00281026337999,1100,0,1
"loglik[253]",-4.38485123333333,-4.381915,-4.56634775,-4.206078,1.00261767577073,1500,0,1
"loglik[254]",-4.45915846,-4.45759,-4.642393,-4.283074,1.00634132969709,320,0,1
"loglik[255]",-5.39067123333333,-5.38679,-5.41886525,-5.38204,1.01053135567008,330,0,1
"loglik[266]",-7.00057249333333,-6.957435,-7.51569575,-6.7068525,1.06475398063335,48,0,1
"loglik[270]",-4.95812334666667,-4.954975,-5.0689105,-4.86279125,1.00843879191404,240,0,1
"loglik[271]",-4.48056543333333,-4.47832,-4.6596075,-4.3059785,1.00452430259189,450,0,1
"loglik[272]",-6.81917118,-6.809945,-7.08807825,-6.59762725,1.00192359719089,1000,0,1
"loglik[273]",-5.38948691333333,-5.386015,-5.4143315,-5.38204,1.01435490032318,370,0,1
"loglik[275]",-6.20974686,-6.17694,-6.72596575,-5.882837,1.0180389407403,130,0,1
"loglik[276]",-7.40240762,-7.394735,-7.80887275,-7.0662895,1.00175113040313,1500,0,1
"loglik[278]",-5.28475556,-5.280585,-5.5377825,-5.05326325,1.00260939574116,1100,0,1
"loglik[281]",-5.95169320666667,-5.94356,-6.10880875,-5.8400635,1.00073442998668,1500,0,1
"loglik[283]",-6.12797581333333,-6.119345,-6.22999225,-6.0765885,1.0006385592966,1500,0,1
"loglik[289]",-4.92217377333333,-4.922345,-5.1558185,-4.68424825,1.00699003429614,290,0,1
"loglik[291]",-5.47865254,-5.473015,-5.5911145,-5.3986785,1.00601070468163,330,0,1
"loglik[294]",-5.30947711333333,-5.30302,-5.5701325,-5.07355475,1.00212803747607,1300,0,1
"loglik[296]",-7.87458272,-7.85288,-8.41640825,-7.47036,1.01005309235646,260,0,1
"loglik[297]",-5.16544476,-5.161395,-5.3477525,-4.9932675,1.00677624870332,300,0,1
"loglik[306]",-6.50190864666667,-6.494735,-6.67399025,-6.37567275,1.0014303172963,1500,0,1
"loglik[309]",-7.42205470666667,-7.40875,-7.73943325,-7.1737995,1.01421784668431,150,0,1
"loglik[314]",-5.48766866666667,-5.49415,-5.93501375,-5.02154,1.04366253714001,59,0,1
"loglik[315]",-6.0829921,-6.07881,-6.1156705,-6.07518,1.03626361569651,130,0,1
"loglik[317]",-4.86665912,-4.86391,-5.05689,-4.682047,1.00486142762773,440,0,1
"loglik[323]",-4.83253776666667,-4.83093,-5.02203375,-4.64929275,1.00351986265774,800,0,1
"loglik[325]",-4.93617836,-4.932705,-5.13276775,-4.7487775,1.00793997548281,250,0,1
"loglik[341]",-5.27611596666667,-5.280115,-5.60122175,-4.93501375,1.04075878772139,64,0,1
"loglik[342]",-5.41974439333333,-5.412995,-5.492919,-5.38248425,1.00848065463194,460,0,1
"loglik[345]",-5.25351536666667,-5.25313,-5.405429,-5.11002,1.01518582330757,140,0,1
"loglik[346]",-4.87348334666667,-4.87117,-5.064627,-4.6864985,1.00525749002131,400,0,1
"loglik[350]",-5.50223069333333,-5.4983,-5.5880635,-5.4335185,1.00684326422812,340,0,1
"loglik[353]",-4.96902354666667,-4.9704,-5.1721555,-4.765947,1.01477509377529,140,0,1
"loglik[355]",-4.68145346666667,-4.679185,-4.89976775,-4.46578625,1.005159641055,820,0,1
"loglik[363]",-4.73017381333333,-4.73024,-4.93753725,-4.529408,1.00416034633233,1400,0,1
"loglik[365]",-10.97717236,-10.9124,-12.64565,-9.67824225,1.01133976217637,210,0,1
"loglik[372]",-5.51906855333333,-5.51559,-5.61248625,-5.44242025,1.01155423418787,180,0,1
"loglik[386]",-5.80424466,-5.797995,-5.8534425,-5.78752,1.00029713116003,1500,0,1
"loglik[388]",-5.0963255,-5.08604,-5.4151095,-4.79902175,1.00022203570243,1500,0,1
"loglik[389]",-6.08907564,-6.0823,-6.1385725,-6.07519,1.00498882650396,1000,0,1
"loglik[390]",-6.08818114,-6.08177,-6.136067,-6.0752,1.00401019921376,1200,0,1
"loglik[394]",-4.90447893333333,-4.901775,-5.025059,-4.80001325,1.01187713101531,170,0,1
"loglik[395]",-5.86142617333333,-5.85349,-5.9744805,-5.797179,1.01183511804395,190,0,1
"loglik[396]",-4.93028032,-4.923235,-5.17705625,-4.7077345,1.00117679022571,1500,0,1
"loglik[398]",-4.94748692,-4.944865,-5.077188,-4.833337,1.01182560846324,170,0,1
"loglik[401]",-4.91674662,-4.91061,-5.19616725,-4.6675635,1.00059578177755,1500,0,1
"loglik[402]",-4.30439375333333,-4.3064,-4.57076925,-4.03533375,1.01061906556637,190,0,1
"loglik[407]",-4.6825735,-4.680965,-4.859312,-4.50480225,1.00970941061254,210,0,1
"loglik[408]",-5.49768104,-5.49067,-5.6038815,-5.425983,1.02202952162797,180,0,1
"loglik[409]",-6.20619586,-6.19309,-6.48444175,-5.995447,1.03181746572383,110,0,1
"loglik[417]",-4.06748438666667,-4.06958,-4.23205925,-3.89570225,1.01764510202231,210,0,1
"loglik[423]",-12.3217303333333,-12.2639,-13.643985,-11.2309125,1.01966921387262,190,0,1
"loglik[424]",-4.72869278666667,-4.72211,-4.8045955,-4.68997375,1.02078087755076,130,0,1
"loglik[428]",-3.51480932666667,-3.51468,-3.69397625,-3.338777,1.01076221386226,200,0,1
"loglik[429]",-4.70700746,-4.70251,-4.751534,-4.68895,1.01716087370694,170,0,1
"loglik[430]",-4.72034634,-4.71414,-4.78577975,-4.68932475,1.01979856748568,140,0,1
"loglik[431]",-8.37837758666667,-8.36516,-8.9014745,-7.942623,1.00118276208753,1500,0,1
"loglik[433]",-4.70228063333333,-4.698545,-4.7381745,-4.68895,1.01364412340576,230,0,1
"loglik[434]",-3.50034002666667,-3.500005,-3.656496,-3.341269,1.00623552544969,330,0,1
"loglik[435]",-6.03126503333333,-6.01823,-6.3861565,-5.7464145,1.01591522815715,150,0,1
"loglik[439]",-5.90505888666667,-5.89526,-6.177206,-5.68381375,1.01260140110336,180,0,1
"loglik[445]",-4.70434563333333,-4.70006,-4.745205,-4.68896,1.01634923547994,190,0,1
"loglik[452]",-3.43210812666667,-3.431715,-3.63436975,-3.2339125,1.01362206717811,160,0,1
"loglik[454]",-3.63626618666667,-3.635615,-3.80694675,-3.467394,1.00882596044399,240,0,1
"loglik[460]",-3.64345349333333,-3.64266,-3.811693,-3.47564325,1.00841092472006,250,0,1
"loglik[461]",-3.89499714666667,-3.89497,-4.025391,-3.757051,1.00313239414901,1500,0,1
"loglik[464]",-4.73096046,-4.72442,-4.809492,-4.690067,1.0209951693492,130,0,1
"loglik[472]",-3.60751856,-3.607095,-3.784635,-3.43277275,1.01039485694099,210,0,1
"loglik[485]",-4.75957088,-4.75748,-4.82074775,-4.710639,1.01320207536613,290,0,1
"loglik[491]",-4.15372812666667,-4.15475,-4.347928,-3.959897,1.02195907875513,150,0,1
"loglik[499]",-6.16825317333333,-6.15731,-6.37621,-6.0116625,1.01952143473004,200,0,1
"loglik[501]",-6.01839796,-6.006955,-6.21664925,-5.87526825,1.03426195901037,100,0,1
"loglik[503]",-4.25434576,-4.25571,-4.48200275,-4.02689825,1.02459292430984,120,0,1
"loglik[508]",-6.50546109333333,-6.49903,-6.761509,-6.29838375,1.00373073728931,1500,0,1
"loglik[509]",-4.70223040666667,-4.70013,-4.727123,-4.689,1.00528631293683,1500,0,1
"loglik[513]",-11.3339941333333,-11.298,-12.983585,-9.88263,1.0012448602608,1500,0,1
"loglik[517]",-6.75871456666667,-6.739845,-7.14906125,-6.45935475,1.00089088802685,1500,0,1
"loglik[519]",-3.94395063333333,-3.94341,-4.2541225,-3.63733675,1.01524913473779,170,0,1
"loglik[522]",-5.53020253333333,-5.514605,-5.75474725,-5.4006595,1.00817599448355,260,0,1
"loglik[526]",-4.71859109333333,-4.709575,-4.79650675,-4.68894,1.03643954243939,110,0,1
"loglik[527]",-3.90962156666667,-3.90774,-4.19499675,-3.626928,1.01630664400155,160,0,1
"loglik[528]",-4.73663568,-4.72984,-4.81731125,-4.69066425,1.02990663304721,110,0,1
"loglik[529]",-7.11491995333333,-7.08744,-7.7695025,-6.62043025,1.01219887121465,200,0,1
"loglik[539]",-4.75432941333333,-4.748815,-4.839566,-4.69864225,1.02615980596337,120,0,1
"loglik[540]",-4.71991205333333,-4.711175,-4.7978305,-4.68895,1.03571236158017,110,0,1
"loglik[542]",-4.2424739,-4.23981,-4.46344625,-4.037769,1.01489319765715,180,0,1
"loglik[543]",-7.53805034666667,-7.518445,-8.15025775,-7.032497,1.01346160222546,200,0,1
"loglik[545]",-4.77109972,-4.765055,-4.865593,-4.70549375,1.02551335412813,120,0,1
"loglik[546]",-4.46520627333333,-4.459515,-4.74666225,-4.209749,1.00140156839063,1400,0,1
"loglik[547]",-4.66538163333333,-4.658835,-4.99860125,-4.3569805,1.00033687307904,1500,0,1
"loglik[548]",-4.73096566666667,-4.724245,-4.8101015,-4.68958,1.03141365556876,110,0,1
"loglik[550]",-3.93565835333333,-3.93467,-4.2496245,-3.62414425,1.01507065720775,170,0,1
"loglik[551]",-4.18326787333333,-4.179745,-4.402501,-3.98283875,1.01356718903526,200,0,1
"loglik[553]",-3.76710670666667,-3.767045,-4.05163875,-3.47686275,1.01590275144076,150,0,1
"loglik[555]",-3.59951488666667,-3.598175,-3.8324335,-3.3629635,1.01081625265625,230,0,1
"loglik[561]",-17.5289442,-17.46715,-20.080975,-15.3149,1.00890801479033,230,0,1
"loglik[562]",-9.37145597333333,-9.347455,-10.3653525,-8.52393475,1.00933871670449,220,0,1
"loglik[564]",-6.27802241333333,-6.265505,-6.659438,-5.9585745,1.00778338310937,260,0,1
"loglik[574]",-3.17555052,-3.174145,-3.3563305,-2.99634025,1.01093476557511,190,0,1
"loglik[584]",-3.27248160666667,-3.272885,-3.44813675,-3.09867125,1.0065117999258,310,0,1
"loglik[591]",-6.37206970666667,-6.35821,-6.7763825,-6.034629,1.00561793773057,360,0,1
"loglik[592]",-4.83029572666667,-4.8236,-4.95711325,-4.73863375,1.00729415843101,280,0,1
"loglik[598]",-3.2018208,-3.20067,-3.3854595,-3.02240175,1.01150206536409,180,0,1
"loglik[602]",-3.24621125333333,-3.24702,-3.42146175,-3.072702,1.00608257985256,330,0,1
"loglik[610]",-3.16141843333333,-3.160315,-3.3473485,-2.9803145,1.01207004053748,170,0,1
"loglik[611]",-4.81734483333333,-4.81084,-4.937373,-4.73218375,1.00596436385987,340,0,1
"loglik[618]",-4.79746456666667,-4.79074,-4.9032815,-4.722297,1.00405541877784,490,0,1
"loglik[619]",-3.18968260666667,-3.189355,-3.36996725,-3.00943675,1.00981718572717,210,0,1
"loglik[623]",-7.80719555333333,-7.785385,-8.444933,-7.2475385,1.00388847344201,520,0,1
"loglik[625]",-3.23207905333333,-3.232515,-3.4083545,-3.0578945,1.00695476621307,290,0,1
"loglik[635]",-3.18062264666667,-3.17894,-3.37062525,-2.99497575,1.01320024903697,160,0,1
"loglik[637]",-3.60458702,-3.601495,-3.82752125,-3.376562,1.0095383272698,270,0,1
"loglik[643]",-4.72373538666667,-4.718705,-4.79156925,-4.69011,1.00467355882711,540,0,1
"loglik[648]",-3.15702718,-3.15562,-3.34953025,-2.9710575,1.01376008839108,150,0,1
"loglik[651]",-3.10756475333333,-3.10507,-3.31503225,-2.9034075,1.0174797503472,120,0,1
"loglik[653]",-9.5575202,-9.53819,-10.61794,-8.63693,1.01183443919296,170,0,1
"loglik[654]",-4.86361864666667,-4.85681,-5.0113975,-4.7544465,1.01063856755832,190,0,1
"loglik[656]",-3.20381492,-3.204285,-3.38104075,-3.026529,1.00883403403096,230,0,1
"loglik[659]",-3.18968260666667,-3.189355,-3.36996725,-3.00943675,1.00981718572717,210,0,1
"loglik[663]",-6.41813749333333,-6.404115,-6.8327485,-6.066229,1.00689511161235,290,0,1
"loglik[665]",-6.44971049333333,-6.436115,-6.87827225,-6.08807875,1.00780707108695,260,0,1
"loglik[673]",-3.0836916,-3.08168,-3.29307225,-2.87760925,1.01797353428655,120,0,1
"loglik[675]",-4.89019203333333,-4.883115,-5.05939325,-4.76511175,1.01343757148161,160,0,1
"loglik[678]",-3.22501303333333,-3.22562,-3.40217775,-3.05214875,1.00740989589272,270,0,1
"loglik[684]",-3.71963821333333,-3.718755,-3.9978445,-3.43696475,1.01544888959776,160,0,1
"loglik[686]",-3.62071314666667,-3.61912,-3.86041175,-3.37917825,1.01173303968134,210,0,1
"loglik[692]",-3.39260482666667,-3.391735,-3.57290125,-3.21838775,1.00203882685348,980,0,1
"loglik[696]",-4.59454872666667,-4.589415,-4.88083725,-4.328465,1.00106905542554,1500,0,1
"loglik[698]",-4.72739868666667,-4.720325,-4.8090725,-4.6893295,1.02972626718781,120,0,1
"loglik[699]",-3.94165066,-3.94233,-4.21740225,-3.674046,1.01501024404277,170,0,1
"loglik[703]",-4.05891638666667,-4.059065,-4.3125655,-3.80497725,1.01581182357832,170,0,1
"loglik[705]",-3.94165066,-3.94233,-4.21740225,-3.674046,1.01501024404277,170,0,1
"loglik[707]",-3.90044829333333,-3.899815,-4.19046825,-3.61338725,1.0142234884039,180,0,1
"loglik[708]",-4.22372616,-4.222625,-4.4415115,-4.01953,1.0146295407536,180,0,1
"loglik[710]",-3.86286203333333,-3.862655,-4.14674575,-3.58274775,1.01454486421892,180,0,1
"loglik[718]",-4.25478964,-4.252795,-4.46865525,-4.05869425,1.00984738736062,250,0,1
"loglik[720]",-3.90868878,-3.90765,-4.19560875,-3.62512025,1.01438482915694,180,0,1
"loglik[721]",-6.47758371333333,-6.46829,-6.7417245,-6.26227425,1.0096027342038,260,0,1
"loglik[722]",-6.24398584,-6.22992,-6.45267625,-6.10381525,1.00106769951847,1500,0,1
"loglik[723]",-4.14956164666667,-4.150005,-4.372557,-3.930498,1.01620266107664,170,0,1
"loglik[726]",-4.13118216,-4.130345,-4.351768,-3.92239825,1.01538117686678,180,0,1
"loglik[727]",-4.76783833333333,-4.762955,-4.859594,-4.7033485,1.02352154514063,130,0,1
"loglik[730]",-3.99470998666667,-3.99425,-4.22607675,-3.7676555,1.0162934974935,170,0,1
"loglik[735]",-4.20724531333333,-4.20552,-4.42791625,-4.00022625,1.01515568789134,180,0,1
"loglik[746]",-7.87042142666667,-7.84488,-8.68894525,-7.19911575,1.02415729866095,88,0,1
"loglik[755]",-3.33535506,-3.33374,-3.554522,-3.111806,1.02704264238148,80,0,1
"loglik[759]",-3.41910081333333,-3.41843,-3.5745455,-3.26963125,1.01264918468139,160,0,1
"loglik[760]",-3.31505298666667,-3.31489,-3.50195125,-3.12573025,1.02227452618067,96,0,1
"loglik[761]",-3.40522782,-3.403815,-3.56566725,-3.2510825,1.01409476501679,140,0,1
"loglik[765]",-3.39829142666667,-3.39737,-3.56116425,-3.2406845,1.01482980702342,140,0,1
"loglik[770]",-4.76729924,-4.759055,-4.87895,-4.70021525,1.02261999702876,96,0,1
"loglik[771]",-3.32892586666667,-3.3282,-3.51271725,-3.14509025,1.02123028376129,100,0,1
"loglik[778]",-3.39135474666667,-3.38981,-3.55702725,-3.2312625,1.01555066586807,130,0,1
"loglik[779]",-3.37054512,-3.369325,-3.543119,-3.20332175,1.01761594676963,120,0,1
"loglik[781]",-3.28730667333333,-3.287275,-3.48342275,-3.08852825,1.02413298047023,89,0,1
"loglik[789]",-3.53196574666667,-3.53097,-3.68941525,-3.38114675,1.01334771698245,150,0,1
"loglik[794]",-3.45062005333333,-3.44952,-3.625615,-3.2812495,1.01826842801243,110,0,1
"loglik[795]",-7.58990969333333,-7.5661,-8.3699675,-6.96508575,1.02503479600713,85,0,1
"loglik[797]",-3.37003773333333,-3.36959,-3.57534925,-3.16302,1.02534015343015,85,0,1
"loglik[806]",-3.38441822,-3.382665,-3.551898,-3.22152125,1.016256847682,130,0,1
"loglik[811]",-4.75929459333333,-4.75367,-4.84758275,-4.7023485,1.01772734146329,120,0,1
"loglik[821]",-3.43297380666667,-3.4328,-3.586397,-3.2866805,1.01126742370701,180,0,1
"loglik[829]",-3.39135474666667,-3.38981,-3.55702725,-3.2312625,1.01555066586807,130,0,1
"loglik[830]",-4.75342223333333,-4.74844,-4.83414825,-4.70075925,1.01655240141979,130,0,1
"loglik[831]",-3.41910081333333,-3.41843,-3.5745455,-3.26963125,1.01264918468139,160,0,1
"loglik[838]",-3.28120884,-3.27791,-3.512269,-3.04604575,1.02790250812191,78,0,1
"loglik[843]",-3.84222995333333,-3.8433,-4.06472625,-3.616618,1.01876833309283,130,0,1
"loglik[850]",-3.70033545333333,-3.69826,-3.8494105,-3.55705825,1.00246563098544,850,0,1
"loglik[854]",-5.80699216666667,-5.80247,-5.85566125,-5.78758,1.00662557005781,310,0,1
"loglik[855]",-5.13695735333333,-5.13442,-5.26551525,-5.0277555,1.00588222119838,360,0,1
"loglik[856]",-4.77681640666667,-4.7752,-4.95403575,-4.6069665,1.00693685476415,300,0,1
"loglik[857]",-5.03017164666667,-5.025295,-5.31179075,-4.7768205,1.00043607843962,1500,0,1
"loglik[858]",-5.83960254666667,-5.830885,-5.94508925,-5.78964475,1.00614928793594,330,0,1
"loglik[861]",-4.49902978666667,-4.497925,-4.69880625,-4.28470575,1.00988143668486,210,0,1
"loglik[863]",-6.20212261333333,-6.196875,-6.32767825,-6.1171385,1.00809869503363,250,0,1
"loglik[867]",-6.18817614,-6.182865,-6.302631,-6.11029425,1.00781817615236,260,0,1
"loglik[874]",-6.17116984,-6.164705,-6.27420975,-6.10189,1.00739964232159,280,0,1
"loglik[881]",-5.03401,-5.03184,-5.14469925,-4.931805,1.00792767738947,270,0,1
"loglik[882]",-5.81874107333333,-5.8105,-5.89433825,-5.7876195,1.00025820913526,1500,0,1
"loglik[886]",-6.69176868,-6.682925,-6.8976415,-6.5364915,1.00208718911039,1500,0,1
"loglik[888]",-5.40039247333333,-5.395645,-5.44096475,-5.38212425,1.01729794831077,180,0,1
"loglik[889]",-5.41352479333333,-5.408795,-5.46432925,-5.38345325,1.01480286033193,180,0,1
"loglik[910]",-3.99825803333333,-3.99369,-4.27426475,-3.7105075,1.02104954211405,97,0,1
"loglik[912]",-4.73415585333333,-4.724215,-4.82789,-4.6894595,1.02591856031101,97,0,1
"loglik[930]",-3.94449257333333,-3.94078,-4.25699025,-3.62610475,1.02304342349352,89,0,1
"loglik[935]",-4.03515904,-4.0316,-4.271536,-3.79282725,1.01784250963616,110,0,1
"loglik[989]",-5.83944081333333,-5.82763,-5.94662,-5.78806425,1.00022937724024,1500,0,1
"loglik[990]",-6.83004614666667,-6.8158,-7.09765825,-6.66359075,1.00067350513391,1500,0,1
"loglik[991]",-5.00352623333333,-5.00027,-5.12622275,-4.8921805,1.00908221059868,220,0,1
"loglik[1015]",-6.18340860666667,-6.17663,-6.30477775,-6.10346375,1.01327669012479,210,0,1
"loglik[1017]",-8.35606369333333,-8.343855,-8.87711675,-7.9038755,1.00661602771013,430,0,1
"loglik[1020]",-16.039563,-15.9313,-19.080485,-13.65077,1.00936147421923,220,0,1
"loglik[1026]",-7.46137197333333,-7.448515,-7.868556,-7.13638175,1.00213371662048,1400,0,1
