"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma"
"951",3.35575,0.656146,-0.0895581,0.0514564,-0.0716462,0.0923534,0.114436
"952",3.29918,0.682459,0.0635625,-0.282487,-0.114738,-0.209847,0.109042
"953",3.35109,0.570007,0.0160853,-0.258144,-0.117112,-0.190267,0.115475
"954",3.39445,0.582118,-0.0701436,-0.140098,-0.0360714,-0.0885739,0.103309
"955",3.38363,0.640693,0.00171695,-0.198885,-0.118022,-0.308964,0.112383
"956",3.30882,0.603434,0.0228636,-0.119899,-0.0826403,-0.0432019,0.113392
"957",3.32473,0.558748,-0.00134347,-0.0766969,-0.0182633,0.150261,0.111649
"958",3.40534,0.471439,-0.0347215,-0.0748593,-0.100436,-0.0117259,0.107491
"959",3.33798,0.621308,0.0361115,-0.245989,-0.0339794,-0.0940002,0.108205
"960",3.39579,0.56021,-0.0697971,-0.00648278,-0.0929571,-0.291409,0.114895
"961",3.42262,0.43648,0.0505,-0.120254,-0.0500728,-0.231478,0.106951
"962",3.36193,0.545159,-0.0389273,-0.0336284,-0.066847,-0.32269,0.112402
"963",3.3518,0.601825,0.00101232,-0.188777,-0.0508529,-0.0747841,0.109456
"964",3.37486,0.438499,-0.063361,0.0288351,-0.0595947,0.233731,0.114539
"965",3.3147,0.513151,-0.0112878,-0.0312697,-0.0873939,-0.159784,0.10948
"966",3.39647,0.53894,-0.010077,0.00572569,-0.0774881,-0.240338,0.10781
"967",3.4202,0.415614,-0.0825614,-0.000330772,-0.0298988,-0.0633568,0.112515
"968",3.35873,0.661533,-0.027226,-0.0775767,-0.0383545,-0.150989,0.107742
"969",3.36665,0.527871,0.054231,-0.247777,-0.0451003,0.126591,0.109867
"970",3.33818,0.717501,0.00782723,-0.0269239,-0.143097,-0.295683,0.106295
"971",3.34322,0.607197,0.00567498,-0.170852,-0.0674934,-0.33677,0.107629
"972",3.31154,0.57291,-0.0355404,-0.141736,-0.0465242,0.0428579,0.115242
"973",3.34595,0.623485,0.0117106,-0.0947942,-0.0614857,-0.306031,0.107359
"974",3.38022,0.548017,-0.0499684,-0.0687351,-0.0322542,-0.128135,0.10738
"975",3.30765,0.513759,-0.0813153,-0.0105159,-0.0886847,-0.0997085,0.11362
"976",3.3471,0.583014,-0.00447288,-0.100506,-0.0741201,-0.129122,0.123461
"977",3.34995,0.493083,-0.0119961,-0.223201,-0.0633166,-0.147035,0.108716
"978",3.30231,0.611073,-0.029641,0.00240317,0.0103061,-0.0699203,0.108538
"979",3.37523,0.419817,-0.0684174,0.0616353,-0.00516053,-0.133926,0.111385
"980",3.32265,0.585651,-0.0276031,-0.206711,-0.0652999,-0.223899,0.106988
"981",3.39861,0.651528,-0.0573262,0.00482686,-0.0604842,-0.360119,0.109134
"982",3.35577,0.610506,-0.112919,-0.0709777,-0.0306148,-0.0108878,0.109307
"983",3.41048,0.586798,0.00561407,-0.141239,-0.0687131,-0.0305554,0.114987
"984",3.35004,0.577211,-0.0085079,-0.121712,-0.0576408,0.0668266,0.111389
"985",3.3543,0.635247,-0.002887,-0.120669,-0.0761323,0.00796674,0.109776
"986",3.30896,0.717896,0.0149582,-0.138638,0.0118554,0.120863,0.113917
"987",3.35195,0.491206,-0.0387,-0.241169,-0.0855411,-0.352795,0.106759
"988",3.37066,0.526908,0.0805538,-0.204063,-0.0760734,-0.119648,0.113079
"989",3.28069,0.570469,-0.0540528,0.0213378,-0.0926817,0.10466,0.113263
"990",3.30406,0.719985,-0.00290259,-0.1512,-0.0865816,-0.13205,0.117423
"991",3.36391,0.55795,0.00427806,-0.135001,-0.0859263,-0.023315,0.111789
"992",3.30111,0.705031,-0.000560102,-0.092448,-0.0535481,0.00622079,0.11032
"993",3.29928,0.608773,0.0443588,-0.18598,-0.0706325,-0.15896,0.108679
"994",3.35765,0.597486,-0.0488232,-0.197422,-0.0301336,-0.243489,0.108975
"995",3.33717,0.567145,-0.0366128,-0.137552,-0.0196176,0.0509835,0.111765
"996",3.31611,0.573921,-0.0104758,-0.0736185,-0.0825712,0.0115807,0.111826
"997",3.3719,0.555502,-0.0147003,-0.0837979,-0.0567425,-0.163476,0.110596
"998",3.33513,0.656591,-0.0466995,-0.0808303,-0.0548809,-0.125224,0.116103
"999",3.38411,0.535736,0.00464948,-0.0626665,-0.0261695,0.0374823,0.10509
"1000",3.36508,0.50592,-0.0456267,-0.11571,-0.103966,-0.0411549,0.112498
"1001",3.35517,0.693038,-0.0904154,-0.0780771,-0.0218461,0.127823,0.107863
"1002",3.40576,0.46949,-0.00265128,-0.223024,-0.0498802,-0.0976379,0.113211
"1003",3.41985,0.459978,-0.112144,-0.031685,-0.0584585,-0.0818244,0.114407
"1004",3.46754,0.498182,-0.0343817,-0.0655494,-0.109307,-0.258922,0.110606
"1005",3.4081,0.487139,-0.0235266,-0.0416832,-0.0119218,-0.107018,0.115162
"1006",3.33576,0.538453,0.0500083,-0.229849,-0.0713009,-0.172932,0.117062
"1007",3.39576,0.642898,-0.0288629,-0.214429,-0.0526123,-0.246753,0.11347
"1008",3.4048,0.552398,-0.046474,-0.0651199,-0.0721277,-0.0834205,0.103779
"1009",3.3368,0.605297,0.0341289,-0.139062,-0.145879,-0.194509,0.112866
"1010",3.38758,0.555798,-0.0427946,-0.151324,-0.0557299,-0.186987,0.110772
"1011",3.3582,0.583565,0.0646828,-0.155363,-0.103771,-0.164241,0.106606
"1012",3.3284,0.56473,0.0377805,-0.110471,-0.072305,-0.149046,0.107103
"1013",3.3504,0.516654,-0.0504246,-0.119434,-0.098473,-0.0338162,0.112573
"1014",3.355,0.668638,-0.0295476,-0.120009,-0.0712761,-0.174166,0.111035
"1015",3.3556,0.499979,0.0349217,-0.120639,-0.117803,-0.214392,0.112935
"1016",3.38748,0.554083,-0.0422,-0.111907,-0.0711939,-0.163611,0.110884
"1017",3.34066,0.574182,-0.0563544,-0.137441,-0.0622809,-0.0146213,0.107447
"1018",3.40255,0.492817,-0.00515074,-0.0986779,-0.0692451,-0.11262,0.107109
"1019",3.21974,0.711262,-0.0922475,-0.154212,-0.0412385,-0.0711107,0.114078
"1020",3.33127,0.528398,-0.0168861,-0.106421,-0.0788145,-0.0434839,0.110733
"1021",3.34237,0.632245,-0.00197995,-0.129195,-0.00807703,-0.0841345,0.109205
"1022",3.3473,0.623587,-0.0465517,-0.112517,-0.102679,-0.321934,0.109788
"1023",3.3822,0.621795,-0.0547251,-0.147276,-0.106263,-0.367929,0.110226
"1024",3.3917,0.512324,0.000782222,-0.146363,-0.0388407,-0.0598063,0.115961
"1025",3.36393,0.538481,0.0258234,-0.195076,-0.101288,0.205573,0.108551
"1026",3.40766,0.478257,-0.0357945,-0.120925,-0.0529939,-0.164846,0.108574
"1027",3.32712,0.483289,-0.0249831,0.0214629,-0.0496848,0.101937,0.109931
"1028",3.31536,0.630192,-0.00987313,-0.162593,-0.0612568,0.00779787,0.107235
"1029",3.3502,0.642434,0.0335337,-0.119908,-0.0852951,-0.301087,0.111537
"1030",3.316,0.615994,-0.0409671,-0.205321,-0.0460649,-0.106516,0.114364
"1031",3.36738,0.581412,-0.0570152,-0.030609,-0.0434139,-0.16272,0.107134
"1032",3.35427,0.578528,0.0246765,-0.325126,-0.0688657,0.120723,0.10875
"1033",3.34565,0.607421,-0.0557948,-0.0163485,-0.0234267,0.0950309,0.10855
"1034",3.36836,0.594575,-0.0917283,0.035825,-0.024697,-0.130474,0.112402
"1035",3.34005,0.570271,-0.0822237,-0.0572603,-0.0484849,-0.151321,0.10661
"1036",3.35931,0.551537,-0.0118616,-0.0461973,-0.0953697,-0.202004,0.109132
"1037",3.31009,0.544619,-0.0054537,-0.117524,-0.0899004,-0.0923821,0.114805
"1038",3.32726,0.52165,-0.026505,-0.153022,-0.0372119,-0.0561413,0.104827
"1039",3.36461,0.531887,-0.0145072,-0.146012,-0.073231,-0.0665261,0.11087
"1040",3.31356,0.605569,-0.0503592,-0.020366,-0.0793236,-0.0444955,0.115062
"1041",3.37776,0.442184,-0.0365479,-0.105329,-0.0996073,-0.027092,0.102131
"1042",3.36218,0.655859,0.061476,-0.031524,-0.0175963,-0.00854431,0.109704
"1043",3.35032,0.473332,-0.0172192,-0.0740893,-0.0800766,0.00708739,0.10992
"1044",3.43061,0.459214,-0.0676614,-0.0410017,-0.0579159,-0.0105187,0.111298
"1045",3.39923,0.583706,-0.0680175,0.0233629,-0.108913,-0.218951,0.116004
"1046",3.29964,0.596549,-0.0841993,-0.0589261,-0.103178,0.232686,0.107751
"1047",3.39044,0.540166,0.00553183,-0.109384,-0.136807,-0.118074,0.108923
"1048",3.33585,0.684142,-0.0370169,-0.149904,-0.0291297,-0.0916119,0.111679
"1049",3.37238,0.551966,-0.029864,-0.088159,-0.04752,-0.0715516,0.110688
"1050",3.33862,0.498281,-0.0312727,-0.137438,-0.0251238,0.115317,0.113567
"1051",3.36048,0.538016,0.0307972,-0.170531,-0.0266094,-0.153123,0.112796
"1052",3.34975,0.589154,0.0353992,-0.229565,-0.0392281,-0.0981269,0.120575
"1053",3.42351,0.496369,-0.094198,-0.0878891,-0.0205963,-0.168692,0.109535
"1054",3.37089,0.555098,0.0381763,-0.145498,-0.0414929,-0.238399,0.117704
"1055",3.26034,0.629353,0.0283533,-0.142814,-0.0957702,0.00244815,0.108888
"1056",3.36592,0.50513,-0.0400172,0.0767426,-0.0376004,0.0706625,0.109718
"1057",3.38545,0.455894,-0.0577275,-0.154912,-0.0540334,-0.272246,0.10526
"1058",3.36052,0.551462,-0.0487644,-0.103468,-0.128169,-0.260644,0.113653
"1059",3.37612,0.509589,0.0195647,-0.212154,-0.0948111,-0.357435,0.107291
"1060",3.39536,0.485901,-0.0287456,0.0164278,-0.0555224,-0.116227,0.107204
"1061",3.35453,0.487547,-0.0792262,-0.0687336,-0.0790783,-0.0264185,0.108113
"1062",3.32625,0.593124,-0.0351984,-0.118278,-0.0373823,-0.124439,0.105384
"1063",3.42988,0.450303,-0.0833596,-0.0129143,-0.041973,0.0476323,0.110665
"1064",3.33942,0.645867,-0.0970784,-0.0711357,-0.0979092,-0.163131,0.112614
"1065",3.36599,0.519017,-0.0142349,-0.0738081,-0.0941755,0.045796,0.111448
"1066",3.37047,0.504493,0.00501504,-0.136531,-0.0607847,-0.131438,0.115399
"1067",3.30806,0.590676,-0.0651749,-0.0885825,-0.0975646,-0.0624436,0.109637
"1068",3.34279,0.667915,-0.0575039,-0.0718517,-0.0863777,0.080252,0.110217
"1069",3.33653,0.504725,-0.0258741,-0.0348613,-0.0417147,0.0209083,0.116951
"1070",3.45379,0.571333,0.0353441,-0.144947,-0.0919857,-0.177425,0.116941
"1071",3.35608,0.655428,-0.0442817,-0.203429,0.0118822,-0.136828,0.117597
"1072",3.34527,0.614973,-0.0265895,-0.0582557,-0.0442997,-0.102031,0.112003
"1073",3.42787,0.46504,0.0206053,-0.163747,-0.0784719,-0.0257592,0.115615
"1074",3.36544,0.509255,-0.0111444,-0.0294587,-0.10224,-0.0559731,0.106864
"1075",3.42451,0.505213,-0.0158806,-0.00566317,-0.147126,-0.347954,0.11646
"1076",3.37172,0.639541,-0.00266664,-0.128458,-0.120412,-0.266702,0.111886
"1077",3.27256,0.583648,-0.0518193,-0.173543,-0.0120207,-0.0311643,0.110921
"1078",3.45788,0.484049,-0.0758843,-0.0741387,-0.0814572,-0.272119,0.110567
"1079",3.4209,0.469046,-0.0679214,0.0341347,-0.0366851,-0.0924682,0.116312
"1080",3.3644,0.591299,0.10384,-0.185025,-0.0836361,-0.183852,0.113822
"1081",3.28736,0.549069,0.0596296,-0.0601026,-0.0908763,-0.0334557,0.108888
"1082",3.37333,0.629264,-0.0691965,-0.0727613,0.00510047,-0.0219336,0.116091
"1083",3.26659,0.70028,-0.00294238,-0.177786,-0.0675144,-0.293288,0.111884
"1084",3.3956,0.511959,-0.00771748,-0.123037,-0.0912187,-0.152979,0.11305
"1085",3.37478,0.598003,0.0095697,-0.0951246,-0.0349139,-0.256394,0.10399
"1086",3.32972,0.559453,-0.0825118,-0.0261573,-0.0246793,-0.0206139,0.109201
"1087",3.31244,0.619408,-0.00329193,-0.0666042,-0.108153,0.011227,0.109383
"1088",3.40898,0.572797,-0.0950034,-0.00805736,-0.0932009,-0.140556,0.119844
"1089",3.28787,0.561117,0.0783188,-0.188665,-0.0508283,-0.017103,0.112576
"1090",3.35308,0.5421,0.00526894,-0.223289,-0.0769123,-0.281534,0.102243
"1091",3.34098,0.596408,-0.051595,-0.149698,-0.11193,-0.270338,0.109703
"1092",3.30316,0.675113,0.0409868,-0.237284,-0.0170303,-0.242972,0.10774
"1093",3.36999,0.604141,-0.0664896,0.0480752,-0.0960884,0.0219681,0.10643
"1094",3.28721,0.614903,-0.00581167,-0.153421,-0.0832118,-0.185839,0.109641
"1095",3.3687,0.532656,-0.0352324,0.0101367,-0.00106337,0.0219502,0.114466
"1096",3.40342,0.488971,0.0586535,-0.258841,-0.129338,-0.465165,0.112754
"1097",3.32471,0.589311,0.00295762,-0.067399,-0.129394,-0.216048,0.110292
"1098",3.38873,0.500451,-0.0794904,-0.0707126,-0.0733593,-0.129912,0.106372
"1099",3.43506,0.550899,-0.136821,-0.0334351,-0.0519459,-0.0260895,0.113311
"1100",3.3828,0.577764,0.00102699,-0.10711,-0.0682575,-0.205551,0.116759
"1101",3.38392,0.632755,-0.043041,-0.0933866,-0.0412298,-0.340049,0.110385
"1102",3.4068,0.399749,0.0546345,-0.144169,-0.0783392,-0.337001,0.111474
"1103",3.32047,0.600701,-0.0950203,-0.0487612,-0.0467902,-0.0405138,0.110247
"1104",3.38856,0.392686,0.00615424,-0.194825,-0.0647061,-0.185879,0.103141
"1105",3.33824,0.494837,-0.130901,-0.0807948,-0.0577102,0.0292722,0.117119
"1106",3.35602,0.561763,-0.0621793,-0.192932,-0.0318385,-0.338729,0.110931
"1107",3.35568,0.570549,0.0690473,-0.223392,-0.0532283,-0.018821,0.109858
"1108",3.41743,0.543164,0.0297815,-0.12596,-0.124547,-0.216612,0.109401
"1109",3.36939,0.501418,0.0625779,-0.131632,0.00292844,0.0121725,0.110682
"1110",3.30634,0.600133,-0.0354874,-0.136613,-0.0832785,-0.154729,0.111973
"1111",3.31849,0.566061,-0.0528483,-0.100072,-0.0312691,-0.155441,0.114031
"1112",3.30685,0.668833,0.0294662,-0.17512,0.00546559,0.0902722,0.112175
"1113",3.30269,0.722175,0.00584161,-0.163083,-0.0519873,-0.104876,0.114237
"1114",3.28659,0.665664,-0.0146843,-0.14253,-0.0927026,-0.140386,0.112187
"1115",3.35014,0.609738,0.0229226,-0.205283,-0.0797736,-0.293046,0.111497
"1116",3.41498,0.583855,-0.0933976,-0.0343988,-0.0740497,-0.0585431,0.11377
"1117",3.36991,0.510431,-0.0119575,0.0746456,-0.0617279,-0.0560767,0.10703
"1118",3.36315,0.550953,-0.0871377,-0.0736336,-0.0864689,0.0246537,0.115443
"1119",3.38051,0.573186,-0.0674034,-0.140569,-0.0427942,-0.0580941,0.116552
"1120",3.42276,0.50836,-0.0457358,-0.0863289,-0.058018,-0.120033,0.109388
"1121",3.44467,0.559177,-0.00438491,-0.0510945,-0.121487,-0.234642,0.107566
"1122",3.38439,0.598631,0.0193138,-0.246548,-0.0966548,-0.37321,0.107697
"1123",3.37426,0.490412,-0.00559885,-0.126321,-0.0840066,-0.0903625,0.109207
"1124",3.3096,0.546894,-0.0270048,-0.120187,-0.0679402,-0.0645348,0.108812
"1125",3.38439,0.583529,0.0208571,-0.121381,-0.114156,-0.399831,0.115133
"1126",3.35971,0.5066,-0.0102468,-0.0749122,-0.0346574,-0.112555,0.123332
"1127",3.30997,0.67944,-0.00955194,-0.18577,-0.0933071,-0.0415058,0.108863
"1128",3.33799,0.602061,-0.0137108,-0.0993709,-0.0748768,-0.0526195,0.110545
"1129",3.43206,0.454019,-0.0280167,0.0560489,-0.0287703,-0.0255904,0.109564
"1130",3.36034,0.474506,-0.0306137,0.0419915,-0.0425854,-0.0316947,0.114345
"1131",3.27038,0.712679,-0.0176463,-0.127896,-0.0583885,-0.253905,0.121493
"1132",3.35618,0.542553,0.00682136,-0.120893,-0.107137,-0.155518,0.113562
"1133",3.37019,0.524306,-0.00670656,-0.164454,-0.0791254,-0.0926826,0.108284
"1134",3.34734,0.630026,0.00987176,-0.0761235,-0.0792478,0.0391336,0.111865
"1135",3.30309,0.602821,0.00209092,-0.104754,-0.072791,-0.151716,0.115367
"1136",3.39522,0.503411,-0.0296401,-0.0333413,-0.128116,-0.131495,0.106973
"1137",3.42066,0.587648,-0.00972866,-0.0541957,-0.0543551,-0.134112,0.111937
"1138",3.30528,0.746287,-0.0316478,-0.120026,-0.146638,-0.0988323,0.113241
"1139",3.43762,0.439963,-0.00907293,-0.109469,-0.0340906,-0.182077,0.109948
"1140",3.35851,0.588496,-0.047101,-0.0489865,-0.0351695,-0.131011,0.107905
"1141",3.32045,0.526628,0.00489879,-0.0783428,-0.0670988,0.1528,0.107341
"1142",3.3966,0.507383,-0.0696114,-0.0533906,-0.0480585,-0.0303185,0.10698
"1143",3.34296,0.642345,-0.0555152,-0.172651,-0.0900793,-0.0825663,0.108047
"1144",3.40844,0.536472,-0.0932799,-0.0154044,-0.096834,-0.209511,0.112766
"1145",3.39801,0.578611,-0.0211291,-0.182232,-0.128365,-0.263634,0.112051
"1146",3.33726,0.55843,-0.0352165,-0.0819944,-0.119678,-0.0253631,0.104405
"1147",3.47075,0.450455,-0.0211779,-0.0688881,-0.0792501,-0.073682,0.109394
"1148",3.31122,0.573639,0.0515788,-0.196383,-0.0619469,-0.209661,0.105916
"1149",3.35138,0.554701,-0.0434468,-0.146028,-0.0393839,-0.0431083,0.103197
"1150",3.36957,0.541967,-0.0498806,-0.174003,-0.00130729,0.134128,0.110906
"1151",3.33156,0.505768,-0.0985233,-0.108604,-0.0301296,-0.0939271,0.107277
"1152",3.44301,0.450822,-0.0189928,-0.127454,-0.0240217,-0.199496,0.10492
"1153",3.3665,0.598755,-0.0110262,-0.143506,-0.056574,-0.23902,0.107849
"1154",3.36654,0.647957,0.0291357,-0.224542,-0.104749,-0.410616,0.108922
"1155",3.3767,0.582768,-0.0134121,-0.284357,-0.0966746,-0.0937684,0.114174
"1156",3.38007,0.566897,-0.12922,0.0556672,-0.0373496,0.0429994,0.111851
"1157",3.35215,0.529334,-0.0847452,-0.145596,-0.0267662,-0.289083,0.111348
"1158",3.35923,0.673524,-0.0327747,-0.235311,-0.0534618,0.0955605,0.115148
"1159",3.38569,0.565269,-0.0463057,-0.0232224,-0.064492,-0.0647192,0.114006
"1160",3.32284,0.615933,-0.0715173,-0.259648,-0.02614,-0.0729907,0.117824
"1161",3.34249,0.611805,-0.0592294,-0.0831815,-0.100262,-0.0192388,0.113548
"1162",3.36589,0.549116,0.00892423,-0.237527,-0.0790125,-0.308806,0.105525
"1163",3.36656,0.525546,0.0178296,-0.179245,-0.104426,-0.251355,0.11104
"1164",3.32959,0.749523,-0.0116292,-0.143792,-0.0916542,-0.00682859,0.107322
"1165",3.36725,0.638877,0.0522285,-0.234724,-0.0763184,0.0167501,0.106204
"1166",3.44866,0.530135,0.0298214,-0.269158,-0.134385,-0.230803,0.107217
"1167",3.42237,0.517504,-0.0585425,-0.137127,-0.118048,-0.237366,0.111365
"1168",3.37867,0.544451,-0.0471205,-0.0771492,-0.0791994,-0.2598,0.112613
"1169",3.35162,0.556972,0.0153312,-0.0423056,-0.0439852,-0.140609,0.111452
"1170",3.3606,0.510298,-0.0224153,-0.0150995,-0.0472172,-0.191264,0.112242
"1171",3.28452,0.605632,-0.0797908,-0.0135803,-0.00855195,0.194266,0.105598
"1172",3.3145,0.599362,-0.0294753,-0.168585,0.0183425,0.111786,0.112132
"1173",3.30956,0.647337,-0.0519767,-0.0420055,-0.0731887,0.0560566,0.117827
"1174",3.28909,0.667421,-0.00456732,0.0241184,-0.0686708,-0.267692,0.106265
"1175",3.37909,0.431755,-0.0309183,-0.155208,-0.10104,0.0800183,0.111902
"1176",3.30514,0.617699,0.018677,-0.0215422,-0.0522958,3.3615e-05,0.107366
"1177",3.34388,0.523209,0.0200333,-0.184604,-0.0805613,-0.0463845,0.113702
"1178",3.31385,0.615036,-0.0554831,-0.130823,-0.0169911,0.00507616,0.112943
"1179",3.33478,0.643598,0.0687783,-0.258554,-0.137856,-0.00997141,0.109416
"1180",3.33829,0.630976,-0.0219959,-0.189274,-0.0515008,0.0154282,0.0996997
"1181",3.43865,0.514698,-0.0459447,-0.031469,-0.0290441,-0.180154,0.117641
"1182",3.3551,0.551976,-0.0390341,-0.0812667,-0.0858174,0.14561,0.11127
"1183",3.31783,0.646283,0.0211799,-0.208963,-0.0768785,-0.344886,0.108211
"1184",3.30621,0.598987,0.0457861,-0.216853,-0.0989765,-0.377838,0.115635
"1185",3.32686,0.726407,0.0591162,-0.176679,-0.0420879,-0.0946176,0.11671
"1186",3.32717,0.641669,-0.13876,0.0742338,-0.104234,-0.203086,0.106028
"1187",3.38045,0.516029,-0.0714224,-0.122115,-0.0727736,-0.126212,0.113743
"1188",3.33603,0.603846,-0.0383373,-0.0604908,-0.0319817,-0.0421864,0.10514
"1189",3.35054,0.604662,-0.00700322,-0.13594,-0.00993389,-0.122908,0.113787
"1190",3.29406,0.695968,0.0193312,-0.166014,-0.00301853,0.134649,0.110886
"1191",3.39156,0.495553,-0.00817641,-0.146756,-0.093156,-0.133119,0.116121
"1192",3.37842,0.495161,0.00161917,-0.00440243,-0.0536211,0.0489106,0.105304
"1193",3.31967,0.503929,-0.0293875,-0.00527058,-0.00249919,-0.011343,0.110735
"1194",3.31857,0.601022,-0.0195319,-0.0888796,-0.0566657,-0.041338,0.111365
"1195",3.40973,0.59623,-0.128967,0.00791531,-0.0590737,-0.159216,0.112979
"1196",3.38097,0.469611,0.0254579,-0.0708305,-0.0653453,-0.256866,0.110986
"1197",3.44727,0.427321,-0.0670357,-0.127685,-0.0595708,-0.236332,0.112902
"1198",3.38206,0.508682,0.0813838,-0.246509,-0.0519924,-0.279472,0.113158
"1199",3.37169,0.617362,-0.0711814,-0.159859,-0.0582498,0.307445,0.114934
"1200",3.37235,0.527498,-0.0557054,-0.157052,-0.0665102,-0.0334102,0.108949
"1201",3.30031,0.678914,0.0142968,-0.21545,-0.0550128,-0.0063574,0.110295
"1202",3.5107,0.405495,-0.0586587,-0.0790508,-0.115968,-0.132319,0.109907
"1203",3.31907,0.579691,-0.0285228,-0.0988182,-0.011485,0.0489738,0.112497
"1204",3.26451,0.69059,-0.0217958,-0.126442,-0.0232048,-0.116905,0.113693
"1205",3.33741,0.497682,0.00138247,-0.126721,-0.0454498,0.00710828,0.111053
"1206",3.45319,0.45129,-0.0193671,-0.143723,-0.109915,-0.260431,0.115176
"1207",3.38971,0.548785,-0.0519302,-0.168349,-0.0745574,-0.236794,0.114092
"1208",3.40024,0.479791,-0.0276788,-0.172168,-0.0652067,-0.14826,0.106759
"1209",3.2799,0.708479,-0.0283632,-0.163212,-0.0452679,-0.217281,0.107029
"1210",3.46057,0.424535,-0.0921009,-0.142322,-0.099237,-0.100942,0.110541
"1211",3.48135,0.474098,-0.0289671,-0.0770362,-0.0853466,-0.170127,0.112811
"1212",3.37106,0.566199,0.0354523,-0.319777,-0.0710228,-0.0831026,0.106354
"1213",3.30986,0.667039,-0.0764309,-0.136286,-0.059554,-0.141804,0.118246
"1214",3.37662,0.554994,-0.00840475,-0.152411,-0.0685496,-0.327586,0.105871
"1215",3.40441,0.529394,-0.0864697,-0.0310621,-0.100228,-0.144292,0.114107
"1216",3.30098,0.647432,0.0193281,-0.19767,-0.0035334,-0.0788221,0.115848
"1217",3.37283,0.575208,-0.0116366,-0.000742935,-0.0411218,-0.0113014,0.112111
"1218",3.29131,0.526576,-0.0422858,-0.0470907,-0.145407,-0.0155094,0.111087
"1219",3.42826,0.448193,-0.0131526,-0.135948,-0.0477307,0.124101,0.111822
"1220",3.35107,0.660505,0.00225329,0.0755477,-0.0731985,-0.0387101,0.103541
"1221",3.38346,0.573498,-0.0034932,-0.166708,-0.013,-0.321217,0.106589
"1222",3.38862,0.52753,-0.0332771,-0.163077,-0.060327,-0.00844447,0.116192
"1223",3.32874,0.574514,-0.0444764,-0.138611,-0.0380898,-0.326959,0.116112
"1224",3.40493,0.55665,-0.0378248,-0.124452,-0.0161579,-0.171067,0.108908
"1225",3.34025,0.547756,0.0424482,-0.23701,0.0163062,0.0168758,0.118422
"1226",3.45184,0.528419,-0.0523793,-0.0896098,-0.0688446,-0.166471,0.1139
"1227",3.31672,0.677717,0.0214499,-0.0929178,-0.0514981,0.15664,0.111323
"1228",3.37342,0.557168,-0.0609036,0.0574654,-0.123392,-0.18779,0.106743
"1229",3.3807,0.630006,0.0422566,-0.188462,-0.0639637,-0.0745599,0.108682
"1230",3.3713,0.547421,0.0464621,-0.153286,-0.0832196,-0.0573151,0.111286
"1231",3.30995,0.575947,0.0827334,-0.232197,-0.0752413,-0.075031,0.110019
"1232",3.2902,0.636832,-0.0344638,-0.0632538,-0.012239,0.0932512,0.107094
"1233",3.33658,0.667969,0.0397662,-0.169413,-0.10563,-0.128599,0.111977
"1234",3.36688,0.51192,-0.00748574,-0.0127673,-0.045828,-0.0565792,0.109123
"1235",3.35225,0.537756,0.0254239,-0.138643,-0.094277,-0.180276,0.102483
"1236",3.4319,0.440731,-0.0317738,0.0134388,-0.0743427,0.0535256,0.115388
"1237",3.37371,0.5536,-0.0736312,-0.0687823,-0.0359251,-0.112477,0.105598
"1238",3.38857,0.471731,-0.00573486,-0.118897,-0.0569073,-0.125628,0.110738
"1239",3.38464,0.608146,-0.0930882,-0.155336,-0.0510244,-0.394236,0.109152
"1240",3.37944,0.546723,-0.0473833,-0.0764313,-0.0988803,-0.283187,0.111848
"1241",3.35143,0.504975,-0.0345436,-0.0893795,-0.0579863,0.0300478,0.108914
"1242",3.41789,0.560391,-0.0498995,-0.161657,-0.0176425,-0.204036,0.11487
"1243",3.27886,0.639271,-0.0668761,-0.075138,-0.0417319,0.0178973,0.109791
"1244",3.37324,0.523418,-0.0134079,-0.14854,-0.0441855,-0.232726,0.110038
"1245",3.33163,0.614663,-0.0766694,-0.0382545,-0.0212956,-0.143081,0.116689
"1246",3.34097,0.583352,-0.043434,-0.0105654,-0.0406993,-0.0501357,0.108918
"1247",3.33551,0.644992,-0.0815924,-0.0356827,-0.084576,-0.144614,0.105175
"1248",3.41622,0.471081,-0.0890962,-0.0531568,-0.0754474,-0.0401255,0.110881
"1249",3.33941,0.587328,-0.00266171,-0.0444551,-0.0605986,-0.101649,0.10888
"1250",3.32926,0.559633,-0.010024,-0.0807735,-0.0157336,0.319251,0.108825
"1251",3.36689,0.502272,-0.0366968,-0.133022,-0.0183732,-0.131444,0.114963
"1252",3.38112,0.460762,-0.0217322,-0.199502,-0.0686855,-0.0707808,0.114526
"1253",3.38379,0.48979,-0.0164122,-0.11505,-0.0460146,-0.0221798,0.107706
"1254",3.27483,0.728361,-0.0434985,-0.0218416,-0.0929788,-0.151669,0.106406
"1255",3.34741,0.696942,-0.0941048,0.0549561,-0.103116,-0.115088,0.111346
"1256",3.35773,0.556127,-0.0874421,-0.110961,-0.0260364,-0.0861866,0.114283
"1257",3.33269,0.755545,-0.0146933,-0.1401,-0.0607172,-0.1722,0.111435
"1258",3.45078,0.511049,-0.00763353,-0.194655,-0.0380365,-0.0350845,0.110662
"1259",3.3364,0.597779,0.0578511,-0.16489,-0.0657167,-0.195031,0.109204
"1260",3.34485,0.620709,-0.0571734,0.000671615,-0.0825991,-0.0477717,0.114512
"1261",3.36051,0.605593,-0.0914358,0.0387384,-0.0730557,0.0431072,0.110593
"1262",3.34945,0.598678,-0.0276879,-0.0381132,-0.116071,-0.105877,0.111355
