"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma"
"346",3.90382,0.311767,0.409258,-0.137812,0.224696,-0.710626,0.12656
"347",3.7606,0.509987,0.333853,-0.0269033,0.232066,-0.570763,0.128643
"348",3.66883,0.524715,0.329688,-0.0368628,0.21767,-0.529953,0.12587
"349",3.91214,0.265362,0.361913,-0.116973,0.276024,-0.669196,0.128557
"350",4.03973,0.278371,0.35228,0.0371769,0.203772,-0.839071,0.128988
"351",3.76026,0.409815,0.431756,-0.222174,0.192123,-0.589233,0.132738
"352",3.76507,0.401531,0.349084,-0.128463,0.22619,-0.585062,0.123635
"353",3.86427,0.346475,0.341451,-0.0823017,0.237574,-0.668309,0.125973
"354",3.89814,0.260225,0.384428,-0.0935425,0.218709,-0.701139,0.123226
"355",3.83982,0.451491,0.344393,-0.161008,0.270083,-0.643829,0.127163
"356",3.82694,0.323217,0.376101,-0.131244,0.225438,-0.645315,0.128052
"357",3.73964,0.408505,0.343594,0.0583091,0.260877,-0.531001,0.128018
"358",3.99809,0.180662,0.368914,-0.179844,0.192305,-0.755108,0.126576
"359",3.81238,0.188251,0.364841,-0.178483,0.23691,-0.626082,0.128019
"360",3.99807,0.282409,0.449141,-0.303063,0.187273,-0.816582,0.12259
"361",3.80533,0.28731,0.28206,0.117101,0.241701,-0.578048,0.128862
"362",3.8684,0.309025,0.320839,0.0018994,0.242768,-0.658702,0.134411
"363",3.90671,0.289706,0.399983,-0.0846287,0.217794,-0.614061,0.13153
"364",3.81648,0.21268,0.314457,0.0249493,0.245963,-0.564424,0.122095
"365",3.69149,0.482904,0.281739,0.0415804,0.229389,-0.536915,0.123936
"366",3.77497,0.364564,0.323888,-0.074531,0.217217,-0.551653,0.12721
"367",3.96618,0.320262,0.268352,0.101115,0.353426,-0.760643,0.136861
"368",3.80931,0.458521,0.368471,-0.176311,0.262223,-0.58421,0.123114
"369",3.91259,0.326982,0.30917,0.0400778,0.263665,-0.682648,0.12155
"370",3.99484,0.18536,0.295006,0.0730227,0.301523,-0.758102,0.125552
"371",3.95348,0.145768,0.333176,-0.0916261,0.223466,-0.742401,0.124456
"372",3.67819,0.514351,0.334309,-0.123347,0.2208,-0.523402,0.122386
"373",3.86209,0.342286,0.332927,-0.00218022,0.246434,-0.604647,0.126068
"374",3.82065,0.288723,0.287499,0.0997,0.254511,-0.667151,0.123953
"375",3.92348,0.460748,0.433087,-0.147888,0.195057,-0.711987,0.123667
"376",3.806,0.379941,0.38153,-0.20015,0.28146,-0.520585,0.124127
"377",3.73353,0.3188,0.347473,-0.126102,0.234154,-0.506967,0.127199
"378",3.91032,0.157987,0.385993,0.0646975,0.192604,-0.654449,0.122877
"379",3.77098,0.389586,0.327799,-0.0834685,0.246695,-0.574356,0.127964
"380",3.79062,0.394008,0.330761,-0.153674,0.173115,-0.573578,0.128368
"381",3.98973,0.228044,0.360681,-0.024502,0.228004,-0.842808,0.117156
"382",3.79088,0.324316,0.40301,-0.144636,0.204869,-0.594489,0.119921
"383",3.86094,0.271872,0.345239,0.0419186,0.252879,-0.661961,0.126247
"384",3.82366,0.299828,0.418228,-0.0823196,0.2492,-0.61206,0.123598
"385",3.84738,0.310459,0.292499,0.00348956,0.282201,-0.67027,0.129086
"386",3.87522,0.380487,0.372223,-0.0176212,0.192718,-0.719005,0.131746
"387",3.88923,0.402418,0.333358,0.0530118,0.251431,-0.717835,0.122281
"388",3.84392,0.338349,0.346656,-0.0372929,0.182562,-0.590761,0.127472
"389",3.67424,0.380498,0.387432,-0.113101,0.248526,-0.522912,0.12471
"390",3.91334,0.317561,0.395416,-0.048964,0.220573,-0.675845,0.11769
"391",3.93452,0.23451,0.324013,-0.0168365,0.221183,-0.655299,0.128197
"392",3.84024,0.353587,0.376188,-0.15482,0.192895,-0.630632,0.130149
"393",3.88844,0.152495,0.456952,-0.235181,0.258497,-0.710072,0.131768
"394",3.92228,0.297693,0.449278,-0.203636,0.20822,-0.7774,0.125172
"395",3.93217,0.104112,0.36635,-0.103179,0.193141,-0.662703,0.127321
"396",3.76087,0.363078,0.344425,-0.0625496,0.228305,-0.543172,0.124798
"397",3.79957,0.264186,0.433901,-0.191592,0.256073,-0.623346,0.125416
"398",3.88627,0.403405,0.432793,-0.0584631,0.194962,-0.703274,0.124447
"399",3.794,0.403014,0.389105,-0.0874386,0.222027,-0.59813,0.126537
"400",3.8838,0.2103,0.34536,-0.00189503,0.201936,-0.647234,0.124506
"401",4.00523,0.110771,0.374749,-0.206514,0.238545,-0.712262,0.124677
"402",3.72085,0.417749,0.386332,-0.0962328,0.153649,-0.53358,0.134638
"403",3.85656,0.378242,0.434646,-0.147087,0.203085,-0.654588,0.127369
"404",3.96933,0.13774,0.375863,-0.0993846,0.209215,-0.782079,0.134303
"405",3.82634,0.375563,0.339165,-0.0622767,0.173526,-0.693846,0.131224
"406",3.92591,0.243938,0.374033,-0.00856659,0.250888,-0.769982,0.127971
"407",3.81405,0.385956,0.371008,-0.132208,0.205237,-0.603288,0.130421
"408",3.6487,0.504151,0.370234,-0.147049,0.262942,-0.462756,0.129718
"409",3.85241,0.374164,0.319258,-0.0519282,0.220787,-0.716643,0.12535
"410",3.79404,0.490452,0.362594,-0.02087,0.221323,-0.564311,0.12895
"411",4.0056,0.121974,0.3954,-0.0218607,0.160719,-0.765426,0.125575
"412",3.68825,0.440215,0.349745,-0.158199,0.221992,-0.51434,0.124423
"413",4.0124,0.276411,0.327835,0.112396,0.253381,-0.827232,0.129253
"414",3.76686,0.325313,0.359568,-0.0683663,0.137967,-0.582905,0.129165
"415",3.88599,0.212294,0.307614,-0.0611052,0.206577,-0.578458,0.120675
"416",3.92662,0.222962,0.384026,-0.117227,0.266736,-0.624892,0.128188
"417",3.70001,0.44291,0.342018,-0.0627763,0.186753,-0.539903,0.129749
"418",3.81378,0.362597,0.32771,-0.11713,0.283832,-0.640297,0.129215
"419",3.92136,0.265316,0.371152,-0.0638115,0.252847,-0.643771,0.127231
"420",3.89141,0.415837,0.399195,-0.101489,0.261669,-0.720873,0.12939
"421",3.86828,0.270593,0.379139,-0.0540248,0.214905,-0.566441,0.124089
"422",3.84266,0.26685,0.358822,-0.136363,0.184932,-0.658541,0.126566
"423",3.76173,0.322456,0.431524,-0.19915,0.231984,-0.538122,0.132638
"424",3.86971,0.494348,0.306218,-0.100314,0.224321,-0.658834,0.123208
"425",3.85999,0.264469,0.373693,-0.0947584,0.185915,-0.706866,0.124704
"426",3.84344,0.424519,0.334782,-0.0161037,0.23399,-0.571195,0.130461
"427",3.84495,0.384206,0.425905,-0.170386,0.197927,-0.689808,0.129945
"428",3.94737,0.236907,0.464253,-0.204128,0.267765,-0.746009,0.120302
"429",3.77532,0.31248,0.360097,-0.0341171,0.215315,-0.571705,0.126189
"430",3.87354,0.304744,0.33848,-0.0312448,0.237888,-0.59543,0.124872
"431",3.84006,0.207062,0.345046,-0.146761,0.270009,-0.574068,0.12962
"432",3.62367,0.552371,0.347649,-0.0495843,0.204046,-0.4267,0.126355
"433",3.89688,0.238087,0.399715,-0.0226811,0.237379,-0.675291,0.128691
"434",3.91218,0.311561,0.36653,-0.125516,0.186226,-0.740276,0.122026
"435",3.79184,0.35231,0.344844,-0.107168,0.259585,-0.607911,0.127087
"436",3.91362,0.347777,0.455154,-0.155927,0.170317,-0.739101,0.124791
"437",3.75579,0.30713,0.339963,-0.133709,0.201537,-0.489315,0.127082
"438",3.89856,0.310823,0.368173,-0.0221462,0.199937,-0.720136,0.119637
"439",3.82738,0.355484,0.384916,-0.206861,0.257367,-0.673396,0.130689
"440",3.90635,0.264165,0.390322,-0.129483,0.217902,-0.694908,0.123527
"441",3.83233,0.27023,0.435524,-0.112697,0.217463,-0.675126,0.125433
"442",3.84682,0.253533,0.390066,-0.115582,0.20774,-0.626148,0.122604
"443",3.87582,0.381951,0.311726,0.0388356,0.277003,-0.664544,0.125205
"444",3.86927,0.309838,0.337385,-0.157631,0.277119,-0.630777,0.131694
"445",3.71964,0.439218,0.42898,-0.163181,0.195813,-0.536789,0.131334
"446",3.84211,0.405246,0.454573,-0.156993,0.157547,-0.682728,0.123166
"447",3.80829,0.339763,0.152266,0.132629,0.320001,-0.549486,0.120935
"448",3.7938,0.326827,0.309884,-0.0124883,0.199468,-0.580514,0.124589
"449",3.83982,0.359035,0.355509,-0.220526,0.220465,-0.604165,0.13221
"450",3.91244,0.315928,0.312369,-0.130705,0.254274,-0.751181,0.118212
"451",3.91738,0.23861,0.312218,0.014409,0.237395,-0.676943,0.118806
"452",3.92075,0.365914,0.358397,-0.0266984,0.233907,-0.784664,0.125025
"453",3.86648,0.355838,0.320659,-0.0126361,0.291656,-0.591091,0.123572
"454",3.84691,0.309736,0.399628,-0.114627,0.209584,-0.694447,0.124822
"455",3.81411,0.337082,0.296916,0.0429941,0.200827,-0.612923,0.132497
"456",3.79781,0.461593,0.393115,-0.158267,0.214363,-0.64631,0.130946
"457",4.00487,0.424459,0.358438,0.0387757,0.25373,-0.840225,0.124087
"458",3.88774,0.214887,0.378234,-0.128236,0.216978,-0.659207,0.128435
"459",3.64669,0.436852,0.313459,0.0640567,0.224254,-0.535427,0.122997
"460",3.84659,0.308407,0.294228,-0.0805724,0.172098,-0.589415,0.122791
"461",3.88415,0.261454,0.395728,-0.102474,0.233652,-0.671457,0.122699
"462",3.89398,0.355875,0.367186,0.037497,0.224264,-0.727058,0.125977
"463",3.89746,0.28705,0.395308,-0.106045,0.191038,-0.69422,0.127047
"464",3.93319,0.212213,0.35778,0.008696,0.30204,-0.702211,0.125226
"465",3.80035,0.355223,0.317,-0.0529449,0.224547,-0.594773,0.130427
"466",3.93157,0.234629,0.318948,-0.0698899,0.203882,-0.626688,0.139261
"467",3.79599,0.300053,0.303841,0.0739344,0.248602,-0.539069,0.1278
"468",3.88929,0.27713,0.330823,0.00521034,0.242946,-0.777564,0.125083
"469",3.76214,0.311158,0.341088,-0.0168162,0.255833,-0.597452,0.127569
"470",3.90188,0.33013,0.390714,-0.161298,0.200503,-0.643413,0.125034
"471",3.87843,0.289707,0.381678,-0.232908,0.196034,-0.662597,0.126018
"472",3.84642,0.335302,0.299054,0.0285992,0.252468,-0.609653,0.124797
"473",3.8546,0.396516,0.314292,0.0661553,0.230165,-0.689994,0.126038
"474",3.87274,0.378193,0.336232,0.0219579,0.226639,-0.715278,0.132927
"475",3.90241,0.309339,0.313853,-0.0735804,0.28259,-0.675312,0.132671
"476",3.79837,0.361374,0.356029,-0.0725515,0.267472,-0.56311,0.130353
"477",3.81602,0.315266,0.418368,-0.217957,0.178142,-0.649142,0.121039
