"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logLik[4652]",-4.33335980666667,0.0403665844495506,-4.41001625,-4.361955,-4.33336,-4.3051675,-4.25493025,1.01295885105971,180
"logLik[4653]",-5.58497274666667,0.973623993411019,-8.03962425,-6.04624,-5.333285,-4.878725,-4.45758325,1.00036248072373,1500
"logLik[4654]",-4.37250895333333,0.0423563563398232,-4.45214525,-4.4012075,-4.372475,-4.3428425,-4.28852775,1.01436079463044,170
"logLik[4655]",-4.44002728666667,0.0455715775320209,-4.528114,-4.4707175,-4.439935,-4.4089975,-4.35238225,1.01474593705225,170
"logLik[4656]",-4.84790726,0.0186079578484384,-4.885135,-4.860875,-4.847595,-4.834645,-4.81313425,1.01179747683316,190
"logLik[4657]",-5.06478348,0.99969293497516,-7.6097665,-5.48898,-4.77249,-4.3549275,-3.98441525,1.00449843170826,860
"logLik[4658]",-5.02330082666667,0.968185557953848,-7.63500875,-5.3813225,-4.73643,-4.3559275,-3.99220175,1.00138937807495,1500
"logLik[4659]",-5.28474826,1.05520832538,-8.188334,-5.680635,-4.96952,-4.5481375,-4.155869,1.00125931629178,1500
"logLik[4660]",-5.04002538,0.928403983382322,-7.51420975,-5.4080825,-4.771015,-4.383235,-3.9959885,1.00037065611575,1500
"logLik[4661]",-4.28165331333333,0.05711484567331,-4.39434775,-4.320035,-4.28012,-4.2440175,-4.1724705,1.01502354938501,160
"logLik[4662]",-5.11154169333333,1.06372607098375,-7.9909455,-5.541395,-4.79671,-4.3670675,-4.00167225,1.00439397409001,460
"logLik[4663]",-4.69855272,0.00724914176799674,-4.71739775,-4.70234,-4.69692,-4.69319,-4.6893085,1.06098382190429,62
"logLik[4664]",-5.0090703,0.956752075169008,-7.50609725,-5.40618,-4.72954,-4.34348,-3.92531275,1.00445925357041,1500
"logLik[4665]",-5.3086429,1.02960426582945,-8.13614675,-5.6796925,-5.026135,-4.589745,-4.21931975,1.00204747334212,980
