,mean,50%,2.50%,97.50%,Rhat,n.eff,PN,PP
loglik[4487],-5.49217136,-5.484515,-5.607057,-5.4145505,1.018170861,390,1,0
loglik[4489],-4.39048706,-4.38788,-4.53289075,-4.24450575,1.00233109,860,1,0
loglik[4490],-5.3654838,-5.35456,-5.79227925,-4.9708035,1.018647029,460,1,0
loglik[4494],-4.96294656,-4.959205,-5.0618505,-4.87887625,1.006467761,540,1,0
loglik[4497],-4.887934387,-4.88204,-5.1416705,-4.6644185,1.015593758,440,1,0
loglik[4502],-4.404671687,-4.40207,-4.54707075,-4.25869575,1.002331382,860,1,0
loglik[4504],-4.910850893,-4.908035,-4.9924005,-4.8377475,1.00276982,720,1,0
loglik[4506],-4.897883327,-4.891165,-5.15430325,-4.670764,1.015745804,440,1,0
loglik[4512],-4.238747813,-4.237595,-4.3603575,-4.1079585,1.013229888,150,1,0
loglik[4513],-3.877659847,-3.880055,-4.004592,-3.74558625,1.014472393,200,1,0
loglik[4514],-3.946979433,-3.9499,-4.07134075,-3.819131,1.013481455,200,1,0
loglik[4517],-5.38536358,-5.383635,-5.398958,-5.38203,1.015115146,440,1,0
loglik[4518],-4.238587973,-4.23811,-4.3696145,-4.09818925,1.016669262,120,1,0
loglik[4519],-6.980415267,-6.973065,-7.23948025,-6.760568,1.007971723,260,1,0
loglik[4527],-7.775585513,-7.75967,-8.224034,-7.40324925,1.022177063,100,1,0
loglik[4530],-3.753913747,-3.7557,-3.93934625,-3.56897275,1.028754121,120,1,0
loglik[4535],-3.896511967,-3.897005,-4.0393265,-3.75251125,1.019769639,160,1,0
loglik[4540],-4.69613926,-4.692645,-4.719977,-4.68889,1.045939814,99,1,0
loglik[4541],-3.904199987,-3.90666,-4.036868,-3.7680305,1.016562357,180,1,0
loglik[4544],-5.463472147,-5.459465,-5.528511,-5.4163985,1.007748678,280,1,0
loglik[4546],-4.061058167,-4.06152,-4.17589875,-3.9418195,1.008748713,230,1,0
loglik[4547],-9.810090107,-9.784735,-10.63232,-9.0784585,1.021943727,150,1,0
loglik[4548],-4.77770532,-4.776375,-4.82483625,-4.7354835,1.011552449,180,1,0
loglik[4552],-4.110409347,-4.110895,-4.2250185,-3.99030725,1.008785203,230,1,0
loglik[4556],-3.79012144,-3.790895,-3.95687725,-3.6286835,1.024715922,140,1,0
loglik[4558],-3.792100913,-3.7922,-3.938942,-3.64444975,1.020816126,160,1,0
loglik[4562],-4.189396713,-4.18862,-4.31025575,-4.06052475,1.012561284,160,1,0
loglik[4563],-4.693693813,-4.691225,-4.7120735,-4.68888,1.087494366,68,1,0
loglik[4568],-5.389300207,-5.38653,-5.41254425,-5.38204,1.018120589,160,1,0
loglik[4571],-4.723422013,-4.72339,-5.016014,-4.43773925,1.033933858,80,1,0
loglik[4572],-4.712630653,-4.711335,-4.7404,-4.69292475,1.019796271,160,1,0
loglik[4574],-5.043561367,-5.040425,-5.2239845,-4.88762075,1.037360364,74,1,0
loglik[4576],-5.452622527,-5.449605,-5.510501,-5.411217,1.008381034,240,1,0
loglik[4577],-7.140040053,-7.132915,-7.4385925,-6.901734,1.017293159,120,1,0
loglik[4578],-6.981727073,-6.97218,-7.263102,-6.75067375,1.019950376,110,1,0
loglik[4579],-5.974218947,-5.970295,-6.0905155,-5.8883525,1.016702195,120,1,0
loglik[4582],-4.381346007,-4.38193,-4.53153725,-4.2299025,1.020555903,100,1,0
loglik[4584],-10.84084479,-10.79195,-12.2139475,-9.67391525,1.025960447,97,1,0
loglik[4587],-4.821430727,-4.820165,-4.885076,-4.7642185,1.018639074,110,1,0
loglik[4588],-3.84716076,-3.84726,-3.994002,-3.69950975,1.020816174,160,1,0
loglik[4595],-5.5020289,-5.497805,-5.58099275,-5.44243425,1.007685994,280,1,0
loglik[4598],-5.939342673,-5.93522,-6.04644675,-5.8623055,1.017231616,120,1,0
loglik[4601],-4.76133162,-4.76044,-4.8039975,-4.72434275,1.010436448,190,1,0
loglik[4603],-5.390315073,-5.386605,-5.419687,-5.38203475,1.055900336,65,1,0
loglik[4604],-4.43379316,-4.43526,-4.630409,-4.243167,1.02699603,88,1,0
loglik[4605],-4.417553847,-4.41848,-4.5880355,-4.2465055,1.024047912,95,1,0
loglik[4606],-11.51856607,-11.49265,-12.50445,-10.65729,1.019180278,110,1,0
loglik[4610],-11.71417122,-11.66925,-12.99752,-10.591655,1.023993831,97,1,0
loglik[4619],-4.803504493,-4.801085,-4.8541005,-4.76509325,1.016568102,150,1,0
loglik[4621],-11.73796887,-11.7588,-12.57005,-10.8450475,1.011449506,200,1,0
loglik[4622],-4.14102762,-4.13818,-4.250443,-4.041826,1.014368465,150,1,0
loglik[4630],-12.39388667,-12.41245,-13.18616,-11.547235,1.012228333,170,1,0
loglik[4633],-4.088560207,-4.088385,-4.1965665,-3.98643525,1.014086787,150,1,0
loglik[4635],-12.2360696,-12.24895,-12.96513,-11.4459325,1.012987144,160,1,0
loglik[4636],-4.784250033,-4.78244,-4.82765075,-4.7492885,1.017353431,140,1,0
loglik[4642],-4.78259578,-4.781565,-4.82519125,-4.74812,1.016428683,140,1,0
loglik[4647],-4.414288873,-4.40695,-4.58080875,-4.2731375,1.011737259,240,1,0
loglik[4652],-4.818027067,-4.81556,-4.8709305,-4.77747325,1.016290972,150,1,0
loglik[4655],-7.377215907,-7.37436,-7.61339525,-7.14892675,1.013955537,150,1,0
loglik[4656],-4.787977153,-4.786115,-4.83191975,-4.75258,1.017323988,140,1,0
loglik[4658],-4.752328073,-4.751105,-4.78893125,-4.7222725,1.012722629,160,1,0
loglik[4659],-4.101545253,-4.099155,-4.2108155,-4.00236725,1.014705406,140,1,0
loglik[4660],-4.767655587,-4.766155,-4.80855525,-4.73600175,1.017674658,140,1,0
loglik[4664],-4.032451453,-4.03256,-4.13866525,-3.92881675,1.013562583,150,1,0
loglik[4667],-4.062063047,-4.062055,-4.1703435,-3.960541,1.014299712,150,1,0
loglik[4668],-7.791594307,-7.788195,-8.106792,-7.50246475,1.012615115,160,1,0
loglik[4670],-4.062063047,-4.062055,-4.1703435,-3.960541,1.014299712,150,1,0
loglik[4671],-4.06881898,-4.068925,-4.17503,-3.965182,1.01356377,150,1,0
loglik[4679],-6.13035562,-6.127685,-6.24687925,-6.02398,1.013946936,150,1,0
loglik[4681],-4.170639173,-4.16678,-4.28811575,-4.07007975,1.013782561,150,1,0
loglik[4682],-4.753633947,-4.752755,-4.79002,-4.723768,1.014362154,150,1,0
loglik[4685],-4.123651573,-4.123475,-4.2316565,-4.02152525,1.014086725,150,1,0
loglik[4691],-4.771089547,-4.76931,-4.8120755,-4.7385285,1.017729488,140,1,0
loglik[4692],-4.05894832,-4.05867,-4.165682,-3.9542545,1.013267661,150,1,0
loglik[4695],-4.091674733,-4.09025,-4.19954225,-3.99259375,1.014676317,140,1,0
loglik[4700],-4.049077813,-4.049085,-4.15553575,-3.94445825,1.013035173,160,1,0
loglik[4708],-5.91258858,-5.91228,-5.98712475,-5.84510475,1.011888304,170,1,0
loglik[4719],-4.009595647,-4.0084,-4.1214895,-3.90119675,1.011960601,170,1,0
loglik[4724],-4.012710147,-4.012715,-4.119171,-3.90808825,1.01303484,160,1,0
loglik[4725],-4.167524767,-4.164805,-4.27598825,-4.0683685,1.014512501,150,1,0
loglik[4730],-4.76181262,-4.76082,-4.80013375,-4.729816,1.013720242,150,1,0
loglik[4731],-4.01946628,-4.018355,-4.1293965,-3.91190325,1.012246363,170,1,0
loglik[4734],-7.669561053,-7.667535,-7.9759375,-7.382613,1.011879046,170,1,0
loglik[4740],-4.727742207,-4.72576,-4.76325975,-4.70269425,1.009677937,220,1,0
loglik[4744],-4.049077813,-4.049085,-4.15553575,-3.94445825,1.013035173,160,1,0
loglik[4749],-4.79692532,-4.79448,-4.847248,-4.7593575,1.016244846,160,1,0
loglik[4753],-3.955851773,-3.95376,-4.08505675,-3.83655025,1.010424373,220,1,0
loglik[4755],-4.150898153,-4.14788,-4.2634815,-4.050248,1.014194559,150,1,0
loglik[4762],-4.744654953,-4.743515,-4.77889125,-4.7164895,1.013079343,150,1,0
loglik[4765],-3.943616293,-3.9416,-4.05799575,-3.83516875,1.011077339,180,1,0
loglik[4767],-11.5557636,-11.57405,-12.4263375,-10.6579425,1.011664541,210,1,0
loglik[4770],-4.37041564,-4.364635,-4.5157,-4.24981475,1.011677311,200,1,0
loglik[4772],-3.992969013,-3.992225,-4.1007465,-3.88748375,1.012522713,160,1,0
loglik[4773],-3.999725027,-3.99835,-4.113934,-3.89101675,1.011668867,170,1,0
loglik[4774],-5.420165067,-5.41853,-5.455574,-5.39392075,1.015068189,170,1,0
loglik[4782],-4.0984307,-4.098425,-4.2067135,-3.996911,1.014299694,150,1,0
loglik[4784],-4.7326862,-4.730725,-4.76809875,-4.706479,1.009938399,200,1,0
loglik[4785],-9.08329748,-9.07629,-9.53016225,-8.67141175,1.013088604,160,1,0
loglik[4788],-4.724508613,-4.722995,-4.755511,-4.70189075,1.011526857,180,1,0
loglik[4790],-11.43509393,-11.44925,-12.0927075,-10.7256525,1.012622884,160,1,0
loglik[4795],-4.76181262,-4.76082,-4.80013375,-4.729816,1.013720242,150,1,0
loglik[4797],-5.3981985,-5.39709,-5.42059625,-5.38308475,1.018053505,180,1,0
loglik[4798],-4.715846,-4.713925,-4.74499825,-4.69605425,1.009679889,210,1,0
loglik[4800],-3.943616293,-3.9416,-4.05799575,-3.83516875,1.011077339,180,1,0
loglik[4804],-4.760987247,-4.75965,-4.799641,-4.73066475,1.017307042,140,1,0
loglik[4805],-4.75676696,-4.75578,-4.7939185,-4.726385,1.014904376,140,1,0
loglik[4813],-10.28642835,-10.2979,-10.835215,-9.70349375,1.012427999,160,1,0
loglik[4816],-4.7805861,-4.779075,-4.82395525,-4.7465265,1.01730547,140,1,0
loglik[4821],-7.42247246,-7.418185,-7.671381,-7.18576875,1.013922029,150,1,0
loglik[4822],-4.02258086,-4.022305,-4.12931675,-3.91788975,1.013267795,150,1,0
loglik[4823],-3.96572234,-3.96334,-4.092746,-3.848038,1.010460511,210,1,0
loglik[4824],-4.7699806,-4.768935,-4.810256,-4.73781475,1.016679563,140,1,0
loglik[4825],-4.744654953,-4.743515,-4.77889125,-4.7164895,1.013079343,150,1,0
loglik[4828],-4.0984307,-4.098425,-4.2067135,-3.996911,1.014299694,150,1,0
loglik[4829],-5.428047413,-5.42633,-5.466699,-5.3983355,1.014878944,160,1,0
loglik[4836],-4.745513347,-4.7445,-4.780097,-4.7178155,1.015105178,140,1,0
loglik[4838],-4.212486647,-4.20964,-4.321903,-4.113286,1.014369042,150,1,0
loglik[4839],-4.091674733,-4.09025,-4.19954225,-3.99259375,1.014676317,140,1,0
loglik[4841],-5.456388,-5.45477,-5.5092055,-5.41406675,1.012281678,180,1,0
loglik[4848],-4.08180424,-4.08121,-4.1892245,-3.98255475,1.014598133,140,1,0
loglik[4849],-5.420165067,-5.41853,-5.455574,-5.39392075,1.015068189,170,1,0
loglik[4850],-4.23222762,-4.2292,-4.34788925,-4.131329,1.013996607,150,1,0
loglik[4856],-4.049077813,-4.049085,-4.15553575,-3.94445825,1.013035173,160,1,0
loglik[4857],-5.41605922,-5.415065,-5.44831225,-5.3915435,1.015257513,170,1,0
loglik[4859],-4.078689673,-4.078405,-4.185073,-3.97585,1.013839025,150,1,0
loglik[4863],-4.08180424,-4.08121,-4.1892245,-3.98255475,1.014598133,140,1,0
loglik[4864],-4.7493057,-4.747945,-4.78599625,-4.71950025,1.012359888,160,1,0
loglik[4865],-7.178417913,-7.17998,-7.384079,-6.976822,1.013430274,150,1,0
loglik[4868],-10.47710207,-10.4754,-11.1780725,-9.795434,1.010776827,210,1,0
loglik[4876],-4.91023732,-4.90495,-5.00588925,-4.83681075,1.012076752,260,1,0
loglik[4879],-5.036134473,-5.02261,-5.42950475,-4.6909,1.015272649,460,1,0
loglik[4883],-5.905064267,-5.90493,-5.981646,-5.8352835,1.012402696,190,1,0
loglik[4884],-4.874822053,-4.870455,-4.95508225,-4.81507025,1.012304883,220,1,0
loglik[4888],-4.364936153,-4.35861,-4.51915675,-4.23708025,1.011604123,210,1,0
loglik[4896],-6.473165067,-6.47462,-6.611298,-6.3354955,1.012025766,170,1,0
loglik[4898],-4.212486647,-4.20964,-4.321903,-4.113286,1.014369042,150,1,0
loglik[4906],-4.8716781,-4.867165,-4.9546245,-4.8083895,1.012154569,240,1,0
loglik[4908],-4.39766248,-4.39051,-4.570007,-4.25055375,1.011851073,240,1,0
loglik[4909],-4.229862707,-4.22543,-4.35945175,-4.12002125,1.01249035,170,1,0
loglik[4910],-4.27921552,-4.27379,-4.418144,-4.1621405,1.011812134,190,1,0
loglik[4911],-4.368050627,-4.36125,-4.5307895,-4.2292615,1.011691369,230,1,0
loglik[4920],-4.29584206,-4.291175,-4.431111,-4.1806245,1.012024052,180,1,0
loglik[4921],-4.3550654,-4.34901,-4.506336,-4.22995075,1.011612974,210,1,0
loglik[4922],-4.246489267,-4.24225,-4.37051275,-4.14120225,1.012888515,160,1,0
loglik[4923],-4.909056287,-4.903785,-5.001188,-4.83857375,1.012041229,250,1,0
loglik[4928],-4.216877573,-4.21334,-4.336353,-4.116556,1.013558308,150,1,0
loglik[4931],-4.737079893,-4.736085,-4.7694905,-4.71124175,1.01343376,150,1,0
loglik[4937],-4.091674733,-4.09025,-4.19954225,-3.99259375,1.014676317,140,1,0
loglik[4939],-4.808924367,-4.80609,-4.864623,-4.76729225,1.015139285,170,1,0
loglik[4943],-6.296222007,-6.294215,-6.4537915,-6.16029425,1.013796511,230,1,0
loglik[4945],-11.3158404,-11.3313,-11.9882025,-10.5989125,1.012227151,170,1,0
loglik[4947],-4.190380533,-4.18651,-4.30979275,-4.089352,1.013330497,160,1,0
loglik[4949],-4.7930468,-4.790765,-4.84273625,-4.75636375,1.016592214,150,1,0
loglik[4950],-4.318697827,-4.312645,-4.469966,-4.19358075,1.011612362,210,1,0
loglik[4951],-4.276100967,-4.2711,-4.40894525,-4.1647345,1.012315443,170,1,0
loglik[4956],-4.23222762,-4.2292,-4.34788925,-4.131329,1.013996607,150,1,0
loglik[4959],-5.401478993,-5.40043,-5.42660775,-5.38384275,1.016882133,170,1,0
loglik[4961],-4.82655366,-4.82401,-4.88164375,-4.78461075,1.015683524,160,1,0
loglik[4964],-4.276100967,-4.2711,-4.40894525,-4.1647345,1.012315443,170,1,0
loglik[4978],-4.19713648,-4.19411,-4.31279925,-4.096239,1.013997286,150,1,0
loglik[4980],-4.328568333,-4.32224,-4.48278675,-4.20071025,1.011603928,210,1,0
loglik[4981],-10.18975545,-10.20125,-10.750285,-9.59684375,1.012023468,170,1,0
loglik[4983],-4.210121573,-4.205885,-4.33414275,-4.104837,1.012888018,160,1,0
loglik[4987],-4.121286553,-4.11866,-4.22994825,-4.021455,1.014619647,140,1,0
loglik[4995],-4.167524767,-4.164805,-4.27598825,-4.0683685,1.014512501,150,1,0
loglik[5003],-4.79692532,-4.79448,-4.847248,-4.7593575,1.016244846,160,1,0
loglik[5021],-4.10082898,-4.10186,-4.268421,-3.9384255,1.022370235,200,1,0
loglik[5022],-5.39050076,-5.386935,-5.41860925,-5.38204,1.014101757,460,1,0
loglik[5035],-4.72852802,-4.7248,-4.7842725,-4.69348425,1.033819283,140,1,0
loglik[5037],-4.845723307,-4.84449,-4.92270575,-4.7794585,1.00160268,1500,1,0
loglik[5040],-4.15639878,-4.15743,-4.323991,-3.9939955,1.022370073,200,1,0
loglik[5043],-4.909731527,-4.909605,-5.005507,-4.82748375,1.000846479,1500,1,0
loglik[5044],-5.821450493,-5.81017,-5.91972475,-5.78754,1.053831136,82,1,0
loglik[5053],-4.93158972,-4.93159,-5.0278705,-4.84712,1.000584247,1500,1,0
loglik[5058],-4.04316256,-4.043875,-4.22285075,-3.8668665,1.028801707,150,1,0
loglik[5061],-5.4038283,-5.39927,-5.44732425,-5.38247475,1.019490836,210,1,0
loglik[5064],-4.886235967,-4.885205,-4.9697815,-4.81273325,1.001524586,1500,1,0
loglik[5065],-3.98534186,-3.98477,-4.17031625,-3.80462175,1.031702323,130,1,0
loglik[5069],-4.590992773,-4.592555,-4.8013015,-4.39172375,1.005968305,400,1,0
loglik[5072],-5.7965767,-5.79128,-5.831231,-5.78750475,1.012652463,1500,1,0
loglik[5075],-5.390242393,-5.38682,-5.41704675,-5.38204,1.010686295,650,1,0
loglik[5082],-6.566397407,-6.558615,-6.751138,-6.414356,1.051257713,62,1,0
loglik[5093],-5.404969533,-5.40206,-5.4365775,-5.385328,1.067112245,48,1,0
loglik[5095],-5.39053008,-5.388525,-5.409863,-5.38212,1.073273684,46,1,0
loglik[5100],-8.976790367,-8.966705,-9.422502,-8.58353775,1.044988787,56,1,0
loglik[5101],-4.19121716,-4.194115,-4.311702,-4.0690745,1.042840217,68,1,0
loglik[5106],-4.76249142,-4.76157,-4.813223,-4.72048225,1.028601747,110,1,0
loglik[5107],-4.3853312,-4.384975,-4.504899,-4.2661285,1.037889127,62,1,0
loglik[5108],-4.200460767,-4.20353,-4.31988875,-4.08088025,1.043065179,66,1,0
loglik[5117],-4.34835724,-4.349375,-4.464441,-4.23148275,1.04048694,59,1,0
loglik[5121],-4.84044732,-4.83964,-4.8943165,-4.79101175,1.039333139,61,1,0
loglik[5122],-4.30213956,-4.30262,-4.41507725,-4.1871385,1.042701988,58,1,0
loglik[5124],-4.246678387,-4.249155,-4.36149575,-4.1322695,1.043612985,60,1,0
loglik[5126],-4.20970422,-4.212825,-4.32815825,-4.09227175,1.043254542,65,1,0
loglik[5128],-4.200460767,-4.20353,-4.31988875,-4.08088025,1.043065179,66,1,0
loglik[5129],-4.812393027,-4.812725,-4.86385625,-4.76703775,1.037969619,68,1,0
loglik[5130],-9.407022907,-9.38723,-10.014735,-8.884825,1.048130069,69,1,0
loglik[5135],-4.228191347,-4.231505,-4.34498825,-4.1121095,1.043518362,62,1,0
loglik[5136],-4.265165393,-4.266575,-4.37755675,-4.15063375,1.043517073,59,1,0
loglik[5138],-4.20970422,-4.212825,-4.32815825,-4.09227175,1.043254542,65,1,0
loglik[5142],-4.214006633,-4.217325,-4.330803,-4.09792425,1.043518218,62,1,0
loglik[5143],-4.394574867,-4.394845,-4.5150545,-4.27296575,1.037156387,63,1,0
loglik[5144],-4.320626593,-4.321235,-4.43424,-4.2067055,1.041970146,58,1,0
loglik[5145],-8.22016314,-8.21195,-8.58800275,-7.8944955,1.038658214,63,1,0
loglik[5149],-4.29719834,-4.29789,-4.410933,-4.18117425,1.042363227,58,1,0
loglik[5155],-6.74495774,-6.7349,-6.99893975,-6.536289,1.049713442,74,1,0
loglik[5157],-4.866408213,-4.86597,-4.9248905,-4.81271475,1.037885308,61,1,0
loglik[5158],-4.283652487,-4.284335,-4.39567825,-4.16919275,1.043216186,58,1,0
loglik[5161],-9.714247327,-9.700055,-10.257065,-9.2288565,1.043600875,57,1,0
loglik[5162],-4.200460767,-4.20353,-4.31988875,-4.08088025,1.043065179,66,1,0
loglik[5169],-4.237434887,-4.240095,-4.35373725,-4.1229585,1.043588448,61,1,0
loglik[5173],-4.408120707,-4.40818,-4.533864,-4.2809905,1.03482551,67,1,0
loglik[5176],-4.329870133,-4.33042,-4.44462375,-4.21322775,1.041526539,58,1,0
loglik[5186],-7.79240588,-7.778,-8.12844225,-7.49956075,1.049469223,62,1,0
loglik[5187],-4.583747893,-4.58186,-4.76245775,-4.41512025,1.021349517,110,1,0
loglik[5189],-4.214006633,-4.217325,-4.330803,-4.09792425,1.043518218,62,1,0
loglik[5192],-4.084597247,-4.087155,-4.2252955,-3.9416285,1.039253765,91,1,0
loglik[5194],-4.177032633,-4.17993,-4.297512,-4.0548945,1.042840523,68,1,0
loglik[5196],-4.352659467,-4.35258,-4.47071,-4.232464,1.039264606,60,1,0
loglik[5197],-4.204762967,-4.208375,-4.32110275,-4.08868075,1.043406007,63,1,0
loglik[5208],-4.795543,-4.795595,-4.8453565,-4.7520485,1.036280906,74,1,0
loglik[5215],-4.33417252,-4.335195,-4.450261,-4.21729275,1.040486359,59,1,0
loglik[5216],-4.361903173,-4.36135,-4.4815435,-4.24237475,1.038594668,61,1,0
loglik[5224],-4.28795494,-4.288435,-4.400892,-4.1729585,1.042702436,58,1,0
loglik[5234],-4.28795494,-4.288435,-4.400892,-4.1729585,1.042702436,58,1,0
loglik[5237],-4.186276087,-4.189345,-4.30569875,-4.06669025,1.043063488,66,1,0
loglik[5239],-4.38039028,-4.38066,-4.50086925,-4.25878575,1.03715565,63,1,0
loglik[5246],-4.28795494,-4.288435,-4.400892,-4.1729585,1.042702436,58,1,0
loglik[5249],-4.250980873,-4.252385,-4.3633715,-4.136449,1.043515638,59,1,0
loglik[5252],-4.33417252,-4.335195,-4.450261,-4.21729275,1.040486359,59,1,0
loglik[5258],-4.28795494,-4.288435,-4.400892,-4.1729585,1.042702436,58,1,0
loglik[5260],-4.33417252,-4.335195,-4.450261,-4.21729275,1.040486359,59,1,0
loglik[5263],-4.945946293,-4.94359,-5.03470025,-4.86725525,1.025173841,90,1,0
loglik[5264],-4.195519613,-4.19864,-4.31397825,-4.0780865,1.043254126,65,1,0
loglik[5269],-5.3875933,-5.38529,-5.4049195,-5.38204,1.014167329,160,1,0
loglik[5273],-4.81033164,-4.81039,-4.861246,-4.7658895,1.038176749,67,1,0
loglik[5275],-4.806554013,-4.806845,-4.857081,-4.76220825,1.037782251,68,1,0
loglik[5276],-4.140058453,-4.141685,-4.266445,-4.00939975,1.041646902,75,1,0
loglik[5281],-8.494492827,-8.48647,-8.87799025,-8.15695,1.047144977,55,1,0
loglik[5283],-4.32492906,-4.326015,-4.4398805,-4.20777475,1.041030366,59,1,0
loglik[5289],-4.38963364,-4.389955,-4.51240375,-4.2661065,1.036397084,65,1,0
loglik[5291],-4.29719834,-4.29789,-4.410933,-4.18117425,1.042363227,58,1,0
loglik[5296],-4.850919267,-4.85024,-4.90680975,-4.799443,1.038548793,61,1,0
loglik[5297],-8.04707792,-8.039015,-8.39894675,-7.7382,1.040273553,61,1,0
loglik[5298],-6.478024033,-6.473445,-6.6260555,-6.353949,1.047793733,54,1,0
loglik[5302],-5.080387373,-5.076775,-5.230975,-4.9486415,1.014189453,180,1,0
loglik[5304],-4.260224333,-4.261035,-4.3724605,-4.14635525,1.043391413,59,1,0
loglik[5309],-4.214006633,-4.217325,-4.330803,-4.09792425,1.043518218,62,1,0
loglik[5311],-4.34341622,-4.34383,-4.46030625,-4.22440625,1.039895782,60,1,0
loglik[5312],-4.78163208,-4.78105,-4.830725,-4.7380495,1.033629146,86,1,0
loglik[5314],-5.050769833,-5.04757,-5.186068,-4.930125,1.015560605,150,1,0
loglik[5316],-4.795543,-4.795595,-4.8453565,-4.7520485,1.036280906,74,1,0
loglik[5322],-4.855248133,-4.85482,-4.91177575,-4.80295075,1.038211407,61,1,0
loglik[5325],-4.177032633,-4.17993,-4.297512,-4.0548945,1.042840523,68,1,0
loglik[5327],-14.22366827,-14.1809,-15.54407,-13.0733275,1.04700274,74,1,0
loglik[5328],-4.250980873,-4.252385,-4.3633715,-4.136449,1.043515638,59,1,0
loglik[5330],-4.0938407,-4.096025,-4.232695,-3.95128275,1.039685678,88,1,0
loglik[5335],-5.389458353,-5.38752,-5.40776325,-5.38207,1.073900992,46,1,0
