"","b[1]","b[2]","b[3]","b[4]","b[5]","b[6]","sigma","phi","bpvalue"
"1170",3.74978,0.408671,0.340223,0.0486615,0.261279,-0.589478,0.119894,0.25243,0
"1171",3.89063,0.207572,0.319048,0.05198,0.266737,-0.59128,0.127233,0.281879,1
"1172",3.98129,0.335486,0.369282,-0.0732522,0.241333,-0.741029,0.125002,0.269418,0
"1173",3.8049,0.405692,0.384008,-0.023496,0.250151,-0.617772,0.126159,0.272075,1
"1174",3.80634,0.266907,0.382845,-0.0651725,0.228415,-0.565178,0.12803,0.268352,0
"1175",3.87397,0.307043,0.390354,-0.0308062,0.18894,-0.732238,0.131965,0.266046,0
"1176",3.94846,0.27906,0.44487,-0.110041,0.217083,-0.722723,0.125393,0.267506,1
"1177",3.93798,0.373603,0.401039,0.00671415,0.198716,-0.750592,0.126589,0.271993,1
"1178",4.01284,0.233371,0.351657,0.00740415,0.226133,-0.819805,0.120112,0.261348,1
"1179",3.93856,0.151841,0.398325,-0.164546,0.164624,-0.672087,0.13201,0.247394,0
"1180",3.76562,0.3691,0.472025,-0.168731,0.192478,-0.554323,0.121839,0.283438,1
"1181",3.79771,0.424158,0.412046,-0.0312426,0.213861,-0.604806,0.122121,0.289421,0
"1182",3.88491,0.345736,0.395065,-0.0342226,0.240065,-0.728535,0.128326,0.274734,1
"1183",3.77717,0.353868,0.356217,-0.146998,0.19946,-0.61178,0.128816,0.257453,1
"1184",3.78795,0.421878,0.406959,-0.0814681,0.168481,-0.663095,0.121769,0.27405,0
"1185",3.92595,0.337938,0.414571,-0.0957977,0.235773,-0.785617,0.126114,0.248626,1
"1186",3.81184,0.439171,0.296421,0.0190797,0.240562,-0.657125,0.131597,0.271038,0
"1187",4.00654,0.2464,0.315477,0.00509091,0.228545,-0.784159,0.129676,0.273232,1
"1188",3.84618,0.331972,0.356648,-0.0140902,0.236262,-0.615419,0.13051,0.270591,0
"1189",3.85667,0.363105,0.407603,-0.0752797,0.164357,-0.645368,0.127326,0.269042,0
"1190",3.80891,0.322395,0.375241,-0.178395,0.141128,-0.537718,0.128235,0.259077,1
"1191",3.8393,0.423057,0.444098,-0.113476,0.226562,-0.662149,0.123884,0.279075,0
"1192",3.79624,0.392373,0.379375,-0.0493033,0.211572,-0.59347,0.133757,0.269449,1
"1193",3.83455,0.299255,0.321001,0.0879291,0.237131,-0.698248,0.124444,0.26257,0
"1194",3.96653,0.199958,0.340743,0.0501643,0.204621,-0.75306,0.121685,0.287481,0
"1195",3.90804,0.354423,0.325527,-0.0700563,0.211102,-0.647702,0.128883,0.26413,0
"1196",4.00265,0.274622,0.390526,-0.0989761,0.195457,-0.795989,0.132568,0.280242,0
"1197",3.90767,0.159914,0.382342,-0.0287017,0.20193,-0.669032,0.125978,0.269173,1
"1198",3.79292,0.448168,0.344613,0.0265385,0.222232,-0.562048,0.12075,0.262043,1
"1199",3.9783,0.276521,0.283907,-0.00491836,0.202962,-0.783501,0.125841,0.270269,0
"1200",3.80101,0.403844,0.354568,-0.0657365,0.211111,-0.660395,0.126903,0.26935,1
"1201",3.91653,0.299032,0.36397,-0.116698,0.241597,-0.724585,0.130378,0.266729,1
"1202",3.816,0.375713,0.300197,0.0356502,0.211796,-0.611902,0.117732,0.261729,1
"1203",3.86203,0.224828,0.322082,-0.0110271,0.238937,-0.629039,0.126889,0.278809,1
"1204",3.71906,0.364341,0.391066,-0.0911754,0.233967,-0.527188,0.126844,0.27335,1
"1205",3.7711,0.37922,0.370225,-0.1475,0.199251,-0.619505,0.120378,0.264716,1
"1206",3.79447,0.289219,0.339415,0.152214,0.245936,-0.646662,0.133884,0.257282,1
"1207",3.72962,0.330159,0.357899,-0.00747039,0.250167,-0.560881,0.124627,0.27043,1
"1208",3.97348,0.308227,0.358009,-0.117583,0.238058,-0.693256,0.133135,0.256644,1
"1209",3.83273,0.281666,0.402989,-0.271775,0.220636,-0.628282,0.126508,0.271077,1
"1210",3.84088,0.354172,0.272368,0.0868786,0.284016,-0.627483,0.127037,0.270519,0
"1211",3.81523,0.376227,0.379339,-0.13906,0.195715,-0.597321,0.125318,0.280414,1
"1212",4.02383,0.199453,0.411294,-0.112773,0.208754,-0.804903,0.124483,0.272905,0
"1213",3.88477,0.307484,0.382802,-0.15171,0.223511,-0.68386,0.130398,0.268325,0
"1214",3.92892,0.331893,0.450049,-0.0444895,0.187939,-0.750506,0.121469,0.281903,1
"1215",3.9467,0.221492,0.38234,-0.00479808,0.20815,-0.741679,0.127374,0.255413,0
"1216",3.83206,0.293842,0.362341,-0.0665853,0.20144,-0.669845,0.121133,0.268978,1
"1217",3.90975,0.158065,0.367906,0.0132005,0.194928,-0.643156,0.122041,0.256171,1
"1218",3.82952,0.280606,0.311626,-0.0654163,0.15946,-0.623051,0.120776,0.264975,1
"1219",3.94247,0.348489,0.375421,0.0544665,0.209757,-0.763763,0.127857,0.263583,0
"1220",3.75231,0.437113,0.36739,-0.153079,0.227681,-0.636348,0.1273,0.28567,1
"1221",3.80866,0.28065,0.323818,-0.0603601,0.233722,-0.582553,0.119311,0.267669,1
"1222",3.84444,0.391181,0.424562,-0.0860709,0.166659,-0.634693,0.127751,0.256037,0
"1223",3.83921,0.363032,0.403373,-0.187949,0.134437,-0.676607,0.132242,0.272288,1
"1224",3.88711,0.27422,0.390744,-0.0935945,0.14971,-0.636443,0.131684,0.261642,1
"1225",3.90747,0.353708,0.363203,-0.119129,0.247685,-0.730145,0.128464,0.259787,0
"1226",3.92747,0.355904,0.46207,-0.106837,0.227755,-0.819439,0.128702,0.267875,0
"1227",3.99991,0.333986,0.356005,0.0189583,0.235974,-0.849477,0.12768,0.253453,1
"1228",3.87802,0.331046,0.390116,-0.0836594,0.177008,-0.680657,0.127692,0.273526,1
"1229",3.78737,0.470141,0.289792,-0.0811528,0.254802,-0.650537,0.1286,0.246577,0
"1230",3.75026,0.428147,0.349095,-0.0378725,0.24644,-0.570922,0.128321,0.262809,1
"1231",3.79854,0.399679,0.3537,-0.157262,0.166325,-0.572098,0.12282,0.270816,1
"1232",3.87764,0.362828,0.480505,-0.241936,0.218115,-0.701891,0.126002,0.261478,1
"1233",3.82083,0.331746,0.338099,0.0207553,0.244879,-0.598067,0.129755,0.256416,1
"1234",3.76535,0.438625,0.354571,-0.0207993,0.193456,-0.634271,0.124094,0.253216,0
"1235",3.83778,0.31928,0.314355,-0.0609078,0.229751,-0.59662,0.122751,0.266892,1
"1236",3.77754,0.320357,0.365032,-0.0969028,0.220781,-0.541671,0.133603,0.261543,1
"1237",3.91992,0.337278,0.355488,-0.0473134,0.185396,-0.719916,0.132737,0.274963,1
"1238",3.92945,0.348158,0.364176,-0.0421325,0.224235,-0.689755,0.126119,0.282899,0
"1239",3.81593,0.289313,0.381797,-0.0502074,0.237051,-0.6083,0.127443,0.289146,1
"1240",3.91849,0.325259,0.445009,-0.149432,0.181428,-0.70945,0.121178,0.266335,1
"1241",3.86006,0.388123,0.326456,0.00233735,0.245704,-0.607467,0.131179,0.242435,1
"1242",3.8516,0.252825,0.286934,0.0573325,0.252571,-0.584355,0.120821,0.267622,1
"1243",3.84184,0.229528,0.414909,-0.0213545,0.242192,-0.639531,0.120921,0.272585,1
"1244",3.77809,0.30741,0.324782,-0.093125,0.233129,-0.560492,0.123238,0.271416,0
"1245",3.77915,0.423935,0.333697,0.0555441,0.239434,-0.632253,0.13121,0.264384,1
"1246",3.94298,0.300029,0.414919,-0.0422596,0.236423,-0.697214,0.131827,0.276969,1
"1247",3.81194,0.466768,0.352401,-0.109584,0.263938,-0.578308,0.126065,0.271284,0
"1248",3.80507,0.227675,0.360572,-0.105032,0.159352,-0.572281,0.122707,0.255773,0
"1249",3.96888,0.326962,0.391574,0.070248,0.250678,-0.773338,0.131698,0.268213,1
"1250",3.79192,0.6567,0.329292,0.102134,0.316697,-0.634493,0.123488,0.270903,1
"1251",3.90006,0.341147,0.421324,-0.30021,0.214649,-0.694865,0.129571,0.272388,1
"1252",3.98405,0.182404,0.430131,-0.106637,0.199554,-0.810765,0.125287,0.277119,1
"1253",3.8173,0.405878,0.387939,-0.152288,0.204414,-0.59875,0.122734,0.267523,1
"1254",3.79239,0.298286,0.333544,-0.0761084,0.221587,-0.5858,0.120336,0.286128,0
"1255",3.95416,0.352816,0.327347,-0.0727945,0.295705,-0.72564,0.128203,0.269866,1
"1256",3.89671,0.376859,0.461489,-0.0354377,0.17512,-0.675252,0.120991,0.251414,0
"1257",3.89945,0.373139,0.400355,-0.0116431,0.208137,-0.688114,0.120965,0.25672,1
"1258",3.79033,0.296344,0.379407,-0.101931,0.224016,-0.612332,0.125935,0.263554,0
"1259",3.93621,0.224909,0.317023,-0.1079,0.198856,-0.681052,0.123536,0.265011,0
"1260",3.82526,0.311601,0.309686,0.0299476,0.261247,-0.603415,0.122638,0.254734,1
"1261",3.94286,0.211111,0.374032,-0.0465497,0.192489,-0.738622,0.125532,0.267426,0
"1262",3.8347,0.369899,0.279224,-0.0520938,0.231713,-0.637603,0.121817,0.278829,0
"1263",3.86991,0.338121,0.413102,-0.164446,0.195279,-0.700856,0.126296,0.252931,1
"1264",3.75173,0.360993,0.364041,0.0371439,0.209409,-0.624086,0.125689,0.279442,0
"1265",3.91728,0.294544,0.393105,-0.0124161,0.198889,-0.727598,0.128464,0.256493,0
"1266",3.83332,0.443879,0.328968,-0.0507019,0.199585,-0.615056,0.122603,0.267602,0
"1267",3.80753,0.349474,0.373201,0.00276555,0.234459,-0.577366,0.129441,0.267711,0
"1268",3.92062,0.274806,0.450596,-0.0726857,0.148683,-0.73676,0.121141,0.272023,1
"1269",3.90448,0.474334,0.352661,-0.120715,0.215406,-0.742986,0.124522,0.280431,1
"1270",3.85273,0.31682,0.414266,-0.0233149,0.223819,-0.746754,0.118183,0.259703,1
"1271",3.80078,0.394149,0.387699,-0.0549602,0.223415,-0.652848,0.131525,0.266999,0
"1272",3.72047,0.503559,0.398954,-0.106429,0.255851,-0.581686,0.13553,0.248943,0
"1273",3.75275,0.359448,0.318367,-0.0237775,0.221532,-0.545259,0.119879,0.268447,0
"1274",3.90488,0.232186,0.395392,-0.128993,0.235499,-0.695524,0.123936,0.260127,0
"1275",3.99598,0.280446,0.416888,-0.158995,0.213512,-0.802077,0.122226,0.270474,1
"1276",3.79951,0.343055,0.328833,0.00679937,0.219785,-0.626586,0.122687,0.28124,1
"1277",3.82098,0.347345,0.37062,-0.115208,0.252614,-0.572517,0.126322,0.286757,1
"1278",3.8066,0.399933,0.338426,0.00841946,0.252842,-0.606604,0.125635,0.281621,0
"1279",3.81461,0.369876,0.328396,-0.129751,0.250548,-0.616917,0.126958,0.279083,0
"1280",3.85737,0.289261,0.401269,-0.241602,0.250174,-0.63649,0.117666,0.268108,0
"1281",3.83964,0.379949,0.303906,-0.101033,0.263614,-0.660287,0.125561,0.268406,1
"1282",3.8903,0.197577,0.3315,-0.10728,0.232876,-0.633803,0.124157,0.269613,0
"1283",3.8447,0.371577,0.375064,-0.192609,0.185913,-0.60953,0.119948,0.268445,0
"1284",3.81335,0.42883,0.396385,0.0485018,0.29439,-0.660326,0.133948,0.285492,0
"1285",3.76683,0.35045,0.410456,-0.195951,0.236959,-0.518791,0.126094,0.278214,1
"1286",3.73224,0.325348,0.334225,-0.0780854,0.244197,-0.536648,0.131427,0.253945,1
"1287",3.83032,0.274252,0.301289,0.00693535,0.249584,-0.529934,0.122679,0.269831,1
"1288",3.69301,0.393699,0.393783,-0.0855017,0.216945,-0.489468,0.12775,0.269134,1
"1289",3.79033,0.412769,0.373693,-0.111525,0.243265,-0.673905,0.12269,0.262136,0
"1290",3.83697,0.357722,0.399064,-0.102246,0.150713,-0.65602,0.133191,0.249707,0
"1291",3.72119,0.445667,0.404257,-0.150242,0.227645,-0.50707,0.127995,0.263344,1
"1292",3.72602,0.382998,0.40888,-0.214262,0.273314,-0.539923,0.124428,0.257982,1
"1293",3.88386,0.324207,0.403805,-0.183256,0.178077,-0.758411,0.11777,0.270387,1
"1294",4.01608,0.165814,0.274781,-0.0176951,0.262379,-0.728278,0.129904,0.269506,1
"1295",3.92448,0.260721,0.381983,-0.106645,0.272065,-0.74081,0.124551,0.2828,1
"1296",3.91536,0.306335,0.409402,-0.0658435,0.192691,-0.711761,0.130398,0.272569,1
"1297",3.95219,0.232789,0.391826,-0.0154711,0.187496,-0.799419,0.123704,0.26943,1
"1298",3.85935,0.277153,0.333124,-0.145597,0.272763,-0.63176,0.120154,0.25543,1
"1299",3.953,0.26324,0.414569,-0.0800616,0.198784,-0.64006,0.131838,0.272612,1
"1300",3.91687,0.347088,0.42846,-0.191168,0.263351,-0.678205,0.129173,0.252887,1
"1301",3.823,0.365472,0.332909,-0.082896,0.177278,-0.629111,0.13288,0.252548,1
"1302",4.01068,0.287798,0.434819,-0.112509,0.177782,-0.787426,0.125989,0.29056,1
"1303",3.88142,0.254705,0.315511,-0.0543598,0.233473,-0.688128,0.131095,0.274919,0
"1304",3.86266,0.324851,0.436397,-0.224688,0.233484,-0.681405,0.122745,0.254585,1
"1305",3.75972,0.355704,0.455463,-0.276494,0.238032,-0.606756,0.129374,0.256389,0
"1306",3.90469,0.28665,0.398497,-0.139052,0.232491,-0.737337,0.128956,0.254977,1
"1307",3.79996,0.391408,0.401238,0.0330346,0.20118,-0.629167,0.126521,0.257618,1
"1308",3.90187,0.272376,0.381464,0.0360027,0.254448,-0.703226,0.127446,0.276808,0
"1309",3.87176,0.312367,0.352107,-0.00601845,0.223937,-0.599534,0.127989,0.266721,1
"1310",4,0.209027,0.299895,0.0820092,0.251171,-0.720252,0.127668,0.275218,0
"1311",3.83219,0.247641,0.351891,-0.163886,0.223835,-0.631867,0.123567,0.248139,0
"1312",3.88843,0.268313,0.434469,-0.175283,0.176573,-0.63659,0.129362,0.264677,1
"1313",3.92582,0.262307,0.354894,-0.0172991,0.24327,-0.748754,0.129345,0.270541,0
"1314",3.9993,0.280781,0.351379,-0.255921,0.221921,-0.732944,0.127278,0.265835,1
"1315",3.67909,0.334367,0.427213,-0.0397967,0.182528,-0.44713,0.128009,0.269013,1
"1316",3.86825,0.384873,0.384966,-0.0867019,0.25746,-0.652511,0.128104,0.261485,0
"1317",3.84077,0.395319,0.368775,-0.111893,0.215072,-0.656146,0.125345,0.262894,0
"1318",3.84568,0.290277,0.383246,-0.0998377,0.219614,-0.64959,0.124044,0.265666,1
"1319",3.91163,0.209728,0.398732,-0.0611426,0.272199,-0.780107,0.120153,0.281841,1
"1320",3.79277,0.276851,0.361244,-0.111531,0.171739,-0.547817,0.134506,0.279123,1
"1321",3.80659,0.315443,0.316718,0.00394341,0.247077,-0.574708,0.126222,0.282267,1
"1322",3.84621,0.276314,0.383905,-0.210312,0.178207,-0.684456,0.132808,0.248358,0
"1323",3.88727,0.24899,0.419644,-0.0811111,0.201014,-0.62448,0.123743,0.278215,0
"1324",3.75199,0.310258,0.326641,0.043307,0.26521,-0.491365,0.121023,0.267452,1
"1325",3.7465,0.488748,0.355181,-0.0147107,0.234883,-0.59678,0.127007,0.266145,0
"1326",3.96729,0.388489,0.364034,-0.0833266,0.206156,-0.797278,0.124475,0.272259,0
"1327",3.81599,0.410619,0.260904,0.0243048,0.22726,-0.557413,0.12059,0.256895,1
"1328",3.87193,0.288953,0.377136,0.0122504,0.260977,-0.629385,0.136773,0.247656,1
"1329",3.94542,0.21654,0.32406,-0.0705126,0.212982,-0.744484,0.126032,0.26577,1
"1330",3.86383,0.444701,0.273509,0.0968891,0.221072,-0.607214,0.126468,0.259725,0
"1331",3.98466,0.331896,0.273302,0.0179405,0.241238,-0.744978,0.128154,0.277518,0
"1332",3.85597,0.324929,0.280207,0.0291111,0.194705,-0.640799,0.130724,0.263426,1
"1333",3.77217,0.400545,0.353689,-0.0672028,0.23173,-0.500248,0.130455,0.259725,0
"1334",3.8899,0.318376,0.404416,-0.357033,0.191232,-0.67579,0.126746,0.261789,0
"1335",3.87581,0.314309,0.394546,-0.147069,0.230829,-0.617303,0.133289,0.285578,1
"1336",3.86346,0.409111,0.29614,-0.0879061,0.251609,-0.671098,0.122579,0.29268,0
"1337",3.77434,0.274863,0.348532,-0.103297,0.126295,-0.563736,0.125035,0.28832,0
"1338",3.98964,0.259666,0.29103,0.0410653,0.327991,-0.808973,0.119635,0.272102,1
"1339",3.79078,0.384853,0.387814,-0.135064,0.29721,-0.660483,0.125943,0.273113,0
"1340",3.91121,0.289806,0.391696,-0.131377,0.203648,-0.696872,0.122998,0.254146,0
"1341",3.81122,0.399474,0.348514,-0.0691222,0.270106,-0.62747,0.136343,0.274873,1
"1342",3.7108,0.457429,0.300566,-0.158687,0.261025,-0.567904,0.126943,0.256918,0
"1343",3.89708,0.299013,0.30865,0.0171055,0.253294,-0.649877,0.126409,0.267496,1
"1344",3.76594,0.262515,0.320634,-0.00207291,0.226165,-0.494028,0.126543,0.261921,0
"1345",3.89064,0.265741,0.374468,-0.268021,0.227197,-0.750306,0.122251,0.269301,1
"1346",3.8604,0.415439,0.335985,0.00229371,0.203744,-0.66352,0.129973,0.263925,1
"1347",3.87458,0.430637,0.39557,0.0047083,0.19081,-0.700902,0.124175,0.263336,0
"1348",3.83804,0.357702,0.332692,-0.0501945,0.299038,-0.711147,0.136873,0.269681,0
"1349",3.90863,0.343966,0.425491,-0.283866,0.227391,-0.64441,0.125088,0.281259,1
"1350",3.90757,0.37705,0.305181,0.0673788,0.250576,-0.735866,0.132702,0.258639,1
"1351",3.83874,0.283112,0.404444,-0.150042,0.236942,-0.647348,0.12606,0.254799,0
"1352",3.82568,0.335813,0.374705,-0.0373148,0.253254,-0.676995,0.117564,0.267818,0
"1353",3.76861,0.408133,0.341549,-0.0596946,0.212515,-0.552007,0.120006,0.270582,1
"1354",3.7316,0.458345,0.431758,-0.191065,0.18408,-0.551467,0.122098,0.267104,1
"1355",3.8778,0.355587,0.413115,-0.133921,0.187421,-0.659658,0.126188,0.275764,1
"1356",3.97722,0.146748,0.330835,0.0420788,0.273509,-0.665673,0.125861,0.265418,0
"1357",3.8437,0.401271,0.398923,-0.0962679,0.166693,-0.717603,0.125147,0.278603,0
"1358",3.96739,0.187956,0.367202,-0.158466,0.191921,-0.716363,0.128378,0.267802,0
"1359",3.76036,0.38794,0.305364,-0.0201518,0.260982,-0.595986,0.132593,0.262917,0
"1360",3.7245,0.432413,0.32658,-0.0461824,0.262811,-0.490834,0.12738,0.28261,0
"1361",3.96255,0.312755,0.428493,-0.171579,0.203031,-0.758678,0.127199,0.275618,1
"1362",3.81399,0.308878,0.308282,-0.0591167,0.193031,-0.576753,0.121256,0.264469,1
"1363",3.76396,0.494485,0.283424,0.0204168,0.215179,-0.54365,0.123637,0.268631,0
"1364",3.78316,0.506921,0.398655,-0.154068,0.233442,-0.643083,0.127602,0.266961,1
"1365",3.83766,0.283821,0.38682,-0.142501,0.160889,-0.609493,0.123418,0.259143,0
"1366",3.69087,0.449677,0.309893,-0.0188333,0.279446,-0.533882,0.131007,0.25761,1
"1367",3.91105,0.310638,0.468914,-0.138546,0.174306,-0.730253,0.128558,0.257556,0
"1368",3.7655,0.292709,0.308969,-0.0689674,0.236375,-0.477444,0.116533,0.256287,0
"1369",3.68937,0.488083,0.334945,-0.0497733,0.293931,-0.536915,0.126837,0.267068,0
"1370",3.90561,0.244244,0.371867,0.00163824,0.298856,-0.719028,0.129283,0.28849,0
"1371",3.71518,0.398647,0.378287,-0.159408,0.198896,-0.517259,0.129094,0.271805,1
"1372",3.72622,0.437012,0.34734,-0.000711225,0.30467,-0.573634,0.12703,0.284305,0
"1373",3.9107,0.333493,0.355128,-0.0560173,0.242813,-0.743095,0.120855,0.292034,0
"1374",3.93109,0.295377,0.387193,-0.0449568,0.195601,-0.677888,0.128038,0.272219,0
"1375",4.04409,0.249568,0.420557,-0.0580384,0.197917,-0.823116,0.127358,0.260726,0
"1376",4.04082,0.372214,0.487261,-0.186342,0.207358,-0.889241,0.125977,0.29012,0
"1377",3.91034,0.170538,0.436322,-0.215211,0.146543,-0.638859,0.130794,0.284783,1
"1378",3.80873,0.429446,0.316877,-0.0094583,0.236062,-0.541736,0.126405,0.285878,1
"1379",3.94154,0.281365,0.40801,-0.101267,0.24385,-0.738757,0.125256,0.269616,1
"1380",3.73373,0.266649,0.397409,-0.256368,0.188991,-0.541964,0.12476,0.254428,1
"1381",3.74201,0.416153,0.275719,-0.0101843,0.212566,-0.565028,0.127083,0.278678,1
"1382",3.85416,0.339987,0.313353,0.00743537,0.234453,-0.604287,0.12518,0.259039,0
"1383",3.92365,0.283168,0.40161,-0.155782,0.218666,-0.67652,0.127042,0.275995,1
"1384",3.76713,0.408216,0.367834,-0.0860914,0.204653,-0.535055,0.12514,0.289427,1
"1385",3.66181,0.430781,0.382975,-0.133088,0.230476,-0.452358,0.125372,0.269316,1
"1386",3.84171,0.261178,0.369659,-0.108362,0.205052,-0.642865,0.133326,0.282366,0
"1387",3.69766,0.38439,0.343637,-0.0153076,0.211504,-0.477188,0.125619,0.263591,1
"1388",3.73747,0.286319,0.379758,-0.0263671,0.186136,-0.503673,0.123038,0.271927,1
"1389",3.75639,0.377178,0.379087,-0.0608321,0.216237,-0.510217,0.123907,0.281798,1
"1390",3.91772,0.241012,0.394585,-0.0926721,0.243541,-0.79987,0.130672,0.268113,1
"1391",3.6893,0.43739,0.346312,-0.107573,0.250406,-0.446819,0.122478,0.257772,1
"1392",4.00315,0.279775,0.304058,0.0397289,0.244574,-0.781398,0.129837,0.257654,0
"1393",3.81337,0.224282,0.394339,-0.171224,0.248142,-0.613713,0.121686,0.28209,1
"1394",3.83167,0.384987,0.391085,-0.204386,0.204424,-0.658638,0.134601,0.292314,0
"1395",3.84089,0.275165,0.397063,-0.146464,0.17543,-0.631022,0.129453,0.277009,0
"1396",3.97482,0.163607,0.367048,-0.0771988,0.279384,-0.801385,0.12766,0.269407,1
"1397",3.9409,0.270081,0.366127,-0.091412,0.165286,-0.702601,0.133105,0.258305,0
"1398",3.78666,0.367914,0.328711,0.0223466,0.259069,-0.567344,0.128854,0.273306,0
"1399",3.78698,0.409635,0.371395,-0.0661335,0.212385,-0.586377,0.1208,0.30032,1
"1400",3.79446,0.313795,0.322212,-0.0301814,0.254856,-0.593409,0.12113,0.244811,1
"1401",3.84712,0.348728,0.336529,-0.0648094,0.234768,-0.644809,0.130127,0.265571,1
"1402",3.78871,0.315449,0.348825,-0.0555664,0.218657,-0.532962,0.13264,0.273296,1
"1403",3.85076,0.221213,0.351227,-0.141328,0.23758,-0.598504,0.132809,0.268349,1
"1404",3.83864,0.349848,0.385515,-0.0968671,0.215032,-0.672642,0.122566,0.271199,0
"1405",3.88753,0.320257,0.315434,0.0259454,0.246541,-0.672562,0.126088,0.275248,1
"1406",3.88053,0.439392,0.368252,0.0143875,0.280173,-0.676607,0.129413,0.262675,1
"1407",3.85944,0.214837,0.354349,-0.151108,0.17989,-0.629435,0.129121,0.27137,0
"1408",3.82733,0.357028,0.299032,-0.0168652,0.211743,-0.66773,0.122143,0.252138,1
"1409",3.8893,0.34334,0.367257,-0.111714,0.253538,-0.688071,0.123231,0.272045,1
"1410",3.83868,0.344106,0.383809,0.032341,0.268718,-0.561324,0.126437,0.267933,0
"1411",3.87225,0.378577,0.268379,-0.0187831,0.237382,-0.728841,0.126095,0.256963,1
"1412",3.86877,0.305561,0.397115,-0.170305,0.196739,-0.721622,0.120305,0.276097,0
"1413",3.90411,0.268693,0.309509,-0.0106666,0.2834,-0.596401,0.129128,0.287265,0
"1414",3.82467,0.332209,0.316012,-0.126895,0.314754,-0.615982,0.125759,0.274953,1
"1415",3.76499,0.499414,0.286132,0.0291956,0.311262,-0.59876,0.128111,0.278853,1
"1416",3.97202,0.269587,0.404545,-0.16537,0.223338,-0.710495,0.124982,0.285082,1
"1417",3.87693,0.225841,0.299459,-0.0455566,0.178716,-0.63062,0.129261,0.261451,0
"1418",4.07811,0.145772,0.432925,-0.0995879,0.243502,-0.863682,0.121,0.25547,1
"1419",3.84632,0.28901,0.364418,-0.0722819,0.23925,-0.707063,0.128402,0.280332,0
"1420",3.77167,0.409753,0.223884,0.029232,0.2453,-0.4989,0.126928,0.287526,1
"1421",3.79085,0.398945,0.358143,-0.107188,0.219721,-0.61072,0.129282,0.255154,1
"1422",3.83833,0.397872,0.383699,-0.107565,0.210288,-0.677256,0.122979,0.273697,0
"1423",3.96283,0.326444,0.453708,-0.242433,0.271827,-0.795979,0.127319,0.254215,1
"1424",3.77004,0.328655,0.299846,-0.00376115,0.24344,-0.533122,0.126585,0.276947,1
"1425",3.84442,0.409371,0.431185,-0.144102,0.200113,-0.686028,0.129778,0.275423,1
"1426",3.76984,0.443203,0.271112,-0.0528558,0.194681,-0.583034,0.124035,0.256327,1
"1427",3.81538,0.327274,0.348442,-0.0964186,0.19026,-0.615976,0.134856,0.285099,0
"1428",3.72783,0.366905,0.35341,-0.0492746,0.270057,-0.534059,0.134619,0.272974,1
"1429",3.86388,0.216385,0.35884,-0.0167155,0.182123,-0.720156,0.126251,0.247452,1
"1430",3.81189,0.263165,0.304741,-0.0602034,0.183951,-0.532763,0.126785,0.273339,1
"1431",3.99106,0.365673,0.352029,0.0559009,0.200175,-0.783584,0.129023,0.270647,1
"1432",3.91381,0.237516,0.334904,-0.0557239,0.183005,-0.64111,0.135623,0.25292,1
"1433",3.92999,0.30628,0.377884,-0.104312,0.221419,-0.751014,0.122633,0.262858,0
"1434",3.7817,0.381645,0.355896,-0.132109,0.284282,-0.61894,0.124931,0.263225,1
"1435",3.94656,0.271855,0.306023,0.0017053,0.234006,-0.728232,0.130901,0.261871,0
"1436",3.75586,0.393933,0.421063,-0.146546,0.213791,-0.595994,0.123013,0.267166,1
"1437",3.95328,0.192993,0.368358,-0.0199699,0.235549,-0.665163,0.125499,0.270662,0
"1438",3.91543,0.320965,0.330893,0.0971555,0.206581,-0.670535,0.13342,0.259711,1
"1439",3.90246,0.270756,0.358952,0.0318087,0.25061,-0.67545,0.12716,0.279488,0
"1440",3.7931,0.378532,0.309192,-0.12952,0.236235,-0.522601,0.131047,0.264485,1
"1441",3.70562,0.435382,0.290839,-0.0626423,0.233112,-0.427512,0.119941,0.263906,0
"1442",3.81202,0.39327,0.379742,-0.0334628,0.200008,-0.663528,0.125112,0.291939,0
"1443",3.86882,0.32509,0.41366,-0.0521338,0.224135,-0.667494,0.12431,0.271563,0
"1444",3.77771,0.418203,0.309215,-0.0949502,0.245156,-0.545708,0.121905,0.288909,0
"1445",3.85993,0.49972,0.469292,-0.128047,0.16636,-0.63761,0.121087,0.270879,1
"1446",3.66535,0.545617,0.297251,-0.0454868,0.22453,-0.400823,0.130376,0.26962,1
"1447",3.88562,0.361395,0.423158,-0.0313213,0.240635,-0.760276,0.130454,0.285086,0
"1448",3.82315,0.32058,0.365863,-0.021385,0.233953,-0.677471,0.11954,0.272104,0
"1449",3.80021,0.308033,0.299059,0.0292894,0.286702,-0.544377,0.128813,0.273356,1
"1450",3.87557,0.29347,0.323266,-0.00618399,0.290362,-0.669826,0.123064,0.27739,1
"1451",3.90434,0.233641,0.42534,-0.197264,0.225066,-0.64385,0.123416,0.285942,1
"1452",3.9224,0.342614,0.359553,-0.0407474,0.231828,-0.735893,0.133266,0.268925,1
"1453",3.86088,0.415852,0.41472,0.00577025,0.224974,-0.671218,0.124269,0.26792,1
"1454",3.73062,0.325234,0.364678,-0.00453615,0.269505,-0.474753,0.131829,0.261881,0
"1455",3.8015,0.328565,0.387392,-0.0488362,0.215025,-0.702132,0.134703,0.271556,0
"1456",3.86991,0.339716,0.352803,-0.162911,0.190622,-0.754783,0.124763,0.246996,1
"1457",3.9619,0.30414,0.357839,-0.00630331,0.201588,-0.748233,0.124074,0.270504,1
