"","b[1]","b[2]","b[3]","b[4]","b[5]","sigma","phi"
"1052",3.30289,0.1095,0.138164,0.0427946,0.210687,7.60934,0.192946
"1053",3.22595,0.201331,0.178511,0.0149085,0.236673,7.71282,0.192089
"1054",3.31123,0.0528724,0.18131,0.0828222,0.169739,7.71401,0.193266
"1055",3.22367,0.0800064,0.143043,0.0715514,0.250622,7.72825,0.185737
"1056",3.36807,0.0344244,0.105019,0.0641353,0.124719,7.66385,0.193331
"1057",3.37567,0.116566,0.13573,0.0757486,0.121326,8.13045,0.201006
"1058",3.40358,-0.00514475,0.111727,0.054758,0.144976,7.65952,0.185016
"1059",3.26742,0.0594993,0.160074,0.0338071,0.23862,8.16503,0.194336
"1060",3.26876,0.0755999,0.137736,0.0920429,0.241247,7.58631,0.201113
"1061",3.29401,-0.016221,0.140164,0.0553246,0.236231,7.87695,0.189989
"1062",3.25223,0.0539055,0.177578,0.0647483,0.240363,7.57366,0.198569
"1063",3.3159,0.012415,0.16134,0.0741685,0.233236,7.67283,0.188137
"1064",3.23111,0.103761,0.160826,0.0448835,0.273081,8.23097,0.196999
"1065",3.24911,0.088195,0.192579,0.0136523,0.219363,7.79679,0.188101
"1066",3.28227,0.0567282,0.15624,0.0460895,0.178507,7.64148,0.19612
"1067",3.25029,0.0816486,0.133788,0.065517,0.271314,7.5653,0.18588
"1068",3.29466,0.120002,0.16003,0.0457658,0.16693,7.83429,0.185964
"1069",3.31083,0.0773723,0.146825,0.0639602,0.162367,7.54954,0.183701
"1070",3.2938,0.0999057,0.149024,0.0521724,0.19398,7.4769,0.195806
"1071",3.2815,-0.0162685,0.168727,0.0421076,0.239315,7.8062,0.184562
"1072",3.3016,0.0414731,0.156282,0.0636612,0.171723,7.91211,0.199439
"1073",3.24225,0.0917395,0.137868,-0.00399407,0.19152,7.80993,0.193969
"1074",3.30113,0.0501444,0.173466,0.0445934,0.208875,7.71751,0.18894
"1075",3.23613,0.155616,0.164236,0.0833475,0.216025,8.05559,0.197753
"1076",3.29416,0.141694,0.119097,-0.0158976,0.178446,7.85009,0.192318
"1077",3.3814,0.048382,0.110587,0.056038,0.122297,7.70579,0.188706
"1078",3.27626,0.0598832,0.14848,0.0512839,0.247425,7.86218,0.188633
"1079",3.36446,0.0356482,0.120596,0.0872158,0.146017,7.5735,0.188783
"1080",3.30382,0.0103987,0.154891,0.0399189,0.24268,7.65494,0.193066
"1081",3.25718,0.0454963,0.137849,0.0780983,0.265676,7.67348,0.189599
"1082",3.31423,0.0429712,0.174412,0.0430556,0.227458,7.72406,0.194604
"1083",3.14993,0.110302,0.183433,0.0722775,0.37045,7.5511,0.195955
"1084",3.31192,0.0250323,0.15354,0.0921405,0.256332,7.82574,0.191797
"1085",3.20287,0.0997297,0.179002,0.063521,0.281009,7.6037,0.196763
"1086",3.29594,0.069241,0.191615,0.0559701,0.223933,7.68369,0.187549
"1087",3.2497,0.0719304,0.173678,0.0811596,0.282439,8.09662,0.186123
"1088",3.26131,0.0610489,0.142553,0.0562506,0.207803,7.79486,0.190741
"1089",3.23696,0.0953289,0.1476,0.0255537,0.296064,7.72911,0.192861
"1090",3.28056,0.0302444,0.158744,0.0453557,0.233655,8.084,0.182932
"1091",3.35081,0.0136556,0.120476,0.0667928,0.194599,7.6879,0.187046
"1092",3.31403,0.101339,0.100445,0.0315061,0.18672,7.49412,0.192607
"1093",3.3297,0.134065,0.151077,0.0603428,0.178648,7.87289,0.182611
"1094",3.30425,0.0982442,0.145742,0.0510014,0.161674,7.82375,0.196559
"1095",3.24151,0.125467,0.164377,0.00964283,0.222568,7.64782,0.189578
"1096",3.31679,0.0868453,0.165806,0.0636944,0.180583,8.37271,0.192631
"1097",3.34173,0.00589255,0.134596,0.0623361,0.169941,7.7733,0.195506
"1098",3.26976,0.124966,0.168051,0.070225,0.270302,7.76018,0.188397
"1099",3.25389,0.146484,0.146384,0.0374144,0.229999,7.81132,0.188435
"1100",3.20391,0.101274,0.142323,0.0669391,0.245517,7.79508,0.194062
"1101",3.25691,0.144715,0.155839,0.0646646,0.198607,7.67817,0.189591
"1102",3.37061,-0.0288398,0.168939,0.108369,0.207011,7.75977,0.193525
"1103",3.30158,0.0901454,0.153712,0.0640951,0.227917,7.76911,0.19908
"1104",3.38571,0.0302314,0.15432,0.0360217,0.122164,7.63414,0.190262
"1105",3.33172,-0.00713955,0.189676,0.0630416,0.212718,7.83599,0.198188
"1106",3.34835,0.0530385,0.142342,0.0798187,0.182368,7.77149,0.185388
"1107",3.3232,0.0142671,0.134376,0.0597429,0.178029,7.91976,0.194286
"1108",3.31981,0.113383,0.138423,0.0114983,0.140025,7.81064,0.184315
"1109",3.2839,0.0752566,0.116491,0.0446506,0.232325,7.66123,0.183128
"1110",3.20769,0.0178739,0.144007,0.0561387,0.260966,7.8657,0.188296
"1111",3.33883,0.0648696,0.18197,0.129108,0.233358,7.55249,0.184456
"1112",3.29759,0.00431717,0.167593,0.0575439,0.214132,7.76084,0.191702
"1113",3.30929,0.0137402,0.131874,0.0659827,0.207872,7.82095,0.195152
"1114",3.31448,-0.0381514,0.145255,0.0338817,0.235696,7.53495,0.197148
"1115",3.32334,0.115185,0.149733,0.10217,0.184198,7.55175,0.191968
"1116",3.31839,0.0969113,0.169959,0.0493917,0.172013,7.81892,0.20067
"1117",3.28045,0.0559986,0.159331,0.0959489,0.244728,7.83816,0.190046
"1118",3.27009,0.0829141,0.13652,0.0591845,0.245468,7.63372,0.201517
"1119",3.33712,0.129259,0.146432,0.0748891,0.198973,7.56529,0.185512
"1120",3.28396,0.0135466,0.189215,0.0704099,0.275238,7.66958,0.187526
"1121",3.26605,0.181934,0.139729,0.0595902,0.218127,7.56045,0.189147
"1122",3.26276,0.117121,0.125062,0.052891,0.197051,7.74168,0.184356
"1123",3.2689,0.0598055,0.120023,0.0621576,0.252877,7.53264,0.188027
"1124",3.3559,0.0531076,0.124541,0.0192245,0.123426,8.0549,0.191892
"1125",3.34976,0.103558,0.133883,0.0617463,0.121875,7.80897,0.204827
"1126",3.38505,0.0161792,0.15993,0.100697,0.166221,7.93957,0.185962
"1127",3.342,0.0873753,0.151463,0.0199812,0.12244,7.75052,0.195439
"1128",3.34943,0.0599697,0.15101,0.0894057,0.180647,7.65699,0.19426
"1129",3.25516,0.0810352,0.14728,0.0408882,0.268255,7.80204,0.192845
"1130",3.17362,-0.0187017,0.19171,0.063856,0.372809,7.50835,0.196696
"1131",3.30585,0.0797361,0.149633,0.0517479,0.208485,7.85676,0.194578
"1132",3.2763,-0.00826212,0.167197,0.0253047,0.294489,7.6706,0.192249
"1133",3.42153,0.0352382,0.157621,0.00143063,0.0856385,7.79422,0.197102
"1134",3.24445,0.0837161,0.159183,0.048059,0.236623,7.94702,0.195574
"1135",3.31254,0.0505661,0.114135,0.0786988,0.229706,8.12341,0.195927
"1136",3.27002,0.0564865,0.183257,0.0591405,0.300938,7.93866,0.193436
"1137",3.34224,0.0529592,0.149547,0.0460201,0.122214,7.96733,0.191227
"1138",3.35708,-0.00205195,0.159716,0.0328448,0.191519,7.67662,0.185318
"1139",3.1847,0.0628669,0.189902,0.0516163,0.338302,7.70084,0.185987
"1140",3.27041,0.0889988,0.160033,0.0449005,0.216426,7.55583,0.180722
"1141",3.31887,0.0207269,0.141797,0.0422144,0.160569,7.86492,0.196578
"1142",3.28528,0.106478,0.16122,0.0576327,0.179983,7.9666,0.192178
"1143",3.36254,0.0456698,0.182994,0.0850063,0.216534,7.82518,0.192208
"1144",3.22972,0.0954764,0.154677,0.082247,0.27209,7.77785,0.187084
"1145",3.26458,0.130058,0.170461,0.0338393,0.18849,7.77574,0.192963
"1146",3.25909,0.0178517,0.170022,-0.00393154,0.243434,7.67319,0.19786
"1147",3.25267,0.127422,0.133725,0.0734145,0.233986,7.47577,0.190565
"1148",3.28318,0.0241004,0.148772,0.0543891,0.235518,7.88497,0.190022
"1149",3.26118,0.0499943,0.197684,0.0407959,0.329523,7.83203,0.195741
"1150",3.30892,-0.075989,0.156372,0.05,0.27506,7.88417,0.184826
"1151",3.3386,0.0845083,0.119155,0.0916058,0.184408,7.6144,0.193148
"1152",3.26588,0.141565,0.154315,0.0578919,0.167426,8.00471,0.196588
"1153",3.34581,0.13159,0.138261,0.0772693,0.13602,7.68839,0.184605
"1154",3.41406,0.0758498,0.0984505,0.0372426,0.0591743,7.74408,0.192836
"1155",3.28516,0.0400301,0.151075,0.0617998,0.237438,7.9029,0.194836
"1156",3.33253,0.113506,0.124407,0.0518027,0.139481,7.81661,0.193276
"1157",3.26478,0.0433474,0.14481,0.0558226,0.235775,7.77364,0.194639
"1158",3.20549,0.103742,0.149161,0.0532069,0.280276,7.74476,0.190852
"1159",3.29117,0.0118917,0.157407,0.050094,0.240584,7.75978,0.194624
"1160",3.36897,0.0540983,0.146033,0.105318,0.189151,7.51559,0.190674
"1161",3.33579,0.0905457,0.115283,0.0215278,0.116753,8.29029,0.189893
"1162",3.34418,0.00984125,0.140156,0.0330962,0.15266,7.97545,0.190169
"1163",3.19495,0.143751,0.11877,0.0823217,0.276998,7.74256,0.195801
"1164",3.29813,0.161561,0.149172,0.017796,0.147062,7.87842,0.191014
"1165",3.28224,0.0944,0.13366,0.104152,0.263209,7.67168,0.194051
"1166",3.25145,0.0298408,0.134104,0.0563923,0.293612,7.75142,0.187223
"1167",3.24595,0.0569944,0.175625,0.0898033,0.300504,7.73582,0.19355
"1168",3.28702,-0.0167643,0.168897,0.0243372,0.193917,7.96707,0.179305
"1169",3.28727,0.0455678,0.163008,0.0432084,0.176507,7.76665,0.189408
"1170",3.39255,0.0376371,0.103073,0.0596561,0.125113,7.61963,0.185937
"1171",3.21536,0.109353,0.176222,0.0643855,0.272633,7.58772,0.187294
"1172",3.3058,-0.0262256,0.158037,0.0509278,0.238469,7.80795,0.198448
"1173",3.35031,0.100014,0.138138,0.0456832,0.110294,7.97998,0.190848
"1174",3.31573,0.0730615,0.145748,0.0415582,0.183017,7.87903,0.198244
"1175",3.32529,0.0608587,0.147506,0.0772384,0.202678,8.00479,0.200416
"1176",3.36186,0.0640119,0.156861,0.0905517,0.123235,7.67008,0.193455
"1177",3.28028,0.0641873,0.135064,0.0719236,0.212098,7.98352,0.200052
"1178",3.24879,0.0845604,0.172521,0.0839125,0.242408,7.7721,0.191806
"1179",3.29736,0.083196,0.161863,0.0471205,0.216653,7.83563,0.192155
"1180",3.34385,0.00688523,0.121929,0.0549793,0.160019,7.8886,0.183236
"1181",3.35262,0.046916,0.095803,0.0557822,0.102181,7.93388,0.197711
"1182",3.2772,0.00367707,0.186111,0.0584245,0.272023,7.64923,0.190474
"1183",3.27385,0.0939666,0.150704,0.0521533,0.210525,7.96867,0.192599
"1184",3.43689,0.0199804,0.140799,0.0274155,0.100839,7.7398,0.189026
"1185",3.30695,0.0699768,0.158416,0.0458264,0.223181,7.96759,0.191058
"1186",3.25083,0.120555,0.165634,0.0602552,0.243816,7.77299,0.190995
"1187",3.33584,0.0865901,0.170274,0.0238583,0.179191,8.1688,0.191405
"1188",3.25584,0.0460475,0.166775,0.0476807,0.247671,7.89347,0.190945
"1189",3.32271,0.0800048,0.15674,0.073678,0.192955,7.70064,0.187425
"1190",3.38787,0.0438469,0.151564,0.0591469,0.0785213,7.73679,0.191782
"1191",3.29485,0.0689929,0.126322,0.0630219,0.22955,7.60204,0.190475
"1192",3.29109,0.0548487,0.147487,0.0397694,0.204672,7.42533,0.203778
"1193",3.28938,0.0689084,0.156254,0.0541529,0.204205,7.73377,0.180924
"1194",3.28191,0.158198,0.131233,0.0691477,0.218775,7.73142,0.18595
"1195",3.27545,0.104153,0.153366,0.0306847,0.202586,7.74734,0.19555
"1196",3.25168,0.0856871,0.149282,0.0480133,0.232762,7.7293,0.189676
"1197",3.26353,-0.0207003,0.206527,-0.00340877,0.25124,7.92929,0.193689
"1198",3.27743,0.00488039,0.157146,0.0482326,0.248323,7.93652,0.191785
"1199",3.37428,0.00701989,0.168266,0.0517202,0.125588,7.58707,0.194431
"1200",3.26545,0.1221,0.130496,0.0215425,0.205349,7.84926,0.193473
"1201",3.32639,0.0450423,0.141894,0.0596752,0.180592,7.78451,0.204274
"1202",3.23923,0.0836478,0.136043,0.0293794,0.205947,7.72722,0.186408
"1203",3.35898,0.0267767,0.153428,0.0579038,0.185596,7.73954,0.187017
"1204",3.32915,0.0559683,0.115356,0.0748866,0.1643,8.21212,0.188201
"1205",3.34787,0.14046,0.131246,0.0960199,0.171164,7.92022,0.194515
"1206",3.27979,0.106213,0.167578,0.0330966,0.20918,7.58742,0.199727
"1207",3.37225,-0.141425,0.164507,0.0793957,0.249708,7.88838,0.194629
"1208",3.30739,0.0737354,0.128364,0.0473929,0.160865,7.92172,0.19573
"1209",3.24788,0.0731034,0.128876,0.0528983,0.225641,7.89007,0.193768
"1210",3.30682,0.0883276,0.150587,0.0750161,0.235379,7.53118,0.194115
"1211",3.31531,0.0658308,0.192397,0.00988358,0.21103,7.83705,0.196392
"1212",3.35193,0.0581894,0.134896,0.0855911,0.168651,7.72061,0.195867
"1213",3.29832,0.189816,0.153938,0.0882032,0.132339,7.79443,0.193695
"1214",3.32037,0.0256081,0.137548,0.0506485,0.186775,7.82697,0.189877
"1215",3.23257,0.0896579,0.160522,0.0537096,0.289457,7.98459,0.193475
"1216",3.32155,-0.00174576,0.162018,0.0922387,0.213303,8.02201,0.196487
"1217",3.23204,0.0464226,0.199397,0.0634938,0.281953,8.13162,0.185094
"1218",3.23969,0.0136789,0.155168,0.0849801,0.274437,7.99365,0.193172
"1219",3.28901,-0.000363211,0.136307,0.0687929,0.274223,7.62783,0.183878
"1220",3.37167,0.0612654,0.0877047,0.0304512,0.138896,7.85014,0.197152
"1221",3.26348,0.0800813,0.179805,0.0836157,0.24453,7.73512,0.189207
"1222",3.27293,0.0566276,0.143685,0.0981891,0.241281,7.85456,0.193173
"1223",3.3419,0.0242498,0.112905,0.0670482,0.15819,8.06109,0.196947
"1224",3.3541,0.135569,0.128805,0.0607328,0.125852,7.71701,0.194301
"1225",3.32373,-0.0167826,0.155874,0.00449225,0.173575,7.84948,0.194841
"1226",3.29714,0.102902,0.133533,0.0284059,0.157228,7.65123,0.182474
"1227",3.33567,0.0226638,0.159524,0.0300715,0.179713,7.66703,0.188746
"1228",3.31353,0.0788117,0.138434,0.0804516,0.164412,7.74479,0.194171
"1229",3.28826,0.0475228,0.160552,0.090267,0.270385,7.93606,0.19408
"1230",3.27965,0.068535,0.158007,0.0450242,0.233243,7.62308,0.191085
"1231",3.20608,0.0631097,0.147397,0.0215936,0.27687,7.82545,0.200248
"1232",3.32208,0.0216073,0.165248,0.0728243,0.232083,7.64042,0.19309
"1233",3.31042,0.0244053,0.171092,0.0751529,0.226844,7.66703,0.18534
"1234",3.31196,0.127728,0.111231,0.0529152,0.150334,7.58881,0.201048
"1235",3.36118,0.0940906,0.0910944,0.0638942,0.0740879,7.53601,0.191906
"1236",3.22075,0.0871488,0.163914,0.0302107,0.258299,7.92797,0.198837
"1237",3.26545,0.0592818,0.163542,0.0377103,0.244794,7.79477,0.19057
"1238",3.29541,0.0640016,0.12668,0.0872693,0.214049,7.56721,0.196416
"1239",3.3332,0.0569669,0.109452,0.0180698,0.156478,7.56836,0.187284
"1240",3.32741,0.0654497,0.127519,0.0327798,0.188813,7.36939,0.188822
"1241",3.32893,0.054985,0.133353,0.0591142,0.17281,7.65387,0.19105
"1242",3.26675,0.0418031,0.162444,0.0803073,0.295583,7.61818,0.182264
"1243",3.39624,0.0428173,0.121959,0.0654964,0.0589882,7.49574,0.18591
"1244",3.25566,0.0829859,0.135161,0.0583914,0.238945,7.71161,0.189879
"1245",3.28542,0.0587907,0.139406,0.0481371,0.206224,7.75461,0.183515
"1246",3.22594,0.103385,0.167248,0.0770932,0.271802,8.19107,0.195682
"1247",3.33516,0.026051,0.181963,0.102085,0.213178,7.82778,0.185316
"1248",3.23472,0.0385884,0.155573,0.0580654,0.244551,7.76793,0.194015
"1249",3.36104,0.0614993,0.140743,0.0563425,0.144589,8.00946,0.191638
"1250",3.27353,0.080438,0.151723,0.0781295,0.220222,7.80445,0.182305
"1251",3.337,0.0829417,0.127362,0.0904003,0.194381,7.81409,0.186575
"1252",3.25893,0.0893281,0.156481,0.0363108,0.223311,7.65646,0.190488
"1253",3.3533,0.0475605,0.153683,0.00419464,0.140486,7.65596,0.197574
"1254",3.35081,0.0297681,0.161574,0.0334867,0.121853,7.87317,0.193502
"1255",3.28482,0.0513508,0.18574,0.0560001,0.244687,7.78299,0.200393
"1256",3.36173,-0.00176544,0.163089,0.036176,0.209481,7.91245,0.190061
"1257",3.35891,-0.0167811,0.106528,0.0474299,0.149452,7.92767,0.195562
"1258",3.35384,0.0443315,0.153293,0.0257779,0.12939,7.75181,0.187565
"1259",3.30517,0.0616143,0.174986,0.0422031,0.132912,7.83803,0.20192
"1260",3.30929,0.0754772,0.137122,0.0730018,0.225843,7.62319,0.193773
"1261",3.39603,-0.0284619,0.151181,0.0544836,0.141132,7.75926,0.193782
"1262",3.40657,0.0121934,0.112239,0.0781377,0.0781678,7.55784,0.193334
"1263",3.28498,0.0694952,0.136546,0.0589162,0.205059,7.8779,0.190771
"1264",3.24267,0.162909,0.134916,0.083814,0.281122,7.72672,0.191446
"1265",3.28529,-0.00869102,0.18955,0.0569931,0.237356,7.7108,0.190861
"1266",3.3206,0.11814,0.156087,0.05415,0.144472,8.27836,0.195196
"1267",3.29801,0.119561,0.13075,-0.0187476,0.173234,7.59564,0.19001
"1268",3.27871,0.022076,0.160544,0.0892125,0.24547,8.04905,0.188398
"1269",3.33829,0.0924297,0.130138,0.0560823,0.126148,7.74094,0.192117
"1270",3.34801,0.00900813,0.149331,0.0883765,0.174063,7.64054,0.184555
"1271",3.39926,-0.0401383,0.146323,0.029165,0.135416,7.60492,0.183755
"1272",3.36953,0.0398967,0.130165,0.00496834,0.117186,7.75515,0.193378
"1273",3.31246,0.00722804,0.148936,0.0309985,0.189308,8.10975,0.191525
"1274",3.34894,0.0750007,0.149161,0.0396443,0.149457,7.8101,0.188799
"1275",3.36085,0.00834822,0.152494,0.0458516,0.143304,7.84124,0.195339
"1276",3.31268,0.00815481,0.160191,0.0486273,0.178168,7.94424,0.183242
"1277",3.28038,0.1123,0.153803,0.0483942,0.199091,7.9362,0.183536
"1278",3.31243,0.0338515,0.148926,0.0444047,0.187662,7.81099,0.200939
"1279",3.2849,0.146213,0.12577,0.038056,0.152728,7.85437,0.194014
"1280",3.20971,0.104419,0.154061,0.0933592,0.335732,7.4492,0.193138
"1281",3.38633,0.0771813,0.115827,0.0383478,0.129723,7.76334,0.196038
"1282",3.31694,0.0510105,0.134535,0.0250614,0.172902,7.69939,0.187543
"1283",3.20333,0.0814855,0.149808,0.0267793,0.241811,7.76922,0.183666
"1284",3.32298,0.0947623,0.169873,0.0712242,0.215926,7.89693,0.19743
"1285",3.24867,0.0511137,0.156107,0.0892905,0.246574,7.75845,0.18695
"1286",3.35507,-0.0166061,0.159634,0.0299513,0.197692,7.74658,0.191302
"1287",3.24637,0.0195665,0.152394,0.0574333,0.299503,7.89014,0.185394
"1288",3.19788,0.107865,0.150785,0.0553821,0.316141,7.62485,0.194483
"1289",3.25471,0.176322,0.150351,0.0571141,0.190114,7.78635,0.191949
"1290",3.2558,0.130428,0.124174,0.0501953,0.233776,7.95828,0.200491
"1291",3.32753,0.0425187,0.119297,0.030802,0.190626,7.79495,0.193964
"1292",3.25833,0.14153,0.147202,0.0785511,0.254497,7.75148,0.195284
"1293",3.27472,0.02467,0.176262,0.0397829,0.245211,7.95717,0.191345
"1294",3.23427,0.0275012,0.149178,0.0475739,0.272299,7.59821,0.192594
"1295",3.28115,0.0895346,0.162006,0.0859486,0.23461,7.81726,0.190608
"1296",3.2683,0.0605999,0.154528,0.034142,0.237209,7.67327,0.194721
"1297",3.30165,0.0741904,0.147868,0.06935,0.255183,7.82154,0.189876
"1298",3.25525,0.0481904,0.207559,0.0481973,0.242547,7.75899,0.193063
"1299",3.30824,0.0879254,0.147312,0.020278,0.169858,7.74371,0.19272
"1300",3.25906,0.0875297,0.169494,0.0470523,0.278954,7.52603,0.194247
"1301",3.20704,0.0334786,0.158428,0.055055,0.286112,7.6802,0.193073
"1302",3.32928,0.111427,0.12139,0.0655904,0.150156,7.69186,0.186271
"1303",3.24401,0.0544899,0.137013,0.0524824,0.199638,7.85419,0.190587
"1304",3.38472,0.0179615,0.151587,0.067868,0.15564,7.68159,0.190627
"1305",3.29882,0.0983056,0.159729,0.0519864,0.199644,7.87509,0.200411
"1306",3.2686,0.135985,0.1494,0.105668,0.20751,7.80886,0.190969
"1307",3.23288,0.156183,0.133982,0.00491696,0.195912,7.78734,0.192353
"1308",3.30121,0.0786977,0.157203,0.0519103,0.194234,7.45168,0.18855
"1309",3.33913,0.0760367,0.114752,0.0314246,0.132323,7.77402,0.197659
"1310",3.25682,0.104927,0.135208,0.0719865,0.250171,7.97299,0.191171
"1311",3.35947,0.12929,0.12261,0.0457664,0.142557,7.47116,0.201552
"1312",3.31551,0.0158638,0.156373,0.0681145,0.245689,7.6623,0.196068
"1313",3.29311,0.0723573,0.139124,0.0630656,0.205516,7.73541,0.189003
"1314",3.19485,0.0790125,0.143169,0.0745634,0.311117,7.73385,0.192055
"1315",3.35891,0.0589774,0.141381,0.0350531,0.141388,7.92521,0.196199
"1316",3.3111,0.0453903,0.160112,0.0216304,0.231734,7.93851,0.198812
"1317",3.29296,0.0822965,0.181324,0.0352651,0.172871,7.63305,0.191391
"1318",3.27764,0.0762105,0.128404,0.0483164,0.21143,7.62529,0.194412
"1319",3.31587,0.0168622,0.144906,0.060483,0.188059,7.97851,0.206269
"1320",3.29914,0.0304865,0.170964,0.0429492,0.179996,7.63466,0.190103
"1321",3.2695,0.128164,0.173132,0.0623238,0.194225,7.88769,0.186375
"1322",3.28328,0.172203,0.126611,0.0520024,0.158084,7.56646,0.194711
"1323",3.28591,0.0684906,0.132231,0.105427,0.229527,7.72497,0.186164
"1324",3.34184,0.0358561,0.128286,0.0485805,0.219592,7.64126,0.194776
"1325",3.29966,-0.00543015,0.158413,0.117157,0.258432,7.92631,0.200538
"1326",3.27011,0.214877,0.17649,0.0305427,0.153294,7.69183,0.18849
"1327",3.27355,0.128929,0.13223,0.0472409,0.185693,7.7486,0.187393
"1328",3.31457,0.0798148,0.138301,0.063962,0.203233,7.69882,0.189515
"1329",3.44156,0.0496465,0.0968966,0.0646863,0.0875566,7.61008,0.19197
"1330",3.3417,0.0631314,0.176676,0.0381731,0.146938,7.91873,0.186451
"1331",3.21133,0.100335,0.136675,0.0396948,0.279544,7.90474,0.195212
"1332",3.22507,0.124179,0.176767,0.0451292,0.256527,7.78032,0.188965
"1333",3.27652,0.0790069,0.152221,0.0288818,0.235187,7.32034,0.182547
"1334",3.32233,0.0187727,0.169473,0.0608634,0.217034,7.71087,0.180229
"1335",3.22289,0.0500428,0.152791,0.0330243,0.243558,7.6502,0.190202
"1336",3.29492,0.0577515,0.116424,0.0801409,0.23168,7.98221,0.189569
"1337",3.30582,0.0545779,0.115527,0.0609646,0.202088,7.99066,0.194181
"1338",3.34039,0.0556385,0.137567,0.046281,0.162221,8.07274,0.189854
"1339",3.25783,0.0391554,0.16225,0.0426085,0.237004,7.81676,0.189755
"1340",3.31198,0.0880809,0.136319,0.0662242,0.135563,7.8527,0.196775
"1341",3.31949,0.0402717,0.144253,0.0387669,0.212742,8.09298,0.188432
"1342",3.30998,0.0744175,0.11873,0.0696851,0.191163,8.25913,0.187195
"1343",3.29027,-0.0103089,0.195006,0.0325639,0.244146,7.67056,0.195041
"1344",3.23795,0.117813,0.129647,0.0178394,0.253865,7.94455,0.183263
"1345",3.36679,-0.0373677,0.128194,0.0565658,0.144968,7.68447,0.193145
"1346",3.3122,0.127569,0.141549,0.0415185,0.123075,7.94536,0.195229
"1347",3.35155,0.0589278,0.121087,0.0527876,0.118511,7.53537,0.189048
"1348",3.26563,0.0808828,0.147492,0.0456852,0.244306,7.96084,0.191791
"1349",3.29157,0.0866931,0.175094,0.0174742,0.195965,7.95911,0.199448
"1350",3.29901,0.103502,0.142695,0.100866,0.215968,7.81423,0.191762
"1351",3.29095,-0.0348859,0.197609,0.0816808,0.254076,7.52714,0.185836
"1352",3.30404,0.0861319,0.153775,0.0783528,0.16388,7.56266,0.196058
"1353",3.21731,0.0429256,0.204724,0.0633169,0.276761,7.42876,0.196475
"1354",3.32381,0.121089,0.0981098,0.0670106,0.188567,7.9204,0.196884
"1355",3.34595,0.0170825,0.151538,0.0542562,0.170015,8.01758,0.189947
"1356",3.2594,0.0271335,0.161112,0.0910686,0.309378,7.66922,0.196993
"1357",3.26245,0.107046,0.164022,0.0256218,0.165059,7.59043,0.194681
"1358",3.21993,0.0896939,0.157985,0.069567,0.258908,7.59028,0.1901
"1359",3.31939,0.0120582,0.159789,0.0729969,0.217249,7.92967,0.186519
"1360",3.32099,0.0942392,0.119873,0.0206352,0.19046,7.5077,0.187709
"1361",3.29681,0.0947552,0.128135,0.0607222,0.210843,7.75918,0.186938
"1362",3.31686,0.113515,0.115436,0.0408052,0.172303,7.76403,0.193116
"1363",3.28137,0.0650221,0.142901,0.0679775,0.259295,7.81655,0.190274
"1364",3.29038,0.0607524,0.156157,0.0610769,0.229816,7.90347,0.200717
"1365",3.23935,0.134896,0.121343,0.0715894,0.266443,7.91507,0.200805
"1366",3.18661,0.134733,0.168757,0.0722504,0.304965,7.67933,0.190909
"1367",3.22788,0.0719,0.1476,0.031168,0.233125,7.7106,0.196288
"1368",3.38893,0.12217,0.109082,0.0869592,0.149387,8.10458,0.196387
"1369",3.2851,0.113963,0.117194,0.0623351,0.235908,7.60859,0.192194
"1370",3.27233,0.0780009,0.132862,0.0786882,0.260532,7.98527,0.195006
"1371",3.3639,0.0856113,0.136398,0.035808,0.117936,7.75796,0.189434
"1372",3.18412,0.115899,0.204784,0.0657423,0.319451,7.64123,0.200307
"1373",3.29939,0.0589976,0.145549,0.066735,0.164991,7.77232,0.207533
"1374",3.22696,0.130375,0.143762,0.0969272,0.285517,7.76077,0.196908
"1375",3.33461,-0.00526928,0.140129,0.0660419,0.138574,7.78536,0.187737
"1376",3.32326,0.0188332,0.153943,0.0682229,0.176793,7.70922,0.191133
"1377",3.29818,0.0234089,0.134963,0.0518653,0.168879,7.89641,0.19268
"1378",3.28875,0.0323808,0.127839,0.0521189,0.194855,7.93787,0.194227
"1379",3.30624,0.0525042,0.136882,0.0877565,0.229482,7.56688,0.185952
"1380",3.31521,-0.0170233,0.140755,0.0285578,0.199675,8.0167,0.198605
"1381",3.24136,0.0323224,0.166476,0.0214456,0.302041,7.82454,0.190283
"1382",3.31841,0.0082032,0.163276,0.0455712,0.159874,7.78411,0.200018
"1383",3.36302,0.0662932,0.16115,0.0557628,0.144037,8.06988,0.192649
"1384",3.2515,0.0479195,0.132413,0.0961704,0.246262,8.09184,0.191047
"1385",3.28741,0.0123569,0.150139,0.0757003,0.255924,7.85375,0.190466
"1386",3.3244,0.0531516,0.133708,0.0533608,0.12294,7.72503,0.189525
"1387",3.31452,-0.0138557,0.174809,0.0849698,0.253482,7.71422,0.189934
"1388",3.32997,0.0381679,0.151852,0.0529411,0.220162,7.71749,0.207386
"1389",3.2755,0.125765,0.137068,0.046624,0.182794,7.50247,0.191938
"1390",3.23919,0.0449486,0.182429,0.0654515,0.277642,7.9161,0.195523
"1391",3.2632,0.100709,0.138867,0.116486,0.266921,7.67625,0.193527
"1392",3.25927,0.107943,0.140778,0.0826825,0.241461,7.98239,0.203869
"1393",3.33282,0.091641,0.111251,0.0494777,0.152916,7.67703,0.197057
"1394",3.31433,0.103844,0.143225,0.0157623,0.142019,7.67268,0.199935
