"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"152","Indian","a0900067000122551  ",NA,NA,NA,NA,NA,NA,17171,17225,NA,NA,NA,NA,NA,NA
"153","Indian","a0900067000122563  ",NA,NA,NA,NA,NA,NA,17171,NA,NA,NA,NA,NA,NA,NA
"154","Indian","a0900067000124986  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"155","Indian","a0900067000124988  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"156","Indian","a0900067000124991  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"157","Indian","a0900067000124997  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"158","Indian","a0900067000124998  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"159","Indian","a0900067000125003  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,17422,NA,NA,NA
"160","Indian","a0900067000125004  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,17419,NA,17545,17594
"161","Indian","a0900067000125006  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"162","Indian","a0900067000125016  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"163","Indian","a0900067000125019  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,17545,NA
"164","Indian","a0900067000125025  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"165","Indian","a0900067000125027  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"166","Indian","a0900067000125030  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"167","Indian","a0900067000125039  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"168","Indian","a0900067000125040  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"169","Indian","a0900067000125048  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"170","Indian","a0900067000125053  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,NA,NA,NA,NA
"171","Indian","a0900067000125054  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,17353,NA,17475,17549,NA
"172","Indian","a0900067000125080  ",NA,NA,NA,NA,NA,NA,NA,NA,17300,NA,17417,NA,17543,NA
"173","Indian","a0900067000125184  ",NA,NA,NA,NA,NA,NA,NA,17225,NA,NA,NA,NA,NA,NA
"174","Indian","a0900067000125216  ",NA,NA,NA,NA,NA,NA,NA,17225,NA,NA,NA,NA,NA,NA
"175","Indian","a0900067000125217  ",NA,NA,NA,NA,NA,NA,NA,17232,NA,NA,NA,NA,NA,NA
"176","Indian","a0900067000125234  ",NA,NA,NA,NA,NA,NA,NA,17232,17300,17354,17419,17475,NA,17594
"177","Indian","a0900067000125273  ",NA,NA,NA,NA,NA,NA,NA,17232,NA,NA,NA,NA,NA,NA
"178","Indian","a0900067000125274  ",NA,NA,NA,NA,NA,NA,NA,17232,NA,NA,NA,NA,NA,NA
