"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"124","Indian","a0900043000135434  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA
"125","Indian","a0900043000135444  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA
"126","Indian","a0900043000135445  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,25,NA,NA
"127","Indian","a0900043000135447  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
"128","Indian","a0900043000135453  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,33,33,35,NA
"129","Indian","a0900043000135468  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA
"130","Indian","a0900043000135475  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,29,30,NA,NA,NA
"131","Indian","a0900043000135481  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
"132","Indian","a0900043000135482  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,22,NA,NA
"133","Indian","a0900043000135493  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,11,11,NA
"134","Indian","a0900043000135494  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14,18,NA,NA
"135","Indian","a0900043000135499  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA
"136","Indian","a0900043000135514  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,12,13
"137","Indian","a0900043000135515  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA
"138","Indian","a0900043000135552  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,30,NA,NA
"139","Indian","a0900043000135573  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
"140","Indian","a0900043000135575  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
"141","Indian","a0900043000135591  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA
"142","Indian","a0900043000135602  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"143","Indian","a0900043000135604  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA
"144","Indian","a0900043000135611  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,24
"145","Indian","a0900043000135613  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"146","Indian","a0900043000135617  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"147","Indian","a0900043000135628  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
"148","Indian","a0900043000135629  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,11,NA
"149","Indian","a0900043000135656  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,31,NA
"150","Indian","a0900043000135667  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,30,31,NA
"151","Indian","a0900043000135677  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA
"152","Indian","a0900043000135680  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"153","Indian","a0900043000135685  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,NA,NA
"154","Indian","a0900043000135687  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,NA,NA
"155","Indian","a0900043000135696  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,NA,NA
"156","Indian","a0900043000135699  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,24,NA,NA
"157","Indian","a0900043000135700  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,32,NA,NA
"158","Indian","a0900043000135706  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA
"159","Indian","a0900043000135709  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA
