"","Stream","indID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"146","Indian","a0900067000080428  ",102,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","Indian","a0900067000080432  ",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Indian","a0900067000080434  ",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","Indian","a0900067000080435  ",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","Indian","a0900067000080436  ",63,NA,76,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Indian","a0900067000080448  ",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Indian","a0900067000080462  ",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","Indian","a0900067000080487  ",63,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Indian","a0900067000080489  ",67,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA
"155","Indian","a0900067000080490  ",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Indian","a0900067000080499  ",142,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Indian","a0900067000080507  ",NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Indian","a0900067000080512  ",NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Indian","a0900067000080526  ",NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Indian","a0900067000080571  ",NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Indian","a0900067000080608  ",NA,63,68,NA,NA,NA,80,NA,87,89,NA,NA,NA,NA
"162","Indian","a0900067000080629  ",NA,112,NA,113,115,113,NA,114,NA,NA,NA,NA,NA,NA
"163","Indian","a0900067000080642  ",NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Indian","a0900067000080670  ",NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Indian","a0900067000080713  ",NA,59,NA,NA,76,77,NA,NA,98,105,NA,105,NA,NA
"166","Indian","a0900067000080748  ",NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","Indian","a0900067000080758  ",NA,62,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","Indian","a0900067000080759  ",NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Indian","a0900067000080786  ",NA,71,NA,NA,NA,94,96,NA,NA,NA,NA,NA,NA,NA
"170","Indian","a0900067000080794  ",NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Indian","a0900067000080802  ",NA,63,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA
"172","Indian","a0900067000080809  ",NA,61,NA,75,NA,82,82,NA,NA,NA,NA,NA,NA,NA
