"","ID","Species","Stream","Y","X1","X2","Size1","Size2","JD1","JD2","Date1","Date2","Occasion1","Occasion2","IND_ID","TAG_ID"
"1661",1661,"BHC","Todd",1,18,18,70,75,16946,16994,"2016-05-25","2016-07-12",3,4,3925,"a0982000407063313  "
"1662",1662,"BHC","Todd",0,4,NA,63,NA,16946,NA,"2016-05-25",NA,3,4,3926,"a0982000407063314  "
"1663",1663,"BHC","Todd",0,6,NA,112,NA,16946,NA,"2016-05-25",NA,3,4,3927,"a0982000407063315  "
"1664",1664,"BHC","Todd",0,7,NA,78,NA,16946,NA,"2016-05-25",NA,3,4,3928,"a0982000407063316  "
"1665",1665,"BHC","Todd",0,6,NA,77,NA,16946,NA,"2016-05-25",NA,3,4,3929,"a0982000407063318  "
"1666",1666,"BHC","Todd",0,4,NA,70,NA,16946,NA,"2016-05-25",NA,3,4,3930,"a0982000407063319  "
"1667",1667,"BHC","Todd",0,5,NA,59,NA,16946,NA,"2016-05-25",NA,3,4,3931,"a0982000407063320  "
"1668",1668,"BHC","Todd",0,6,NA,79,NA,16946,NA,"2016-05-25",NA,3,4,3933,"a0982000407063321  "
"1669",1669,"BHC","Todd",0,6,NA,91,NA,16946,NA,"2016-05-25",NA,3,4,3934,"a0982000407063322  "
"1670",1670,"BHC","Todd",0,7,NA,90,NA,16946,NA,"2016-05-25",NA,3,4,3935,"a0982000407063323  "
"1671",1671,"BHC","Todd",0,7,NA,69,NA,16946,NA,"2016-05-25",NA,3,4,3936,"a0982000407063324  "
"1672",1672,"BHC","Todd",0,4,NA,74,NA,16946,NA,"2016-05-25",NA,3,4,3937,"a0982000407063325  "
"1673",1673,"BHC","Todd",0,5,NA,65,NA,16946,NA,"2016-05-25",NA,3,4,3938,"a0982000407063326  "
"1674",1674,"BHC","Todd",0,7,NA,95,NA,16946,NA,"2016-05-25",NA,3,4,3939,"a0982000407063327  "
"1675",1675,"BHC","Todd",0,4,NA,72,NA,16946,NA,"2016-05-25",NA,3,4,3940,"a0982000407063328  "
"1676",1676,"BHC","Todd",0,6,NA,79,NA,16946,NA,"2016-05-25",NA,3,4,3941,"a0982000407063331  "
"1677",1677,"BHC","Todd",0,4,NA,65,NA,16946,NA,"2016-05-25",NA,3,4,3942,"a0982000407063332  "
"1678",1678,"BHC","Todd",0,6,NA,76,NA,16946,NA,"2016-05-25",NA,3,4,3943,"a0982000407063333  "
"1679",1679,"BHC","Todd",0,17,NA,61,NA,16945,NA,"2016-05-24",NA,3,4,3944,"a0982000407063334  "
"1680",1680,"BHC","Todd",0,11,NA,55,NA,16945,NA,"2016-05-24",NA,3,4,3945,"a0982000407063335  "
"1681",1681,"BHC","Todd",0,8,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,3946,"a0982000407063336  "
"1682",1682,"BHC","Todd",0,9,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,3947,"a0982000407063337  "
"1683",1683,"BHC","Todd",0,9,NA,100,NA,16945,NA,"2016-05-24",NA,3,4,3948,"a0982000407063338  "
"1684",1684,"BHC","Todd",0,11,NA,61,NA,16945,NA,"2016-05-24",NA,3,4,3949,"a0982000407063339  "
"1685",1685,"BHC","Todd",0,9,NA,68,NA,16945,NA,"2016-05-24",NA,3,4,3950,"a0982000407063340  "
"1686",1686,"BHC","Todd",0,8,NA,76,NA,16945,NA,"2016-05-24",NA,3,4,3951,"a0982000407063341  "
"1687",1687,"BHC","Todd",0,8,NA,56,NA,16945,NA,"2016-05-24",NA,3,4,3952,"a0982000407063342  "
"1688",1688,"BHC","Todd",0,11,NA,72,NA,16945,NA,"2016-05-24",NA,3,4,3953,"a0982000407063343  "
"1689",1689,"BHC","Todd",0,8,NA,71,NA,16945,NA,"2016-05-24",NA,3,4,3954,"a0982000407063344  "
"1690",1690,"BHC","Todd",0,12,NA,68,NA,16945,NA,"2016-05-24",NA,3,4,3955,"a0982000407063345  "
"1691",1691,"BHC","Todd",0,9,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,3956,"a0982000407063346  "
"1692",1692,"BHC","Todd",0,12,NA,95,NA,16945,NA,"2016-05-24",NA,3,4,3957,"a0982000407063348  "
"1693",1693,"BHC","Todd",0,8,NA,56,NA,16945,NA,"2016-05-24",NA,3,4,3958,"a0982000407063349  "
"1694",1694,"BHC","Todd",0,9,NA,70,NA,16945,NA,"2016-05-24",NA,3,4,3959,"a0982000407063350  "
"1695",1695,"BHC","Todd",0,10,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,3960,"a0982000407063351  "
"1696",1696,"BHC","Todd",0,10,NA,61,NA,16945,NA,"2016-05-24",NA,3,4,3961,"a0982000407063352  "
"1697",1697,"BHC","Todd",0,10,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,3962,"a0982000407063353  "
"1698",1698,"BHC","Todd",0,13,NA,73,NA,16945,NA,"2016-05-24",NA,3,4,3963,"a0982000407063354  "
"1699",1699,"BHC","Todd",0,11,NA,63,NA,16945,NA,"2016-05-24",NA,3,4,3964,"a0982000407063355  "
"1700",1700,"BHC","Todd",1,9,9,85,89,16945,16993,"2016-05-24","2016-07-11",3,4,3965,"a0982000407063356  "
"1701",1701,"BHC","Todd",0,12,NA,51,NA,16945,NA,"2016-05-24",NA,3,4,3966,"a0982000407063358  "
"1702",1702,"BHC","Todd",0,12,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,3967,"a0982000407063359  "
"1703",1703,"BHC","Todd",0,13,NA,67,NA,16945,NA,"2016-05-24",NA,3,4,3968,"a0982000407063360  "
"1704",1704,"BHC","Todd",0,8,NA,80,NA,16945,NA,"2016-05-24",NA,3,4,3969,"a0982000407063361  "
"1705",1705,"BHC","Todd",0,9,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,3970,"a0982000407063364  "
"1706",1706,"BHC","Todd",0,10,NA,55,NA,16945,NA,"2016-05-24",NA,3,4,3971,"a0982000407063365  "
"1707",1707,"BHC","Todd",0,10,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,3972,"a0982000407063366  "
"1708",1708,"BHC","Todd",0,8,NA,77,NA,16945,NA,"2016-05-24",NA,3,4,3973,"a0982000407063367  "
"1709",1709,"BHC","Todd",0,8,NA,63,NA,16945,NA,"2016-05-24",NA,3,4,3974,"a0982000407063368  "
"1710",1710,"BHC","Todd",0,9,NA,66,NA,16945,NA,"2016-05-24",NA,3,4,3975,"a0982000407063370  "
"1711",1711,"BHC","Todd",0,13,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,3976,"a0982000407063372  "
"1712",1712,"BHC","Todd",0,10,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,3977,"a0982000407063373  "
"1713",1713,"BHC","Todd",0,12,NA,62,NA,16945,NA,"2016-05-24",NA,3,4,3978,"a0982000407063374  "
"1714",1714,"BHC","Todd",0,15,NA,62,NA,16945,NA,"2016-05-24",NA,3,4,3979,"a0982000407063375  "
"1715",1715,"BHC","Todd",0,8,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,3980,"a0982000407063376  "
"1716",1716,"BHC","Todd",0,9,NA,62,NA,16945,NA,"2016-05-24",NA,3,4,3981,"a0982000407063377  "
"1717",1717,"BHC","Todd",0,11,NA,55,NA,16945,NA,"2016-05-24",NA,3,4,3982,"a0982000407063378  "
"1718",1718,"BHC","Todd",0,13,NA,73,NA,16945,NA,"2016-05-24",NA,3,4,3983,"a0982000407063379  "
"1719",1719,"BHC","Todd",0,13,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,3984,"a0982000407063380  "
"1720",1720,"BHC","Todd",0,8,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,3985,"a0982000407063381  "
"1721",1721,"BHC","Todd",0,13,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,3986,"a0982000407063382  "
"1722",1722,"BHC","Todd",0,8,NA,62,NA,16945,NA,"2016-05-24",NA,3,4,3987,"a0982000407063383  "
"1723",1723,"BHC","Todd",0,11,NA,71,NA,16945,NA,"2016-05-24",NA,3,4,3988,"a0982000407063384  "
"1724",1724,"BHC","Todd",1,10,10,60,62,16945,16993,"2016-05-24","2016-07-11",3,4,3989,"a0982000407063385  "
"1725",1725,"BHC","Todd",0,8,NA,72,NA,16945,NA,"2016-05-24",NA,3,4,3990,"a0982000407063387  "
"1726",1726,"BHC","Todd",0,8,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,3991,"a0982000407063388  "
"1727",1727,"BHC","Todd",0,8,NA,57,NA,16945,NA,"2016-05-24",NA,3,4,3992,"a0982000407063389  "
"1728",1728,"BHC","Todd",0,9,NA,70,NA,16945,NA,"2016-05-24",NA,3,4,3993,"a0982000407063390  "
"1729",1729,"BHC","Todd",0,10,NA,67,NA,16945,NA,"2016-05-24",NA,3,4,3994,"a0982000407063391  "
"1730",1730,"BHC","Todd",0,11,NA,75,NA,16945,NA,"2016-05-24",NA,3,4,3995,"a0982000407063392  "
"1731",1731,"BHC","Todd",0,13,NA,77,NA,16945,NA,"2016-05-24",NA,3,4,3996,"a0982000407063394  "
"1732",1732,"BHC","Todd",0,11,NA,66,NA,16945,NA,"2016-05-24",NA,3,4,3997,"a0982000407063395  "
"1733",1733,"BHC","Todd",0,11,NA,61,NA,16945,NA,"2016-05-24",NA,3,4,3998,"a0982000407063396  "
"1734",1734,"BHC","Todd",0,10,NA,75,NA,16945,NA,"2016-05-24",NA,3,4,3999,"a0982000407063397  "
"1735",1735,"BHC","Todd",1,11,11,79,79,16945,16993,"2016-05-24","2016-07-11",3,4,4000,"a0982000407063398  "
"1736",1736,"BHC","Todd",0,11,NA,60,NA,16945,NA,"2016-05-24",NA,3,4,4001,"a0982000407063399  "
"1737",1737,"BHC","Todd",1,11,11,82,87,16945,16993,"2016-05-24","2016-07-11",3,4,4002,"a0982000407063400  "
"1738",1738,"BHC","Todd",0,12,NA,51,NA,16945,NA,"2016-05-24",NA,3,4,4003,"a0982000407063402  "
"1739",1739,"BHC","Todd",0,12,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,4004,"a0982000407063403  "
"1740",1740,"BHC","Todd",0,9,NA,58,NA,16945,NA,"2016-05-24",NA,3,4,4005,"a0982000407063405  "
"1741",1741,"BHC","Todd",0,13,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,4006,"a0982000407063406  "
"1742",1742,"BHC","Todd",0,10,NA,67,NA,16945,NA,"2016-05-24",NA,3,4,4007,"a0982000407063407  "
"1743",1743,"BHC","Todd",0,8,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,4008,"a0982000407063409  "
"1744",1744,"BHC","Todd",0,10,NA,72,NA,16945,NA,"2016-05-24",NA,3,4,4009,"a0982000407063410  "
"1745",1745,"BHC","Todd",1,11,11,66,67,16945,16993,"2016-05-24","2016-07-11",3,4,4010,"a0982000407063411  "
"1746",1746,"BHC","Todd",0,9,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,4011,"a0982000407063412  "
"1747",1747,"BHC","Todd",1,11,26,65,71,16945,16996,"2016-05-24","2016-07-14",3,4,4012,"a0982000407063413  "
"1748",1748,"BHC","Todd",0,13,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,4014,"a0982000407063414  "
"1749",1749,"BHC","Todd",1,9,9,77,87,16945,16993,"2016-05-24","2016-07-11",3,4,4015,"a0982000407063415  "
"1750",1750,"BHC","Todd",0,11,NA,71,NA,16945,NA,"2016-05-24",NA,3,4,4016,"a0982000407063417  "
"1751",1751,"BHC","Todd",1,10,12,73,73,16945,16993,"2016-05-24","2016-07-11",3,4,4017,"a0982000407063418  "
"1752",1752,"BHC","Todd",0,12,NA,62,NA,16945,NA,"2016-05-24",NA,3,4,4018,"a0982000407063419  "
"1753",1753,"BHC","Todd",0,11,NA,56,NA,16945,NA,"2016-05-24",NA,3,4,4019,"a0982000407063421  "
"1754",1754,"BHC","Todd",0,16,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,4020,"a0982000407063422  "
"1755",1755,"BHC","Todd",0,12,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,4021,"a0982000407063423  "
"1756",1756,"BHC","Todd",0,9,NA,102,NA,16945,NA,"2016-05-24",NA,3,4,4022,"a0982000407063424  "
"1757",1757,"BHC","Todd",1,9,14,86,90,16945,16994,"2016-05-24","2016-07-12",3,4,4023,"a0982000407063425  "
"1758",1758,"BHC","Todd",0,13,NA,55,NA,16945,NA,"2016-05-24",NA,3,4,4024,"a0982000407063427  "
"1759",1759,"BHC","Todd",0,10,NA,72,NA,16945,NA,"2016-05-24",NA,3,4,4025,"a0982000407063428  "
"1760",1760,"BHC","Todd",0,10,NA,68,NA,16945,NA,"2016-05-24",NA,3,4,4026,"a0982000407063429  "
"1761",1761,"BHC","Todd",0,9,NA,77,NA,16945,NA,"2016-05-24",NA,3,4,4027,"a0982000407063430  "
"1762",1762,"BHC","Todd",0,8,NA,75,NA,16945,NA,"2016-05-24",NA,3,4,4028,"a0982000407063431  "
"1763",1763,"BHC","Todd",0,11,NA,72,NA,16945,NA,"2016-05-24",NA,3,4,4029,"a0982000407063433  "
"1764",1764,"BHC","Todd",0,13,NA,72,NA,16945,NA,"2016-05-24",NA,3,4,4030,"a0982000407063434  "
"1765",1765,"BHC","Todd",0,14,NA,74,NA,16945,NA,"2016-05-24",NA,3,4,4129,"a0982000407069456  "
"1766",1766,"BHC","Todd",0,13,NA,70,NA,16945,NA,"2016-05-24",NA,3,4,4130,"a0982000407069463  "
"1767",1767,"BHC","Todd",0,16,NA,63,NA,16945,NA,"2016-05-24",NA,3,4,4131,"a0982000407069471  "
"1768",1768,"BHC","Todd",1,14,14,66,68,16945,16994,"2016-05-24","2016-07-12",3,4,4132,"a0982000407069474  "
"1769",1769,"BHC","Todd",0,13,NA,75,NA,16945,NA,"2016-05-24",NA,3,4,4133,"a0982000407069488  "
"1770",1770,"BHC","Todd",0,14,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,4134,"a0982000407069494  "
"1771",1771,"BHC","Todd",0,16,NA,172,NA,16945,NA,"2016-05-24",NA,3,4,4135,"a0982000407069497  "
"1772",1772,"BHC","Todd",0,14,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,4136,"a0982000407069500  "
"1773",1773,"BHC","Todd",0,13,NA,84,NA,16945,NA,"2016-05-24",NA,3,4,4137,"a0982000407069501  "
"1774",1774,"BHC","Todd",1,14,24,116,117,16945,16996,"2016-05-24","2016-07-14",3,4,4138,"a0982000407069502  "
"1775",1775,"BHC","Todd",0,15,NA,55,NA,16945,NA,"2016-05-24",NA,3,4,4139,"a0982000407069505  "
"1776",1776,"BHC","Todd",0,15,NA,70,NA,16945,NA,"2016-05-24",NA,3,4,4140,"a0982000407069508  "
"1777",1777,"BHC","Todd",0,16,NA,68,NA,16945,NA,"2016-05-24",NA,3,4,4141,"a0982000407069522  "
"1778",1778,"BHC","Todd",1,14,14,62,68,16945,16994,"2016-05-24","2016-07-12",3,4,4142,"a0982000407069528  "
"1779",1779,"BHC","Todd",0,14,NA,68,NA,16945,NA,"2016-05-24",NA,3,4,4143,"a0982000407069529  "
"1780",1780,"BHC","Todd",0,14,NA,59,NA,16945,NA,"2016-05-24",NA,3,4,4144,"a0982000407069537  "
"1781",1781,"BHC","Todd",0,14,NA,61,NA,16945,NA,"2016-05-24",NA,3,4,4145,"a0982000407069542  "
"1782",1782,"BHC","Todd",0,16,NA,76,NA,16945,NA,"2016-05-24",NA,3,4,4146,"a0982000407069543  "
"1783",1783,"BHC","Todd",0,15,NA,76,NA,16945,NA,"2016-05-24",NA,3,4,4147,"a0982000407069551  "
"1784",1784,"BHC","Todd",0,15,NA,76,NA,16945,NA,"2016-05-24",NA,3,4,4148,"a0982000407069552  "
"1785",1785,"BHC","Todd",1,20,20,60,64,16946,16994,"2016-05-25","2016-07-12",3,4,4149,"a0982000407069555  "
"1786",1786,"BHC","Todd",0,20,NA,59,NA,16946,NA,"2016-05-25",NA,3,4,4150,"a0982000407069556  "
"1787",1787,"BHC","Todd",1,19,18,63,63,16948,16994,"2016-05-27","2016-07-12",3,4,4151,"a0982000407069557  "
"1788",1788,"BHC","Todd",1,23,23,63,71,16948,16996,"2016-05-27","2016-07-14",3,4,4152,"a0982000407069558  "
"1789",1789,"BHC","Todd",0,19,NA,57,NA,16948,NA,"2016-05-27",NA,3,4,4153,"a0982000407069559  "
"1790",1790,"BHC","Todd",0,19,NA,62,NA,16948,NA,"2016-05-27",NA,3,4,4154,"a0982000407069560  "
"1791",1791,"BHC","Todd",0,20,NA,65,NA,16946,NA,"2016-05-25",NA,3,4,4155,"a0982000407069561  "
"1792",1792,"BHC","Todd",0,18,NA,55,NA,16946,NA,"2016-05-25",NA,3,4,4156,"a0982000407069562  "
"1793",1793,"BHC","Todd",1,20,20,51,57,16946,16994,"2016-05-25","2016-07-12",3,4,4158,"a0982000407069564  "
"1794",1794,"BHC","Todd",1,20,21,77,76,16946,16996,"2016-05-25","2016-07-14",3,4,4159,"a0982000407069565  "
"1795",1795,"BHC","Todd",0,20,NA,66,NA,16946,NA,"2016-05-25",NA,3,4,4160,"a0982000407069566  "
"1796",1796,"BHC","Todd",0,19,NA,64,NA,16948,NA,"2016-05-27",NA,3,4,4161,"a0982000407069567  "
"1797",1797,"BHC","Todd",0,22,NA,63,NA,16948,NA,"2016-05-27",NA,3,4,4162,"a0982000407069568  "
"1798",1798,"BHC","Todd",1,20,19,64,66,16946,16994,"2016-05-25","2016-07-12",3,4,4163,"a0982000407069569  "
"1799",1799,"BHC","Todd",0,23,NA,76,NA,16948,NA,"2016-05-27",NA,3,4,4164,"a0982000407069570  "
"1800",1800,"BHC","Todd",0,19,NA,60,NA,16948,NA,"2016-05-27",NA,3,4,4165,"a0982000407069571  "
"1801",1801,"BHC","Todd",0,22,NA,64,NA,16948,NA,"2016-05-27",NA,3,4,4166,"a0982000407069572  "
"1802",1802,"BHC","Todd",0,23,NA,71,NA,16948,NA,"2016-05-27",NA,3,4,4167,"a0982000407069574  "
"1803",1803,"BHC","Todd",0,23,NA,69,NA,16948,NA,"2016-05-27",NA,3,4,4168,"a0982000407069575  "
"1804",1804,"BHC","Todd",1,21,21,60,59,16946,16996,"2016-05-25","2016-07-14",3,4,4169,"a0982000407069576  "
"1805",1805,"BHC","Todd",0,23,NA,84,NA,16948,NA,"2016-05-27",NA,3,4,4170,"a0982000407069577  "
"1806",1806,"BHC","Todd",0,21,NA,65,NA,16946,NA,"2016-05-25",NA,3,4,4171,"a0982000407069578  "
"1807",1807,"BHC","Todd",0,21,NA,68,NA,16946,NA,"2016-05-25",NA,3,4,4172,"a0982000407069579  "
"1808",1808,"BHC","Todd",1,23,23,63,70,16948,16996,"2016-05-27","2016-07-14",3,4,4173,"a0982000407069580  "
"1809",1809,"BHC","Todd",0,19,NA,56,NA,16948,NA,"2016-05-27",NA,3,4,4174,"a0982000407069582  "
"1810",1810,"BHC","Todd",0,23,NA,55,NA,16948,NA,"2016-05-27",NA,3,4,4175,"a0982000407069583  "
"1811",1811,"BHC","Todd",0,22,NA,63,NA,16948,NA,"2016-05-27",NA,3,4,4176,"a0982000407069584  "
"1812",1812,"BHC","Todd",0,9,NA,73,NA,16945,NA,"2016-05-24",NA,3,4,4177,"a0982000407069585  "
"1813",1813,"BHC","Todd",0,19,NA,62,NA,16948,NA,"2016-05-27",NA,3,4,4178,"a0982000407069586  "
"1814",1814,"BHC","Todd",0,20,NA,71,NA,16946,NA,"2016-05-25",NA,3,4,4179,"a0982000407069588  "
"1815",1815,"BHC","Todd",1,21,21,61,68,16946,16996,"2016-05-25","2016-07-14",3,4,4180,"a0982000407069589  "
"1816",1816,"BHC","Todd",0,13,NA,60,NA,16945,NA,"2016-05-24",NA,3,4,4181,"a0982000407069591  "
"1817",1817,"BHC","Todd",0,22,NA,68,NA,16948,NA,"2016-05-27",NA,3,4,4182,"a0982000407069592  "
"1818",1818,"BHC","Todd",0,23,NA,72,NA,16948,NA,"2016-05-27",NA,3,4,4183,"a0982000407069593  "
"1819",1819,"BHC","Todd",0,23,NA,58,NA,16948,NA,"2016-05-27",NA,3,4,4184,"a0982000407069594  "
"1820",1820,"BHC","Todd",1,19,19,71,70,16948,16994,"2016-05-27","2016-07-12",3,4,4185,"a0982000407069595  "
"1821",1821,"BHC","Todd",0,20,NA,59,NA,16946,NA,"2016-05-25",NA,3,4,4186,"a0982000407069596  "
"1822",1822,"BHC","Todd",0,23,NA,60,NA,16948,NA,"2016-05-27",NA,3,4,4187,"a0982000407069597  "
"1823",1823,"BHC","Todd",0,18,NA,58,NA,16946,NA,"2016-05-25",NA,3,4,4188,"a0982000407069598  "
"1824",1824,"BHC","Todd",0,21,NA,68,NA,16946,NA,"2016-05-25",NA,3,4,4189,"a0982000407069600  "
"1825",1825,"BHC","Todd",0,21,NA,61,NA,16946,NA,"2016-05-25",NA,3,4,4190,"a0982000407069601  "
"1826",1826,"BHC","Todd",0,22,NA,58,NA,16948,NA,"2016-05-27",NA,3,4,4191,"a0982000407069603  "
"1827",1827,"BHC","Todd",0,21,NA,66,NA,16946,NA,"2016-05-25",NA,3,4,4192,"a0982000407069604  "
"1828",1828,"BHC","Todd",1,22,22,60,64,16948,16996,"2016-05-27","2016-07-14",3,4,4193,"a0982000407069605  "
"1829",1829,"BHC","Todd",0,20,NA,64,NA,16946,NA,"2016-05-25",NA,3,4,4194,"a0982000407069606  "
"1830",1830,"BHC","Todd",0,23,NA,59,NA,16948,NA,"2016-05-27",NA,3,4,4195,"a0982000407069607  "
"1831",1831,"BHC","Todd",1,18,18,68,74,16946,16994,"2016-05-25","2016-07-12",3,4,4196,"a0982000407069608  "
"1832",1832,"BHC","Todd",1,19,19,59,62,16948,16994,"2016-05-27","2016-07-12",3,4,4197,"a0982000407069609  "
"1833",1833,"BHC","Todd",0,19,NA,60,NA,16948,NA,"2016-05-27",NA,3,4,4198,"a0982000407069611  "
"1834",1834,"BHC","Todd",1,23,23,71,81,16948,16996,"2016-05-27","2016-07-14",3,4,4199,"a0982000407069612  "
"1835",1835,"BHC","Todd",0,23,NA,75,NA,16948,NA,"2016-05-27",NA,3,4,4200,"a0982000407069613  "
"1836",1836,"BHC","Todd",0,20,NA,66,NA,16946,NA,"2016-05-25",NA,3,4,4201,"a0982000407069615  "
"1837",1837,"BHC","Todd",1,20,19,63,66,16946,16994,"2016-05-25","2016-07-12",3,4,4202,"a0982000407069617  "
"1838",1838,"BHC","Todd",0,19,NA,77,NA,16948,NA,"2016-05-27",NA,3,4,4203,"a0982000407069618  "
"1839",1839,"BHC","Todd",0,8,NA,76,NA,16945,NA,"2016-05-24",NA,3,4,4204,"a0982000407069619  "
"1840",1840,"BHC","Todd",0,18,NA,64,NA,16946,NA,"2016-05-25",NA,3,4,4205,"a0982000407069620  "
"1841",1841,"BHC","Todd",0,19,NA,65,NA,16948,NA,"2016-05-27",NA,3,4,4206,"a0982000407069622  "
"1842",1842,"BHC","Todd",1,19,18,66,72,16948,16994,"2016-05-27","2016-07-12",3,4,4207,"a0982000407069624  "
"1843",1843,"BHC","Todd",1,22,23,62,69,16948,16996,"2016-05-27","2016-07-14",3,4,4208,"a0982000407069625  "
"1844",1844,"BHC","Todd",1,22,19,63,63,16948,16994,"2016-05-27","2016-07-12",3,4,4209,"a0982000407069626  "
"1845",1845,"BHC","Todd",0,18,NA,69,NA,16946,NA,"2016-05-25",NA,3,4,4210,"a0982000407069627  "
"1846",1846,"BHC","Todd",0,20,NA,63,NA,16946,NA,"2016-05-25",NA,3,4,4211,"a0982000407069628  "
"1847",1847,"BHC","Todd",0,18,NA,64,NA,16946,NA,"2016-05-25",NA,3,4,4212,"a0982000407069629  "
"1848",1848,"BHC","Todd",1,23,22,64,67,16948,16996,"2016-05-27","2016-07-14",3,4,4213,"a0982000407069630  "
"1849",1849,"BHC","Todd",1,23,22,61,66,16948,16996,"2016-05-27","2016-07-14",3,4,4214,"a0982000407069632  "
"1850",1850,"BHC","Todd",0,8,NA,59,NA,16945,NA,"2016-05-24",NA,3,4,4215,"a0982000407069633  "
"1851",1851,"BHC","Todd",0,20,NA,102,NA,16946,NA,"2016-05-25",NA,3,4,4216,"a0982000407069634  "
"1852",1852,"BHC","Todd",0,22,NA,62,NA,16948,NA,"2016-05-27",NA,3,4,4217,"a0982000407069635  "
"1853",1853,"BHC","Todd",0,13,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,4218,"a0982000407069637  "
"1854",1854,"BHC","Todd",0,20,NA,80,NA,16946,NA,"2016-05-25",NA,3,4,4219,"a0982000407069638  "
"1855",1855,"BHC","Todd",0,20,NA,98,NA,16946,NA,"2016-05-25",NA,3,4,4220,"a0982000407069639  "
"1856",1856,"BHC","Todd",0,20,NA,58,NA,16946,NA,"2016-05-25",NA,3,4,4221,"a0982000407069640  "
"1857",1857,"BHC","Todd",0,20,NA,66,NA,16946,NA,"2016-05-25",NA,3,4,4222,"a0982000407069642  "
"1858",1858,"BHC","Todd",0,23,NA,59,NA,16948,NA,"2016-05-27",NA,3,4,4223,"a0982000407069643  "
"1859",1859,"BHC","Todd",0,9,NA,69,NA,16945,NA,"2016-05-24",NA,3,4,4224,"a0982000407069644  "
"1860",1860,"BHC","Todd",0,22,NA,58,NA,16948,NA,"2016-05-27",NA,3,4,4225,"a0982000407069646  "
"1861",1861,"BHC","Todd",1,20,20,60,65,16946,16994,"2016-05-25","2016-07-12",3,4,4226,"a0982000407069647  "
"1862",1862,"BHC","Todd",0,22,NA,70,NA,16948,NA,"2016-05-27",NA,3,4,4227,"a0982000407069648  "
"1863",1863,"BHC","Todd",0,20,NA,55,NA,16946,NA,"2016-05-25",NA,3,4,4228,"a0982000407069649  "
"1864",1864,"BHC","Todd",0,19,NA,62,NA,16948,NA,"2016-05-27",NA,3,4,4229,"a0982000407069651  "
"1865",1865,"BHC","Todd",0,18,NA,90,NA,16946,NA,"2016-05-25",NA,3,4,4230,"a0982000407069652  "
"1866",1866,"BHC","Todd",0,20,NA,55,NA,16946,NA,"2016-05-25",NA,3,4,4231,"a0982000407069653  "
"1867",1867,"BHC","Todd",0,19,NA,68,NA,16948,NA,"2016-05-27",NA,3,4,4232,"a0982000407069654  "
"1868",1868,"BHC","Todd",0,19,NA,66,NA,16948,NA,"2016-05-27",NA,3,4,4234,"a0982000407069655  "
"1869",1869,"BHC","Todd",0,20,NA,66,NA,16946,NA,"2016-05-25",NA,3,4,4235,"a0982000407069656  "
"1870",1870,"BHC","Indian",0,13,NA,75,NA,16989,NA,"2016-07-07",NA,4,5,106,"a0900067000077120  "
"1871",1871,"BHC","Indian",1,24,24,88,92,16990,17055,"2016-07-08","2016-09-11",4,5,107,"a0900067000077141  "
"1872",1872,"BHC","Indian",1,17,17,100,115,16989,17055,"2016-07-07","2016-09-11",4,5,112,"a0900067000077227  "
"1873",1873,"BHC","Indian",0,13,NA,94,NA,16989,NA,"2016-07-07",NA,4,5,113,"a0900067000077263  "
"1874",1874,"BHC","Indian",0,15,NA,121,NA,16989,NA,"2016-07-07",NA,4,5,117,"a0900067000077300  "
"1875",1875,"BHC","Indian",1,29,32,82,93,16990,17056,"2016-07-08","2016-09-12",4,5,122,"a0900067000080089  "
"1876",1876,"BHC","Indian",0,24,NA,80,NA,16990,NA,"2016-07-08",NA,4,5,125,"a0900067000080133  "
"1877",1877,"BHC","Indian",1,29,32,90,99,16990,17056,"2016-07-08","2016-09-12",4,5,136,"a0900067000080301  "
"1878",1878,"BHC","Indian",0,24,NA,102,NA,16990,NA,"2016-07-08",NA,4,5,138,"a0900067000080329  "
"1879",1879,"BHC","Indian",0,4,NA,80,NA,16989,NA,"2016-07-07",NA,4,5,140,"a0900067000080344  "
"1880",1880,"BHC","Indian",0,15,NA,124,NA,16989,NA,"2016-07-07",NA,4,5,146,"a0900067000080428  "
